Date,GOOGL,QCOM,VIX,AvgVIX,zscore
2023-10-03,131.34442138671875,104.35519409179688,19.780000686645508,15.755500078201294,0.7866742603364346
2023-10-04,134.13140869140625,104.03318786621094,18.579999923706055,15.96200008392334,0.9766704615393661
2023-10-05,133.9628143310547,103.98583984375,18.489999771118164,16.166500091552734,0.9652710136338402
2023-10-06,136.45220947265625,105.0086441040039,17.450000762939453,16.347000122070312,1.1331349495202756
2023-10-09,137.2853240966797,105.87992858886719,17.700000762939453,16.542000150680543,1.188568582365346
2023-10-10,136.9282684326172,106.36293029785156,17.030000686645508,16.682000207901,1.1636053364908119
2023-10-11,139.39785766601562,105.23593139648438,16.09000015258789,16.81250023841858,1.3331484568253806
2023-10-12,137.83084106445312,105.55793762207031,16.690000534057617,17.00600028038025,1.226122428367428
2023-10-13,136.2340087890625,102.90620422363281,19.31999969482422,17.28250026702881,1.1212546397337888
2023-10-16,137.9597930908203,104.65825653076172,17.209999084472656,17.44300022125244,1.2361588936507535
2023-10-17,138.5746612548828,106.25874328613281,17.8799991607666,17.63150019645691,1.2757231248942744
2023-10-18,136.82911682128906,105.10336303710938,19.219999313354492,17.835500144958495,1.1586350758659743
2023-10-19,136.62086486816406,105.3874740600586,21.399999618530273,18.028500080108643,1.144071935833546
2023-10-20,134.48846435546875,102.8777847290039,21.709999084472656,18.253999996185303,1.002580217437973
2023-10-23,135.38107299804688,102.90620422363281,20.3700008392334,18.42750005722046,1.0632465008992527
2023-10-24,137.67213439941406,103.59754943847656,18.969999313354492,18.428999996185304,1.218088345138535
2023-10-25,124.58035278320312,99.23165130615234,20.190000534057617,18.527500057220458,0.3338623340691195
2023-10-26,121.27763366699219,100.02718353271484,20.68000030517578,18.694500064849855,0.10812466526471788
2023-10-27,121.16853332519531,100.82270050048828,21.270000457763672,18.882000064849855,0.09958493975510753
2023-10-30,123.43977355957031,102.12014770507812,19.75,18.989000034332275,0.2522255637822916
2023-10-31,123.06288146972656,103.21871185302734,18.139999389648438,18.90699996948242,0.2250467428860677
2023-11-01,125.41346740722656,105.01811981201172,16.8700008392334,18.82150001525879,0.3823770777643865
2023-11-02,126.44493103027344,111.14552307128906,15.65999984741211,18.680000019073486,0.44390161231770464
2023-11-03,128.04173278808594,113.19113159179688,14.90999984741211,18.55299997329712,0.5496205408803669
2023-11-06,129.18231201171875,113.57942962646484,14.890000343322754,18.412499952316285,0.6266447112409497
2023-11-07,129.89639282226562,114.32759094238281,14.8100004196167,18.301499938964845,0.6741561729138053
2023-11-08,130.75927734375,113.70254516601562,14.449999809265137,18.219499921798707,0.7337207741721478
2023-11-09,129.17239379882812,113.74042510986328,15.289999961853027,18.149499893188477,0.6257435475782456
2023-11-10,131.5031280517578,117.63280487060547,14.170000076293945,17.891999912261962,0.7787775852691049
2023-11-13,131.0072021484375,117.29185485839844,14.760000228881836,17.76949996948242,0.7455296191112069
2023-11-14,132.52468872070312,120.61599731445312,14.15999984741211,17.5835000038147,0.8440545879733784
2023-11-15,133.5164794921875,122.09339141845703,14.180000305175781,17.33150005340576,0.9094265871347815
2023-11-16,135.8075408935547,121.8850326538086,14.319999694824219,16.97750005722046,1.065534905238552
2023-11-17,134.20083618164062,122.61426544189453,13.800000190734863,16.58200011253357,0.9552364545406047
2023-11-20,135.1331329345703,122.65213775634766,13.40999984741211,16.234000062942506,1.0185886189353905
2023-11-21,135.84722900390625,120.29398345947266,13.350000381469727,15.953000116348267,1.0704737427190971
2023-11-22,137.35476684570312,120.74858093261719,12.850000381469727,15.586000108718872,1.1723614314269521
2023-11-24,135.56951904296875,120.98534393310547,12.460000038146973,15.175000095367432,1.0506134983502362
2023-11-27,135.2918243408203,121.4114990234375,12.6899995803833,14.746000051498413,1.031127609727245
2023-11-28,136.07534790039062,119.88676452636719,12.6899995803833,14.393000030517578,1.0865613266133107
2023-11-29,133.8834686279297,121.90727233886719,12.979999542236328,14.135000038146973,0.9346474994678973
2023-11-30,131.44363403320312,122.99378967285156,12.920000076293945,13.9375,0.7671849753896605
2023-12-01,130.7790985107422,123.58467864990234,12.630000114440918,13.78600001335144,0.7211581649306356
2023-12-04,128.21034240722656,123.85153198242188,13.079999923706055,13.694500017166138,0.5460814978094711
2023-12-05,129.91624450683594,124.6139907836914,12.850000381469727,13.592500019073487,0.6610265711366049
2023-12-06,128.95419311523438,123.861083984375,12.970000267028809,13.500500011444093,0.5966573173234972
2023-12-07,135.8075408935547,126.70123291015625,13.0600004196167,13.43100004196167,1.0587553511965104
2023-12-08,133.8834686279297,126.7298355102539,12.350000381469727,13.284000062942505,0.9278589886291961
2023-12-11,132.1973876953125,129.71295166015625,12.630000114440918,13.207000064849854,0.8089894705865904
2023-12-12,131.43370056152344,130.2657012939453,12.069999694824219,13.072500038146973,0.7562730489495402
2023-12-13,131.48329162597656,132.28622436523438,12.1899995803833,12.974000024795533,0.7568015340467205
2023-12-14,130.85845947265625,134.85951232910156,12.479999542236328,12.88899998664856,0.7106844124115306
2023-12-15,131.51304626464844,136.4130096435547,12.279999732971191,12.786999988555909,0.7530160513851704
2023-12-18,134.68682861328125,135.00245666503906,12.5600004196167,12.725,0.9708504720625154
2023-12-19,135.52984619140625,136.5083465576172,12.529999732971191,12.680999994277954,1.0260642983114259
2023-12-20,137.20596313476562,133.8492431640625,13.670000076293945,12.696999979019164,1.1438000671706243
2023-12-21,139.2689666748047,135.7554168701172,13.649999618530273,12.736999940872192,1.281421641931603
2023-12-22,140.33016967773438,136.75611877441406,13.029999732971191,12.765499925613403,1.3521853836946445
2023-12-26,140.35995483398438,138.63368225097656,12.989999771118164,12.780499935150146,1.35156810749611
2023-12-27,139.2193603515625,138.8814697265625,12.430000305175781,12.767499971389771,1.2736475096879072
2023-12-28,139.08050537109375,139.01487731933594,12.470000267028809,12.742000007629395,1.26401619440214
2023-12-29,138.54495239257812,137.84263610839844,12.449999809265137,12.718499994277954,1.2292433641807987
