Date,KO,INTC,VIX,AvgVIX,zscore
2021-03-23,44.27684020996094,57.735862731933594,20.299999237060547,23.04750003814697,0.25942121726407263
2021-03-24,44.388851165771484,56.4261589050293,21.200000762939453,23.04050006866455,0.16289936889903614
2021-03-25,44.81964111328125,56.40797805786133,19.809999465942383,22.586500072479247,0.2527906380972623
2021-03-26,45.69845199584961,59.000091552734375,18.860000610351562,22.132000064849855,0.67772670642069
2021-03-29,46.39633560180664,58.66355895996094,20.739999771118164,22.001500034332274,0.7951384451708768
2021-03-30,45.79322814941406,57.9996223449707,19.610000610351562,21.77700004577637,0.6059526464999497
2021-03-31,45.41412353515625,58.208805084228516,19.399999618530273,21.413500022888183,0.5445950641881061
2021-04-01,45.24180221557617,58.709049224853516,17.329999923706055,20.851500034332275,0.5539292124895187
2021-04-05,45.50029373168945,60.51898193359375,17.90999984741211,20.514000034332277,0.7751575155693423
2021-04-06,45.82769012451172,59.62765121459961,18.1200008392334,20.14650011062622,0.7628524926817926
2021-04-07,45.90523147583008,60.255218505859375,17.15999984741211,19.803000068664552,0.8369911621092346
2021-04-08,45.76738739013672,60.982818603515625,16.950000762939453,19.522500133514406,0.8745415565862623
2021-04-09,45.81907272338867,62.08333969116211,16.690000534057617,19.26150016784668,0.986637332109011
2021-04-12,45.96553421020508,59.49123001098633,16.90999984741211,19.072500133514403,0.7796166672488324
2021-04-13,45.74153137207031,59.31841278076172,16.649999618530273,18.903500080108643,0.7161287181933599
2021-04-14,45.73291015625,58.38161849975586,16.989999771118164,18.763500022888184,0.628228346688574
2021-04-15,45.948307037353516,59.13651657104492,16.56999969482422,18.630500030517577,0.7433658401861984
2021-04-16,46.2498664855957,58.89094924926758,16.25,18.364000034332275,0.78489886180064
2021-04-19,46.52558517456055,57.872291564941406,17.290000915527344,18.18100004196167,0.7499119083795961
2021-04-20,46.67204666137695,57.02644348144531,18.68000030517578,18.17100009918213,0.7033290517997853
2021-04-21,47.051143646240234,57.93595504760742,17.5,18.0310001373291,0.8674650672729652
2021-04-22,46.90467071533203,56.908206939697266,18.709999084472656,17.90650005340576,0.7419088155574746
2021-04-23,46.930519104003906,53.87953567504883,17.329999923706055,17.782500076293946,0.4691435102369593
2021-04-26,46.232635498046875,53.44296646118164,17.639999389648438,17.72150001525879,0.2807030323386124
2021-04-27,46.16371154785156,52.724456787109375,17.559999465942383,17.5625,0.20004060346313346
2021-04-28,46.17232131958008,52.406124114990234,17.280000686645508,17.446000003814696,0.17262373646998525
2021-04-29,46.74958801269531,53.00638961791992,17.610000610351562,17.35650005340576,0.35046746352874514
2021-04-30,46.50834274291992,52.32426452636719,18.610000610351562,17.420500087738038,0.2365220796559256
2021-05-03,46.93914794921875,52.07870101928711,18.309999465942383,17.44050006866455,0.30552580699608783
2021-05-04,46.64619445800781,51.75127029418945,19.479999542236328,17.508500003814696,0.21317772278092453
2021-05-05,46.52558517456055,51.70580291748047,19.149999618530273,17.607999992370605,0.1833656788424538
2021-05-06,46.99082946777344,52.33538818359375,18.389999389648438,17.679999923706056,0.34009351838396895
2021-05-07,46.96498107910156,52.77465057373047,16.690000534057617,17.679999923706056,0.37495684764414094
2021-05-10,47.30961227416992,51.21895217895508,19.65999984741211,17.817499923706055,0.30527618183524163
2021-05-11,46.8012809753418,50.36790084838867,21.84000015258789,18.076999950408936,0.11904327843154279
2021-05-12,46.560035705566406,49.06843566894531,27.59000015258789,18.606999969482423,-0.051620234530927
2021-05-13,46.96498107910156,49.425331115722656,23.1299991607666,18.93499994277954,0.06723807624397904
2021-05-14,47.1545295715332,50.651580810546875,18.809999465942383,19.06299991607666,0.2201870977628509
2021-05-17,47.07699203491211,50.63328170776367,19.719999313354492,19.18449983596802,0.2020257623444469
2021-05-18,46.818511962890625,50.184871673583984,21.34000015258789,19.317499828338622,0.10588980613692064
2021-05-19,46.67204666137695,50.66073226928711,22.18000030517578,19.551499843597412,0.11847924638329163
2021-05-20,47.08561325073242,51.20064926147461,20.670000076293945,19.649499893188477,0.25598504818367174
2021-05-21,47.05975341796875,51.31961441040039,20.149999618530273,19.790499877929687,0.2614186316217067
2021-05-24,47.214839935302734,52.12491989135742,18.399999618530273,19.82849988937378,0.3683687263556293
2021-05-25,47.20623779296875,52.04255676269531,18.84000015258789,19.892499923706055,0.3589732827041575
2021-05-26,47.41301345825195,52.088314056396484,17.360000610351562,19.896499919891358,0.4071260734634477
2021-05-27,47.8093376159668,52.829559326171875,16.739999771118164,19.852999877929687,0.5594641455108861
2021-05-28,47.63702392578125,52.27133560180664,16.760000228881836,19.7604998588562,0.4715531656961109
2021-06-01,47.62839889526367,52.060855865478516,17.899999618530273,19.739999866485597,0.45038214221194167
2021-06-02,47.81795120239258,52.60077667236328,17.479999542236328,19.639999866485596,0.5402754984745294
2021-06-03,47.93857192993164,51.466033935546875,18.040000915527344,19.58449993133545,0.46165815432289875
2021-06-04,48.455528259277344,52.50011444091797,16.420000076293945,19.485999965667723,0.6665400604921888
2021-06-07,48.283199310302734,52.24388122558594,16.420000076293945,19.472499942779542,0.6063712197025128
2021-06-08,47.94719696044922,52.161521911621094,17.06999969482422,19.342999935150146,0.5273893165232479
2021-06-09,47.800716400146484,52.161521911621094,17.889999389648438,19.145499897003173,0.4962558148185058
2021-06-10,48.171199798583984,52.5092658996582,16.100000381469727,18.570999908447266,0.6069486638654312
2021-06-11,48.3865966796875,52.939369201660156,15.649999618530273,18.196999931335448,0.6922456334550507
2021-06-14,48.22166442871094,53.25050735473633,16.389999389648438,18.07599992752075,0.685776165586457
2021-06-15,48.10013198852539,53.06748962402344,17.020000457763672,17.94099998474121,0.6431304699448421
2021-06-16,47.4577522277832,52.36284255981445,18.149999618530273,17.78149995803833,0.44185732144234036
2021-06-17,47.70082473754883,52.32624435424805,17.75,17.55999994277954,0.490158360596091
2021-06-18,46.676490783691406,50.944419860839844,20.700000762939453,17.561499977111815,0.14548761740684255
2021-06-21,47.18865203857422,51.127437591552734,17.889999389648438,17.448499965667725,0.27115895715552535
2021-06-22,47.362274169921875,51.127437591552734,16.65999984741211,17.361499977111816,0.30806122535494807
2021-06-23,46.980316162109375,50.569217681884766,16.31999969482422,17.235499954223634,0.17559204362647915
2021-06-24,47.21469497680664,51.31045913696289,15.970000267028809,17.165999937057496,0.2935093233153955
2021-06-25,47.1539306640625,51.164058685302734,15.619999885559082,17.10999994277954,0.2671437156405322
2021-06-28,47.10184097290039,52.60077667236328,15.760000228881836,17.05999994277954,0.38807087142640284
2021-06-29,46.754615783691406,51.93274688720703,16.020000457763672,16.96599998474121,0.25289514324942436
2021-06-30,46.97163009643555,51.37452697753906,15.829999923706055,16.883500003814696,0.24773367883582023
2021-07-01,46.8414192199707,51.255558013916016,15.479999542236328,16.755499935150148,0.20912791869657996
2021-07-02,47.03239822387695,51.941898345947266,15.069999694824219,16.68799991607666,0.31277680608256336
2021-07-06,46.771976470947266,51.328773498535156,16.440000534057617,16.688999938964844,0.2010949823390427
2021-07-07,47.1539306640625,51.209800720214844,16.200000762939453,16.645499992370606,0.27134626572898063
2021-07-08,46.98899841308594,50.68818664550781,19.0,16.701000022888184,0.18836767544701868
2021-07-09,47.27546310424805,51.23726272583008,16.18000030517578,16.705000019073488,0.2997002769817366
2021-07-12,47.29281997680664,51.91444396972656,16.170000076293945,16.73100004196167,0.36560540481958964
2021-07-13,47.76158142089844,52.04255676269531,17.1200008392334,16.767500114440917,0.4770080017899764
2021-07-14,48.8380012512207,51.722267150878906,16.329999923706055,16.733000087738038,0.676367506387152
2021-07-15,48.9942512512207,51.07253646850586,17.010000228881836,16.676000118255615,0.6498834243097482
2021-07-16,48.95953369140625,50.303836822509766,18.450000762939453,16.711000156402587,0.5718801395125341
2021-07-19,48.377925872802734,50.001853942871094,22.5,16.801000118255615,0.420518454259326
2021-07-20,48.4647331237793,50.55092239379883,19.729999542236328,16.89300012588501,0.48941444907169307
2021-07-21,49.08973693847656,51.456886291503906,17.90999984741211,16.95550012588501,0.7054904387665852
2021-07-22,49.02029800415039,51.209800720214844,17.690000534057617,17.02400016784668,0.6680306492690993
2021-07-23,49.48906326293945,48.501060485839844,17.200000762939453,17.08550019264221,0.5187981460141992
2021-07-26,49.53246307373047,49.69987487792969,17.579999923706055,17.18350019454956,0.6381635856879478
2021-07-27,49.70608139038086,48.66579055786133,19.360000610351562,17.36350021362305,0.580058531929033
2021-07-28,49.25468826293945,48.565120697021484,18.309999465942383,17.478000164031982,0.4748687788094609
2021-07-29,49.52378463745117,49.14164352416992,17.700000762939453,17.57150020599365,0.5850315265044309
2021-07-30,49.50640869140625,49.159950256347656,18.239999771118164,17.709500217437743,0.5830203121140182
2021-08-02,49.3762092590332,49.123348236083984,19.459999084472656,17.929000186920167,0.5519844484001372
2021-08-03,49.41093063354492,49.47108840942383,18.040000915527344,18.00900020599365,0.5913128866303367
2021-08-04,48.6991081237793,49.324668884277344,17.969999313354492,18.097500133514405,0.4265672909618406
2021-08-05,49.04633712768555,49.635986328125,17.280000686645508,18.01150016784668,0.5289708786505004
2021-08-06,49.167869567871094,49.66361618041992,16.149999618530273,18.010000133514403,0.55734031081927
2021-08-09,49.176544189453125,49.78335952758789,16.719999313354492,18.03750009536743,0.570185467559908
2021-08-10,49.3067626953125,49.68203353881836,16.790000915527344,18.021000099182128,0.5885532474884204
2021-08-11,49.24599838256836,49.86625289916992,16.170000076293945,18.013000106811525,0.5925633396022294
2021-08-12,49.34148406982422,49.3136100769043,15.59000015258789,17.942000102996825,0.5620841418519374
2021-08-13,49.680030822753906,49.26755905151367,15.449999809265137,17.79200005531311,0.6298091398535192
2021-08-16,49.897056579589844,49.2491340637207,16.1200008392334,17.47300009727478,0.6742437737004967
2021-08-17,49.72344207763672,48.53070831298828,17.90999984741211,17.382000112533568,0.5713377513223791
2021-08-18,49.04633712768555,48.07017517089844,21.56999969482422,17.565000104904176,0.38511195698376643
2021-08-19,49.35884094238281,48.300445556640625,21.670000076293945,17.76400008201599,0.47268872929338096
2021-08-20,49.167869567871094,47.904388427734375,18.559999465942383,17.832000017166138,0.39571123677703035
2021-08-23,48.9942512512207,49.028079986572266,17.149999618530273,17.81050000190735,0.4620489568338108
2021-08-24,48.6209831237793,49.56229782104492,17.219999313354492,17.703499937057494,0.43179448614133525
2021-08-25,48.673065185546875,49.56229782104492,16.790000915527344,17.627500009536742,0.4428641936538966
2021-08-26,48.212989807128906,48.935977935791016,18.84000015258789,17.684499979019165,0.2875349806444346
2021-08-27,48.30847930908203,49.635986328125,16.389999389648438,17.591999959945678,0.37214394130213857
2021-08-30,48.7685546875,49.68203353881836,16.190000534057617,17.428500032424928,0.4741605943329045
2021-08-31,48.88141632080078,49.79256820678711,16.479999542236328,17.350499963760377,0.508303983306552
2021-09-01,49.21127700805664,49.433345794677734,16.110000610351562,17.25750002861023,0.545410188397737
2021-09-02,49.28071594238281,49.48862075805664,16.40999984741211,17.21399998664856,0.5652473756479183
2021-09-03,49.24599838256836,49.28598403930664,16.40999984741211,17.22699999809265,0.5392511300988965
2021-09-07,48.32583236694336,49.41493225097656,18.139999389648438,17.298000001907347,0.35552287584063685
2021-09-08,48.976890563964844,49.341243743896484,17.959999084472656,17.356499910354614,0.48713097885311574
2021-09-09,48.49077224731445,49.184661865234375,18.799999237060547,17.487999868392944,0.3694236925271894
2021-09-10,48.27375030517578,49.589927673339844,20.950000762939453,17.755999898910524,0.36053087517133753
2021-09-13,48.673065185546875,50.64915084838867,19.3700008392334,17.951999950408936,0.5427188305315905
2021-09-14,48.70805358886719,50.21625518798828,19.459999084472656,18.118999862670897,0.5103830960270898
2021-09-15,48.87423324584961,50.76888656616211,18.18000030517578,18.13249988555908,0.5964765296227048
2021-09-16,48.41067886352539,50.50178527832031,18.690000534057617,17.988499927520753,0.47341109028329015
2021-09-17,47.61476135253906,49.97677993774414,20.809999465942383,17.945499897003174,0.25600906554497316
2021-09-20,47.28240966796875,48.797821044921875,25.709999084472656,18.302999877929686,0.07705298637745751
2021-09-21,47.273658752441406,48.69650650024414,24.360000610351562,18.663499927520753,0.06588476033203226
2021-09-22,47.343631744384766,49.27676773071289,20.8700008392334,18.846000003814698,0.13406857862630117
2021-09-23,47.264915466308594,49.764930725097656,18.6299991607666,18.93799991607666,0.16218792144976282
2021-09-24,47.13372039794922,49.93994140625,17.75,18.883499908447266,0.1503823615669252
2021-09-27,46.888816833496094,50.34519958496094,18.760000228881836,19.001999950408937,0.13556278362441707
2021-09-28,46.04042434692383,49.7373046875,23.25,19.354999923706053,-0.10060793911545794
2021-09-29,46.3203125,49.26755905151367,22.559999465942383,19.658999919891357,-0.08427739772343679
2021-09-30,45.89175033569336,49.07413864135742,23.139999389648438,20.0104998588562,-0.19313603435433263
2021-10-01,46.37278747558594,49.60835647583008,21.100000381469727,20.244999885559082,-0.041813410844385765
2021-10-04,46.3465576171875,49.2491340637207,22.959999084472656,20.57249984741211,-0.08039196274251205
2021-10-05,46.425270080566406,49.691253662109375,21.299999237060547,20.730499839782716,-0.02304239031332277
2021-10-06,46.97628402709961,49.71887969970703,21.0,20.88249988555908,0.09661022540258389
2021-10-07,47.12497329711914,49.90309143066406,19.540000915527344,20.919499969482423,0.14513762948533016
2021-10-08,47.33488082885742,49.56229782104492,18.770000457763672,20.810499954223634,0.15844170875797686
2021-10-11,47.43109130859375,49.22150421142578,20.0,20.84199991226196,0.1475802103252218
2021-10-12,47.43109130859375,48.0517578125,19.850000381469727,20.861499977111816,0.04010974379011549
2021-10-13,47.439842224121094,48.13465881347656,18.639999389648438,20.884499931335448,0.04958622525402322
2021-10-14,47.76344680786133,49.645198822021484,16.860000610351562,20.792999935150146,0.2571471839355333
2021-10-15,47.649749755859375,50.16099166870117,16.299999237060547,20.567499923706055,0.2803700811329268
2021-10-18,47.17744827270508,50.170204162597656,16.309999465942383,20.097499942779542,0.18083183423540913
2021-10-19,47.361122131347656,50.85178756713867,15.699999809265137,19.66449990272522,0.2824910171648501
2021-10-20,47.780948638916016,50.999149322509766,15.489999771118164,19.395499849319457,0.3852613065538772
2021-10-21,47.536048889160156,51.57942199707031,15.010000228881836,19.21449990272522,0.3865219986208376
2021-10-22,47.62350845336914,45.555686950683594,15.430000305175781,19.098499917984007,-0.1483197735530273
2021-10-25,47.43109130859375,45.5096321105957,15.239999771118164,18.922499895095825,-0.19344809013476347
2021-10-26,47.64100646972656,44.468833923339844,15.979999542236328,18.558999872207643,-0.24445531950857088
2021-10-27,48.55936050415039,44.109615325927734,16.979999542236328,18.279999876022337,-0.08226828507562826
2021-10-28,49.01416778564453,44.28461837768555,16.530000686645508,17.949499940872194,0.03047648748691856
2021-10-29,49.302791595458984,45.13199996948242,16.260000228881836,17.707499933242797,0.16967481879629712
2021-11-01,49.127872467041016,45.63857650756836,16.40999984741211,17.379999971389772,0.179038608628631
2021-11-02,49.06664276123047,45.92410659790039,16.030000686645508,17.116500043869017,0.19225770915141008
2021-11-03,49.23281478881836,46.412269592285156,15.100000381469727,16.821500062942505,0.27242648751844384
2021-11-04,49.50395584106445,46.660831451416016,15.4399995803833,16.616499996185304,0.3528923998652764
2021-11-05,49.71387481689453,47.226585388183594,16.479999542236328,16.501999950408937,0.4494879798339787
2021-11-08,49.267818450927734,47.81088638305664,17.219999313354492,16.36299991607666,0.40836422788415916
2021-11-09,49.40775680541992,47.48628616333008,17.780000686645508,16.259499931335448,0.4082845761242613
2021-11-10,49.608917236328125,47.07819747924805,18.729999542236328,16.263999938964844,0.41354677943607904
2021-11-11,49.62641906738281,46.864871978759766,17.65999984741211,16.30399990081787,0.3976673978479506
2021-11-12,49.51271057128906,46.660831451416016,16.290000915527344,16.30349998474121,0.3547531615104334
2021-11-15,49.521446228027344,46.67010498046875,16.489999771118164,16.3125,0.3574618748182765
2021-11-16,49.171600341796875,46.9390754699707,16.3700008392334,16.346000051498415,0.30781604748968794
2021-11-17,48.90045928955078,46.586639404296875,17.110000610351562,16.427000093460084,0.21780669098403002
2021-11-18,48.46315002441406,46.0765266418457,17.59000015258789,16.556000089645387,0.07799280005165898
2021-11-19,48.21826171875,45.928131103515625,17.90999984741211,16.680000066757202,0.012309522377257224
2021-11-22,48.51563262939453,46.21565246582031,19.170000076293945,16.87650008201599,0.1019298274465168
2021-11-23,48.87423324584961,45.538597106933594,19.3799991607666,17.046500062942506,0.11594361341699864
2021-11-24,48.48065185546875,46.150726318359375,18.579999923706055,17.12650008201599,0.08852979806629663
2021-11-26,46.99378204345703,45.24180221557617,28.6200008392334,17.731000089645384,-0.311002239280151
2021-11-29,47.73721694946289,46.373321533203125,22.959999084472656,18.066000032424927,-0.049031574933202114
2021-11-30,46.22999954223633,45.63134765625,27.190000534057617,18.605000066757203,-0.43754980857372755
2021-12-01,46.0977897644043,45.07486343383789,31.1200008392334,19.359500074386595,-0.5167771427879121
2021-12-02,46.7764778137207,45.909584045410156,27.950000762939453,20.002000093460083,-0.2958363919336318
2021-12-03,47.19073486328125,45.6777229309082,30.670000076293945,20.763500118255614,-0.22909096145093508
2021-12-06,48.39826583862305,47.29151153564453,27.18000030517578,21.29850015640259,0.17582883722893244
2021-12-07,48.66270446777344,48.75690841674805,21.889999389648438,21.532000160217287,0.36666692704829007
2021-12-08,48.477596282958984,47.99638366699219,19.899999618530273,21.638000106811525,0.2574501501285946
2021-12-09,48.35419845581055,46.818504333496094,21.579999923706055,21.78050012588501,0.12300505499891623
2021-12-10,49.60580062866211,46.92052459716797,18.690000534057617,21.832000160217284,0.3983981662903696
2021-12-13,50.91028594970703,46.373321533203125,20.309999465942383,22.03300008773804,0.6253838486847619
2021-12-14,50.945552825927734,46.0950813293457,21.889999389648438,22.303000068664552,0.6073162740085561
2021-12-15,51.174713134765625,46.99472427368164,19.290000915527344,22.449000072479247,0.738677532825192
2021-12-16,51.69474411010742,47.14311981201172,20.56999969482422,22.62200002670288,0.8628406166783467
2021-12-17,50.883846282958984,46.94834899902344,21.56999969482422,22.821000003814696,0.6725949237907934
2021-12-20,50.71638870239258,46.0023307800293,22.8700008392334,23.069000053405762,0.5500874543240623
2021-12-21,50.91910171508789,47.08746337890625,21.010000228881836,23.161000061035157,0.6928693748839441
2021-12-22,51.28049087524414,47.27296447753906,18.6299991607666,23.123500061035156,0.7867232343284281
2021-12-23,51.31574630737305,47.58829879760742,17.959999084472656,23.092500019073487,0.823187894856654
2021-12-27,51.69474411010742,48.172607421875,17.68000030517578,22.545499992370605,0.9574248050338086
2021-12-28,51.8974723815918,48.00566482543945,17.540000915527344,22.27450008392334,0.9851755429125801
2021-12-29,51.959171295166016,48.070587158203125,16.950000762939453,21.762500095367432,1.0042539906900645
2021-12-30,51.809329986572266,47.98711395263672,17.329999923706055,21.073000049591066,0.9647370816218888
2021-12-31,52.188331604003906,47.76451873779297,17.219999313354492,20.536499977111816,1.024840501240809
2022-01-03,52.267662048339844,49.35049057006836,16.600000381469727,19.832999992370606,1.1874128613158237
2022-01-04,53.14026641845703,49.285560607910156,16.90999984741211,19.319499969482422,1.3669138710430115
2022-01-05,53.58096694946289,49.962608337402344,19.729999542236328,19.211499977111817,1.5227857061405516
2022-01-06,53.29891586303711,50.09246063232422,19.610000610351562,19.19700002670288,1.4747677417673117
2022-01-07,53.1755256652832,49.56380081176758,18.760000228881836,19.05600004196167,1.3999713199221204
2022-01-10,53.26366424560547,51.20541763305664,19.399999618530273,19.091499996185302,1.5695281768268414
2022-01-11,53.28129196166992,51.854652404785156,18.40999984741211,18.99650001525879,1.6329232881953462
2022-01-12,53.360618591308594,51.696983337402344,17.6200008392334,18.78300008773804,1.6352978057756056
2022-01-13,53.67792892456055,50.95499801635742,20.309999465942383,18.834000015258788,1.6345701662429704
2022-01-14,54.10981369018555,51.659873962402344,19.190000534057617,18.76500005722046,1.7911249848447535
2022-01-18,53.67792892456055,50.78805923461914,22.790000915527344,18.826000118255614,1.619232663368253
2022-01-19,53.76606750488281,49.73074722290039,23.850000381469727,18.875000095367433,1.5408253965152439
2022-01-20,53.54570770263672,48.265350341796875,25.59000015258789,19.104000091552734,1.3593559780727007
2022-01-21,53.28129196166992,48.265350341796875,28.850000381469727,19.61500015258789,1.3031561116526325
2022-01-24,52.84939956665039,48.172607421875,29.899999618530273,20.212000179290772,1.2028394016900124
2022-01-25,52.72599792480469,47.300785064697266,31.15999984741211,20.886000156402588,1.0965124846915046
2022-01-26,52.53208541870117,47.94073486328125,31.959999084472656,21.607000064849853,1.1140930243094613
2022-01-27,52.5761604309082,44.56475830078125,30.489999771118164,22.28400001525879,0.8132929916538377
2022-01-28,53.625038146972656,44.26797103881836,27.65999984741211,22.800500011444093,1.0089578755875546
2022-01-31,53.77487564086914,45.27891159057617,24.829999923706055,23.18100004196167,1.1336850490898283
2022-02-01,53.378238677978516,45.399478912353516,21.959999084472656,23.448999977111818,1.0604595360480953
2022-02-02,53.924713134765625,45.91885757446289,22.09000015258789,23.707999992370606,1.2243270915519802
2022-02-03,54.30372619628906,44.778076171875,24.350000381469727,23.939000034332274,1.2000745748759298
2022-02-04,53.730812072753906,44.866859436035156,23.219999313354492,24.119499969482423,1.086462323488856
2022-02-07,54.294898986816406,45.02573013305664,22.860000610351562,24.324499988555907,1.220951619331749
2022-02-08,54.64748001098633,45.61448669433594,21.440000534057617,24.426500034332275,1.3499824672722196
2022-02-09,53.80131530761719,46.64247131347656,19.959999084472656,24.503999996185303,1.2645816986855967
2022-02-10,54.10100173950195,45.66121292114258,23.90999984741211,24.818499946594237,1.2381249954561395
2022-02-11,53.14026641845703,44.51173400878906,27.360000610351562,25.171000003814697,0.9283184864054674
2022-02-14,53.484012603759766,44.46500778198242,28.329999923706055,25.62799997329712,0.9970865562033044
2022-02-15,53.68674850463867,45.268707275390625,25.700000762939453,25.773499965667725,1.1140166710528876
2022-02-16,53.67792892456055,45.07245635986328,24.290000915527344,25.795499992370605,1.0941115704172597
2022-02-17,54.75324249267578,44.455665588378906,28.110000610351562,25.92150001525879,1.2659948979579458
2022-02-18,55.12343978881836,42.091304779052734,27.75,25.866499996185304,1.1274522721361593
2022-02-22,54.894264221191406,41.76420974731445,28.809999465942383,25.811999988555907,1.0486906175287818
2022-02-23,54.286094665527344,41.72683334350586,31.020000457763672,25.805000019073486,0.9159941293843399
2022-02-24,53.33417510986328,43.661312103271484,30.31999969482422,25.723000049591064,0.8914000082706494
2022-02-25,55.396671295166016,44.58649444580078,27.59000015258789,25.57800006866455,1.4147714578791248
2022-02-28,54.859012603759766,44.577152252197266,30.149999618530273,25.70250005722046,1.299637244229285
2022-03-01,54.62103271484375,43.7547607421875,33.31999969482422,26.127000045776366,1.1734989169421097
2022-03-02,55.026485443115234,45.67055130004883,30.739999771118164,26.566000080108644,1.435688572537598
2022-03-03,55.06174087524414,44.79209518432617,30.479999542236328,26.985500049591064,1.3624737203120976
2022-03-04,55.149871826171875,44.92292404174805,31.979999542236328,27.367000007629393,1.393225290620112
2022-03-07,53.836578369140625,44.5584602355957,36.45000076293945,28.028500080108643,1.0806080892628929
2022-03-08,51.70355987548828,44.39024353027344,35.130001068115234,28.642000102996825,0.6117938045997947
2022-03-09,51.967987060546875,44.51173400878906,32.45000076293945,29.192500114440918,0.6791580427773135
2022-03-10,51.01606750488281,43.60524368286133,30.229999542236328,29.706000137329102,0.3935498477313046
2022-03-11,51.05132293701172,42.829586029052734,30.75,30.048000144958497,0.32977960561201114
2022-03-14,51.992774963378906,41.49320602416992,31.770000457763672,30.268500137329102,0.40709925199956376
2022-03-15,52.95198059082031,41.87635040283203,29.829999923706055,30.3435001373291,0.6461736386530897
2022-03-16,52.80987548828125,43.57720947265625,26.670000076293945,30.392000102996825,0.772236562875533
2022-03-17,53.36941146850586,44.05381393432617,25.670000076293945,30.461000061035158,0.9349503809881404
2022-03-18,53.378292083740234,44.34352111816406,23.8700008392334,30.249000072479248,0.9634547501940076
2022-03-21,53.80460739135742,44.28744888305664,23.530000686645508,30.038000106811523,1.0489136916507038
2022-03-22,53.99999237060547,45.22197723388672,22.940000534057617,29.744500160217285,1.1763013184299662
2022-03-23,53.644744873046875,45.10983657836914,23.56999969482422,29.37200012207031,1.0904928216229899
2022-03-24,54.159873962402344,48.24052047729492,21.670000076293945,28.9395001411438,1.48761182537586
2022-03-25,54.64836120605469,48.436771392822266,20.809999465942383,28.600500106811523,1.609467205220782
2022-03-28,54.9947395324707,48.13771057128906,19.6299991607666,28.07450008392334,1.6556114753254016
2022-03-29,55.2078971862793,48.82926940917969,18.899999618530273,27.353500080108642,1.7644537425102562
2022-03-30,55.25230026245117,48.06295394897461,19.329999923706055,26.78300008773804,1.7034860875092468
2022-03-31,55.0657958984375,46.31538391113281,20.559999465942383,26.28700008392334,1.5032877622168122
2022-04-01,55.83849334716797,44.96031188964844,19.6299991607666,25.669500064849853,1.5430223783807817
2022-04-04,55.5453987121582,45.97895431518555,18.56999969482422,24.77550001144409,1.5743147842386314
2022-04-05,55.48323059082031,44.97900390625,21.030000686645508,24.070499992370607,1.4692308919717176
2022-04-06,56.04277038574219,44.42763137817383,22.100000381469727,23.55299997329712,1.537500120762353
2022-04-07,56.34474182128906,44.446319580078125,21.549999237060547,23.11899995803833,1.6033991875136981
2022-04-08,56.69112014770508,43.941673278808594,21.15999984741211,22.639499950408936,1.630655288831993
2022-04-11,56.6733512878418,43.52113342285156,24.3700008392334,22.26949996948242,1.5882415267969325
2022-04-12,57.339481353759766,43.455711364746094,24.260000228881836,21.99099998474121,1.7238125387944334
2022-04-13,57.49046325683594,43.93232727050781,21.81999969482422,21.748499965667726,1.7996918648924738
2022-04-14,57.74803161621094,42.680049896240234,22.700000762939453,21.6,1.7393833633283726
2022-04-18,57.23290252685547,43.586544036865234,22.170000076293945,21.51499996185303,1.713180147642254
2022-04-19,57.79243850708008,44.79209518432617,21.3700008392334,21.40699996948242,1.9428659525659526
2022-04-20,58.58290100097656,44.96031188964844,20.31999969482422,21.27599992752075,2.1263285876946343
2022-04-21,58.80493927001953,44.39024353027344,22.68000030517578,21.23149995803833,2.121146356424599
2022-04-22,57.95229721069336,43.49310302734375,28.209999084472656,21.558499908447267,1.85749797031476
2022-04-25,58.56513214111328,43.97904968261719,27.020000457763672,21.86899995803833,2.0323984519208325
2022-04-26,57.77466583251953,42.53986740112305,33.52000045776367,22.563500022888185,1.7321650261620998
2022-04-27,58.227638244628906,42.25951385498047,31.600000381469727,23.198500061035155,1.8026839153164496
2022-04-28,58.78718948364258,43.77345657348633,29.989999771118164,23.73150005340576,2.060706443240961
2022-04-29,57.383880615234375,40.73623275756836,33.400001525878906,24.37350015640259,1.4833971819368001
2022-05-02,56.34474182128906,42.016536712646484,32.34000015258789,25.00900020599365,1.380162853055488
2022-05-03,56.02500534057617,42.1099967956543,29.25,25.54300022125244,1.320791565347955
2022-05-04,57.75691223144531,43.49310302734375,25.420000076293945,25.762500190734862,1.8159701486575506
2022-05-05,57.29507064819336,42.00957489013672,31.200000762939453,26.21750020980835,1.5815095201902154
2022-05-06,57.49934387207031,41.72700119018555,30.190000534057617,26.6495002746582,1.598965018540728
2022-05-09,57.383880615234375,40.56843566894531,34.75,27.3290002822876,1.4679808221052077
2022-05-10,56.850990295410156,41.45384216308594,32.9900016784668,27.76000032424927,1.4360651432175713
2022-05-11,57.117431640625,40.34238052368164,32.560001373291016,28.175000381469726,1.3905799853524263
2022-05-12,57.29507064819336,40.35179901123047,31.770000457763672,28.6725004196167,1.4292013384507283
2022-05-13,58.36973571777344,41.06765365600586,28.8700008392334,28.981000423431396,1.7233836477949347
2022-05-16,58.58290100097656,40.57786178588867,27.469999313354492,29.246000385284425,1.7236909239664968
2022-05-17,58.42303466796875,41.82119369506836,26.100000381469727,29.48250036239624,1.8039434986043419
2022-05-18,54.355262756347656,39.890254974365234,30.959999084472656,30.01450033187866,0.7619596995692456
