Date,ADI,GILD,VIX,AvgVIX,zscore
2023-10-06,166.9805908203125,68.83138275146484,17.450000762939453,16.347000122070312,-0.7704194085974387
2023-10-09,166.3567352294922,69.1260986328125,17.700000762939453,16.542000150680543,-0.8637538818366584
2023-10-10,168.90025329589844,69.96416473388672,17.030000686645508,16.682000207901,-0.6085102715508933
2023-10-11,167.89244079589844,70.87588500976562,16.09000015258789,16.81250023841858,-0.7860470176208674
2023-10-12,166.62547302246094,70.69170379638672,16.690000534057617,17.00600028038025,-0.9275173129301472
2023-10-13,164.19712829589844,71.51133728027344,19.31999969482422,17.28250026702881,-1.270699830827869
2023-10-16,165.80960083007812,72.93879699707031,17.209999084472656,17.44300022125244,-1.1639360203403868
2023-10-17,165.6752471923828,74.11761474609375,17.8799991607666,17.63150019645691,-1.252549132154703
2023-10-18,164.3890838623047,73.37164306640625,19.219999313354492,17.835500144958495,-1.361825060610378
2023-10-19,161.94151306152344,72.2388916015625,21.399999618530273,18.028500080108643,-1.5873966918359839
2023-10-20,159.8299102783203,71.64947509765625,21.709999084472656,18.253999996185303,-1.8058293377057941
2023-10-23,157.28636169433594,71.42845153808594,20.3700008392334,18.42750005722046,-2.0989797680560174
2023-10-24,158.30380249023438,71.97180938720703,18.969999313354492,18.428999996185304,-2.009663186697657
2023-10-25,153.3702850341797,72.19283294677734,20.190000534057617,18.527500057220458,-2.6181743403294973
2023-10-26,154.39730834960938,72.29415130615234,20.68000030517578,18.694500064849855,-2.5005489918666846
2023-10-27,154.11895751953125,70.56277465820312,21.270000457763672,18.882000064849855,-2.427761936563699
2023-10-30,149.6173858642578,71.6218490600586,19.75,18.989000034332275,-3.0356636606488423
2023-10-31,151.00914001464844,72.33097076416016,18.139999389648438,18.90699996948242,-2.911390916745574
2023-11-01,152.84239196777344,73.85053253173828,16.8700008392334,18.82150001525879,-2.7836608142408683
2023-11-02,157.7375030517578,74.8083267211914,15.65999984741211,18.680000019073486,-2.2521924635563493
2023-11-03,161.17367553710938,75.13985443115234,14.90999984741211,18.55299997329712,-1.85818820604716
2023-11-06,160.83773803710938,74.7254409790039,14.890000343322754,18.412499952316285,-1.8732427869536779
2023-11-07,161.35601806640625,74.2373275756836,14.8100004196167,18.301499938964845,-1.7807598507892852
2023-11-08,162.12388610839844,71.7416000366211,14.449999809265137,18.219499921798707,-1.5348570891355846
2023-11-09,160.4154052734375,69.05242156982422,15.289999961853027,18.149499893188477,-1.5756948325597167
2023-11-10,165.3968963623047,69.9181137084961,14.170000076293945,17.891999912261962,-1.0281523289985537
2023-11-13,163.8035888671875,69.00637817382812,14.760000228881836,17.76949996948242,-1.164284467767502
2023-11-14,170.44554138183594,68.81297302246094,14.15999984741211,17.5835000038147,-0.3514491489706901
2023-11-15,173.51702880859375,69.10767364501953,14.180000305175781,17.33150005340576,0.0008398120386251659
2023-11-16,172.61477661132812,68.6287841796875,14.319999694824219,16.97750005722046,-0.0785462489579324
2023-11-17,175.69581604003906,69.48526000976562,13.800000190734863,16.58200011253357,0.2403863634164919
2023-11-20,176.4348907470703,69.99178314208984,13.40999984741211,16.234000062942506,0.29839734677087426
2023-11-21,173.96812438964844,68.78534698486328,13.350000381469727,15.953000116348267,0.07503715543582029
2023-11-22,175.33106994628906,69.71548461914062,12.850000381469727,15.586000108718872,0.18225949277225698
2023-11-24,175.69581604003906,69.42079162597656,12.460000038146973,15.175000095367432,0.24434646990535092
2023-11-27,176.38687133789062,68.9971694946289,12.6899995803833,14.746000051498413,0.35370291387098834
2023-11-28,175.8397674560547,68.61957550048828,12.6899995803833,14.393000030517578,0.310922004233747
2023-11-29,175.36947631835938,69.28266143798828,12.979999542236328,14.135000038146973,0.213478005497772
2023-11-30,176.0125732421875,70.54434967041016,12.920000076293945,13.9375,0.21352739034977078
2023-12-01,176.54296875,71.51133728027344,12.630000114440918,13.78600001335144,0.2180886859279484
2023-12-04,176.72616577148438,72.14678955078125,13.079999923706055,13.694500017166138,0.20114647202613165
2023-12-05,174.18994140625,72.77302551269531,12.850000381469727,13.592500019073487,-0.14316543228466902
2023-12-06,174.13209533691406,73.0861587524414,12.970000267028809,13.500500011444093,-0.1693759766265306
2023-12-07,177.8062286376953,71.87973022460938,13.0600004196167,13.43100004196167,0.34779625198772995
2023-12-08,178.28842163085938,72.77302551269531,12.350000381469727,13.284000062942505,0.3510714985451067
2023-12-11,183.3512420654297,73.7584457397461,12.630000114440918,13.207000064849854,0.9010669812983992
2023-12-12,184.16128540039062,74.43073272705078,12.069999694824219,13.072500038146973,0.9574536977645
2023-12-13,185.4149169921875,76.52127075195312,12.1899995803833,12.974000024795533,0.9802137898668585
2023-12-14,193.03326416015625,76.0008544921875,12.479999542236328,12.88899998664856,1.930880173174666
2023-12-15,193.7179412841797,74.6533203125,12.279999732971191,12.786999988555909,2.0962207181178005
2023-12-18,189.5808868408203,73.88197326660156,12.5600004196167,12.725,1.6447137306226238
2023-12-19,190.77671813964844,73.8726806640625,12.529999732971191,12.680999994277954,1.7894901949526427
2023-12-20,185.33778381347656,73.0362777709961,13.670000076293945,12.696999979019164,1.1849853237032895
2023-12-21,189.28195190429688,73.35226440429688,13.649999618530273,12.736999940872192,1.6412035635024
2023-12-22,190.07272338867188,74.03067016601562,13.029999732971191,12.765499925613403,1.6948904232334516
2023-12-26,191.7795867919922,74.3001708984375,12.989999771118164,12.780499935150146,1.8841669299430825
2023-12-27,192.2425079345703,74.69048309326172,12.430000305175781,12.767499971389771,1.9160149760843626
2023-12-28,193.1007843017578,75.40608215332031,12.470000267028809,12.742000007629395,1.9755575925870943
2023-12-29,191.48068237304688,75.28526306152344,12.449999809265137,12.718499994277954,1.7876105940530287
