Date,AMD,ADI,VIX,AvgVIX,zscore
2021-12-02,150.67999267578125,167.75848388671875,27.950000762939453,20.002000093460083,2.627004877684004
2021-12-03,144.00999450683594,167.90707397460938,30.670000076293945,20.763500118255614,2.231316674709518
2021-12-06,139.05999755859375,168.15786743164062,27.18000030517578,21.29850015640259,1.9321548967556939
2021-12-07,144.85000610351562,173.3402099609375,21.889999389648438,21.532000160217287,2.067366450060601
2021-12-08,145.24000549316406,172.98728942871094,19.899999618530273,21.638000106811525,2.1040009553652417
2021-12-09,138.10000610351562,170.5911407470703,21.579999923706055,21.78050012588501,1.78062771188568
2021-12-10,138.5500030517578,170.3589630126953,18.690000534057617,21.832000160217284,1.8160344028205435
2021-12-13,133.8000030517578,165.75238037109375,20.309999465942383,22.03300008773804,1.7190341697520777
2021-12-14,135.60000610351562,163.71849060058594,21.889999389648438,22.303000068664552,1.9039990731154226
2021-12-15,146.5,166.7368621826172,19.290000915527344,22.449000072479247,2.422744934663171
2021-12-16,138.63999938964844,160.3007049560547,20.56999969482422,22.62200002670288,2.2157079825637225
2021-12-17,137.75,157.98812866210938,21.56999969482422,22.821000003814696,2.254370278853913
2021-12-20,135.8000030517578,156.32569885253906,22.8700008392334,23.069000053405762,2.2055815740120193
2021-12-21,144.25,159.81776428222656,21.010000228881836,23.161000061035157,2.5625501523699965
2021-12-22,143.8800048828125,160.01280212402344,18.6299991607666,23.123500061035156,2.533275932676044
2021-12-23,146.13999938964844,160.35641479492188,17.959999084472656,23.092500019073487,2.651898623985652
2021-12-27,154.36000061035156,162.96617126464844,17.68000030517578,22.545499992370605,3.0300218239994754
2021-12-28,153.14999389648438,161.95387268066406,17.540000915527344,22.27450008392334,2.998992047214656
2021-12-29,148.25999450683594,163.0126495361328,16.950000762939453,21.762500095367432,2.6716537699542164
2021-12-30,145.14999389648438,162.32534790039062,17.329999923706055,21.073000049591066,2.5168252359546113
2021-12-31,143.89999389648438,163.24481201171875,17.219999313354492,20.536499977111816,2.407707866973465
2022-01-03,150.24000549316406,164.52647399902344,16.600000381469727,19.832999992370606,2.728024040063596
2022-01-04,144.4199981689453,163.04049682617188,16.90999984741211,19.319499969482422,2.446113916879762
2022-01-05,136.14999389648438,160.5236053466797,19.729999542236328,19.211499977111817,2.061426533305995
2022-01-06,136.22999572753906,161.03440856933594,19.610000610351562,19.19700002670288,2.0460725755391156
2022-01-07,132.0,156.80862426757812,18.760000228881836,19.05600004196167,1.964534404442311
2022-01-10,132.0,158.25746154785156,19.399999618530273,19.091499996185302,1.9077213183738404
2022-01-11,137.30999755859375,161.25729370117188,18.40999984741211,18.99650001525879,2.100458740682768
2022-01-12,137.47000122070312,161.36874389648438,17.6200008392334,18.78300008773804,2.105440675259193
2022-01-13,132.74000549316406,157.681640625,20.309999465942383,18.834000015258788,1.9735542558848433
2022-01-14,136.8800048828125,159.7434539794922,19.190000534057617,18.76500005722046,2.13468767735611
2022-01-18,131.92999267578125,154.63536071777344,22.790000915527344,18.826000118255614,2.0456624028901045
2022-01-19,128.27000427246094,151.44052124023438,23.850000381469727,18.875000095367433,1.9570148556566964
2022-01-20,121.88999938964844,147.32618713378906,25.59000015258789,19.104000091552734,1.7454383130449977
2022-01-21,118.80999755859375,148.15277099609375,28.850000381469727,19.61500015258789,1.5329993942439735
2022-01-24,116.52999877929688,149.93594360351562,29.899999618530273,20.212000179290772,1.3298100714425491
2022-01-25,111.12999725341797,144.6699981689453,31.15999984741211,20.886000156402588,1.2206727489130924
2022-01-26,110.70999908447266,148.38497924804688,31.959999084472656,21.607000064849853,1.0504487289545787
2022-01-27,102.5999984741211,143.5740509033203,30.489999771118164,22.28400001525879,0.7650693614766526
2022-01-28,105.23999786376953,147.32618713378906,27.65999984741211,22.800500011444093,0.7722453136260076
2022-01-31,114.25,152.28567504882812,24.829999923706055,23.18100004196167,1.1044043434877067
2022-02-01,116.77999877929688,153.58590698242188,21.959999084472656,23.448999977111818,1.2012969924064223
2022-02-02,122.76000213623047,156.87368774414062,22.09000015258789,23.707999992370606,1.421904975182044
2022-02-03,120.08000183105469,150.47462463378906,24.350000381469727,23.939000034332274,1.5161846013263234
2022-02-04,123.5999984741211,149.55516052246094,23.219999313354492,24.119499969482423,1.7579833300240548
2022-02-07,123.66999816894531,149.360107421875,22.860000610351562,24.324499988555907,1.7697234082305338
2022-02-08,128.22999572753906,151.50552368164062,21.440000534057617,24.426500034332275,1.952127422121593
2022-02-09,132.85000610351562,156.2235565185547,19.959999084472656,24.503999996185303,2.0371594750470163
2022-02-10,125.7699966430664,150.14955139160156,23.90999984741211,24.818499946594237,1.861511997139204
2022-02-11,113.18000030517578,142.93325805664062,27.360000610351562,25.171000003814697,1.4085980637967546
2022-02-14,114.2699966430664,143.00755310058594,28.329999923706055,25.62799997329712,1.4693950537719767
2022-02-15,121.47000122070312,150.49319458007812,25.700000762939453,25.773499965667725,1.5967019187764804
2022-02-16,117.69000244140625,156.34423828125,24.290000915527344,25.795499992370605,1.1463246076932747
2022-02-17,112.37000274658203,148.99790954589844,28.110000610351562,25.92150001525879,1.1234412201395458
2022-02-18,113.83000183105469,148.9329071044922,27.75,25.866499996185304,1.2113271356978548
2022-02-22,115.6500015258789,149.41586303710938,28.809999465942383,25.811999988555907,1.298768068452201
2022-02-23,109.76000213623047,145.33868408203125,31.020000457763672,25.805000019073486,1.1143753984032103
2022-02-24,116.61000061035156,149.12777709960938,30.31999969482422,25.723000049591064,1.3661767186167295
2022-02-25,121.05999755859375,151.30230712890625,27.59000015258789,25.57800006866455,1.5410095592980133
2022-02-28,123.33999633789062,149.59442138671875,30.149999618530273,25.70250005722046,1.7412466670973645
2022-03-01,113.83000183105469,146.477294921875,33.31999969482422,26.127000045776366,1.30761876774054
2022-03-02,118.27999877929688,149.15576171875,30.739999771118164,26.566000080108644,1.4626907951550092
2022-03-03,111.9800033569336,148.6518096923828,30.479999542236328,26.985500049591064,1.1142173191032403
2022-03-04,108.41000366210938,146.38392639160156,31.979999542236328,27.367000007629393,0.9944809904340587
2022-03-07,102.94999694824219,136.5192413330078,36.45000076293945,28.028500080108643,1.0621661998258154
2022-03-08,105.52999877929688,138.60980224609375,35.130001068115234,28.642000102996825,1.1309904509232458
2022-03-09,111.05000305175781,143.3694610595703,32.45000076293945,29.192500114440918,1.2669948947437848
