Date,MS,KLAC,VIX,AvgVIX,zscore
2021-03-22,69.43911743164062,289.7548522949219,18.8799991607666,23.188000106811522,0.11571454944741796
2021-03-23,67.06568908691406,281.8790283203125,20.299999237060547,23.04750003814697,0.04399081620785492
2021-03-24,67.24368286132812,282.6666564941406,21.200000762939453,23.04050006866455,0.04189968898981789
2021-03-25,67.92180633544922,284.10888671875,19.809999465942383,22.586500072479247,0.09303316955890717
2021-03-26,67.79466247558594,303.58978271484375,18.860000610351562,22.132000064849855,-0.6655542777929143
2021-03-29,66.01458740234375,298.2474670410156,20.739999771118164,22.001500034332274,-0.7407563756253323
2021-03-30,67.04024505615234,300.8665466308594,19.610000610351562,21.77700004577637,-0.6800161335513184
2021-03-31,65.82814025878906,313.51519775390625,19.399999618530273,21.413500022888183,-1.3488286557356421
2021-04-01,66.30281066894531,329.5421142578125,17.329999923706055,20.851500034332275,-1.8825192191255378
2021-04-05,66.11634826660156,336.9339599609375,17.90999984741211,20.514000034332277,-2.1919280566999237
2021-04-06,67.04024505615234,328.88739013671875,18.1200008392334,20.14650011062622,-1.7426101528525795
2021-04-07,66.99788665771484,330.2537536621094,17.15999984741211,19.803000068664552,-1.8010350588704698
2021-04-08,67.98114776611328,335.9471740722656,16.950000762939453,19.522500133514406,-1.8634948345257156
2021-04-09,68.42192077636719,334.8179931640625,16.690000534057617,19.26150016784668,-1.7518893545008876
2021-04-12,67.96419525146484,327.4639587402344,16.90999984741211,19.072500133514403,-1.5444436373397736
2021-04-13,67.41322326660156,326.5435485839844,16.649999618530273,18.903500080108643,-1.595522620983538
2021-04-14,68.48128509521484,319.3034973144531,16.989999771118164,18.763500022888184,-1.1542913671334405
2021-04-15,68.5066909790039,321.2392272949219,16.56999969482422,18.630500030517577,-1.2237325269357031
2021-04-16,66.6164321899414,315.9823303222656,16.25,18.364000034332275,-1.3193686420763595
2021-04-19,67.83702850341797,307.8123474121094,17.290000915527344,18.18100004196167,-0.8190690423465457
2021-04-20,65.51451110839844,302.621826171875,18.68000030517578,18.17100009918213,-0.9846786881506736
2021-04-21,67.1759033203125,314.83416748046875,17.5,18.0310001373291,-1.1885198083095914
2021-04-22,66.36214447021484,308.4671325683594,18.709999084472656,17.90650005340576,-1.0740637124664314
2021-04-23,68.61688232421875,315.0998229980469,17.329999923706055,17.782500076293946,-0.9737207580685081
2021-04-26,69.10003662109375,318.6487731933594,17.639999389648438,17.72150001525879,-1.0329034488997901
2021-04-27,69.4729995727539,313.60052490234375,17.559999465942383,17.5625,-0.783262983483484
2021-04-28,70.12568664550781,308.2393493652344,17.280000686645508,17.446000003814696,-0.4781032600738445
2021-04-29,71.19828033447266,309.6816711425781,17.610000610351562,17.35650005340576,-0.36541388913721445
2021-04-30,70.27041625976562,299.23431396484375,18.610000610351562,17.420500087738038,-0.11403240048742909
2021-05-03,70.19379425048828,295.32489013671875,18.309999465942383,17.44050006866455,0.022261730341776777
2021-05-04,70.34700775146484,292.20306396484375,19.479999542236328,17.508500003814696,0.16455609442368155
2021-05-05,71.93885040283203,295.9796142578125,19.149999618530273,17.607999992370605,0.26975969381748094
2021-05-06,73.91374206542969,299.746826171875,18.389999389648438,17.679999923706056,0.4350944362839401
2021-05-07,74.65430450439453,303.36212158203125,16.690000534057617,17.679999923706056,0.41356586333103207
2021-05-10,73.60728454589844,284.57391357421875,19.65999984741211,17.817499923706055,0.9626504377473697
2021-05-11,72.28785705566406,284.9344787597656,21.84000015258789,18.076999950408936,0.743072941159682
2021-05-12,71.23230743408203,272.0863952636719,27.59000015258789,18.606999969482423,1.0655676408985766
2021-05-13,72.23677062988281,281.5943603515625,23.1299991607666,18.93499994277954,0.861763099685216
2021-05-14,74.35639190673828,291.0074462890625,18.809999465942383,19.06299991607666,0.8355834022509824
2021-05-17,74.98628997802734,283.36468505859375,19.719999313354492,19.18449983596802,1.223708052302338
2021-05-18,74.03291320800781,279.7479553222656,21.34000015258789,19.317499828338622,1.2120801079440537
2021-05-19,73.24977111816406,289.2846984863281,22.18000030517578,19.551499843597412,0.7282180968587726
2021-05-20,73.60728454589844,298.2505798339844,20.670000076293945,19.649499893188477,0.4440099561156394
2021-05-21,75.19911193847656,295.18585205078125,20.149999618530273,19.790499877929687,0.8086430920519757
2021-05-24,76.34831237792969,302.23846435546875,18.399999618530273,19.82849988937378,0.720536437143227
2021-05-25,75.64178466796875,302.5906677246094,18.84000015258789,19.892499923706055,0.5969225948906987
2021-05-26,76.05887603759766,302.08624267578125,17.360000610351562,19.896499919891358,0.681140702662193
2021-05-27,76.86754608154297,301.2772216796875,16.739999771118164,19.852999877929687,0.8380176836052123
2021-05-28,77.42086791992188,301.6103210449219,16.760000228881836,19.7604998588562,0.9117351152480067
2021-06-01,78.4083251953125,300.5061950683594,17.899999618530273,19.739999866485597,1.1077037197629527
2021-06-02,78.96161651611328,300.373046875,17.479999542236328,19.639999866485596,1.1990972224151717
2021-06-03,79.46387481689453,293.89141845703125,18.040000915527344,19.58449993133545,1.52327098251705
2021-06-04,79.9831314086914,301.7055358886719,16.420000076293945,19.485999965667723,1.3079804807045765
2021-06-07,79.3447036743164,303.1902770996094,16.420000076293945,19.472499942779542,1.1520464356162365
2021-06-08,78.9871597290039,298.6693420410156,17.06999969482422,19.342999935150146,1.2676905290419715
2021-06-09,78.88501739501953,299.011962890625,17.889999389648438,19.145499897003173,1.2387579099735428
2021-06-10,78.04228973388672,303.9136657714844,16.100000381469727,18.570999908447266,0.9213651704511134
2021-06-11,78.35725402832031,304.6750793457031,15.649999618530273,18.196999931335448,0.9416431847895629
2021-06-14,77.2250747680664,309.52923583984375,16.389999389648438,18.07599992752075,0.5808828794557942
2021-06-15,77.20804595947266,305.1319274902344,17.020000457763672,17.94099998474121,0.7449782152544916
2021-06-16,77.54856872558594,300.6681213378906,18.149999618530273,17.78149995803833,0.9673932458090799
2021-06-17,74.83309173583984,303.0665588378906,17.75,17.55999994277954,0.45267484601421626
2021-06-18,71.58132934570312,289.7987365722656,20.700000762939453,17.561499977111815,0.448354968324049
2021-06-21,73.1561279296875,293.91998291015625,17.889999389648438,17.448499965667725,0.5378273314885995
2021-06-22,72.95181274414062,293.7391357421875,16.65999984741211,17.361499977111816,0.5128007694088192
2021-06-23,73.09654998779297,295.8711242675781,16.31999969482422,17.235499954223634,0.4545395299652705
2021-06-24,74.1265640258789,300.65863037109375,15.970000267028809,17.165999937057496,0.43372950100863605
2021-06-25,75.25019073486328,301.0107116699219,15.619999885559082,17.10999994277954,0.5957264870016638
2021-06-28,74.65430450439453,306.72137451171875,15.760000228881836,17.05999994277954,0.28617776126837446
2021-06-29,77.15699768066406,309.5196838378906,16.020000457763672,16.96599998474121,0.570621282384798
2021-06-30,78.05078125,308.577392578125,15.829999923706055,16.883500003814696,0.7458345379516522
2021-07-01,78.33170318603516,296.7086181640625,15.479999542236328,16.755499935150148,1.2397564410745567
2021-07-02,78.34020233154297,296.7847595214844,15.069999694824219,16.68799991607666,1.2381953831271415
2021-07-06,76.79094696044922,296.2422790527344,16.440000534057617,16.688999938964844,1.016996811757476
2021-07-07,76.63773345947266,292.25433349609375,16.200000762939453,16.645499992370606,1.144316062830952
2021-07-08,74.6032485961914,288.4757080078125,19.0,16.701000022888184,0.9701142766821768
2021-07-09,76.89309692382812,293.8723449707031,16.18000030517578,16.705000019073488,1.1228094961066586
2021-07-12,78.95310974121094,298.87872314453125,16.170000076293945,16.73100004196167,1.2544367737056747
2021-07-13,79.3447036743164,296.5848693847656,17.1200008392334,16.767500114440917,1.4025337819865078
2021-07-14,78.70625305175781,294.2149658203125,16.329999923706055,16.733000087738038,1.3927702973316194
2021-07-15,78.85095977783203,289.10394287109375,17.010000228881836,16.676000118255615,1.609170569249031
2021-07-16,77.67625427246094,279.0816650390625,18.450000762939453,16.711000156402587,1.805911351977809
2021-07-19,76.05887603759766,280.13812255859375,22.5,16.801000118255615,1.5134475947281754
2021-07-20,78.58709716796875,288.1711120605469,19.729999542236328,16.89300012588501,1.6033676773489445
2021-07-21,81.447265625,301.6007995605469,17.90999984741211,16.95550012588501,1.5404388715356994
2021-07-22,81.35363006591797,299.202392578125,17.690000534057617,17.02400016784668,1.6167778276408822
2021-07-23,80.48535919189453,305.29376220703125,17.200000762939453,17.08550019264221,1.2502849061613674
2021-07-26,82.1793441772461,303.2665100097656,17.579999923706055,17.18350019454956,1.591517636490999
2021-07-27,82.12825775146484,294.100830078125,19.360000610351562,17.36350021362305,1.931122159446061
2021-07-28,81.77924346923828,300.35400390625,18.309999465942383,17.478000164031982,1.6395263699735556
2021-07-29,82.5595703125,304.02783203125,17.700000762939453,17.57150020599365,1.6219836109731347
2021-07-30,82.30231475830078,331.37255859375,18.239999771118164,17.709500217437743,0.5448827794887788
2021-08-02,82.51671600341797,329.2310791015625,19.459999084472656,17.929000186920167,0.659549572831875
2021-08-03,82.83397674560547,330.1638488769531,18.040000915527344,18.00900020599365,0.6736878671643642
2021-08-04,82.56816101074219,336.74066162109375,17.969999313354492,18.097500133514405,0.3828028013164734
2021-08-05,83.8886947631836,336.6549987792969,17.280000686645508,18.01150016784668,0.5921282115820972
2021-08-06,85.51793670654297,336.31243896484375,16.149999618530273,18.010000133514403,0.8593712566235623
2021-08-09,86.38399505615234,334.5705261230469,16.719999313354492,18.03750009536743,1.0605807265871954
2021-08-10,87.4987564086914,325.5096130371094,16.790000915527344,18.021000099182128,1.5781496271677082
2021-08-11,89.07652282714844,326.13775634765625,16.170000076293945,18.013000106811525,1.8005490442891388
2021-08-12,89.75395965576172,312.67010498046875,15.59000015258789,17.942000102996825,2.416981297212337
2021-08-13,89.12799072265625,313.0710754394531,15.449999809265137,17.79200005531311,2.3040897947784633
2021-08-16,88.9393310546875,314.3219299316406,16.1200008392334,17.47300009727478,2.227214010535579
2021-08-17,88.21045684814453,307.8863220214844,17.90999984741211,17.382000112533568,2.357517241608233
2021-08-18,86.82989501953125,303.20758056640625,21.56999969482422,17.565000104904176,2.319497732296848
2021-08-19,85.51793670654297,307.7908630371094,21.670000076293945,17.76400008201599,1.9409538290939425
2021-08-20,86.31541442871094,305.51837158203125,18.559999465942383,17.832000017166138,2.1515812620814123
2021-08-23,87.60163879394531,313.7012634277344,17.149999618530273,17.81050000190735,2.0419960243230437
2021-08-24,88.39911651611328,313.1856994628906,17.219999313354492,17.703499937057494,2.185998031024591
2021-08-25,89.25660705566406,318.9337463378906,16.790000915527344,17.627500009536742,2.1018395089023367
2021-08-26,89.04224395751953,318.6759338378906,18.84000015258789,17.684499979019165,2.0781635570938697
2021-08-27,90.42278289794922,327.44140625,16.389999389648438,17.591999959945678,1.9612042928962348
2021-08-30,89.25660705566406,326.65838623046875,16.190000534057617,17.428500032424928,1.8089091355039382
2021-08-31,89.54816436767578,324.6054992675781,16.479999542236328,17.350499963760377,1.9322570133848793
2021-09-01,89.44525909423828,320.29925537109375,16.110000610351562,17.25750002861023,2.079497523496453
2021-09-02,89.89115142822266,322.4571228027344,16.40999984741211,17.21399998664856,2.0672519120655486
2021-09-03,89.39380645751953,326.31463623046875,16.40999984741211,17.22699999809265,1.8433554322401238
2021-09-07,89.33377838134766,326.3719787597656,18.139999389648438,17.298000001907347,1.8318131852075399
2021-09-08,88.81069946289062,321.5403747558594,17.959999084472656,17.356499910354614,1.9334056373054376
2021-09-09,89.04224395751953,332.1200256347656,18.799999237060547,17.487999868392944,1.5683426612557667
2021-09-10,88.85358428955078,334.7362976074219,20.950000762939453,17.755999898910524,1.439688119949695
2021-09-13,89.52243041992188,339.5391540527344,19.3700008392334,17.951999950408936,1.3619336378865712
2021-09-14,87.38726806640625,340.29339599609375,19.459999084472656,18.118999862670897,1.000127154654322
2021-09-15,88.35623931884766,350.7489013671875,18.18000030517578,18.13249988555908,0.7548516870431929
2021-09-16,87.86746215820312,355.2174377441406,18.690000534057617,17.988499927520753,0.5091213219022378
2021-09-17,87.25007629394531,353.1072998046875,20.809999465942383,17.945499897003174,0.4927943978057831
2021-09-20,84.5746841430664,339.1380920410156,25.709999084472656,18.302999877929686,0.6050180651318525
2021-09-21,84.29171752929688,340.474853515625,24.360000610351562,18.663499927520753,0.5101674091309639
2021-09-22,86.43546295166016,349.0014953613281,20.8700008392334,18.846000003814698,0.5213677646701539
2021-09-23,88.79354858398438,354.2244873046875,18.6299991607666,18.93799991607666,0.6912967003269472
2021-09-24,88.24475860595703,352.8399353027344,17.75,18.883499908447266,0.6581592130327703
2021-09-27,90.12267303466797,349.2593078613281,18.760000228881836,19.001999950408937,1.0870016066468307
2021-09-28,87.4987564086914,331.3561096191406,23.25,19.354999923706053,1.3564413727166031
2021-09-29,85.36357879638672,320.156005859375,22.559999465942383,19.658999919891357,1.4479599124189129
2021-09-30,83.44279479980469,319.4016418457031,23.139999389648438,20.0104998588562,1.176817100743582
2021-10-01,84.9348373413086,319.8885803222656,21.100000381469727,20.244999885559082,1.3911935174549512
2021-10-04,83.30560302734375,314.20733642578125,22.959999084472656,20.57249984741211,1.3523836799034377
2021-10-05,85.06346130371094,316.269775390625,21.299999237060547,20.730499839782716,1.5484967500521054
2021-10-06,84.97769927978516,314.23602294921875,21.0,20.88249988555908,1.612236148900883
2021-10-07,84.720458984375,315.1908264160156,19.540000915527344,20.919499969482423,1.535884676346837
2021-10-08,85.78376007080078,311.3236999511719,18.770000457763672,20.810499954223634,1.8484664279473668
2021-10-11,83.4256362915039,310.51214599609375,20.0,20.84199991226196,1.5112429413061153
2021-10-12,83.84580993652344,305.1172790527344,19.850000381469727,20.861499977111816,1.7813952279576697
2021-10-13,84.5232162475586,305.9385070800781,18.639999389648438,20.884499931335448,1.8559661614065663
2021-10-14,86.61553192138672,314.88531494140625,16.860000610351562,20.792999935150146,1.8432072571670974
2021-10-15,87.5844955444336,314.23602294921875,16.299999237060547,20.567499923706055,2.0190418071533025
2021-10-18,86.95853424072266,312.01123046875,16.309999465942383,20.097499942779542,2.0057245147860465
2021-10-19,87.25007629394531,317.1387023925781,15.699999809265137,19.66449990272522,1.8567796213330516
2021-10-20,86.31541442871094,316.0787353515625,15.489999771118164,19.395499849319457,1.7511158235301745
2021-10-21,85.98954010009766,320.3564453125,15.010000228881836,19.21449990272522,1.5380438238695688
2021-10-22,87.29293060302734,327.5368347167969,15.430000305175781,19.098499917984007,1.4691539149989712
2021-10-25,87.38726806640625,327.727783203125,15.239999771118164,18.922499895095825,1.47663475871242
2021-10-26,88.7249755859375,326.5247497558594,15.979999542236328,18.558999872207643,1.7310126681289457
2021-10-27,87.35297393798828,325.1880187988281,16.979999542236328,18.279999876022337,1.5675947823940217
2021-10-28,88.50131225585938,339.2908935546875,16.530000686645508,17.949499940872194,1.211996657726416
2021-10-29,88.74308776855469,355.9240417480469,16.260000228881836,17.707499933242797,0.6189722467518299
2021-11-01,89.79647064208984,363.0853271484375,16.40999984741211,17.379999971389772,0.5117916525981628
2021-11-02,90.3663330078125,371.19183349609375,16.030000686645508,17.116500043869017,0.29331063196760115
2021-11-03,88.59630584716797,375.8896484375,15.100000381469727,16.821500062942505,-0.161060818138947
2021-11-04,86.16143798828125,390.6036071777344,15.4399995803833,16.616499996185304,-1.0990122804366051
2021-11-05,86.23051452636719,397.908203125,16.479999542236328,16.501999950408937,-1.365234139415539
2021-11-08,86.4031982421875,394.19384765625,17.219999313354492,16.36299991607666,-1.1974317019028573
2021-11-09,86.09237670898438,398.2709655761719,17.780000686645508,16.259499931335448,-1.40054786308529
2021-11-10,84.41731262207031,386.0873107910156,18.729999542236328,16.263999938964844,-1.1999281558601016
2021-11-11,85.3757095336914,394.1461181640625,17.65999984741211,16.30399990081787,-1.3559672904319
2021-11-12,86.21326446533203,395.6202392578125,16.290000915527344,16.30349998474121,-1.2811629587491826
2021-11-15,86.52407836914062,395.40966796875,16.489999771118164,16.3125,-1.2246734573377864
2021-11-16,86.93852996826172,405.1163635253906,16.3700008392334,16.346000051498415,-1.5280888949809557
2021-11-17,84.33961486816406,401.8999938964844,17.110000610351562,16.427000093460084,-1.8116949070479924
2021-11-18,84.33961486816406,405.1546630859375,17.59000015258789,16.556000089645387,-1.9351170308250214
2021-11-19,83.6747817993164,404.3314208984375,17.90999984741211,16.680000066757202,-2.0076494569043097
2021-11-22,85.75563049316406,390.4701843261719,19.170000076293945,16.87650008201599,-1.1572812885949157
2021-11-23,87.94873809814453,394.3758239746094,19.3799991607666,17.046500062942506,-0.96314207944077
2021-11-24,87.309814453125,395.6394348144531,18.579999923706055,17.12650008201599,-1.1107679062458395
2021-11-26,84.55545806884766,381.9122009277344,28.6200008392334,17.731000089645384,-1.0200430911923732
2021-11-29,83.95108795166016,396.1564025878906,22.959999084472656,18.066000032424927,-1.6545208568622671
2021-11-30,81.87020111083984,390.69036865234375,27.190000534057617,18.605000066757203,-1.771974784489639
2021-12-01,82.25011444091797,394.5672607421875,31.1200008392334,19.359500074386595,-1.8597048935697402
2021-12-02,85.35844421386719,385.3296203613281,27.950000762939453,20.002000093460083,-1.0243263180351192
2021-12-03,84.79722595214844,383.55865478515625,30.670000076293945,20.763500118255614,-1.044749906545588
2021-12-06,85.71244049072266,382.4577941894531,27.18000030517578,21.29850015640259,-0.8601790279395336
2021-12-07,88.50131225585938,401.239501953125,21.889999389648438,21.532000160217287,-1.1371910380133892
2021-12-08,87.42204284667969,403.2784118652344,19.899999618530273,21.638000106811525,-1.3829359203380736
2021-12-09,86.84354400634766,391.8773498535156,21.579999923706055,21.78050012588501,-1.0408679905966187
2021-12-10,84.9871826171875,393.1409912109375,18.690000534057617,21.832000160217284,-1.3784831872579564
2021-12-13,83.89926147460938,382.6684265136719,20.309999465942383,22.03300008773804,-1.1511236228656982
2021-12-14,85.32390594482422,382.3908386230469,21.889999389648438,22.303000068664552,-0.9182730352649723
2021-12-15,85.8506088256836,392.3943176269531,19.290000915527344,22.449000072479247,-1.2154255005881465
2021-12-16,86.601806640625,380.3326721191406,20.56999969482422,22.62200002670288,-0.6408003500463377
2021-12-17,83.86473083496094,374.81884765625,21.56999969482422,22.821000003814696,-0.8588440757206036
2021-12-20,82.3450927734375,369.0273742675781,22.8700008392334,23.069000053405762,-0.8763707091970934
2021-12-21,84.41731262207031,391.9060974121094,21.010000228881836,23.161000061035157,-1.4205856054429993
2021-12-22,84.87493896484375,395.5532531738281,18.6299991607666,23.123500061035156,-1.4874761893971875
2021-12-23,85.77290344238281,402.7806396484375,17.959999084472656,23.092500019073487,-1.6214173802496077
2021-12-27,86.68811798095703,421.36126708984375,17.68000030517578,22.545499992370605,-2.183199175673816
2021-12-28,86.31685638427734,413.6838684082031,17.540000915527344,22.27450008392334,-1.9499977854352557
2021-12-29,85.2462158203125,416.48870849609375,16.950000762939453,21.762500095367432,-2.2234413514357887
2021-12-30,85.30664825439453,408.8306579589844,17.329999923706055,21.073000049591066,-1.923605318665324
2021-12-31,84.7540512084961,411.7311096191406,17.219999313354492,20.536499977111816,-2.119830932353772
