Date,KDP,XLF,VIX,AvgVIX,zscore
2023-10-24,27.057722091674805,30.97294044494629,18.969999313354492,18.428999996185304,-2.280534794962847
2023-10-25,27.048425674438477,30.857580184936523,20.190000534057617,18.527500057220458,-2.2958526572056477
2023-10-26,27.429515838623047,30.7902889251709,20.68000030517578,18.694500064849855,-2.127836064828179
2023-10-27,27.76413917541504,30.232744216918945,21.270000457763672,18.882000064849855,-2.028102784434896
2023-10-30,27.903562545776367,30.77106475830078,19.75,18.989000034332275,-1.9126533766085847
2023-10-31,28.191707611083984,31.10751724243164,18.139999389648438,18.90699996948242,-1.7484738127197061
2023-11-01,28.31254005432129,31.309391021728516,16.8700008392334,18.82150001525879,-1.6737972722555328
2023-11-02,28.684341430664062,32.04959487915039,15.65999984741211,18.680000019073486,-1.432603086616868
2023-11-03,28.926010131835938,32.47256088256836,14.90999984741211,18.55299997329712,-1.2814054159025958
2023-11-06,28.786582946777344,32.37643051147461,14.890000343322754,18.412499952316285,-1.3544552611349676
2023-11-07,28.814470291137695,32.328369140625,14.8100004196167,18.301499938964845,-1.3462965653563277
2023-11-08,28.86094856262207,32.366817474365234,14.449999809265137,18.219499921798707,-1.3213312934702082
2023-11-09,28.721521377563477,32.232234954833984,15.289999961853027,18.149499893188477,-1.398068288571653
2023-11-10,28.786582946777344,32.597530364990234,14.170000076293945,17.891999912261962,-1.3332541493877794
2023-11-13,29.074731826782227,32.549461364746094,14.760000228881836,17.76949996948242,-1.2059443377609211
2023-11-14,29.632429122924805,33.16469192504883,14.15999984741211,17.5835000038147,-0.8916276626918873
2023-11-15,29.6417236328125,33.34733581542969,14.180000305175781,17.33150005340576,-0.8698588929699329
2023-11-16,29.539480209350586,33.48191833496094,14.319999694824219,16.97750005722046,-0.9037625248146429
2023-11-17,29.49300765991211,33.654945373535156,13.800000190734863,16.58200011253357,-0.9084469501437593
2023-11-20,29.539480209350586,33.7895393371582,13.40999984741211,16.234000062942506,-0.8742649600733533
2023-11-21,29.660314559936523,33.77030944824219,13.350000381469727,15.953000116348267,-0.8207890239306754
2023-11-22,30.12506103515625,33.90488815307617,12.850000381469727,15.586000108718872,-0.5951160781934265
2023-11-24,30.320262908935547,34.0106315612793,12.460000038146973,15.175000095367432,-0.49560991084117334
2023-11-27,30.25519561767578,33.89527893066406,12.6899995803833,14.746000051498413,-0.5364598297304916
2023-11-28,29.967056274414062,33.88566589355469,12.6899995803833,14.393000030517578,-0.6692963658777804
2023-11-29,29.49300765991211,34.1259880065918,12.979999542236328,14.135000038146973,-0.8632789984588977
2023-11-30,29.344284057617188,34.51050567626953,12.920000076293945,13.9375,-0.8944958829633819
