Date,PEP,QCOM,VIX,AvgVIX,zscore
2023-06-15,169.0138397216797,116.24147033691406,14.5,15.973999881744385,1.4775084251954491
2023-06-16,169.31417846679688,115.3669204711914,13.539999961853027,15.84849991798401,1.4996091318380744
2023-06-20,168.64981079101562,112.6773910522461,13.880000114440918,15.701999950408936,1.357062064751002
2023-06-21,168.7589874267578,108.85942077636719,13.199999809265137,15.50149998664856,1.294203653901008
2023-06-22,170.5063934326172,109.46126556396484,12.90999984741211,15.220499944686889,1.5380383112512432
2023-06-23,169.3414764404297,106.6683120727539,13.4399995803833,14.890999889373779,1.3270412084531078
2023-06-26,168.26754760742188,109.67755126953125,14.25,14.646499919891358,1.245626919116282
2023-06-27,169.47799682617188,112.64920043945312,13.739999771118164,14.435999870300293,1.4662793990350034
2023-06-28,167.18453979492188,110.53330993652344,13.430000305175781,14.23449993133545,1.1193912293794968
2023-06-29,167.34835815429688,111.0223159790039,13.539999961853027,14.01449990272522,1.1510123916725876
