Date,LRCX,CVX,VIX,AvgVIX,zscore
2021-03-24,52.37507629394531,85.0206298828125,21.200000762939453,23.04050006866455,-0.022766446582182964
2021-03-25,51.95603561401367,85.3210678100586,19.809999465942383,22.586500072479247,-0.10428361327050106
2021-03-26,55.38798141479492,87.27811431884766,18.860000610351562,22.132000064849855,0.08201962852562121
2021-03-29,54.06639862060547,86.82337188720703,20.739999771118164,22.001500034332274,-0.022287193724414626
2021-03-30,54.28160858154297,86.01944732666016,19.610000610351562,21.77700004577637,0.09035816257576622
2021-03-31,56.431785583496094,85.09371185302734,19.399999618530273,21.413500022888183,0.4415363059599095
2021-04-01,60.60889434814453,85.87327575683594,17.329999923706055,20.851500034332275,0.8428808197639334
2021-04-05,62.647220611572266,84.8663558959961,17.90999984741211,20.514000034332277,1.1898831954365137
2021-04-06,61.85844421386719,84.11114501953125,18.1200008392334,20.14650011062622,1.1803410011310191
2021-04-07,62.4556999206543,84.60647583007812,17.15999984741211,19.803000068664552,1.1959023450544908
2021-04-08,63.329811096191406,83.6563949584961,16.950000762939453,19.522500133514406,1.4011787097087292
2021-04-09,62.76095962524414,83.57520294189453,16.690000534057617,19.26150016784668,1.3438016299836006
2021-04-12,61.64890670776367,82.64946746826172,16.90999984741211,19.072500133514403,1.315204400483056
2021-04-13,61.14834976196289,83.02301025390625,16.649999618530273,18.903500080108643,1.2162323152084908
2021-04-14,60.71603012084961,84.67143249511719,16.989999771118164,18.763500022888184,0.9862998059420199
2021-04-15,61.5759162902832,83.98120880126953,16.56999969482422,18.630500030517577,1.1616074480008012
2021-04-16,61.02699279785156,83.60768127441406,16.25,18.364000034332275,1.1384016800495123
2021-04-19,58.943180084228516,83.8512954711914,17.290000915527344,18.18100004196167,0.8692698313446351
2021-04-20,58.118377685546875,82.2840576171875,18.68000030517578,18.17100009918213,0.9440079350989975
2021-04-21,60.793766021728516,83.4209213256836,17.5,18.0310001373291,1.1315987858506233
2021-04-22,58.261531829833984,81.9754867553711,18.709999084472656,17.90650005340576,0.994293650306794
2021-04-23,59.4892463684082,82.46269226074219,17.329999923706055,17.782500076293946,1.084135706704793
2021-04-26,60.97580337524414,82.4383316040039,17.639999389648438,17.72150001525879,1.259848763860159
2021-04-27,61.137901306152344,83.39654541015625,17.559999465942383,17.5625,1.1743174732604886
2021-04-28,60.49040222167969,85.44290161132812,17.280000686645508,17.446000003814696,0.8759778150120807
2021-04-29,60.76722717285156,86.80713653564453,17.610000610351562,17.35650005340576,0.7595645920226619
2021-04-30,58.82182312011719,83.69701385498047,18.610000610351562,17.420500087738038,0.8719516873482154
2021-05-03,58.51750564575195,85.69461822509766,18.309999465942383,17.44050006866455,0.6188755684693619
2021-05-04,57.47938919067383,86.16560363769531,19.479999542236328,17.508500003814696,0.4467061697655127
2021-05-05,57.9259147644043,88.47991943359375,19.149999618530273,17.607999992370605,0.24653285308783815
2021-05-06,58.53646469116211,88.52864074707031,18.389999389648438,17.679999923706056,0.3123021366742592
2021-05-07,59.77840805053711,89.34069061279297,16.690000534057617,17.679999923706056,0.3684072775574829
2021-05-10,55.59844970703125,88.97525787353516,19.65999984741211,17.817499923706055,-0.07839058118779661
2021-05-11,56.1653938293457,86.64471435546875,21.84000015258789,18.076999950408936,0.24153479330662408
2021-05-12,52.86994934082031,87.18877410888672,27.59000015258789,18.606999969482423,-0.20138524461773746
2021-05-13,55.43539047241211,86.62846374511719,23.1299991607666,18.93499994277954,0.1583213919495673
2021-05-14,57.166526794433594,88.89405059814453,18.809999465942383,19.06299991607666,0.11300642418795091
2021-05-17,56.13125991821289,89.98220825195312,19.719999313354492,19.18449983596802,-0.12607516183799167
2021-05-18,55.44487380981445,87.27787780761719,21.34000015258789,19.317499828338622,0.08866857591389445
2021-05-19,57.09163284301758,84.828369140625,22.18000030517578,19.551499843597412,0.5472633882688637
2021-05-20,59.416259765625,85.1242904663086,20.670000076293945,19.649499893188477,0.7856448107997177
2021-05-21,58.21980667114258,85.58460235595703,20.149999618530273,19.790499877929687,0.5962054449339241
2021-05-24,60.16712188720703,86.80113220214844,18.399999618530273,19.82849988937378,0.6903570073858795
2021-05-25,60.71035385131836,85.37910461425781,18.84000015258789,19.892499923706055,0.9085346716965753
2021-05-26,60.48944091796875,85.58460235595703,17.360000610351562,19.896499919891358,0.860426917266545
2021-05-27,61.215660095214844,84.67220306396484,16.739999771118164,19.852999877929687,1.044380712777518
2021-05-28,61.60909652709961,85.31333923339844,16.760000228881836,19.7604998588562,1.0203280516200692
2021-06-01,61.532310485839844,87.6642074584961,17.899999618530273,19.739999866485597,0.7552503864935516
2021-06-02,61.527565002441406,88.83963775634766,17.479999542236328,19.639999866485596,0.6266290772792011
2021-06-03,60.27518844604492,88.4368667602539,18.040000915527344,19.58449993133545,0.5247164190385959
2021-06-04,62.12672424316406,89.14378356933594,16.420000076293945,19.485999965667723,0.6632425600360352
2021-06-07,61.58349609375,88.56837463378906,16.420000076293945,19.472499942779542,0.6626957838396396
2021-06-08,60.4429931640625,89.37391662597656,17.06999969482422,19.342999935150146,0.4421554035481477
2021-06-09,60.114967346191406,88.59305572509766,17.889999389648438,19.145499897003173,0.48904658947823765
2021-06-10,60.748268127441406,89.11089324951172,16.100000381469727,18.570999908447266,0.5063519363662956
2021-06-11,60.875308990478516,88.69990539550781,15.649999618530273,18.196999931335448,0.5659206401705796
2021-06-14,61.646080017089844,88.74921417236328,16.389999389648438,18.07599992752075,0.6502781973900095
2021-06-15,61.12739944458008,90.66445922851562,17.020000457763672,17.94099998474121,0.38122025804993054
2021-06-16,60.67711639404297,90.14657592773438,18.149999618530273,17.78149995803833,0.38522606923621994
2021-06-17,60.77592086791992,88.00944519042969,17.75,17.55999994277954,0.6295792886374735
2021-06-18,58.19964599609375,84.68863677978516,20.700000762939453,17.561499977111815,0.6914782383104627
2021-06-21,58.76582717895508,87.1710205078125,17.889999389648438,17.448499965667725,0.48692291457995074
2021-06-22,59.066959381103516,87.45870208740234,16.65999984741211,17.361499977111816,0.4906351752941013
2021-06-23,59.297794342041016,87.35186004638672,16.31999969482422,17.235499954223634,0.529148991913328
2021-06-24,60.32373809814453,88.0669937133789,15.970000267028809,17.165999937057496,0.5706678406880972
2021-06-25,59.88866424560547,88.1985092163086,15.619999885559082,17.10999994277954,0.5056890794687765
2021-06-28,61.45798110961914,85.47774505615234,15.760000228881836,17.05999994277954,0.9848230013877082
2021-06-29,61.91680908203125,85.28868865966797,16.020000457763672,16.96599998474121,1.0588364802063504
2021-06-30,61.813262939453125,86.09423065185547,15.829999923706055,16.883500003814696,0.9590143387317436
2021-07-01,60.13850784301758,87.30255126953125,15.479999542236328,16.755499935150148,0.6323938270687612
2021-07-02,59.98365783691406,87.18745422363281,15.069999694824219,16.68799991607666,0.6269072111456219
2021-07-06,59.07740020751953,85.47774505615234,16.440000534057617,16.688999938964844,0.7076855763425653
2021-07-07,58.288002014160156,84.60643768310547,16.200000762939453,16.645499992370606,0.7107202742632437
2021-07-08,57.56983947753906,84.3351821899414,19.0,16.701000022888184,0.6566693572301816
2021-07-09,58.21770095825195,85.54349517822266,16.18000030517578,16.705000019073488,0.6004391338667372
2021-07-12,59.41178512573242,85.71610260009766,16.170000076293945,16.73100004196167,0.7206430753926918
2021-07-13,59.340545654296875,85.42842864990234,17.1200008392334,16.767500114440917,0.7436931483968258
2021-07-14,58.695526123046875,83.81735229492188,16.329999923706055,16.733000087738038,0.8441372515403068
2021-07-15,58.01726150512695,83.2666015625,17.010000228881836,16.676000118255615,0.8251834543744442
2021-07-16,55.90266799926758,81.06370544433594,18.450000762939453,16.711000156402587,0.8190274548302539
2021-07-19,56.19144821166992,78.87725067138672,22.5,16.801000118255615,1.0908709614342573
2021-07-20,57.6705207824707,79.34575653076172,19.729999542236328,16.89300012588501,1.212012502381945
2021-07-21,60.53557205200195,82.05007934570312,17.90999984741211,16.95550012588501,1.2509008218898592
2021-07-22,60.41018295288086,81.22810363769531,17.690000534057617,17.02400016784668,1.3258617987450632
2021-07-23,60.82246398925781,81.260986328125,17.200000762939453,17.08550019264221,1.3702751297861482
2021-07-26,60.833866119384766,82.97893524169922,17.579999923706055,17.18350019454956,1.1844236120146536
2021-07-27,59.142948150634766,82.69944763183594,19.360000610351562,17.36350021362305,1.018025442755829
2021-07-28,60.32183837890625,83.16797637939453,18.309999465942383,17.478000164031982,1.1042184978015117
2021-07-29,58.86177062988281,84.3105239868164,17.700000762939453,17.57150020599365,0.8097572930320217
2021-07-30,60.550777435302734,83.68582153320312,18.239999771118164,17.709500217437743,1.0744488866426143
2021-08-02,60.96780776977539,83.5378646850586,19.459999084472656,17.929000186920167,1.1391184604848879
2021-08-03,61.32119369506836,84.3351821899414,18.040000915527344,18.00900020599365,1.0933865666143998
2021-08-04,61.72586441040039,82.44463348388672,17.969999313354492,18.097500133514405,1.3464811601866113
2021-08-05,61.33448791503906,83.2090835571289,17.280000686645508,18.01150016784668,1.2176281592045803
2021-08-06,61.55297088623047,83.80089569091797,16.149999618530273,18.010000133514403,1.1785822307081848
2021-08-09,60.84431076049805,82.40352630615234,16.719999313354492,18.03750009536743,1.248333141986628
2021-08-10,58.62807083129883,83.90777587890625,16.790000915527344,18.021000099182128,0.8264322940982204
2021-08-11,57.80636978149414,84.54067993164062,16.170000076293945,18.013000106811525,0.6618152606695912
2021-08-12,55.430545806884766,84.36807250976562,15.59000015258789,17.942000102996825,0.40403803737354327
2021-08-13,55.13606643676758,83.80912780761719,15.449999809265137,17.79200005531311,0.4306557112097823
2021-08-16,55.939720153808594,82.95426177978516,16.1200008392334,17.47300009727478,0.6173555874301245
2021-08-17,55.00116729736328,82.79810333251953,17.90999984741211,17.382000112533568,0.5251073528697597
2021-08-18,54.100608825683594,80.55714416503906,21.56999969482422,17.565000104904176,0.6644314671612578
2021-08-19,54.82543182373047,78.5494613647461,21.670000076293945,17.76400008201599,0.967559201490747
2021-08-20,53.764339447021484,78.55781555175781,18.559999465942383,17.832000017166138,0.8431209673362728
2021-08-23,55.50558853149414,80.5821304321289,17.149999618530273,17.81050000190735,0.8252710430279907
2021-08-24,55.62718200683594,81.50685119628906,17.219999313354492,17.703499937057494,0.7386736206727101
2021-08-25,55.93022155761719,82.06500244140625,16.790000915527344,17.627500009536742,0.7131389388278992
2021-08-26,55.60533905029297,80.9903564453125,18.84000015258789,17.684499979019165,0.7924053739548572
2021-08-27,57.90802001953125,82.17326354980469,16.389999389648438,17.591999959945678,0.931590515517019
2021-08-30,57.75602722167969,81.96501922607422,16.190000534057617,17.428500032424928,0.9365853738986406
2021-08-31,57.45487976074219,80.61546325683594,16.479999542236328,17.350499963760377,1.0485677267690061
2021-09-01,56.97611618041992,79.73241424560547,16.110000610351562,17.25750002861023,1.0890445358057579
2021-09-02,57.196502685546875,81.39854431152344,16.40999984741211,17.21399998664856,0.9331680343425706
2021-09-03,58.01441192626953,81.21526336669922,16.40999984741211,17.22699999809265,1.0483550120633354
2021-09-07,56.35009765625,80.8570556640625,18.139999389648438,17.298000001907347,0.8936308736141947
2021-09-08,55.43339157104492,80.29891204833984,17.959999084472656,17.356499910354614,0.8477241934294255
2021-09-09,56.38999557495117,79.97401428222656,18.799999237060547,17.487999868392944,0.9944872871842892
2021-09-10,56.81747817993164,80.03231048583984,20.950000762939453,17.755999898910524,1.0379013961221641
2021-09-13,57.83012008666992,81.61514282226562,19.3700008392334,17.951999950408936,0.9833316994836112
2021-09-14,57.329498291015625,80.1406021118164,19.459999084472656,18.118999862670897,1.0857097684565364
2021-09-15,58.08945846557617,81.84008026123047,18.18000030517578,18.13249988555908,0.9890147753226245
2021-09-16,58.502689361572266,81.07363891601562,18.690000534057617,17.988499927520753,1.1206289344131348
2021-09-17,57.850074768066406,80.60713958740234,20.809999465942383,17.945499897003174,1.095481606402747
2021-09-20,56.03851318359375,78.95767211914062,25.709999084472656,18.302999877929686,1.0643045865959568
2021-09-21,55.68798065185547,79.01598358154297,24.360000610351562,18.663499927520753,1.017143714776732
2021-09-22,57.101505279541016,81.3402328491211,20.8700008392334,18.846000003814698,0.9284621455665013
2021-09-23,58.190147399902344,83.35624694824219,18.6299991607666,18.93799991607666,0.83554281659871
2021-09-24,58.18255615234375,83.80609893798828,17.75,18.883499908447266,0.785645508118529
2021-09-27,58.724395751953125,85.78045654296875,18.760000228881836,19.001999950408937,0.6336083595523962
2021-09-28,55.80089569091797,86.10533142089844,23.25,19.354999923706053,0.25786982056886093
2021-09-29,54.04297637939453,86.08035278320312,22.559999465942383,19.658999919891357,0.05594163800178405
2021-09-30,54.199153900146484,84.51420593261719,23.139999389648438,20.0104998588562,0.244762514019522
2021-10-01,54.25438690185547,86.91339111328125,21.100000381469727,20.244999885559082,-0.0102104055867308
2021-10-04,52.38887023925781,87.23829650878906,22.959999084472656,20.57249984741211,-0.2627861992920612
2021-10-05,52.9373779296875,88.18798828125,21.299999237060547,20.730499839782716,-0.3024047398756155
2021-10-06,52.54027557373047,87.41326141357422,21.0,20.88249988555908,-0.26422349285486585
2021-10-07,52.92975997924805,88.03803253173828,19.540000915527344,20.919499969482423,-0.28695318055371805
2021-10-08,52.39076614379883,90.01241302490234,18.770000457763672,20.810499954223634,-0.5648190003797398
2021-10-11,52.60789489746094,89.24597930908203,20.0,20.84199991226196,-0.4560350763824138
2021-10-12,52.06889724731445,89.26264190673828,19.850000381469727,20.861499977111816,-0.5205984343642174
2021-10-13,51.843204498291016,89.79582977294922,18.639999389648438,20.884499931335448,-0.6049660713615662
2021-10-14,54.082969665527344,90.6455307006836,16.860000610351562,20.792999935150146,-0.43680089148604584
2021-10-15,53.75348663330078,91.31198120117188,16.299999237060547,20.567499923706055,-0.5477709793096187
2021-10-18,54.15629959106445,91.27032470703125,16.309999465942383,20.097499942779542,-0.496338475553391
2021-10-19,54.359134674072266,93.05309295654297,15.699999809265137,19.66449990272522,-0.6669665398559053
2021-10-20,53.8515739440918,94.26936340332031,15.489999771118164,19.395499849319457,-0.8585732626770616
2021-10-21,52.89167404174805,93.08641052246094,15.010000228881836,19.21449990272522,-0.8414323746401697
2021-10-22,53.01736831665039,93.96946716308594,15.430000305175781,19.098499917984007,-0.923012889483039
2021-10-25,52.563133239746094,94.84416198730469,15.239999771118164,18.922499895095825,-1.0711953305801099
2021-10-26,52.27458572387695,95.05243682861328,15.979999542236328,18.558999872207643,-1.127479403115084
2021-10-27,52.72025680541992,93.36131286621094,16.979999542236328,18.279999876022337,-0.8913400135001666
2021-10-28,53.894432067871094,94.23602294921875,16.530000686645508,17.949499940872194,-0.8499512914387748
2021-10-29,53.667781829833984,95.3773193359375,16.260000228881836,17.707499933242797,-1.0006867823777599
2021-11-01,54.542930603027344,95.41065216064453,16.40999984741211,17.379999971389772,-0.9024373398962668
2021-11-02,54.68386459350586,94.82750701904297,16.030000686645508,17.116500043869017,-0.8224938798920792
2021-11-03,55.36570358276367,94.14440155029297,15.100000381469727,16.821500062942505,-0.6686893226413451
2021-11-04,57.01599884033203,94.56092834472656,15.4399995803833,16.616499996185304,-0.521951369167203
2021-11-05,58.16254806518555,95.58558654785156,16.479999542236328,16.501999950408937,-0.5001163351154198
2021-11-08,58.00066375732422,95.9271469116211,17.219999313354492,16.36299991607666,-0.5561769058498771
2021-11-09,59.223388671875,96.63524627685547,17.780000686645508,16.259499931335448,-0.4909831835228215
2021-11-10,57.687355041503906,95.0940933227539,18.729999542236328,16.263999938964844,-0.5018857677812953
2021-11-11,58.441566467285156,95.10242462158203,17.65999984741211,16.30399990081787,-0.41499131515494786
2021-11-12,59.46241760253906,95.16073608398438,16.290000915527344,16.30349998474121,-0.30250134801970907
2021-11-15,60.018550872802734,97.31835174560547,16.489999771118164,16.3125,-0.47284134471719413
2021-11-16,60.39945602416992,97.70157623291016,16.3700008392334,16.346000051498415,-0.47025211120921445
2021-11-17,60.05378341674805,97.26338958740234,17.110000610351562,16.427000093460084,-0.46275132204158365
2021-11-18,60.546119689941406,96.44596862792969,17.59000015258789,16.556000089645387,-0.3163735632753006
2021-11-19,61.374610900878906,94.3055419921875,17.90999984741211,16.680000066757202,0.013285885296567069
2021-11-22,61.584102630615234,95.99092102050781,19.170000076293945,16.87650008201599,-0.14595620931765588
2021-11-23,62.976341247558594,98.00495147705078,19.3799991607666,17.046500062942506,-0.20331595688130055
2021-11-24,62.9258918762207,98.75493621826172,18.579999923706055,17.12650008201599,-0.29090355764816556
2021-11-26,61.13462829589844,96.49654388427734,28.6200008392334,17.731000089645384,-0.25337223559841504
2021-11-29,64.80662536621094,96.78302764892578,22.959999084472656,18.066000032424927,0.14289273913274617
2021-11-30,64.74092102050781,95.1145248413086,27.190000534057617,18.605000066757203,0.31703522236452614
2021-12-01,66.04362487792969,94.46564483642578,31.1200008392334,19.359500074386595,0.5393892796643249
2021-12-02,62.995384216308594,97.02742767333984,27.950000762939453,20.002000093460083,-0.0945930703638469
2021-12-03,62.99062728881836,96.41224670410156,30.670000076293945,20.763500118255614,-0.028119887501020804
2021-12-06,63.5705680847168,97.9206771850586,27.18000030517578,21.29850015640259,-0.12495642077616698
2021-12-07,67.24541473388672,99.37010955810547,21.889999389648438,21.532000160217287,0.14493137150813026
2021-12-08,67.99581146240234,99.81672668457031,19.899999618530273,21.638000106811525,0.18362835581819445
2021-12-09,66.60169219970703,99.55549621582031,21.579999923706055,21.78050012588501,0.049793065155058026
2021-12-10,67.22732543945312,99.72402954101562,18.690000534057617,21.832000160217284,0.104264183326462
2021-12-13,65.22848510742188,97.65101623535156,20.309999465942383,22.03300008773804,0.09743232616653118
2021-12-14,64.8219223022461,97.9375228881836,21.889999389648438,22.303000068664552,0.01888566251507565
2021-12-15,66.54933166503906,97.38134765625,19.290000915527344,22.449000072479247,0.2805815489284578
2021-12-16,64.06511688232422,98.29145050048828,20.56999969482422,22.62200002670288,-0.10778064611555213
2021-12-17,63.86374282836914,95.72968292236328,21.56999969482422,22.821000003814696,0.14789327859033927
2021-12-20,63.091636657714844,95.77181243896484,22.8700008392334,23.069000053405762,0.05341764168991368
2021-12-21,65.19031524658203,97.30549621582031,21.010000228881836,23.161000061035157,0.13063483822606237
2021-12-22,65.96813201904297,97.86168670654297,18.6299991607666,23.123500061035156,0.16058539907506997
2021-12-23,66.68390655517578,98.09764862060547,17.959999084472656,23.092500019073487,0.21820372237687208
2021-12-27,69.03929138183594,100.1032485961914,17.68000030517578,22.545499992370605,0.2738880321601605
2021-12-28,68.34260559082031,99.90943145751953,17.540000915527344,22.27450008392334,0.213900063277241
2021-12-29,69.35901641845703,99.39537811279297,16.950000762939453,21.762500095367432,0.3882350433244945
2021-12-30,68.5554428100586,98.95718383789062,17.329999923706055,21.073000049591066,0.34242971492086116
2021-12-31,68.63367462158203,98.8897705078125,17.219999313354492,20.536499977111816,0.35888215110905747
