Date,PEP,FDX,VIX,AvgVIX,zscore
2023-06-07,163.91729736328125,210.8832244873047,13.9399995803833,16.84400005340576,0.8161025146876074
2023-06-08,165.72840881347656,211.2681884765625,13.649999618530273,16.679500007629393,1.0290415761735807
2023-06-09,165.9559326171875,211.2776336669922,13.829999923706055,16.52449998855591,1.056048994569153
2023-06-12,165.54635620117188,212.02357482910156,15.010000228881836,16.423499965667723,1.0024010213379704
2023-06-13,165.21875,216.10256958007812,14.609999656677246,16.297999906539918,0.9365282646534854
2023-06-14,166.7021942138672,216.8579559326172,13.880000114440918,16.092499923706054,1.1080405808637608
2023-06-15,169.01382446289062,223.25030517578125,14.5,15.973999881744385,1.3409179902357309
2023-06-16,169.3141326904297,220.4365234375,13.539999961853027,15.84849991798401,1.3952005088960444
2023-06-20,168.64981079101562,218.72750854492188,13.880000114440918,15.701999950408936,1.3274314157247418
2023-06-21,168.7589874267578,213.24160766601562,13.199999809265137,15.50149998664856,1.3765932036611805
2023-06-22,170.50637817382812,219.9360809326172,12.90999984741211,15.220499944686889,1.5403479674605272
2023-06-23,169.3414764404297,219.3789825439453,13.4399995803833,14.890999889373779,1.4054268621999022
2023-06-26,168.26754760742188,221.8245086669922,14.25,14.646499919891358,1.2615308255782598
2023-06-27,169.47799682617188,232.9945831298828,13.739999771118164,14.435999870300293,1.3318920033472303
2023-06-28,167.18453979492188,234.5808868408203,13.430000305175781,14.23449993133545,1.0485677851513835
2023-06-29,167.34837341308594,236.03494262695312,13.539999961853027,14.01449990272522,1.0584722969596418
2023-06-30,168.56788635253906,234.07098388671875,13.59000015258789,13.9114999294281,1.216513917843945
2023-07-03,168.9137420654297,233.7405242919922,13.569999694824219,13.859999895095825,1.2598411381894135
2023-07-05,169.8056182861328,234.46755981445312,14.180000305175781,13.832499933242797,1.3611584525774243
2023-07-06,169.8238067626953,233.8538360595703,15.4399995803833,13.906499910354615,1.3673691509341384
2023-07-07,166.6202850341797,237.234130859375,14.829999923706055,13.950999927520751,0.9639407066369327
2023-07-10,167.7306365966797,237.64956665039062,15.069999694824219,14.021999931335449,1.0933057756036566
2023-07-11,167.4393768310547,243.98526000976562,14.84000015258789,14.07249994277954,1.016877314799681
2023-07-12,166.7021942138672,247.0161895751953,13.539999961853027,13.9989999294281,0.9091857532381797
2023-07-13,170.67022705078125,244.04190063476562,13.609999656677246,13.948999929428101,1.4008949965819975
2023-07-14,171.28909301757812,243.08828735351562,13.34000015258789,13.92199993133545,1.4808125736162137
2023-07-17,168.94100952148438,240.51995849609375,13.479999542236328,13.870999908447265,1.218383626329967
2023-07-18,167.8671112060547,247.3561248779297,13.300000190734863,13.858999919891357,1.045540585630586
2023-07-19,169.51438903808594,245.7415008544922,13.760000228881836,13.852999925613403,1.2521722198777403
2023-07-20,172.28106689453125,248.8385772705078,13.989999771118164,13.892499923706055,1.560917117003847
2023-07-21,173.06378173828125,245.1844024658203,13.600000381469727,13.926999950408936,1.6781353878819127
2023-07-24,173.75543212890625,244.33460998535156,13.90999984741211,13.950499963760375,1.7660279437414548
2023-07-25,174.15586853027344,245.1749725341797,13.859999656677246,13.930999946594238,1.8081288454549793
2023-07-26,174.3743133544922,253.1724853515625,13.1899995803833,13.903499937057495,1.781385040859476
2023-07-27,171.5802764892578,250.5664520263672,14.40999984741211,13.952499914169312,1.4661473006359889
2023-07-28,173.20025634765625,253.85231018066406,13.329999923706055,13.941999912261963,1.6372187644102179
2023-07-31,170.60647583007812,254.89096069335938,13.630000114440918,13.943999910354615,1.3217745594516186
2023-08-01,170.0240478515625,253.2008056640625,13.930000305175781,13.961999940872193,1.2636244579244111
2023-08-02,171.3800811767578,250.64198303222656,16.09000015258789,14.057499933242799,1.4418309869135784
2023-08-03,170.2970428466797,248.81964111328125,15.920000076293945,14.08149995803833,1.3249922555496492
2023-08-04,168.00364685058594,248.32867431640625,17.100000381469727,14.194999980926514,1.055372230804179
2023-08-07,170.08773803710938,249.61276245117188,15.770000457763672,14.230000019073486,1.2948605504492519
2023-08-08,167.8580322265625,253.2952117919922,15.989999771118164,14.2875,1.0052997595446742
2023-08-09,167.4393768310547,250.6702880859375,15.960000038146973,14.408500003814698,0.9727981382300533
2023-08-10,167.23004150390625,251.66172790527344,15.850000381469727,14.520500040054321,0.9413551465500165
2023-08-11,167.4939727783203,250.94407653808594,14.84000015258789,14.595500040054322,0.9774884204174055
2023-08-14,167.11170959472656,252.04884338378906,14.819999694824219,14.662500047683716,0.9247240506960677
2023-08-15,165.0458221435547,250.73638916015625,16.459999084472656,14.820499992370605,0.6875885626190034
2023-08-16,164.91839599609375,250.28317260742188,16.780000686645508,14.971500015258789,0.6754163884146771
2023-08-17,162.4065399169922,250.13209533691406,17.889999389648438,15.166499996185303,0.37756388963511667
2023-08-18,162.16082763671875,247.99815368652344,17.299999237060547,15.351499938964844,0.36240081931813717
2023-08-21,161.1323699951172,245.43939208984375,17.1299991607666,15.512499904632568,0.25691158023041144
2023-08-22,159.9037628173828,244.53289794921875,16.969999313354492,15.667999887466431,0.11671492131867214
2023-08-23,162.10618591308594,245.9209442138672,15.979999542236328,15.807499885559082,0.36959633691004534
2023-08-24,161.250732421875,244.34408569335938,17.200000762939453,15.94699993133545,0.27821591670539364
