Date,KO,UPS,VIX,AvgVIX,zscore
2022-05-04,57.75690460205078,151.73016357421875,25.420000076293945,25.762500190734862,1.3260890127299447
2022-05-05,57.29507064819336,148.41983032226562,31.200000762939453,26.21750020980835,1.2045080167680347
2022-05-06,57.49934387207031,148.5271453857422,30.190000534057617,26.6495002746582,1.3038436304312917
2022-05-09,57.383888244628906,149.77371215820312,34.75,27.3290002822876,1.2038068587167396
2022-05-10,56.850990295410156,150.2524871826172,32.9900016784668,27.76000032424927,0.9191892858815378
2022-05-11,57.117435455322266,146.4964141845703,32.560001373291016,28.175000381469726,1.1795745880082296
2022-05-12,57.29507064819336,147.47879028320312,31.770000457763672,28.6725004196167,1.236104967474292
2022-05-13,58.3697395324707,148.23641967773438,28.8700008392334,28.981000423431396,1.752221513570182
2022-05-16,58.58290100097656,149.67681884765625,27.469999313354492,29.246000385284425,1.811275689719075
2022-05-17,58.423030853271484,152.48268127441406,26.100000381469727,29.48250036239624,1.6365013314966768
2022-05-18,54.35527038574219,143.39901733398438,30.959999084472656,30.01450033187866,-0.10835616342213107
2022-05-19,53.28947830200195,139.3692169189453,29.350000381469727,30.34800033569336,-0.5101309788085318
2022-05-20,54.15985870361328,142.408203125,29.43000030517578,30.409000396728516,-0.17356128109016442
2022-05-23,55.829612731933594,145.1974334716797,28.479999542236328,30.48200035095215,0.5742207157497703
2022-05-24,56.859867095947266,144.96432495117188,29.450000762939453,30.278500366210938,1.1012212022070376
2022-05-25,56.90427780151367,144.7561492919922,28.3700008392334,30.117000389099122,1.1305908138126353
2022-05-26,57.10856246948242,148.51951599121094,27.5,29.992500400543214,1.1071743111489123
2022-05-27,57.4460563659668,151.97482299804688,25.719999313354492,29.608500289916993,1.1612292052173527
2022-05-31,56.29146194458008,151.74166870117188,26.190000534057617,29.301000308990478,0.5872258794718679
2022-06-01,56.01611328125,150.05982971191406,25.690000534057617,29.12300033569336,0.5049406015983275
2022-06-02,56.6023063659668,153.2570037841797,24.719999313354492,29.088000297546387,0.6929890849722595
2022-06-03,55.92729568481445,154.43931579589844,24.790000915527344,28.76750030517578,0.31313460158323675
2022-06-06,55.83848190307617,155.78814697265625,25.06999969482422,28.51150026321411,0.22308969432351614
2022-06-07,56.175987243652344,154.45594787597656,24.020000457763672,27.975000286102294,0.43789866372345543
2022-06-08,55.85625457763672,149.40208435058594,23.959999084472656,27.523500156402587,0.4464682783304901
2022-06-09,54.888160705566406,146.99586486816406,26.09000015258789,27.200000095367432,0.03941190491167482
2022-06-10,54.541778564453125,144.08175659179688,27.75,26.999000072479248,-0.03729364799247213
2022-06-13,54.47960662841797,143.8070068359375,34.02000045776367,27.256500053405762,-0.05939862506849621
2022-06-14,52.98566818237305,145.00592041015625,32.689998626708984,27.517500019073488,-0.8524907402771424
2022-06-15,53.379276275634766,146.43800354003906,29.6200008392334,27.69350004196167,-0.7022253261171716
2022-06-16,52.84253692626953,143.36572265625,32.95000076293945,27.79300012588501,-0.8695462051562977
2022-06-17,53.164581298828125,142.43321228027344,31.1299991607666,27.882000064849855,-0.675948641682766
2022-06-21,54.30069351196289,145.28903198242188,30.190000534057617,27.920000076293945,-0.19931926758016935
2022-06-22,54.703250885009766,146.66281127929688,28.950000762939453,27.943500137329103,-0.042586419309611524
2022-06-23,55.356285095214844,148.72769165039062,29.049999237060547,27.923500061035156,0.21716374784109352
2022-06-24,56.39400863647461,152.6159210205078,27.229999542236328,27.866499996185304,0.6095475314809802
2022-06-27,56.2776985168457,151.3753662109375,26.950000762939453,27.839000034332276,0.5925893121852159
2022-06-28,55.7141227722168,149.80172729492188,28.360000610351562,27.971000099182127,0.3614254931551706
2022-06-29,56.116676330566406,150.80918884277344,28.15999984741211,28.069500064849855,0.5304561336429529
2022-06-30,56.2776985168457,151.98312377929688,28.709999084472656,28.220499992370605,0.5721828627976479
2022-07-01,57.59272384643555,154.02304077148438,26.700000762939453,28.319500064849855,1.1663667345960924
2022-07-05,56.608699798583984,153.7232666015625,27.540000915527344,28.457000064849854,0.6805553785158657
2022-07-06,56.7249870300293,154.1728973388672,26.729999542236328,28.54000005722046,0.7240586266577952
2022-07-07,56.2776985168457,155.0221405029297,26.079999923706055,28.643000030517577,0.47014293077968694
2022-07-08,56.48345184326172,154.3643798828125,24.639999389648438,28.677000045776367,0.5959130699071403
2022-07-11,56.304542541503906,153.7316131591797,26.170000076293945,28.68100004196167,0.5270019282567681
2022-07-12,56.06300735473633,149.34378051757812,27.290000915527344,28.65800008773804,0.552614330976452
2022-07-13,55.8035774230957,148.1365203857422,26.81999969482422,28.298000049591064,0.4624161820557141
2022-07-14,55.62465286254883,148.43626403808594,26.399999618530273,27.98350009918213,0.3621867976947164
2022-07-15,55.910919189453125,152.02479553222656,24.229999542236328,27.714000034332276,0.38595348259997014
2022-07-18,55.150535583496094,149.9349365234375,25.299999237060547,27.33149995803833,0.07294570305307628
2022-07-19,55.93775939941406,154.70574951171875,24.5,27.0,0.3094616093568601
2022-07-20,55.0163459777832,155.5716552734375,23.8799991607666,26.68449993133545,-0.18393813210697607
2022-07-21,54.891109466552734,155.70486450195312,23.110000610351562,26.392499923706055,-0.2515209686187661
2022-07-22,55.096858978271484,156.51248168945312,23.030000686645508,26.091499996185302,-0.17495519638487964
2022-07-25,55.63361740112305,156.45419311523438,23.360000610351562,25.898000049591065,0.0974892583704878
2022-07-26,56.546077728271484,151.14222717285156,24.690000534057617,25.785000038146972,0.7356609952963274
2022-07-27,56.367164611816406,153.115478515625,23.239999771118164,25.528999996185302,0.5792466338508343
2022-07-28,57.306461334228516,156.7289581298828,22.329999923706055,25.2375,0.9312556085716023
2022-07-29,57.40486145019531,162.26576232910156,21.329999923706055,24.86850004196167,0.7949349200729728
2022-08-01,57.71797180175781,162.6404266357422,22.84000015258789,24.675500011444093,0.9401398676424628
2022-08-02,56.93074035644531,161.13345336914062,23.93000030517578,24.494999980926515,0.5940313866356224
2022-08-03,57.18122482299805,161.04183959960938,21.950000762939453,24.25600004196167,0.7233334748016201
2022-08-04,56.95758056640625,161.95773315429688,21.440000534057617,24.024000072479247,0.5798803709127255
2022-08-05,56.698158264160156,163.82273864746094,21.149999618530273,23.84950008392334,0.3865297486648504
2022-08-08,56.33137512207031,163.26487731933594,21.290000915527344,23.60550012588501,0.2204287449786356
2022-08-09,56.40294647216797,163.73114013671875,21.770000457763672,23.329500102996825,0.2408399824270407
2022-08-10,56.9396858215332,168.49363708496094,19.739999771118164,22.975500106811523,0.3514091065412089
2022-08-11,56.55501937866211,170.2087860107422,20.200000762939453,22.665500164031982,0.09997619786233157
2022-08-12,56.98441696166992,171.86968994140625,19.530000686645508,22.43050022125244,0.260593888752718
2022-08-15,57.7000732421875,172.7001495361328,19.950000762939453,22.163000297546386,0.5933487245701511
2022-08-16,58.1742057800293,173.0944061279297,19.690000534057617,21.922500324249267,0.8190393343251942
2022-08-17,58.040008544921875,171.94517517089844,19.899999618530273,21.723500347137453,0.7900009589835406
2022-08-18,58.344173431396484,174.52041625976562,19.559999465942383,21.546000289916993,0.8568100942907537
2022-08-19,58.299442291259766,174.83917236328125,20.600000381469727,21.424500274658204,0.8235660885277928
2022-08-22,57.431705474853516,173.13633728027344,23.799999237060547,21.44650020599365,0.4434651177157805
2022-08-23,57.49432373046875,172.18846130371094,24.110000610351562,21.41750020980835,0.5068466560916618
2022-08-24,57.57484436035156,170.31784057617188,22.81999969482422,21.396500205993654,0.6102323495084595
2022-08-25,57.852149963378906,171.96194458007812,21.780000686645508,21.369000244140626,0.6947707966190116
2022-08-26,56.45661926269531,166.87020874023438,25.559999465942383,21.580500221252443,0.16248783996072433
2022-08-29,56.116676330566406,165.4777374267578,26.209999084472656,21.74900016784668,0.03793574417873889
2022-08-30,55.59782791137695,163.6155242919922,26.209999084472656,21.863000106811523,-0.16099939731641885
2022-08-31,55.20420837402344,163.1625518798828,25.8700008392334,22.059000110626222,-0.3441458141667854
2022-09-01,55.46364212036133,164.9241180419922,25.559999465942383,22.26500005722046,-0.27255746992761565
2022-09-02,54.703250885009766,164.45436096191406,25.469999313354492,22.48100004196167,-0.6399666528537749
2022-09-06,54.73008346557617,164.37889099121094,26.90999984741211,22.761999988555907,-0.6239109509839882
2022-09-07,55.74095916748047,164.65565490722656,24.639999389648438,22.905499935150146,-0.12379570174141452
2022-09-08,55.57099151611328,164.52146911621094,23.610000610351562,23.098999977111816,-0.2049415661910568
2022-09-09,55.749900817871094,166.66891479492188,22.790000915527344,23.228499984741212,-0.18688823535932417
2022-09-12,55.910919189453125,167.91038513183594,23.8700008392334,23.445499992370607,-0.14743103950678565
2022-09-13,54.094940185546875,161.6526336669922,27.270000457763672,23.811499977111815,-0.852438579234022
2022-09-14,54.38120651245117,160.18466186523438,26.15999984741211,24.13499994277954,-0.6588915675047382
2022-09-15,53.642303466796875,155.18519592285156,26.270000457763672,24.45349998474121,-0.8633799146409874
2022-09-16,53.65131378173828,148.23126220703125,26.299999237060547,24.79049997329712,-0.625349728368659
2022-09-19,54.05680847167969,151.01617431640625,25.760000228881836,25.048499965667723,-0.5145177659650989
2022-09-20,53.9757080078125,147.36720275878906,27.15999984741211,25.216499996185302,-0.43286636041932386
2022-09-21,53.525169372558594,145.8153839111328,27.989999771118164,25.41049995422363,-0.6078003177374101
2022-09-22,53.39899826049805,140.80752563476562,27.350000381469727,25.636999988555907,-0.5032344175375051
2022-09-23,52.80427932739258,137.8463897705078,29.920000076293945,26.04399995803833,-0.7035046771795399
2022-09-26,52.146480560302734,135.68222045898438,32.2599983215332,26.37899990081787,-0.9623220477368453
2022-09-27,50.80384826660156,138.2154998779297,32.599998474121094,26.698499870300292,-1.7239703391359371
2022-09-28,51.34450149536133,140.18675231933594,30.18000030517578,26.89699993133545,-1.5177083270009437
2022-09-29,50.97505187988281,138.67686462402344,31.84000015258789,27.195499897003174,-1.6531872053588925
2022-09-30,50.47945785522461,135.50604248046875,31.6200008392334,27.498499965667726,-1.7964651413230834
2022-10-03,51.04714584350586,136.80624389648438,30.100000381469727,27.730000019073486,-1.5540479406606804
2022-10-04,51.16428756713867,141.67147827148438,29.06999969482422,27.83800001144409,-1.6583751682578525
2022-10-05,50.67770004272461,140.86624145507812,28.549999237060547,28.033500003814698,-1.8765428582004045
2022-10-06,49.587364196777344,138.91171264648438,30.520000457763672,28.378999996185303,-2.360366571264486
2022-10-07,49.118797302246094,133.49282836914062,31.360000610351562,28.807499980926515,-2.4145424490606953
2022-10-10,49.01066589355469,133.99612426757812,32.45000076293945,29.236499977111816,-2.485931816503585
2022-10-11,49.09176254272461,133.7193145751953,33.630001068115234,29.554500007629393,-2.4357706503195513
2022-10-12,49.686485290527344,133.7780303955078,33.56999969482422,29.925,-2.1380449921388958
2022-10-13,50.34428787231445,137.2843475341797,31.940000534057617,30.2085000038147,-1.9242904966819112
2022-10-14,49.54230880737305,135.6234893798828,32.02000045776367,30.494500064849852,-2.2726637730011334
2022-10-17,50.182090759277344,138.1735382080078,31.3700008392334,30.77500009536743,-2.0358821035005703
2022-10-18,50.8579216003418,140.0777130126953,30.5,30.942000102996825,-1.7592481366243014
2022-10-19,50.42538070678711,139.07110595703125,30.760000228881836,31.08050012588501,-1.9434189104303752
2022-10-20,49.632423400878906,135.03628540039062,29.979999542236328,31.21200008392334,-2.2075362235182125
2022-10-21,50.42538070678711,138.86978149414062,29.690000534057617,31.200500106811525,-1.9366591139649065
2022-10-24,51.876155853271484,140.5474395751953,29.850000381469727,31.08000020980835,-1.2619037461568758
2022-10-25,53.119667053222656,140.0861053466797,28.459999084472656,30.87300024032593,-0.6197742295797506
2022-10-26,53.516151428222656,141.7554168701172,27.280000686645508,30.728000259399415,-0.476024707368452
2022-10-27,53.642303466796875,139.65829467773438,27.389999389648438,30.50550022125244,-0.3420389377452157
2022-10-28,54.750648498535156,140.22869873046875,25.75,30.212000179290772,0.19733434010931233
2022-10-31,53.930660247802734,140.7319793701172,25.8799991607666,30.001000118255615,-0.23277874167932167
2022-11-01,53.741424560546875,140.4215850830078,25.809999465942383,29.838000106811524,-0.31771781194921844
2022-11-02,52.99351501464844,138.0561065673828,25.860000610351562,29.703500175476073,-0.615185196338237
2022-11-03,52.96648406982422,137.5779571533203,25.299999237060547,29.442500114440918,-0.6127521876371593
2022-11-04,53.39899826049805,138.9872283935547,24.549999237060547,29.102000045776368,-0.44211497541623757
2022-11-07,53.60626220703125,141.87283325195312,24.350000381469727,28.69700002670288,-0.43455785550678794
2022-11-08,53.70538330078125,141.5875701904297,25.540000915527344,28.292500019073486,-0.3750298407071468
2022-11-09,52.95746994018555,137.5779571533203,26.09000015258789,27.91850004196167,-0.6172946552976434
2022-11-10,54.85878372192383,145.90090942382812,23.530000686645508,27.498000049591063,0.06137294639721979
2022-11-11,55.25526428222656,150.87094116210938,22.520000457763672,27.023000049591065,0.09429349366106726
2022-11-14,54.7236213684082,150.5322723388672,23.729999542236328,26.64099998474121,-0.16224462489728828
2022-11-15,54.63351058959961,153.64808654785156,24.540000915527344,26.34300003051758,-0.3122724554202676
2022-11-16,54.53439712524414,149.91419982910156,24.110000610351562,26.010500049591066,-0.23684713115118564
2022-11-17,54.70560073852539,149.06747436523438,23.93000030517578,25.708000087738036,-0.12214273986351327
2022-11-18,55.09306716918945,151.53134155273438,23.1200008392334,25.379500102996825,-0.009616107078827972
2022-11-21,55.94009780883789,152.91990661621094,22.360000610351562,25.005000114440918,0.37060257952735065
2022-11-22,56.18339157104492,154.72335815429688,21.290000915527344,24.646500205993654,0.4326511725271007
2022-11-23,56.43571090698242,154.80801391601562,20.350000381469727,24.300000190734863,0.5569593654411723
2022-11-25,56.489768981933594,154.53707885742188,20.5,23.955500221252443,0.5932978005850399
2022-11-28,56.498783111572266,152.32725524902344,22.209999084472656,23.778500175476076,0.6720386920380402
2022-11-29,56.300540924072266,156.54371643066406,21.889999389648438,23.579000186920165,0.4305644596603047
2022-11-30,57.72529220581055,160.6416778564453,20.579999923706055,23.31750020980835,1.010940063345821
2022-12-01,57.88863754272461,161.03118896484375,19.84000015258789,23.016500186920165,1.0801757985083456
2022-12-02,58.39683151245117,160.3538055419922,19.059999465942383,22.704500198364258,1.359012957318814
2022-12-05,57.59824752807617,153.38560485839844,20.75,22.514500236511232,1.1905532176908904
2022-12-06,57.57101821899414,148.2546844482422,22.170000076293945,22.405500221252442,1.3491106230380399
2022-12-07,57.66176986694336,147.89059448242188,22.68000030517578,22.262500190734862,1.4070677856711358
2022-12-08,57.906795501708984,152.0901641845703,22.290000915527344,22.072500228881836,1.3895355501862177
2022-12-09,57.298770904541016,150.40524291992188,22.829999923706055,22.037500190734864,1.1397092187226527
2022-12-12,58.05199432373047,154.54556274414062,25.0,22.16150016784668,1.3802612246930717
2022-12-13,58.07014083862305,155.66317749023438,22.549999237060547,22.10250015258789,1.3518800184261714
2022-12-14,58.07014083862305,156.05267333984375,21.139999389648438,21.932500076293945,1.3388020614322662
2022-12-15,57.27155303955078,153.42791748046875,22.829999923706055,21.86850004196167,1.0245021712267433
2022-12-16,56.94485855102539,150.87940979003906,22.6200008392334,21.803000068664552,0.9454421329075626
2022-12-19,57.02653121948242,151.07415771484375,22.420000076293945,21.768000030517577,0.9800602566581653
2022-12-20,56.981163024902344,147.0100555419922,21.479999542236328,21.723999977111816,1.0936568206949067
2022-12-21,57.8977165222168,149.59243774414062,20.06999969482422,21.66299991607666,1.4688256327968452
2022-12-22,57.48027801513672,148.68649291992188,21.969999313354492,21.743999862670897,1.2888854683618678
2022-12-23,57.915863037109375,149.87184143066406,20.8700008392334,21.76249990463257,1.4685887269117477
2022-12-27,58.2697868347168,149.80409240722656,21.649999618530273,21.73449993133545,1.6492154391357867
2022-12-28,57.688995361328125,146.9930877685547,22.139999389648438,21.74699993133545,1.450922708999764
2022-12-29,58.033836364746094,148.80503845214844,21.440000534057617,21.789999961853027,1.563858375029707
2022-12-30,57.72529220581055,147.18785095214844,21.670000076293945,21.88149995803833,1.4626741956459433
2023-01-03,57.1263542175293,148.4070587158203,22.899999618530273,22.073499965667725,1.1199159979885818
2023-01-04,57.09912109375,149.95654296875,22.010000228881836,22.136499977111818,1.0541660231333918
2023-01-05,56.44573211669922,147.18785095214844,22.459999084472656,22.15099992752075,0.8178687005598143
2023-01-06,57.53472137451172,151.51443481445312,21.1299991607666,22.073499870300292,1.2213682222794109
2023-01-09,56.817813873291016,153.83433532714844,21.969999313354492,22.05749979019165,0.7822043946398091
2023-01-10,56.38220977783203,151.36199951171875,20.579999923706055,21.944999790191652,0.6457042175603801
2023-01-11,56.27330780029297,154.2915496826172,21.09000015258789,21.749499797821045,0.49246110375229313
2023-01-12,55.547325134277344,154.9011688232422,18.829999923706055,21.56349983215332,0.10614953144088353
2023-01-13,55.746971130371094,154.2238006591797,18.350000381469727,21.423999881744386,0.22950037416718713
2023-01-17,55.97383499145508,151.55674743652344,19.360000610351562,21.25049991607666,0.4333739608332978
2023-01-18,54.27684020996094,149.62632751464844,20.34000015258789,21.136499881744385,-0.35697135778103206
2023-01-19,54.195167541503906,149.14369201660156,20.520000457763672,21.041499900817872,-0.3819231877682597
2023-01-20,54.52186584472656,150.82015991210938,19.850000381469727,20.95999994277954,-0.2735810718961029
2023-01-23,54.657981872558594,152.80984497070312,19.809999465942383,20.946999931335448,-0.2717953783331813
2023-01-24,54.94837951660156,152.39498901367188,19.200000762939453,20.808500003814697,-0.11152656062380902
2023-01-25,55.2932243347168,150.25286865234375,19.079999923706055,20.71899995803833,0.13417539769922698
2023-01-26,55.184329986572266,152.14942932128906,18.729999542236328,20.572999954223633,0.015620432108832676
2023-01-27,54.8939323425293,154.1730194091797,18.510000228881836,20.391499996185303,-0.19866425200605223
2023-01-30,55.030052185058594,149.8379669189453,19.940000534057617,20.316499996185303,0.015486719605685255
2023-01-31,55.647151947021484,156.8315887451172,19.399999618530273,20.202999973297118,0.09163801559360642
2023-02-01,55.65623092651367,156.6199493408203,17.8700008392334,19.951500034332277,0.10331930028667693
2023-02-02,54.70336151123047,161.96250915527344,18.729999542236328,19.7875,-0.5562429257557601
2023-02-03,54.29499435424805,162.27578735351562,18.329999923706055,19.58100004196167,-0.7725491846413135
2023-02-06,54.60353469848633,159.82041931152344,19.43000030517578,19.49600009918213,-0.5346242478220098
2023-02-07,54.512786865234375,159.42245483398438,18.65999984741211,19.33050012588501,-0.5669922700647121
2023-02-08,54.195167541503906,157.78839111328125,19.6299991607666,19.28300008773804,-0.6721830278281216
2023-02-09,54.10441589355469,156.4252166748047,20.709999084472656,19.264000034332277,-0.6721444772356542
2023-02-10,54.10441589355469,156.82313537597656,20.530000686645508,19.34900007247925,-0.6855052451776322
2023-02-13,54.99375534057617,158.67735290527344,20.34000015258789,19.448500061035155,-0.299601027078237
2023-02-14,54.07719039916992,158.13551330566406,18.90999984741211,19.426000022888182,-0.7432901447151133
2023-02-15,54.07719039916992,158.1947784423828,18.229999542236328,19.320499992370607,-0.7452800681251406
2023-02-16,53.741424560546875,157.1025390625,20.170000076293945,19.30299997329712,-0.877807987441037
2023-02-17,54.55816650390625,156.48756408691406,20.020000457763672,19.311499977111815,-0.4455804900619566
2023-02-21,54.26777267456055,152.430419921875,22.8700008392334,19.46450004577637,-0.455692703864822
2023-02-22,54.431121826171875,150.85025024414062,22.290000915527344,19.619000053405763,-0.32031980863124937
2023-02-23,54.530948638916016,153.69451904296875,21.139999389648438,19.72200002670288,-0.3655152876676123
2023-02-24,54.30406188964844,153.8739013671875,21.670000076293945,19.869000053405763,-0.48587280961010804
2023-02-27,54.285919189453125,155.6505126953125,20.950000762939453,19.99100008010864,-0.5546680313522716
2023-02-28,54.00458908081055,155.87261962890625,20.700000762939453,20.029000091552735,-0.7038956066394314
2023-03-01,53.41473388671875,156.37652587890625,20.579999923706055,20.088000106811524,-1.0180593223197556
2023-03-02,54.195167541503906,157.74313354492188,19.59000015258789,20.17400007247925,-0.670663431320876
2023-03-03,53.94106674194336,158.59727478027344,18.489999771118164,20.16200008392334,-0.827390989635783
2023-03-06,54.77595901489258,159.30624389648438,18.610000610351562,20.176000118255615,-0.43047061974336986
2023-03-07,54.45833969116211,156.538818359375,19.59000015258789,20.184000110626222,-0.4976069101527484
2023-03-08,54.485565185546875,157.41856384277344,19.110000610351562,20.206500148773195,-0.5134261215458813
2023-03-09,53.9592170715332,156.20571899414062,22.610000610351562,20.35550022125244,-0.7379441623289826
2023-03-10,53.73234176635742,155.06114196777344,24.799999237060547,20.560000228881837,-0.8138418275474606
2023-03-13,54.27684020996094,155.6505126953125,26.520000457763672,20.859500217437745,-0.5592431786362124
2023-03-14,54.47648620605469,158.06773376464844,23.729999542236328,21.029000186920165,-0.5397982053787727
2023-03-15,54.83948516845703,157.46983337402344,26.139999389648438,21.390500164031984,-0.33679757331025506
2023-03-16,55.14125442504883,160.5105743408203,22.989999771118164,21.628500175476074,-0.28682557766951255
2023-03-17,54.88520812988281,159.54539489746094,25.510000228881836,21.89550018310547,-0.38344687224199464
2023-03-20,55.41558837890625,156.7267303466797,24.149999618530273,22.102000141143797,-0.021532439079074178
2023-03-21,55.1595458984375,159.54539489746094,21.3799991607666,22.027500057220458,-0.24520053103531886
2023-03-22,54.912635803222656,158.47769165039062,22.260000228881836,22.026000022888184,-0.33377543981101293
2023-03-23,54.79376220703125,158.26417541503906,22.610000610351562,22.09950008392334,-0.38650995687193557
2023-03-24,55.68992233276367,158.93043518066406,21.739999771118164,22.10300006866455,0.04271900381258645
