Date,XOM,TXN,VIX,AvgVIX,zscore
2022-06-27,78.37338256835938,138.4342041015625,26.950000762939453,27.839000034332276,-0.588257637656745
2022-06-28,80.54769897460938,137.13546752929688,28.360000610351562,27.971000099182127,-0.35412509846707557
2022-06-29,77.57229614257812,135.9078826904297,28.15999984741211,28.069500064849855,-0.5360080585409789
2022-06-30,75.38915252685547,136.68173217773438,28.709999084472656,28.220499992370605,-0.7466526475202457
2022-07-01,77.07052612304688,132.13607788085938,26.700000762939453,28.319500064849855,-0.40235675108981683
2022-07-05,74.6584701538086,132.63421630859375,27.540000915527344,28.457000064849854,-0.6186387292465296
2022-07-06,73.31163024902344,134.1553955078125,26.729999542236328,28.54000005722046,-0.7967051443442278
2022-07-07,75.65323638916016,137.60690307617188,26.079999923706055,28.643000030517577,-0.7681341469017672
2022-07-08,75.77647399902344,138.35414123535156,24.639999389648438,28.677000045776367,-0.7927020152387709
2022-07-11,75.38915252685547,136.60169982910156,26.170000076293945,28.68100004196167,-0.7429634410945679
2022-07-12,74.38558959960938,137.40231323242188,27.290000915527344,28.65800008773804,-0.86030164369801
2022-07-13,74.68489837646484,137.25106811523438,26.81999969482422,28.298000049591064,-0.8293410170562641
2022-07-14,73.1883773803711,140.41793823242188,26.399999618530273,27.98350009918213,-1.0952644489112333
2022-07-15,74.42080688476562,142.81082153320312,24.229999542236328,27.714000034332276,-1.1067920593854237
2022-07-18,75.7940673828125,142.03697204589844,25.299999237060547,27.33149995803833,-0.9610573471742786
2022-07-19,77.7043228149414,146.4580841064453,24.5,27.0,-1.0117532240179494
2022-07-20,78.55821228027344,147.07186889648438,23.8799991607666,26.68449993133545,-0.9716096552956334
2022-07-21,77.24657440185547,148.1482391357422,23.110000610351562,26.392499923706055,-1.1263506160827315
2022-07-22,76.65677642822266,145.7998046875,23.030000686645508,26.091499996185302,-1.0653668117231498
2022-07-25,79.20965576171875,145.1771240234375,23.360000610351562,25.898000049591065,-0.8320572792112643
2022-07-26,78.90154266357422,143.07772827148438,24.690000534057617,25.785000038146972,-0.7599770139662256
2022-07-27,80.60933685302734,152.59608459472656,23.239999771118164,25.528999996185302,-1.0618644143653084
2022-07-28,81.55126190185547,156.3411407470703,22.329999923706055,25.2375,-1.1590055039308305
2022-07-29,85.3277587890625,160.18251037597656,21.329999923706055,24.86850004196167,-1.033403261971177
2022-08-01,83.17101287841797,160.10195922851562,22.84000015258789,24.675500011444093,-1.202547320061012
2022-08-02,82.81010437011719,158.68719482421875,23.93000030517578,24.494999980926515,-1.1662575283600372
2022-08-03,80.12517547607422,164.28358459472656,21.950000762939453,24.25600004196167,-1.639420753141244
2022-08-04,76.75362396240234,165.57298278808594,21.440000534057617,24.024000072479247,-1.9690778864674299
2022-08-05,77.86279296875,165.0267791748047,21.149999618530273,23.84950008392334,-1.855003036524212
2022-08-08,78.30294799804688,163.6836700439453,21.290000915527344,23.60550012588501,-1.7578132859146747
2022-08-09,79.74665069580078,159.12596130371094,21.770000457763672,23.329500102996825,-1.432010383265719
2022-08-10,80.50370025634766,163.97019958496094,19.739999771118164,22.975500106811523,-1.5946371124325738
2022-08-11,82.83251190185547,163.0210418701172,20.200000762939453,22.665500164031982,-1.364236551134474
2022-08-12,83.55247497558594,165.9938507080078,19.530000686645508,22.43050022125244,-1.4435694222922248
2022-08-15,82.05921173095703,166.0117645263672,19.950000762939453,22.163000297546386,-1.564076076637284
2022-08-16,81.29478454589844,164.1851043701172,19.690000534057617,21.922500324249267,-1.541140255113063
2022-08-17,81.9525375366211,158.2305145263672,19.899999618530273,21.723500347137453,-1.2139377858341358
2022-08-18,83.89024353027344,159.7974853515625,19.559999465942383,21.546000289916993,-1.1308678239447303
2022-08-19,83.62358093261719,157.99769592285156,20.600000381469727,21.424500274658204,-1.069276201664931
2022-08-22,83.56137084960938,153.51162719726562,23.799999237060547,21.44650020599365,-0.8674703648894373
2022-08-23,87.10790252685547,154.4786834716797,24.110000610351562,21.41750020980835,-0.6278035786118578
2022-08-24,87.62344360351562,154.18316650390625,22.81999969482422,21.396500205993654,-0.5728621164096482
2022-08-25,88.07674407958984,158.7677764892578,21.780000686645508,21.369000244140626,-0.747865548522302
2022-08-26,86.99235534667969,151.76553344726562,25.559999465942383,21.580500221252443,-0.51199780371664
2022-08-29,88.99227142333984,150.37765502929688,26.209999084472656,21.74900016784668,-0.28773384350851194
2022-08-30,85.60572814941406,149.30313110351562,26.209999084472656,21.863000106811523,-0.5096241285108384
2022-08-31,84.96575164794922,147.93312072753906,25.8700008392334,22.059000110626222,-0.49776386081892143
2022-09-01,83.43693542480469,148.78379821777344,25.559999465942383,22.26500005722046,-0.659507428746348
2022-09-02,84.96575164794922,145.95425415039062,25.469999313354492,22.48100004196167,-0.40654515467460434
2022-09-06,84.39690399169922,146.0437774658203,26.90999984741211,22.761999988555907,-0.4562634165862612
2022-09-07,83.67691802978516,148.47933959960938,24.639999389648438,22.905499935150146,-0.626239032500299
2022-09-08,84.36133575439453,150.79847717285156,23.610000610351562,23.098999977111816,-0.6782888456212762
2022-09-09,85.77461242675781,152.8848419189453,22.790000915527344,23.228499984741212,-0.6611926447215878
2022-09-12,86.7612533569336,152.74151611328125,23.8700008392334,23.445499992370607,-0.5755093119378463
2022-09-13,84.73464965820312,145.64080810546875,27.270000457763672,23.811499977111815,-0.41061858857826644
2022-09-14,86.8145751953125,147.97789001464844,26.15999984741211,24.13499994277954,-0.351649506328945
2022-09-15,84.29024505615234,145.65875244140625,26.270000457763672,24.45349998474121,-0.4470635500116106
2022-09-16,82.85028839111328,147.97789001464844,26.299999237060547,24.79049997329712,-0.6693760551580252
2022-09-19,82.84139251708984,148.86439514160156,25.760000228881836,25.048499965667723,-0.710953765847621
2022-09-20,82.16586303710938,148.6942138671875,27.15999984741211,25.216499996185302,-0.7572508216095907
2022-09-21,80.84146881103516,146.22286987304688,27.989999771118164,25.41049995422363,-0.7494771687916228
2022-09-22,80.50370025634766,145.61398315429688,27.350000381469727,25.636999988555907,-0.7484808673141705
2022-09-23,76.21942138671875,144.42308044433594,29.920000076293945,26.04399995803833,-1.036957512831577
2022-09-26,74.64613342285156,143.6798858642578,32.2599983215332,26.37899990081787,-1.1287935373183478
2022-09-27,76.21052551269531,143.9037322998047,32.599998474121094,26.698499870300292,-1.0137303913336713
2022-09-28,78.98375701904297,145.77513122558594,30.18000030517578,26.89699993133545,-0.8777284380513202
2022-09-29,78.82374572753906,141.88006591796875,31.84000015258789,27.195499897003174,-0.7110042499147822
2022-09-30,77.60601043701172,138.59385681152344,31.6200008392334,27.498499965667726,-0.6571197989451273
2022-10-03,81.70365142822266,143.1247100830078,30.100000381469727,27.730000019073486,-0.5375614932273348
2022-10-04,84.68132781982422,147.87937927246094,29.06999969482422,27.83800001144409,-0.5180823488613153
2022-10-05,88.10340118408203,150.2522735595703,28.549999237060547,28.033500003814698,-0.35319467862812215
2022-10-06,90.71666717529297,149.12403869628906,30.520000457763672,28.378999996185303,-0.09174107440053939
2022-10-07,89.8011474609375,142.62326049804688,31.360000610351562,28.807499980926515,0.13454530751420352
2022-10-10,87.85454559326172,140.39366149902344,32.45000076293945,29.236499977111816,0.0813071665196759
2022-10-11,87.10790252685547,137.40292358398438,33.630001068115234,29.554500007629393,0.1593281771991628
2022-10-12,87.4901123046875,135.70164489746094,33.56999969482422,29.925,0.2683841189926155
2022-10-13,90.54777526855469,138.1998748779297,31.940000534057617,30.2085000038147,0.39828778095593514
2022-10-14,88.16564178466797,132.82733154296875,32.02000045776367,30.494500064849852,0.4550215413660324
2022-10-17,89.43672180175781,135.2001953125,31.3700008392334,30.77500009536743,0.4475144910006226
2022-10-18,89.59668731689453,135.6658172607422,30.5,30.942000102996825,0.4388717670155383
2022-10-19,92.25439453125,136.68661499023438,30.760000228881836,31.08050012588501,0.6048244577118566
2022-10-20,92.37882995605469,137.64471435546875,29.979999542236328,31.21200008392334,0.5706326397924293
2022-10-21,94.09431457519531,143.01724243164062,29.690000534057617,31.200500106811525,0.46046953252766754
2022-10-24,94.75206756591797,144.74542236328125,29.850000381469727,31.08000020980835,0.43352365921056507
2022-10-25,94.11207580566406,145.20208740234375,28.459999084472656,30.87300024032593,0.3611794687123733
2022-10-26,95.23204803466797,141.36073303222656,27.280000686645508,30.728000259399415,0.6280148888588711
2022-10-27,95.59648132324219,140.36679077148438,27.389999389648438,30.50550022125244,0.703040402817321
2022-10-28,98.3963851928711,145.63778686523438,25.75,30.212000179290772,0.6844707419449143
2022-10-31,98.494140625,144.9788818359375,25.8799991607666,30.001000118255615,0.722678744346425
2022-11-01,99.47189331054688,147.02769470214844,25.809999465942383,29.838000106811524,0.7065999184263387
2022-11-02,97.42753601074219,143.04737854003906,25.860000610351562,29.703500175476073,0.7262287819175928
2022-11-03,98.75191497802734,141.2693634033203,25.299999237060547,29.442500114440918,0.9143342380207974
2022-11-04,99.82743835449219,146.80209350585938,24.549999237060547,29.102000045776368,0.7454952758887857
2022-11-07,101.00961303710938,149.54588317871094,24.350000381469727,28.69700002670288,0.7137643465556163
2022-11-08,101.32958984375,151.73008728027344,25.540000915527344,28.292500019073486,0.638725561439886
2022-11-09,96.79645538330078,148.91407775878906,26.09000015258789,27.91850004196167,0.40521547328416135
2022-11-10,98.21859741210938,157.66896057128906,23.530000686645508,27.498000049591063,0.11562725914223763
2022-11-11,101.28514862060547,162.00125122070312,22.520000457763672,27.023000049591065,0.16169962000272958
2022-11-14,101.58084869384766,160.1510009765625,23.729999542236328,26.64099998474121,0.2706891084545383
2022-11-15,102.26180267333984,160.26832580566406,24.540000915527344,26.34300003051758,0.3198574167533357
2022-11-16,101.16867065429688,156.5587921142578,24.110000610351562,26.010500049591066,0.4032422296710116
2022-11-17,101.3030776977539,158.27366638183594,23.93000030517578,25.708000087738036,0.33496497969008165
2022-11-18,100.42498779296875,158.1112060546875,23.1200008392334,25.379500102996825,0.27207736171901475
2022-11-21,99.43040466308594,155.6020965576172,22.360000610351562,25.005000114440918,0.3080253108125145
2022-11-22,102.30661010742188,159.9524383544922,21.290000915527344,24.646500205993654,0.3380098950405537
2022-11-23,101.7958755493164,161.54095458984375,20.350000381469727,24.300000190734863,0.22385099764622002
2022-11-25,101.43748474121094,159.81703186035156,20.5,23.955500221252443,0.2745936744612254
2022-11-28,98.39102935791016,156.14358520507812,22.209999084472656,23.778500175476076,0.19976157482126958
2022-11-29,99.04512786865234,156.12559509277344,21.889999389648438,23.579000186920165,0.2530150292726847
2022-11-30,99.76193237304688,162.87672424316406,20.579999923706055,23.31750020980835,-0.0007381112594613767
2022-12-01,99.27809143066406,160.2051239013672,19.84000015258789,23.016500186920165,0.08363465161860163
2022-12-02,98.43584442138672,160.3495635986328,19.059999465942383,22.704500198364258,0.009472743092722793
2022-12-05,95.73884582519531,160.1058807373047,20.75,22.514500236511232,-0.19545127201331158
2022-12-06,93.07769775390625,157.35305786132812,22.170000076293945,22.405500221252442,-0.28183954307802433
2022-12-07,92.87159729003906,156.82054138183594,22.68000030517578,22.262500190734862,-0.27381080696760557
2022-12-08,93.56153869628906,159.17623901367188,22.290000915527344,22.072500228881836,-0.32710320096455925
2022-12-09,92.7730484008789,157.28085327148438,22.829999923706055,22.037500190734864,-0.3029279658236922
2022-12-12,95.0578842163086,160.18711853027344,25.0,22.16150016784668,-0.2537732219522046
2022-12-13,96.09725952148438,160.2051239013672,22.549999237060547,22.10250015258789,-0.17130016889906358
2022-12-14,95.38939666748047,158.68885803222656,21.139999389648438,21.932500076293945,-0.15813894564294356
2022-12-15,94.47547149658203,153.44493103027344,22.829999923706055,21.86850004196167,0.010338867649714827
2022-12-16,93.8124008178711,153.02976989746094,22.6200008392334,21.803000068664552,-0.0236669503272681
2022-12-19,94.2335433959961,151.27880859375,22.420000076293945,21.768000030517577,0.09079953882654676
2022-12-20,95.59548950195312,149.90687561035156,21.479999542236328,21.723999977111816,0.2631969545238531
2022-12-21,96.82301330566406,152.2896728515625,20.06999969482422,21.66299991607666,0.25174109724825783
2022-12-22,94.86970520019531,148.65232849121094,21.969999313354492,21.743999862670897,0.2628575207631815
2022-12-23,97.37854766845703,148.363525390625,20.8700008392334,21.76249990463257,0.4772470537874181
2022-12-27,98.73152160644531,147.82196044921875,21.649999618530273,21.73449993133545,0.610648363864833
2022-12-28,97.1097412109375,145.4843292236328,22.139999389648438,21.74699993133545,0.58842366054433
2022-12-29,97.84447479248047,148.941162109375,21.440000534057617,21.789999961853027,0.4879628185625367
2022-12-30,98.83008575439453,149.12164306640625,21.670000076293945,21.88149995803833,0.5586372629712311
2023-01-03,95.4342041015625,147.30751037597656,22.899999618530273,22.073499965667725,0.370091864581729
2023-01-04,95.71196746826172,152.68679809570312,22.010000228881836,22.136499977111818,0.14438780674869842
2023-01-05,97.85342407226562,150.6650390625,22.459999084472656,22.15099992752075,0.4092154863976304
2023-01-06,99.03616333007812,158.09315490722656,21.1299991607666,22.073499870300292,0.16159904184124396
2023-01-09,97.19039154052734,159.46505737304688,21.969999313354492,22.05749979019165,-0.049574248435303864
2023-01-10,98.64191436767578,161.0174560546875,20.579999923706055,21.944999790191652,-0.0047987896141514445
2023-01-11,99.78882598876953,161.441650390625,21.09000015258789,21.749499797821045,0.0675691341296313
2023-01-12,101.44644165039062,160.77377319335938,18.829999923706055,21.56349983215332,0.23120917551575101
2023-01-13,101.38372802734375,161.56800842285156,18.350000381469727,21.423999881744386,0.18957143596856488
2023-01-17,101.18659210205078,158.3097381591797,19.360000610351562,21.25049991607666,0.32396620299670276
2023-01-18,99.10785675048828,156.82955932617188,20.34000015258789,21.136499881744385,0.22559232883097452
2023-01-19,99.7440185546875,154.27528381347656,20.520000457763672,21.041499900817872,0.3943219361620212
2023-01-20,101.56291198730469,156.14358520507812,19.850000381469727,20.95999994277954,0.45397913548335833
2023-01-23,101.0342788696289,160.8098602294922,19.809999465942383,20.946999931335448,0.196511992375008
2023-01-24,101.9750747680664,159.78997802734375,19.200000762939453,20.808500003814697,0.3189271036115034
2023-01-25,101.43748474121094,157.98486328125,19.079999923706055,20.71899995803833,0.3590501250142219
2023-01-26,105.51432800292969,157.13644409179688,18.729999542236328,20.572999954223633,0.7249068654923914
2023-01-27,103.587890625,158.16537475585938,18.510000228881836,20.391499996185303,0.5230782322965578
2023-01-30,101.75108337402344,157.37452697753906,19.940000534057617,20.316499996185303,0.4123185135500736
2023-01-31,103.9463119506836,161.08322143554688,19.399999618530273,20.202999973297118,0.4173023566183658
2023-02-01,102.80838775634766,165.5282440185547,17.8700008392334,19.951500034332277,0.1212011803627533
2023-02-02,99.5916976928711,167.90980529785156,18.729999542236328,19.7875,-0.24638907004177305
2023-02-03,100.28162384033203,165.700927734375,18.329999923706055,19.58100004196167,-0.08927201644421463
2023-02-06,100.11138916015625,164.52833557128906,19.43000030517578,19.49600009918213,-0.04886352674392661
2023-02-07,102.96965789794922,166.79171752929688,18.65999984741211,19.33050012588501,0.07588490118987457
2023-02-08,102.07365417480469,160.43783569335938,19.6299991607666,19.28300008773804,0.29696403598044074
2023-02-09,102.45892333984375,159.06527709960938,20.709999084472656,19.264000034332277,0.39111235282351114
2023-02-10,106.77769470214844,159.79244995117188,20.530000686645508,19.34900007247925,0.7037297715776945
2023-02-13,106.36237335205078,160.62875366210938,20.34000015258789,19.448500061035155,0.6318922972739793
2023-02-14,105.11636352539062,160.2924041748047,18.90999984741211,19.426000022888182,0.5475325934223736
2023-02-15,104.80033111572266,162.255859375,18.229999542236328,19.320499992370607,0.43169517925939105
2023-02-16,104.49335479736328,160.05609130859375,20.170000076293945,19.30299997329712,0.5084933606960735
2023-02-17,100.47541809082031,159.36524963378906,20.020000457763672,19.311499977111815,0.21831226398849513
2023-02-21,100.37610626220703,155.22021484375,22.8700008392334,19.46450004577637,0.40142404852189406
2023-02-22,99.07592010498047,154.3476104736328,22.290000915527344,19.619000053405763,0.3374417041206983
2023-02-23,99.98785400390625,156.18374633789062,21.139999389648438,19.72200002670288,0.325891338567778
2023-02-24,99.99687957763672,153.74761962890625,21.670000076293945,19.869000053405763,0.43891148393998203
2023-02-27,99.81629943847656,155.20204162597656,20.950000762939453,19.99100008010864,0.35739481103622395
2023-02-28,99.23843383789062,155.84739685058594,20.700000762939453,20.029000091552735,0.28133191326656903
2023-03-01,100.12328338623047,156.5018768310547,20.579999923706055,20.088000106811524,0.32208094299488954
2023-03-02,100.5837631225586,158.23809814453125,19.59000015258789,20.17400007247925,0.27895348856175595
2023-03-03,101.85685729980469,159.69244384765625,18.489999771118164,20.16200008392334,0.31394828125184016
2023-03-06,102.75978088378906,157.30178833007812,18.610000610351562,20.176000118255615,0.4965158030079368
2023-03-07,100.77337646484375,156.40188598632812,19.59000015258789,20.184000110626222,0.37879331512686976
2023-03-08,99.30164337158203,160.18333435058594,19.110000610351562,20.206500148773195,0.08652669484193559
2023-03-09,98.5341796875,157.65634155273438,22.610000610351562,20.35550022125244,0.1415019916207925
2023-03-10,97.31524658203125,156.0201416015625,24.799999237060547,20.560000228881837,0.1192308916128768
2023-03-13,96.19564819335938,158.06536865234375,26.520000457763672,20.859500217437745,-0.06477948951829038
2023-03-14,96.55680847167969,159.73789978027344,23.729999542236328,21.029000186920165,-0.11293123108499409
2023-03-15,91.75334930419922,158.51988220214844,26.139999389648438,21.390500164031984,-0.44176883290471236
2023-03-16,91.22064208984375,161.01051330566406,22.989999771118164,21.628500175476074,-0.5992730621844753
2023-03-17,90.14617156982422,159.7197265625,25.510000228881836,21.89550018310547,-0.6258882077390069
2023-03-20,92.50276947021484,162.85577392578125,24.149999618530273,22.102000141143797,-0.5815740697694216
2023-03-21,96.64710998535156,162.1739959716797,21.3799991607666,22.027500057220458,-0.21798918022570998
2023-03-22,94.43497467041016,160.2742156982422,22.260000228881836,22.026000022888184,-0.307712557021297
2023-03-23,93.36956024169922,163.87384033203125,22.610000610351562,22.09950008392334,-0.5590324408952375
2023-03-24,93.47789001464844,163.1739044189453,21.739999771118164,22.10300006866455,-0.5180855568131179
