Date,META,KBE,VIX,AvgVIX,zscore
2016-05-20,116.43627166748047,25.30689811706543,15.199999809265137,14.987999963760377,0.7881199626866365
2016-05-23,115.06700897216797,25.244291305541992,15.819999694824219,15.074999952316285,0.7350866345679461
2016-05-24,116.78353881835938,25.70598602294922,14.420000076293945,15.097999954223633,0.6850955467978241
2016-05-25,116.97207641601562,26.128551483154297,13.899999618530273,15.104499912261963,0.5665815485933722
2016-05-26,118.5397720336914,25.94074249267578,13.430000305175781,15.014999914169312,0.7061706295783671
2016-05-27,118.4504623413086,26.1989803314209,13.119999885559082,14.885999917984009,0.622980410050883
2016-05-31,117.88489532470703,26.167678833007812,14.1899995803833,14.861499881744384,0.6027293507447268
2016-06-01,117.85513305664062,26.230276107788086,14.199999809265137,14.791499853134155,0.5821369060380474
2016-06-02,118.00397491455078,26.32417869567871,13.630000114440918,14.670499897003173,0.5614290608546538
2016-06-03,117.54753875732422,25.776416778564453,13.470000267028809,14.548499917984008,0.7038967216389014
2016-06-06,117.86504364013672,26.1207275390625,13.649999618530273,14.494999885559082,0.6159551741760372
2016-06-07,116.84307861328125,25.948564529418945,14.050000190734863,14.468999910354615,0.6144986300922785
2016-06-08,117.46817016601562,26.003345489501953,14.079999923706055,14.491499900817871,0.6307459261408894
2016-06-09,117.6368408203125,25.643388748168945,14.640000343322754,14.488999938964843,0.7490297031201016
2016-06-10,115.71195220947266,25.228649139404297,17.030000686645508,14.619999980926513,0.7737834203178744
2016-06-13,113.062744140625,24.899980545043945,20.969999313354492,14.916499948501587,0.7342564321632145
2016-06-14,114.04503631591797,24.344392776489258,20.5,15.207499933242797,0.9548209203710051
2016-06-15,113.70768737792969,24.477420806884766,20.139999389648438,15.43599991798401,0.896633588648971
2016-06-16,113.49932098388672,24.148759841918945,19.3700008392334,15.606999969482422,0.9855622680219264
2016-06-17,112.13998413085938,24.31859016418457,19.40999984741211,15.760999965667725,0.8624033270019986
2016-06-20,112.48726654052734,24.50728416442871,18.3700008392334,15.919500017166138,0.823327791214848
2016-06-21,113.48939514160156,24.601638793945312,18.479999542236328,16.052500009536743,0.8473898043770777
2016-06-22,113.02305603027344,24.585912704467773,21.170000076293945,16.39000000953674,0.8276269066262569
2016-06-23,114.18394470214844,25.317119598388672,17.25,16.557500028610228,0.6664764708956842
2016-06-24,111.20731353759766,23.485164642333984,25.760000228881836,17.174000024795532,1.0666333449050553
2016-06-27,108.12152862548828,22.164274215698242,23.850000381469727,17.710500049591065,1.3057103452910734
2016-06-28,111.8224868774414,22.89548110961914,18.75,17.938500070571898,1.2782401179260667
2016-06-29,113.27111053466797,23.50088882446289,16.639999389648438,18.060500049591063,1.1704687331285963
2016-06-30,113.39017486572266,23.96477699279785,15.630000114440918,18.160500049591064,1.0357386456755597
2016-07-01,113.3008804321289,23.728904724121094,14.770000457763672,18.225500059127807,1.1027312942435876
2016-07-05,113.31079864501953,23.0134220123291,15.579999923706055,18.322000074386597,1.3207203330633301
2016-07-06,115.79132843017578,23.19426155090332,14.960000038146973,18.367500066757202,1.3963018588583582
2016-07-07,114.94794464111328,23.42226791381836,14.760000228881836,18.401500082015993,1.2826144960360795
2016-07-08,116.32713317871094,23.846837997436523,13.199999809265137,18.32950005531311,1.2261534498455624
2016-07-11,116.95222473144531,24.145618438720703,13.539999961853027,18.155000019073487,1.1682384379250372
2016-07-12,117.01174926757812,24.664539337158203,13.550000190734863,17.784000062942503,1.0136479593460166
2016-07-13,115.87071228027344,24.656673431396484,13.039999961853027,17.411000061035157,0.9559876230113887
2016-07-14,116.37673950195312,25.049800872802734,12.819999694824219,17.045000076293945,0.8631301718708653
2016-07-15,115.95008850097656,25.073394775390625,12.670000076293945,16.710000038146973,0.8335049057185546
2016-07-18,118.44054412841797,24.986900329589844,12.4399995803833,16.361500024795532,0.9908635169168708
2016-07-19,119.67089080810547,25.08124351501465,11.970000267028809,16.0414999961853,1.0269397976569432
2016-07-20,120.9706802368164,24.971176147460938,11.770000457763672,15.70600004196167,1.1288002201246385
2016-07-21,119.67089080810547,24.813920974731445,12.739999771118164,15.284500026702881,1.1081910218889703
2016-07-22,120.0578384399414,25.049800872802734,12.020000457763672,15.023000049591065,1.0568611140875752
2016-07-25,120.68294525146484,24.963308334350586,12.869999885559082,14.378500032424927,1.1160485204921093
2016-07-26,120.27613830566406,25.144140243530273,13.050000190734863,13.838500022888184,1.0396759861923357
2016-07-27,122.37963104248047,25.104839324951172,12.829999923706055,13.542500019073486,1.1623250825488864
