Date,META,AMAT,VIX,AvgVIX,zscore
2023-05-22,246.38650512695312,123.31790161132812,17.209999084472656,17.37650008201599,-0.5251857252069174
2023-05-23,244.8188018798828,121.31049346923828,18.530000686645508,17.365000104904176,-0.5056247083973489
2023-05-24,247.26954650878906,118.92669677734375,20.030000686645508,17.424500131607054,-0.4526269241065851
2023-05-25,250.72244262695312,127.4654312133789,19.139999389648438,17.530000066757204,-0.5580289960457031
2023-05-26,259.9996337890625,132.9267120361328,17.950000762939453,17.638500118255614,-0.576646327008838
2023-05-30,260.4759521484375,133.42494201660156,17.459999084472656,17.707500076293947,-0.5808991853448767
2023-05-31,262.6588134765625,130.230224609375,17.940000534057617,17.71550006866455,-0.517476957173236
2023-06-01,270.48736572265625,131.72499084472656,15.649999618530273,17.58100004196167,-0.4860593172486386
2023-06-02,270.48736572265625,131.5296173095703,14.600000381469727,17.306500053405763,-0.48310224313020295
2023-06-05,269.2768859863281,130.65032958984375,14.729999542236328,17.183500003814697,-0.47814991434534393
2023-06-06,269.00897216796875,130.8555145263672,13.960000038146973,17.03250002861023,-0.4831049377046164
2023-06-07,261.5475158691406,131.90084838867188,13.9399995803833,16.84400005340576,-0.5504341185139946
2023-06-08,262.5198974609375,133.06346130371094,13.649999618530273,16.679500007629393,-0.5613183397114795
2023-06-09,262.88702392578125,132.9853057861328,13.829999923706055,16.52449998855591,-0.5576010891742478
2023-06-12,268.9394836425781,136.78570556640625,15.010000228881836,16.423499965667723,-0.5733409723999746
2023-06-13,269.2074279785156,138.52471923828125,14.609999656677246,16.297999906539918,-0.597812136280271
2023-06-14,271.22161865234375,137.91900634765625,13.880000114440918,16.092499923706054,-0.5747401177393111
2023-06-15,279.6355895996094,136.88340759277344,14.5,15.973999881744385,-0.5009829324677916
2023-06-16,278.81201171875,135.7305908203125,13.539999961853027,15.84849991798401,-0.4892197665688625
2023-06-20,282.1160888671875,135.33006286621094,13.880000114440918,15.701999950408936,-0.46034904460998266
2023-06-21,279.447021484375,133.52264404296875,13.199999809265137,15.50149998664856,-0.45141784426191145
2023-06-22,282.66180419921875,135.7208251953125,12.90999984741211,15.220499944686889,-0.4624962698128328
2023-06-23,286.4818420410156,132.93646240234375,13.4399995803833,14.890999889373779,-0.39398328703925956
2023-06-26,276.3017272949219,136.58056640625,14.25,14.646499919891358,-0.5194134294386124
