Date,MS,CVX,VIX,AvgVIX,zscore
2021-03-22,69.4391098022461,83.26660919189453,18.8799991607666,23.188000106811522,0.6980007161653985
2021-03-23,67.06568908691406,82.80376434326172,20.299999237060547,23.04750003814697,0.5287036718504061
2021-03-24,67.2436752319336,85.0206298828125,21.200000762939453,23.04050006866455,0.48568594991462755
2021-03-25,67.92181396484375,85.32108306884766,19.809999465942383,22.586500072479247,0.5297632618341943
2021-03-26,67.7946548461914,87.2780990600586,18.860000610351562,22.132000064849855,0.47009443896247183
2021-03-29,66.01460266113281,86.82335662841797,20.739999771118164,22.001500034332274,0.3458700798704452
2021-03-30,67.04024505615234,86.01944732666016,19.610000610351562,21.77700004577637,0.4446611034299141
2021-03-31,65.8281021118164,85.09370422363281,19.399999618530273,21.413500022888183,0.3757988303790571
2021-04-01,66.30281066894531,85.87327575683594,17.329999923706055,20.851500034332275,0.3921199515304545
2021-04-05,66.11634063720703,84.86634826660156,17.90999984741211,20.514000034332277,0.4035988377473155
2021-04-06,67.04024505615234,84.11114501953125,18.1200008392334,20.14650011062622,0.49338277040634526
2021-04-07,66.99786376953125,84.60648345947266,17.15999984741211,19.803000068664552,0.47750198950681966
2021-04-08,67.98116302490234,83.65641021728516,16.950000762939453,19.522500133514406,0.5767936096007441
2021-04-09,68.42192840576172,83.57520294189453,16.690000534057617,19.26150016784668,0.6125014548837328
2021-04-12,67.96418762207031,82.64947509765625,16.90999984741211,19.072500133514403,0.6012067111612418
2021-04-13,67.41322326660156,83.02302551269531,16.649999618530273,18.903500080108643,0.549625721246611
2021-04-14,68.48124694824219,84.67146301269531,16.989999771118164,18.763500022888184,0.5890389368746344
2021-04-15,68.50669860839844,83.9812240600586,16.56999969482422,18.630500030517577,0.6086039161978974
2021-04-16,66.61643981933594,83.60767364501953,16.25,18.364000034332275,0.4738968182072844
2021-04-19,67.83704376220703,83.8512954711914,17.290000915527344,18.18100004196167,0.5608202688919391
2021-04-20,65.51449584960938,82.2840576171875,18.68000030517578,18.17100009918213,0.4236020150159283
2021-04-21,67.17587280273438,83.42090606689453,17.5,18.0310001373291,0.5213552124063083
2021-04-22,66.36214447021484,81.9754867553711,18.709999084472656,17.90650005340576,0.4961637604057147
2021-04-23,68.61688232421875,82.46270751953125,17.329999923706055,17.782500076293946,0.6557818440736496
2021-04-26,69.10002899169922,82.4383544921875,17.639999389648438,17.72150001525879,0.6932722070247668
2021-04-27,69.4729995727539,83.39654541015625,17.559999465942383,17.5625,0.6972693655304985
2021-04-28,70.12569427490234,85.44287109375,17.280000686645508,17.446000003814696,0.6948304573141367
2021-04-29,71.19825744628906,86.80714416503906,17.610000610351562,17.35650005340576,0.7418451996081931
2021-04-30,70.27040100097656,83.69700622558594,18.610000610351562,17.420500087738038,0.7504473383191372
2021-05-03,70.19379425048828,85.69461822509766,18.309999465942383,17.44050006866455,0.6935996587658162
2021-05-04,70.34701538085938,86.16561126708984,19.479999542236328,17.508500003814696,0.6932667386517662
2021-05-05,71.93885803222656,88.47991180419922,19.149999618530273,17.607999992370605,0.7556517971469368
2021-05-06,73.91373443603516,88.52864837646484,18.389999389648438,17.679999923706056,0.9051089666379224
2021-05-07,74.65431213378906,89.34066772460938,16.690000534057617,17.679999923706056,0.9408899434050664
2021-05-10,73.6072998046875,88.97526550292969,19.65999984741211,17.817499923706055,0.8703223778000737
2021-05-11,72.28785705566406,86.64472198486328,21.84000015258789,18.076999950408936,0.8291386780746511
2021-05-12,71.23230743408203,87.18879699707031,27.59000015258789,18.606999969482423,0.7346993925530502
2021-05-13,72.23678588867188,86.62847137451172,23.1299991607666,18.93499994277954,0.8256563729973794
2021-05-14,74.35639953613281,88.8940658569336,18.809999465942383,19.06299991607666,0.9295588141546113
2021-05-17,74.98628997802734,89.98218536376953,19.719999313354492,19.18449983596802,0.949844092240791
2021-05-18,74.03292083740234,87.27787780761719,21.34000015258789,19.317499828338622,0.9461379486058825
2021-05-19,73.24976348876953,84.82837677001953,22.18000030517578,19.551499843597412,0.9489149796069863
2021-05-20,73.6072998046875,85.1242904663086,20.670000076293945,19.649499893188477,0.9686432374290123
2021-05-21,75.19911193847656,85.58460235595703,20.149999618530273,19.790499877929687,1.0783609292884544
2021-05-24,76.34829711914062,86.80111694335938,18.399999618530273,19.82849988937378,1.1349951291697942
2021-05-25,75.64176940917969,85.37911224365234,18.84000015258789,19.892499923706055,1.1173862759299298
2021-05-26,76.05887603759766,85.58460235595703,17.360000610351562,19.896499919891358,1.1439689464964007
2021-05-27,76.8675765991211,84.67220306396484,16.739999771118164,19.852999877929687,1.2289751888592015
2021-05-28,77.42086791992188,85.3133544921875,16.760000228881836,19.7604998588562,1.2548269693697873
2021-06-01,78.40833282470703,87.66422271728516,17.899999618530273,19.739999866485597,1.270158745592665
2021-06-02,78.96162414550781,88.83964538574219,17.479999542236328,19.639999866485596,1.2823698228747635
2021-06-03,79.46385955810547,88.4368667602539,18.040000915527344,19.58449993133545,1.3309785778053023
2021-06-04,79.98310852050781,89.14376831054688,16.420000076293945,19.485999965667723,1.3525539150019255
2021-06-07,79.34468078613281,88.5683822631836,16.420000076293945,19.472499942779542,1.3185263487876762
2021-06-08,78.98717498779297,89.37393188476562,17.06999969482422,19.342999935150146,1.2706784975702752
2021-06-09,78.88501739501953,88.59304809570312,17.889999389648438,19.145499897003173,1.2828199924213644
2021-06-10,78.04226684570312,89.11090850830078,16.100000381469727,18.570999908447266,1.2052885561962583
2021-06-11,78.35724639892578,88.69989776611328,15.649999618530273,18.196999931335448,1.2398181207077195
2021-06-14,77.22509002685547,88.74922943115234,16.389999389648438,18.07599992752075,1.1521645258457964
2021-06-15,77.20805358886719,90.66445922851562,17.020000457763672,17.94099998474121,1.1019659511428928
2021-06-16,77.54856872558594,90.14659881591797,18.149999618530273,17.78149995803833,1.1411721425411552
2021-06-17,74.83308410644531,88.00943756103516,17.75,17.55999994277954,0.98852010771446
2021-06-18,71.58131408691406,84.68864440917969,20.700000762939453,17.561499977111815,0.8251642991542912
2021-06-21,73.15613555908203,87.1710205078125,17.889999389648438,17.448499965667725,0.8819592752808781
2021-06-22,72.95183563232422,87.45873260498047,16.65999984741211,17.361499977111816,0.8590235876914092
2021-06-23,73.09654235839844,87.35186004638672,16.31999969482422,17.235499954223634,0.8727946682771044
2021-06-24,74.12655639648438,88.06700134277344,15.970000267028809,17.165999937057496,0.9331357707095215
2021-06-25,75.25019073486328,88.19850158691406,15.619999885559082,17.10999994277954,1.015522159586279
2021-06-28,74.65431213378906,85.47772216796875,15.760000228881836,17.05999994277954,1.0395164274037643
2021-06-29,77.15699768066406,85.28868103027344,16.020000457763672,16.96599998474121,1.2353211582966626
2021-06-30,78.05079650878906,86.09423065185547,15.829999923706055,16.883500003814696,1.2829595172494834
2021-07-01,78.33169555664062,87.30253601074219,15.479999542236328,16.755499935150148,1.2735449825507736
2021-07-02,78.34022521972656,87.18746948242188,15.069999694824219,16.68799991607666,1.2771336871942984
2021-07-06,76.79094696044922,85.47772216796875,16.440000534057617,16.688999938964844,1.2025615866723571
2021-07-07,76.6377182006836,84.60643768310547,16.200000762939453,16.645499992370606,1.2131139333930767
2021-07-08,74.6032485961914,84.33518981933594,19.0,16.701000022888184,1.0647902761975083
2021-07-09,76.89310455322266,85.54349517822266,16.18000030517578,16.705000019073488,1.208677885194053
2021-07-12,78.95311737060547,85.71612548828125,16.170000076293945,16.73100004196167,1.361468573844505
2021-07-13,79.34468078613281,85.42842102050781,17.1200008392334,16.767500114440917,1.3986940168835758
2021-07-14,78.70625305175781,83.81734466552734,16.329999923706055,16.733000087738038,1.3911090945156057
2021-07-15,78.85095977783203,83.26660919189453,17.010000228881836,16.676000118255615,1.41621262544155
2021-07-16,77.6762466430664,81.06370544433594,18.450000762939453,16.711000156402587,1.3828143202018957
2021-07-19,76.05887603759766,78.87722778320312,22.5,16.801000118255615,1.3152177413016468
2021-07-20,78.58708953857422,79.34575653076172,19.729999542236328,16.89300012588501,1.4961818004414833
2021-07-21,81.447265625,82.05006408691406,17.90999984741211,16.95550012588501,1.6453950931190375
2021-07-22,81.35362243652344,81.22810363769531,17.690000534057617,17.02400016784668,1.6592350618536096
2021-07-23,80.48536682128906,81.26097869873047,17.200000762939453,17.08550019264221,1.5921397158127626
2021-07-26,82.17935943603516,82.97893524169922,17.579999923706055,17.18350019454956,1.6775452777163473
2021-07-27,82.12828063964844,82.69945526123047,19.360000610351562,17.36350021362305,1.6807830099514665
2021-07-28,81.77925872802734,83.16798400878906,18.309999465942383,17.478000164031982,1.6421871797518992
2021-07-29,82.55957794189453,84.31053161621094,17.700000762939453,17.57150020599365,1.6725619490627566
2021-07-30,82.30233764648438,83.68582916259766,18.239999771118164,17.709500217437743,1.6688816564976332
2021-08-02,82.51671600341797,83.5378646850586,19.459999084472656,17.929000186920167,1.6890184671623802
2021-08-03,82.83397674560547,84.33518981933594,18.040000915527344,18.00900020599365,1.6928715773505925
2021-08-04,82.56814575195312,82.44464111328125,17.969999313354492,18.097500133514405,1.7208545862628617
2021-08-05,83.88868713378906,83.20907592773438,17.280000686645508,18.01150016784668,1.8021071004073013
2021-08-06,85.51795196533203,83.80089569091797,16.149999618530273,18.010000133514403,1.9113251996111786
2021-08-09,86.38398742675781,82.4035415649414,16.719999313354492,18.03750009536743,2.0130882147935143
2021-08-10,87.49876403808594,83.90776824951172,16.790000915527344,18.021000099182128,2.059751021724589
2021-08-11,89.07653045654297,84.54066467285156,16.170000076293945,18.013000106811525,2.163990566391253
2021-08-12,89.75395202636719,84.3680648803711,15.59000015258789,17.942000102996825,2.220090866180307
2021-08-13,89.12798309326172,83.80912017822266,15.449999809265137,17.79200005531311,2.1865942517849573
2021-08-16,88.9393539428711,82.95429992675781,16.1200008392334,17.47300009727478,2.1940248633758457
2021-08-17,88.21046447753906,82.79808044433594,17.90999984741211,17.382000112533568,2.14239230616124
2021-08-18,86.82988739013672,80.55713653564453,21.56999969482422,17.565000104904176,2.0942558811753407
2021-08-19,85.51795196533203,78.54947662353516,21.670000076293945,17.76400008201599,2.0454013834521185
2021-08-20,86.31539154052734,78.55780029296875,18.559999465942383,17.832000017166138,2.1060409432732006
2021-08-23,87.60165405273438,80.5821304321289,17.149999618530273,17.81050000190735,2.152510743828756
2021-08-24,88.39910125732422,81.50684356689453,17.219999313354492,17.703499937057494,2.1897541618636067
2021-08-25,89.2566146850586,82.06499481201172,16.790000915527344,17.627500009536742,2.240940038205654
2021-08-26,89.042236328125,80.9903335571289,18.84000015258789,17.684499979019165,2.252018598160825
2021-08-27,90.42279052734375,82.17328643798828,16.389999389648438,17.591999959945678,2.327165289456951
2021-08-30,89.2566146850586,81.96503448486328,16.190000534057617,17.428500032424928,2.2434921672640256
2021-08-31,89.54814910888672,80.61544036865234,16.479999542236328,17.350499963760377,2.3001960157762835
2021-09-01,89.44524383544922,79.7323989868164,16.110000610351562,17.25750002861023,2.3148886839903997
2021-09-02,89.89115905761719,81.39854431152344,16.40999984741211,17.21399998664856,2.3063771177148356
2021-09-03,89.39380645751953,81.21526336669922,16.40999984741211,17.22699999809265,2.273103899720854
2021-09-07,89.33377838134766,80.85704803466797,18.139999389648438,17.298000001907347,2.2776689437653705
2021-09-08,88.81070709228516,80.29888916015625,17.959999084472656,17.356499910354614,2.25200431573353
2021-09-09,89.042236328125,79.9739990234375,18.799999237060547,17.487999868392944,2.27796706162082
2021-09-10,88.85358428955078,80.0323257446289,20.950000762939453,17.755999898910524,2.2620819880908596
2021-09-13,89.52243041992188,81.61514282226562,19.3700008392334,17.951999950408936,2.272709617162805
2021-09-14,87.38728332519531,80.14061737060547,19.459999084472656,18.118999862670897,2.14742471376781
2021-09-15,88.35624694824219,81.8400650024414,18.18000030517578,18.13249988555908,2.1779763622075428
2021-09-16,87.86746215820312,81.07364654541016,18.690000534057617,17.988499927520753,2.1602452765311146
2021-09-17,87.25007629394531,80.60713958740234,20.809999465942383,17.945499897003174,2.1250435634824916
2021-09-20,84.57467651367188,78.9576644897461,25.709999084472656,18.302999877929686,1.9629990556867065
2021-09-21,84.29171752929688,79.01598358154297,24.360000610351562,18.663499927520753,1.939917677662958
2021-09-22,86.43546295166016,81.34024047851562,20.8700008392334,18.846000003814698,2.0441638635278694
2021-09-23,88.79356384277344,83.35623931884766,18.6299991607666,18.93799991607666,2.1726376361070945
2021-09-24,88.24478912353516,83.80608367919922,17.75,18.883499908447266,2.119275843120337
2021-09-27,90.12268829345703,85.78044891357422,18.760000228881836,19.001999950408937,2.2121687120334994
2021-09-28,87.49876403808594,86.1053237915039,23.25,19.354999923706053,2.0036443090307077
2021-09-29,85.36357116699219,86.0803451538086,22.559999465942383,19.658999919891357,1.8413469244973162
2021-09-30,83.44278717041016,84.5141830444336,23.139999389648438,20.0104998588562,1.734759538174644
2021-10-01,84.93484497070312,86.91341400146484,21.100000381469727,20.244999885559082,1.7873616879483412
2021-10-04,83.30559539794922,87.23831939697266,22.959999084472656,20.57249984741211,1.6547394584241482
2021-10-05,85.06344604492188,88.18798828125,21.299999237060547,20.730499839782716,1.7646334582067207
2021-10-06,84.97771453857422,87.41324615478516,21.0,20.88249988555908,1.7778716112440314
2021-10-07,84.72047424316406,88.03804779052734,19.540000915527344,20.919499969482423,1.742289705449263
2021-10-08,85.78376007080078,90.01239776611328,18.770000457763672,20.810499954223634,1.7730203704655036
2021-10-11,83.42564392089844,89.24598693847656,20.0,20.84199991226196,1.612641677586749
2021-10-12,83.8458251953125,89.26264953613281,19.850000381469727,20.861499977111816,1.6442800068241468
2021-10-13,84.52323913574219,89.79581451416016,18.639999389648438,20.884499931335448,1.6823605479062314
2021-10-14,86.61550903320312,90.64553833007812,16.860000610351562,20.792999935150146,1.820325594107744
2021-10-15,87.5844955444336,91.3119888305664,16.299999237060547,20.567499923706055,1.8772528723621091
2021-10-18,86.95853424072266,91.27033233642578,16.309999465942383,20.097499942779542,1.8305497378545081
2021-10-19,87.25007629394531,93.0530776977539,15.699999809265137,19.66449990272522,1.807281094948801
2021-10-20,86.31539154052734,94.26934814453125,15.489999771118164,19.395499849319457,1.7049028221021412
2021-10-21,85.98954010009766,93.08641052246094,15.010000228881836,19.21449990272522,1.7102393957771749
2021-10-22,87.29293823242188,93.9694595336914,15.430000305175781,19.098499917984007,1.7871553313086073
2021-10-25,87.38728332519531,94.84416198730469,15.239999771118164,18.922499895095825,1.7720223461703364
2021-10-26,88.7249755859375,95.05242919921875,15.979999542236328,18.558999872207643,1.868783380732979
2021-10-27,87.35298919677734,93.36132049560547,16.979999542236328,18.279999876022337,1.8072644327767178
2021-10-28,88.50133514404297,94.23603820800781,16.530000686645508,17.949499940872194,1.8725611507671953
2021-10-29,88.74309539794922,95.3773193359375,16.260000228881836,17.707499933242797,1.8618711849258054
2021-11-01,89.79646301269531,95.41065979003906,16.40999984741211,17.379999971389772,1.9414017264119563
2021-11-02,90.36632537841797,94.82752227783203,16.030000686645508,17.116500043869017,1.999775866840083
2021-11-03,88.5963134765625,94.14440155029297,15.100000381469727,16.821500062942505,1.8821484970781455
2021-11-04,86.16143798828125,94.5609359741211,15.4399995803833,16.616499996185304,1.6857100793669584
2021-11-05,86.23052215576172,95.58560943603516,16.479999542236328,16.501999950408937,1.664820477351182
2021-11-08,86.40321350097656,95.92716217041016,17.219999313354492,16.36299991607666,1.6692781109803803
2021-11-09,86.09236907958984,96.63526153564453,17.780000686645508,16.259499931335448,1.6274790012828941
2021-11-10,84.41731262207031,95.09408569335938,18.729999542236328,16.263999938964844,1.5390049824856082
2021-11-11,85.37571716308594,95.1024169921875,17.65999984741211,16.30399990081787,1.611927475247699
2021-11-12,86.21324920654297,95.1607437133789,16.290000915527344,16.30349998474121,1.674349815322531
2021-11-15,86.52408599853516,97.318359375,16.489999771118164,16.3125,1.6429825699471088
2021-11-16,86.93852233886719,97.70157623291016,16.3700008392334,16.346000051498415,1.664823856514039
2021-11-17,84.33960723876953,97.26337432861328,17.110000610351562,16.427000093460084,1.4776903187779338
2021-11-18,84.33960723876953,96.44598388671875,17.59000015258789,16.556000089645387,1.4985594571481644
2021-11-19,83.67477416992188,94.3055419921875,17.90999984741211,16.680000066757202,1.5024750152822282
2021-11-22,85.75563049316406,95.99090576171875,19.170000076293945,16.87650008201599,1.618234025038734
2021-11-23,87.94873046875,98.00494384765625,19.3799991607666,17.046500062942506,1.734166750137044
2021-11-24,87.30978393554688,98.75494384765625,18.579999923706055,17.12650008201599,1.6662606073933464
2021-11-26,84.55545806884766,96.49653625488281,28.6200008392334,17.731000089645384,1.5137402143527254
2021-11-29,83.9510726928711,96.78305053710938,22.959999084472656,18.066000032424927,1.4603048585049248
2021-11-30,81.87020874023438,95.11451721191406,27.190000534057617,18.605000066757203,1.3441155614176477
2021-12-01,82.25011444091797,94.46563720703125,31.1200008392334,19.359500074386595,1.389672736314104
2021-12-02,85.35845947265625,97.02742004394531,27.950000762939453,20.002000093460083,1.5614624918615003
2021-12-03,84.79722595214844,96.41226196289062,30.670000076293945,20.763500118255614,1.5343410004061275
2021-12-06,85.71245574951172,97.9206771850586,27.18000030517578,21.29850015640259,1.565669585545112
2021-12-07,88.50133514404297,99.37010192871094,21.889999389648438,21.532000160217287,1.7414812155276809
2021-12-08,87.42203521728516,99.81672668457031,19.899999618530273,21.638000106811525,1.6477176036606624
2021-12-09,86.84355163574219,99.55548858642578,21.579999923706055,21.78050012588501,1.6102436921109675
2021-12-10,84.98717498779297,99.72402954101562,18.690000534057617,21.832000160217284,1.4642817551709724
2021-12-13,83.89926147460938,97.65101623535156,20.309999465942383,22.03300008773804,1.4341907830007512
2021-12-14,85.32390594482422,97.93751525878906,21.889999389648438,22.303000068664552,1.535589712680917
2021-12-15,85.85059356689453,97.38135528564453,19.290000915527344,22.449000072479247,1.589980442736552
2021-12-16,86.60177612304688,98.29146575927734,20.56999969482422,22.62200002670288,1.6240662633928322
2021-12-17,83.8647232055664,95.72967529296875,21.56999969482422,22.821000003814696,1.4806097528822173
2021-12-20,82.3450927734375,95.77182006835938,22.8700008392334,23.069000053405762,1.3635717659230582
2021-12-21,84.41731262207031,97.30551147460938,21.010000228881836,23.161000061035157,1.4825441428929234
2021-12-22,84.87493133544922,97.8616943359375,18.6299991607666,23.123500061035156,1.5032645795417208
2021-12-23,85.77291107177734,98.09764099121094,17.959999084472656,23.092500019073487,1.5657647531262473
2021-12-27,86.68815612792969,100.10323333740234,17.68000030517578,22.545499992370605,1.5844008648712562
2021-12-28,86.3168716430664,99.90943145751953,17.540000915527344,22.27450008392334,1.561016433937269
2021-12-29,85.2462158203125,99.39537811279297,16.950000762939453,21.762500095367432,1.492439923514917
2021-12-30,85.30665588378906,98.9571762084961,17.329999923706055,21.073000049591066,1.5082399806011337
2021-12-31,84.75406646728516,98.8897705078125,17.219999313354492,20.536499977111816,1.4677932190045766
2022-01-03,86.50680541992188,100.49931335449219,16.600000381469727,19.832999992370606,1.5604496298135349
2022-01-04,90.02096557617188,102.32794189453125,16.90999984741211,19.319499969482422,1.7819253331876084
2022-01-05,87.7933120727539,102.99368286132812,19.729999542236328,19.211499977111817,1.5949372882383108
2022-01-06,89.29569244384766,103.87007904052734,19.610000610351562,19.19700002670288,1.6872072801455953
2022-01-07,89.83964538574219,105.36164093017578,18.760000228881836,19.05600004196167,1.6906342689296012
2022-01-10,89.90870666503906,105.4290542602539,19.399999618530273,19.091499996185302,1.6941831304490806
2022-01-11,91.4542465209961,107.83914184570312,18.40999984741211,18.99650001525879,1.7505892746010534
2022-01-12,88.97621154785156,107.29981994628906,17.6200008392334,18.78300008773804,1.5752617546663232
2022-01-13,88.54449462890625,106.85319519042969,20.309999465942383,18.834000015258788,1.5537206924771334
2022-01-14,85.37571716308594,108.67341613769531,19.190000534057617,18.76500005722046,1.2654406013206558
2022-01-18,81.17082977294922,109.02735900878906,22.790000915527344,18.826000118255614,0.9355318230954621
2022-01-19,82.65594482421875,108.63128662109375,23.850000381469727,18.875000095367433,1.0589722390604108
2022-01-20,86.19598388671875,108.2436294555664,25.59000015258789,19.104000091552734,1.3390076646361755
2022-01-21,85.35845947265625,106.94590759277344,28.850000381469727,19.61500015258789,1.3082294241978472
2022-01-24,84.68496704101562,107.17340850830078,29.899999618530273,20.212000179290772,1.251027250677062
2022-01-25,85.51387786865234,111.73236083984375,31.15999984741211,20.886000156402588,1.1978843505634664
2022-01-26,86.48954010009766,111.81665802001953,31.959999084472656,21.607000064849853,1.2701842492221993
2022-01-27,87.33570861816406,114.07505798339844,30.489999771118164,22.28400001525879,1.2770946396822005
2022-01-28,88.50945281982422,110.06385040283203,27.65999984741211,22.800500011444093,1.46907409021215
2022-01-31,89.15284729003906,110.67058563232422,24.829999923706055,23.18100004196167,1.5026802755569877
2022-02-01,90.37874603271484,113.5863037109375,21.959999084472656,23.448999977111818,1.5217853581335348
2022-02-02,90.3526840209961,114.10877227783203,22.09000015258789,23.707999992370606,1.5064572194143189
2022-02-03,88.93549346923828,113.08911895751953,24.350000381469727,23.939000034332274,1.4243455632168658
2022-02-04,90.51786804199219,114.50482177734375,23.219999313354492,24.119499969482423,1.5089505944283343
2022-02-07,91.44818115234375,116.75482940673828,22.860000610351562,24.324499988555907,1.5224962700449123
2022-02-08,92.46541595458984,114.97676849365234,21.440000534057617,24.426500034332275,1.6455171894514193
2022-02-09,94.53470611572266,116.11436462402344,19.959999084472656,24.503999996185303,1.7743788786489239
2022-02-10,93.52613067626953,114.63964080810547,23.90999984741211,24.818499946594237,1.735066961232468
2022-02-11,90.91779327392578,116.97391510009766,27.360000610351562,25.171000003814697,1.476429160811043
2022-02-14,89.17891693115234,115.1705322265625,28.329999923706055,25.62799997329712,1.3897796074556485
2022-02-15,89.92665100097656,114.32752227783203,25.700000762939453,25.773499965667725,1.4683619296095258
2022-02-16,87.94432067871094,114.36158752441406,24.290000915527344,25.795499992370605,1.3162219086571043
2022-02-17,83.59709167480469,113.77403259277344,28.110000610351562,25.92150001525879,0.9994889135858348
2022-02-18,82.96238708496094,113.61222839355469,27.75,25.866499996185304,0.9551861262992954
2022-02-22,82.37986755371094,112.7436752319336,28.809999465942383,25.811999988555907,0.9329098498865032
2022-02-23,81.33654022216797,115.42603302001953,31.020000457763672,25.805000019073486,0.7848098442257254
2022-02-24,79.82369232177734,114.82994079589844,30.31999969482422,25.723000049591064,0.6845845243338843
2022-02-25,82.20598602294922,119.53897094726562,27.59000015258789,25.57800006866455,0.7461475214266723
2022-02-28,78.89340209960938,122.62152862548828,30.149999618530273,25.70250005722046,0.41466440792200054
2022-03-01,76.18941497802734,127.49231719970703,33.31999969482422,26.127000045776366,0.08396683155752578
2022-03-02,76.84149932861328,131.256103515625,30.739999771118164,26.566000080108644,0.03763213973114605
2022-03-03,76.31983184814453,133.02732849121094,30.479999542236328,26.985500049591064,-0.0473978411625714
2022-03-04,75.08521270751953,135.09652709960938,31.979999542236328,27.367000007629393,-0.19444037114805768
2022-03-07,72.55513000488281,137.98326110839844,36.45000076293945,28.028500080108643,-0.4612116891905636
2022-03-08,72.43341827392578,145.2128448486328,35.130001068115234,28.642000102996825,-0.6550809652961037
2022-03-09,75.98946380615234,141.5852813720703,32.45000076293945,29.192500114440918,-0.2911046892600693
2022-03-10,74.6504898071289,145.4597930908203,30.229999542236328,29.706000137329102,-0.49220267452317923
2022-03-11,74.05928039550781,145.5279083251953,30.75,30.048000144958497,-0.5390565437012959
2022-03-14,73.65934753417969,141.9684600830078,31.770000457763672,30.268500137329102,-0.47869738328869144
2022-03-15,75.05914306640625,134.78152465820312,29.829999923706055,30.3435001373291,-0.1883872683237384
2022-03-16,79.78023529052734,134.2960968017578,26.670000076293945,30.392000102996825,0.18426975016658415
2022-03-17,81.60606384277344,136.62081909179688,25.670000076293945,30.461000061035158,0.2642440324373065
2022-03-18,82.44073486328125,137.71926879882812,23.8700008392334,30.249000072479248,0.2998922333708715
2022-03-21,80.51924896240234,140.19725036621094,23.530000686645508,30.038000106811523,0.08999855596694896
2022-03-22,81.91905975341797,139.72891235351562,22.940000534057617,29.744500160217285,0.20877450549355553
2022-03-23,80.31927490234375,141.2361297607422,23.56999969482422,29.37200012207031,0.048214604862779654
2022-03-24,80.10191345214844,141.61080932617188,21.670000076293945,28.9395001411438,0.022061798323320992
2022-03-25,80.31927490234375,144.1739501953125,20.809999465942383,28.600500106811523,-0.02679212143785551
2022-03-28,79.35419464111328,141.65341186523438,19.6299991607666,28.07450008392334,-0.03608382199474384
2022-03-29,79.84978485107422,139.9247589111328,18.899999618530273,27.353500080108642,0.04586929586977761
2022-03-30,78.48475646972656,140.9125518798828,19.329999923706055,26.78300008773804,-0.08351485394759002
2022-03-31,75.98946380615234,138.65599060058594,20.559999465942383,26.28700008392334,-0.21631573736694878
2022-04-01,75.63296508789062,139.83963012695312,19.6299991607666,25.669500064849853,-0.27373991099976547
2022-04-04,75.8851089477539,139.9673309326172,18.56999969482422,24.77550001144409,-0.2577593663574922
2022-04-05,74.14624786376953,139.1072998046875,21.030000686645508,24.070499992370607,-0.36849286459691166
2022-04-06,72.27690887451172,140.34201049804688,22.100000381469727,23.55299997329712,-0.5426647760326803
2022-04-07,72.27690887451172,142.2920684814453,21.549999237060547,23.11899995803833,-0.5924525247017126
2022-04-08,73.08551025390625,144.70191955566406,21.15999984741211,22.639499950408936,-0.5922756190622401
2022-04-11,73.05073547363281,140.9806671142578,24.3700008392334,22.26949996948242,-0.49992040142179384
2022-04-12,72.97248840332031,143.91851806640625,24.260000228881836,21.99099998474121,-0.5808988879204631
2022-04-13,73.1463623046875,146.18357849121094,21.81999969482422,21.748499965667726,-0.6254608962287375
2022-04-14,73.6941146850586,146.11544799804688,22.700000762939453,21.6,-0.5819228141500391
2022-04-18,75.1895751953125,148.0740203857422,22.170000076293945,21.51499996185303,-0.5178103670339607
2022-04-19,77.30229949951172,146.31980895996094,21.3700008392334,21.40699996948242,-0.3118022955467605
2022-04-20,78.7803726196289,146.91592407226562,20.31999969482422,21.27599992752075,-0.21423119999783785
2022-04-21,77.30229949951172,140.1461639404297,22.68000030517578,21.23149995803833,-0.15418037393159978
2022-04-22,73.67671966552734,137.0550994873047,28.209999084472656,21.558499908447267,-0.35192665654663463
2022-04-25,73.94624328613281,134.10877990722656,27.020000457763672,21.86899995803833,-0.2561357697037167
2022-04-26,71.61616516113281,133.29129028320312,33.52000045776367,22.563500022888185,-0.41307078567119304
2022-04-27,71.47703552246094,133.0443878173828,31.600000381469727,23.198500061035155,-0.41738390388580987
2022-04-28,73.1343994140625,137.77040100097656,29.989999771118164,23.73150005340576,-0.4115734114349116
2022-04-29,70.6702651977539,133.41050720214844,33.400001525878906,24.37350015640259,-0.4882955496373675
2022-05-02,71.87164306640625,136.03326416015625,32.34000015258789,25.00900020599365,-0.4635819250773076
2022-05-03,73.4413070678711,138.366455078125,29.25,25.54300022125244,-0.4033716026041495
2022-05-04,76.48418426513672,142.70928955078125,25.420000076293945,25.762500190734862,-0.28205042993702745
2022-05-05,74.48484802246094,141.5767822265625,31.200000762939453,26.21750020980835,-0.4057039073508259
2022-05-06,73.86224365234375,145.3490753173828,30.190000534057617,26.6495002746582,-0.5495264238109213
2022-05-09,71.16134643554688,135.6074676513672,34.75,27.3290002822876,-0.5069129914802727
2022-05-10,70.38089752197266,136.91029357910156,32.9900016784668,27.76000032424927,-0.5997315159563054
2022-05-11,69.17951965332031,138.93701171875,32.560001373291016,28.175000381469726,-0.7431528402749205
2022-05-12,68.91645050048828,140.2568817138672,31.770000457763672,28.6725004196167,-0.7969256241911823
2022-05-13,70.62641906738281,142.94775390625,28.8700008392334,28.981000423431396,-0.7351408658846303
2022-05-16,70.06521606445312,147.3246307373047,27.469999313354492,29.246000385284425,-0.8897137666925831
