Date,PEP,ADI,VIX,AvgVIX,zscore
2022-06-22,143.59017944335938,138.43936157226562,28.950000762939453,27.943500137329103,-0.965149758294577
2022-06-23,145.42457580566406,136.46099853515625,29.049999237060547,27.923500061035156,-0.6209943383172276
2022-06-24,147.2235870361328,140.3521270751953,27.229999542236328,27.866499996185304,-0.4997131549084016
2022-06-27,147.41851806640625,141.19595336914062,26.950000762939453,27.839000034332276,-0.5022278581505136
2022-06-28,145.3448028564453,139.22698974609375,28.360000610351562,27.971000099182127,-0.7353380843401154
2022-06-29,147.75526428222656,138.0830841064453,28.15999984741211,28.069500064849855,-0.3370867842700883
2022-06-30,147.69326782226562,136.97665405273438,28.709999084472656,28.220499992370605,-0.3052104316985374
2022-07-01,150.11256408691406,133.9950408935547,26.700000762939453,28.319500064849855,0.16249037197512967
2022-07-05,149.7758331298828,134.1450653076172,27.540000915527344,28.457000064849854,0.10721884538808438
2022-07-06,151.2734832763672,135.67340087890625,26.729999542236328,28.54000005722046,0.2716293336964073
2022-07-07,150.97215270996094,139.30198669433594,26.079999923706055,28.643000030517577,0.09259269167459196
2022-07-08,152.31918334960938,140.58651733398438,24.639999389648438,28.677000045776367,0.24380936297689917
2022-07-11,151.06968688964844,138.35499572753906,26.170000076293945,28.68100004196167,0.14210675460266473
2022-07-12,150.2100372314453,138.8144073486328,27.290000915527344,28.65800008773804,-0.001830854626757484
2022-07-13,150.74176025390625,139.88330078125,26.81999969482422,28.298000049591064,0.03702594999929607
2022-07-14,151.52159118652344,143.74630737304688,26.399999618530273,27.98350009918213,0.008898111775312486
2022-07-15,151.6456756591797,148.1156005859375,24.229999542236328,27.714000034332276,-0.13480526266567472
2022-07-18,149.11117553710938,145.56527709960938,25.299999237060547,27.33149995803833,-0.41437894810318676
2022-07-19,150.70632934570312,151.37850952148438,24.5,27.0,-0.39446614508431826
2022-07-20,149.11117553710938,152.94432067871094,23.8799991607666,26.68449993133545,-0.6880063560676393
2022-07-21,149.33273315429688,154.8852081298828,23.110000610351562,26.392499923706055,-0.727271313135031
2022-07-22,150.30752563476562,153.08497619628906,23.030000686645508,26.091499996185302,-0.5166163878484032
2022-07-25,150.52023315429688,152.8693084716797,23.360000610351562,25.898000049591065,-0.4772190891877811
2022-07-26,152.27488708496094,151.68792724609375,24.690000534057617,25.785000038146972,-0.17438871366759887
2022-07-27,152.06219482421875,157.82931518554688,23.239999771118164,25.528999996185302,-0.43351948103147797
2022-07-28,154.9423065185547,159.08575439453125,22.329999923706055,25.2375,-0.05494705171069774
2022-07-29,155.04869079589844,161.2328643798828,21.329999923706055,24.86850004196167,-0.11886102653717946
2022-08-01,156.8122100830078,160.7640838623047,22.84000015258789,24.675500011444093,0.15885361799924594
2022-08-02,155.51834106445312,160.11709594726562,23.93000030517578,24.494999980926515,-0.00815647388686523
2022-08-03,156.7058563232422,165.35841369628906,21.950000762939453,24.25600004196167,-0.027211885031520385
2022-08-04,155.85508728027344,165.9209747314453,21.440000534057617,24.024000072479247,-0.17366348866233897
2022-08-05,154.68531799316406,166.19288635253906,21.149999618530273,23.84950008392334,-0.35642827309468883
2022-08-08,154.06497192382812,164.88958740234375,21.290000915527344,23.60550012588501,-0.3996754969801557
2022-08-09,154.6410675048828,159.74205017089844,21.770000457763672,23.329500102996825,-0.12375264026894907
2022-08-10,155.91714477539062,164.15823364257812,19.739999771118164,22.975500106811523,-0.09913711576132944
2022-08-11,155.1195526123047,163.6613006591797,20.200000762939453,22.665500164031982,-0.19845089670082122
2022-08-12,157.14895629882812,168.0775146484375,19.530000686645508,22.43050022125244,-0.06263013645178897
2022-08-15,158.8770294189453,168.668212890625,19.950000762939453,22.163000297546386,0.17056466662721756
2022-08-16,159.79869079589844,167.8712158203125,19.690000534057617,21.922500324249267,0.33617471131610527
2022-08-17,159.71006774902344,159.51707458496094,19.899999618530273,21.723500347137453,0.6328778164401376
2022-08-18,159.86956787109375,159.51707458496094,19.559999465942383,21.546000289916993,0.656423292605283
2022-08-19,159.66574096679688,157.51992797851562,20.600000381469727,21.424500274658204,0.700391849651592
2022-08-22,158.14151000976562,153.6194305419922,23.799999237060547,21.44650020599365,0.6200212621221801
2022-08-23,158.07061767578125,154.15386962890625,24.110000610351562,21.41750020980835,0.5897382008401025
2022-08-24,158.8592987060547,153.44125366210938,22.81999969482422,21.396500205993654,0.732588635998157
2022-08-25,158.8681640625,156.64794921875,21.780000686645508,21.369000244140626,0.614987652510717
2022-08-26,155.1195526123047,148.77191162109375,25.559999465942383,21.580500221252443,0.3536728148604344
2022-08-29,154.6321563720703,146.20933532714844,26.209999084472656,21.74900016784668,0.3767478338841046
2022-08-30,153.30287170410156,143.89169311523438,26.209999084472656,21.863000106811523,0.26646035376662885
2022-08-31,152.66482543945312,142.76112365722656,25.8700008392334,22.059000110626222,0.21419511796935484
2022-09-01,154.20822143554688,141.96974182128906,25.559999465942383,22.26500005722046,0.47137767038533457
2022-09-02,152.25439453125,140.02899169921875,25.469999313354492,22.48100004196167,0.25491920279652147
2022-09-06,151.22845458984375,139.65206909179688,26.90999984741211,22.761999988555907,0.11744643767904304
2022-09-07,154.56509399414062,141.97915649414062,24.639999389648438,22.905499935150146,0.5237102379738263
2022-09-08,154.04763793945312,143.32643127441406,23.610000610351562,23.098999977111816,0.3973639280870833
2022-09-09,154.53831481933594,145.2577667236328,22.790000915527344,23.228499984741212,0.39818067593498696
2022-09-12,155.1449432373047,146.64273071289062,23.8700008392334,23.445499992370607,0.4363746165862808
2022-09-13,149.35494995117188,139.67092895507812,27.270000457763672,23.811499977111815,-0.15982047312865927
2022-09-14,150.4879608154297,141.5552215576172,26.15999984741211,24.13499994277954,-0.06243767980871274
2022-09-15,147.98997497558594,139.31295776367188,26.270000457763672,24.45349998474121,-0.34804448537921867
2022-09-16,148.96238708496094,140.6696014404297,26.299999237060547,24.79049997329712,-0.25480323486997475
2022-09-19,150.53256225585938,140.95228576660156,25.760000228881836,25.048499965667723,-0.033495717904608285
2022-09-20,150.70205688476562,141.11241149902344,27.15999984741211,25.216499996185302,-0.01441258117280991
2022-09-21,150.27381896972656,139.84996032714844,27.989999771118164,25.41049995422363,-0.030815421905320207
2022-09-22,150.41659545898438,136.92933654785156,27.350000381469727,25.636999988555907,0.09856297061044625
2022-09-23,150.34523010253906,133.70729064941406,29.920000076293945,26.04399995803833,0.20750689401423136
2022-09-26,150.28273010253906,132.67092895507812,32.2599983215332,26.37899990081787,0.23671066059499185
2022-09-27,148.1058807373047,133.60362243652344,32.599998474121094,26.698499870300292,-0.1192226234715285
2022-09-28,150.4790496826172,136.2133331298828,30.18000030517578,26.89699993133545,0.13433310671265278
2022-09-29,148.6411895751953,133.77320861816406,31.84000015258789,27.195499897003174,-0.046488646365392974
2022-09-30,145.65249633789062,131.2765655517578,31.6200008392334,27.498499965667726,-0.3951010742253955
2022-10-03,147.4279022216797,136.73150634765625,30.100000381469727,27.730000019073486,-0.33529332377964305
2022-10-04,149.08729553222656,142.12051391601562,29.06999969482422,27.83800001144409,-0.29016648344391016
2022-10-05,148.09695434570312,143.1002960205078,28.549999237060547,28.033500003814698,-0.4726930489749009
2022-10-06,145.2421112060547,142.2335662841797,30.520000457763672,28.378999996185303,-0.8619864093895437
2022-10-07,144.18045043945312,136.53366088867188,31.360000610351562,28.807499980926515,-0.8073470993018873
2022-10-10,144.36778259277344,132.74627685546875,32.45000076293945,29.236499977111816,-0.6392504454090941
2022-10-11,145.05474853515625,130.76779174804688,33.630001068115234,29.554500007629393,-0.4644746676773885
2022-10-12,151.12136840820312,130.56993103027344,33.56999969482422,29.925,0.4384193597346413
2022-10-13,155.77841186523438,134.48922729492188,31.940000534057617,30.2085000038147,0.9805599746619985
2022-10-14,151.83509826660156,128.81759643554688,32.02000045776367,30.494500064849852,0.6087599949331495
2022-10-17,154.10116577148438,131.0692901611328,31.3700008392334,30.77500009536743,0.8597812390078097
2022-10-18,156.17987060546875,132.93470764160156,30.5,30.942000102996825,1.0974677016079006
2022-10-19,154.6632080078125,133.1514434814453,30.760000228881836,31.08050012588501,0.8655403896920782
2022-10-20,152.96815490722656,133.85800170898438,29.979999542236328,31.21200008392334,0.5891155534848869
2022-10-21,154.3955535888672,138.1069793701172,29.690000534057617,31.200500106811525,0.642269483420926
2022-10-24,158.5172882080078,136.16619873046875,29.850000381469727,31.08000020980835,1.322689135299425
2022-10-25,159.043701171875,137.89971923828125,28.459999084472656,30.87300024032593,1.336116571506992
2022-10-26,159.75741577148438,133.1985321044922,27.280000686645508,30.728000259399415,1.6158033904923077
2022-10-27,159.58787536621094,132.53900146484375,27.389999389648438,30.50550022125244,1.615232274287214
2022-10-28,162.57655334472656,136.4959716796875,25.75,30.212000179290772,1.9096910507308456
2022-10-31,161.99671936035156,134.36672973632812,25.8799991607666,30.001000118255615,1.9030516003302334
2022-11-01,161.26512145996094,136.3263702392578,25.809999465942383,29.838000106811524,1.7223860236744746
2022-11-02,159.0169219970703,133.06661987304688,25.860000610351562,29.703500175476073,1.5113829116432815
2022-11-03,158.6065216064453,130.032958984375,25.299999237060547,29.442500114440918,1.5632927038812607
2022-11-04,159.4986572265625,135.9401092529297,24.549999237060547,29.102000045776368,1.4759430290637097
2022-11-07,160.7744598388672,140.31158447265625,24.350000381469727,28.69700002670288,1.5021758659582973
2022-11-08,161.2205047607422,142.29949951171875,25.540000915527344,28.292500019073486,1.4943059582742815
2022-11-09,159.29348754882812,139.65206909179688,26.09000015258789,27.91850004196167,1.3080100488038444
2022-11-10,162.10372924804688,151.08958435058594,23.530000686645508,27.498000049591063,1.2987367316237026
2022-11-11,158.84739685058594,154.5660400390625,22.520000457763672,27.023000049591065,0.6891226990387651
2022-11-14,157.66976928710938,151.92807006835938,23.729999542236328,26.64099998474121,0.6131012001942122
2022-11-15,158.0802001953125,155.61181640625,24.540000915527344,26.34300003051758,0.5370896457434069
2022-11-16,159.0972137451172,151.9375,24.110000610351562,26.010500049591066,0.8234714831456298
2022-11-17,160.61386108398438,152.12594604492188,23.93000030517578,25.708000087738036,1.0403717134274015
2022-11-18,161.77365112304688,152.48394775390625,23.1200008392334,25.379500102996825,1.1983051060414025
2022-11-21,164.88726806640625,150.0249786376953,22.360000610351562,25.005000114440918,1.749121300463555
2022-11-22,164.9051055908203,158.6831512451172,21.290000915527344,24.646500205993654,1.4306948091214418
2022-11-23,165.1192169189453,159.40859985351562,20.350000381469727,24.300000190734863,1.435401154304718
2022-11-25,164.25384521484375,157.42071533203125,20.5,23.955500221252443,1.3813687315991237
2022-11-28,164.05758666992188,154.5189666748047,22.209999084472656,23.778500175476076,1.4599987060902537
2022-11-29,162.89776611328125,154.40586853027344,21.889999389648438,23.579000186920165,1.2929793703526746
2022-11-30,165.5028076171875,161.96177673339844,20.579999923706055,23.31750020980835,1.3973508629824054
2022-12-01,166.8853302001953,161.55665588378906,19.84000015258789,23.016500186920165,1.6164620031958448
2022-12-02,166.69683837890625,159.5788116455078,19.059999465942383,22.704500198364258,1.6619785673111926
2022-12-05,164.38967895507812,158.8312225341797,20.75,22.514500236511232,1.349116575272989
2022-12-06,163.0520782470703,157.5726318359375,22.170000076293945,22.405500221252442,1.1983300576373246
2022-12-07,163.54579162597656,157.09947204589844,22.68000030517578,22.262500190734862,1.288757802315285
2022-12-08,164.98216247558594,160.54409790039062,22.290000915527344,22.072500228881836,1.3730629320249343
2022-12-09,164.37171936035156,159.6261444091797,22.829999923706055,22.037500190734864,1.3169883255252817
2022-12-12,165.15272521972656,163.01400756835938,25.0,22.16150016784668,1.3066530520596196
2022-12-13,165.06297302246094,166.0706329345703,22.549999237060547,22.10250015258789,1.1800589594694277
2022-12-14,164.60513305664062,162.46510314941406,21.139999389648438,21.932500076293945,1.2461715666027287
2022-12-15,161.81324768066406,157.17515563964844,22.829999923706055,21.86850004196167,1.0301924493164125
2022-12-16,161.89404296875,157.86599731445312,22.6200008392334,21.803000068664552,1.0165019073011876
2022-12-19,162.791748046875,156.2761688232422,22.420000076293945,21.768000030517577,1.2079750420516444
2022-12-20,162.6929931640625,155.5096435546875,21.479999542236328,21.723999977111816,1.2218208565968227
2022-12-21,163.83309936523438,158.42431640625,20.06999969482422,21.66299991607666,1.28204282540209
2022-12-22,162.5673370361328,154.96078491210938,21.969999313354492,21.743999862670897,1.2236240514533598
2022-12-23,163.6175994873047,155.04592895507812,20.8700008392334,21.76249990463257,1.375506958187764
2022-12-27,164.3448486328125,153.49398803710938,21.649999618530273,21.73449993133545,1.540412380086012
2022-12-28,163.15982055664062,151.67701721191406,22.139999389648438,21.74699993133545,1.4328543784282814
2022-12-29,163.3662872314453,155.1784210205078,21.440000534057617,21.789999961853027,1.3334951058826174
2022-12-30,162.1813201904297,155.22573852539062,21.670000076293945,21.88149995803833,1.1568151519633398
2023-01-03,161.0591583251953,153.7305450439453,22.899999618530273,22.073499965667725,1.0466054394493167
2023-01-04,160.66416931152344,157.00482177734375,22.010000228881836,22.136499977111818,0.8668812770418819
2023-01-05,158.9854278564453,151.11871337890625,22.459999084472656,22.15099992752075,0.8373315943226838
2023-01-06,162.57630920410156,156.63577270507812,21.1299991607666,22.073499870300292,1.1628371482963775
2023-01-09,160.98733520507812,158.13096618652344,21.969999313354492,22.05749979019165,0.8728278262179872
2023-01-10,159.65872192382812,160.1371612548828,20.579999923706055,21.944999790191652,0.6023042619972075
2023-01-11,159.8382568359375,160.67654418945312,21.09000015258789,21.749499797821045,0.6088060515493064
2023-01-12,157.80043029785156,159.61668395996094,18.829999923706055,21.56349983215332,0.34728263603646825
2023-01-13,157.31570434570312,159.9100341796875,18.350000381469727,21.423999881744386,0.2648492619174266
2023-01-17,158.05181884765625,157.95114135742188,19.360000610351562,21.25049991607666,0.4461538559627727
2023-01-18,154.06591796875,157.0900115966797,20.34000015258789,21.136499881744385,-0.11031438771610008
2023-01-19,152.27951049804688,154.37408447265625,20.520000457763672,21.041499900817872,-0.2733134535534743
2023-01-20,152.5039520263672,156.30453491210938,19.850000381469727,20.95999994277954,-0.31176566439215664
2023-01-23,151.8216552734375,160.55355834960938,19.809999465942383,20.946999931335448,-0.570047573322614
2023-01-24,153.2310791015625,159.79647827148438,19.200000762939453,20.808500003814697,-0.3339140167371762
2023-01-25,154.34423828125,159.4084930419922,19.079999923706055,20.71899995803833,-0.1552018349617511
2023-01-26,152.80914306640625,161.5755615234375,18.729999542236328,20.572999954223633,-0.4621718085026553
2023-01-27,152.2705078125,161.6607666015625,18.510000228881836,20.391499996185303,-0.5448449231222177
2023-01-30,152.1448516845703,159.8627166748047,19.940000534057617,20.316499996185303,-0.4967196040665578
2023-01-31,153.52737426757812,162.2664031982422,19.399999618530273,20.202999973297118,-0.38176378868884125
2023-02-01,154.01205444335938,167.11158752441406,17.8700008392334,19.951500034332277,-0.48988271820405355
2023-02-02,152.58473205566406,169.67616271972656,18.729999542236328,19.7875,-0.7956834417718511
2023-02-03,151.8216552734375,169.2218780517578,18.329999923706055,19.58100004196167,-0.8914835190627352
2023-02-06,154.2454833984375,168.02008056640625,19.43000030517578,19.49600009918213,-0.4891122936558181
2023-02-07,154.01205444335938,171.30381774902344,18.65999984741211,19.33050012588501,-0.645337700635499
2023-02-08,153.65298461914062,168.21878051757812,19.6299991607666,19.28300008773804,-0.5839453466277837
2023-02-09,155.10731506347656,168.93797302246094,20.709999084472656,19.264000034332277,-0.3959253387435335
2023-02-10,158.17750549316406,168.8812255859375,20.530000686645508,19.34900007247925,0.05940177506148888
2023-02-13,159.58692932128906,170.76438903808594,20.34000015258789,19.448500061035155,0.19763063900766611
2023-02-14,157.79148864746094,172.7422332763672,18.90999984741211,19.426000022888182,-0.14075488765585248
2023-02-15,158.00689697265625,185.6501007080078,18.229999542236328,19.320499992370607,-0.5876017598876888
2023-02-16,157.55809020996094,183.42623901367188,20.170000076293945,19.30299997329712,-0.5713902555512234
2023-02-17,158.24929809570312,182.36634826660156,20.020000457763672,19.311499977111815,-0.43005131181748824
2023-02-21,158.15953063964844,175.98812866210938,22.8700008392334,19.46450004577637,-0.2067876586383398
2023-02-22,158.1056671142578,173.896728515625,22.290000915527344,19.619000053405763,-0.13718636295538078
2023-02-23,158.27622985839844,175.68528747558594,21.139999389648438,19.72200002670288,-0.17833060704954565
2023-02-24,157.96206665039062,173.92645263671875,21.670000076293945,19.869000053405763,-0.1594869454334138
2023-02-27,157.91714477539062,174.14512634277344,20.950000762939453,19.99100008010864,-0.17422712243598323
2023-02-28,155.7805938720703,174.4303436279297,20.700000762939453,20.029000091552735,-0.5002020186156056
2023-03-01,153.8055877685547,174.0880584716797,20.579999923706055,20.088000106811524,-0.7790607512980784
2023-03-02,156.6435089111328,175.49514770507812,19.59000015258789,20.17400007247925,-0.41230286678713746
2023-03-03,156.48983764648438,177.07334899902344,18.489999771118164,20.16200008392334,-0.4935102559829216
2023-03-06,156.8061981201172,176.37933349609375,18.610000610351562,20.176000118255615,-0.4210737198299416
2023-03-07,156.0289306640625,175.82789611816406,19.59000015258789,20.184000110626222,-0.5153660437614288
2023-03-08,156.45370483398438,177.37759399414062,19.110000610351562,20.206500148773195,-0.5101261158551237
2023-03-09,155.26974487304688,174.51589965820312,22.610000610351562,20.35550022125244,-0.5787863283167607
2023-03-10,155.47760009765625,172.80458068847656,24.799999237060547,20.560000228881837,-0.4846440513885676
2023-03-13,156.9959716796875,173.5556640625,26.520000457763672,20.859500217437745,-0.28835283072632817
2023-03-14,156.8332977294922,177.38711547851562,23.729999542236328,21.029000186920165,-0.4544435231761226
2023-03-15,159.63499450683594,173.9169158935547,26.139999389648438,21.390500164031984,0.08782501803533714
2023-03-16,159.52658081054688,177.43463134765625,22.989999771118164,21.628500175476074,-0.058621892806612196
2023-03-17,158.2793426513672,176.69309997558594,25.510000228881836,21.89550018310547,-0.21524248612516547
2023-03-20,160.50262451171875,177.84347534179688,24.149999618530273,22.102000141143797,0.07030146903668334
2023-03-21,160.8822021484375,179.11741638183594,21.3799991607666,22.027500057220458,0.07909499496215558
2023-03-22,159.52658081054688,177.41561889648438,22.260000228881836,22.026000022888184,-0.05791687898233568
2023-03-23,158.74928283691406,180.11569213867188,22.610000610351562,22.09950008392334,-0.2727852174253725
2023-03-24,161.85830688476562,178.44241333007812,21.739999771118164,22.10300006866455,0.24821824722029653
