Date,XOM,KDP,VIX,AvgVIX,zscore
2020-07-16,34.4248046875,25.602277755737305,28.0,30.49850015640259,0.11675050492614827
2020-07-17,33.83395767211914,25.792821884155273,25.68000030517578,30.13550024032593,-0.021524319893257392
2020-07-20,33.04096984863281,25.784164428710938,24.459999084472656,29.602500247955323,-0.17973897397234076
2020-07-21,34.71245574951172,25.879436492919922,24.84000015258789,29.256000232696532,0.14577845970780975
2020-07-22,33.90391540527344,26.243202209472656,24.31999969482422,28.903500175476076,-0.054105912490875575
2020-07-23,33.973899841308594,26.217220306396484,26.079999923706055,28.515500164031984,-0.03737437135152701
2020-07-24,33.76398468017578,26.277847290039062,25.84000015258789,28.19650011062622,-0.08576869679345676
2020-07-27,34.261539459228516,26.814838409423828,24.739999771118164,27.697000122070314,-0.041519139935162395
2020-07-28,33.85728454589844,26.75421142578125,25.440000534057617,27.380000114440918,-0.11635631420243835
2020-07-29,34.23044204711914,27.074668884277344,24.100000381469727,27.063500118255615,-0.07465353981544103
2020-07-30,32.55118942260742,26.6502742767334,24.760000228881836,26.870500087738037,-0.36766220082657336
2020-07-31,32.71445846557617,26.49437141418457,24.459999084472656,26.70950002670288,-0.3187653773794868
2020-08-03,32.84661102294922,25.914081573486328,24.280000686645508,26.526500034332276,-0.2321841194124037
2020-08-04,33.795082092285156,25.940065383911133,23.760000228881836,26.243000030517578,-0.04456562254391837
2020-08-05,34.09050369262695,25.92274284362793,22.989999771118164,25.988500022888182,0.01650293022012329
2020-08-06,33.927249908447266,25.836124420166016,22.649999618530273,25.657999992370605,-0.00728769682844729
2020-08-07,33.771751403808594,25.66290855407715,22.209999084472656,25.403999900817873,-0.02055863450667137
2020-08-10,34.603614807128906,25.775503158569336,22.1299991607666,24.90099992752075,0.13469786551108617
2020-08-11,34.96123123168945,25.610937118530273,24.030000686645508,24.626499938964844,0.22348666178778434
2020-08-12,34.95330810546875,26.078643798828125,22.280000686645508,24.352499961853027,0.17348505998665786
2020-08-13,34.09710693359375,26.121946334838867,22.1299991607666,24.058999919891356,-0.0027915013611755795
2020-08-14,34.24774169921875,25.888097763061523,22.049999237060547,23.877499866485596,0.051638371923469394
2020-08-17,33.803794860839844,25.766841888427734,21.350000381469727,23.72199993133545,-0.02488723995557563
2020-08-18,33.637306213378906,25.20387077331543,21.510000228881836,23.555499935150145,-2.014449177120988e-05
2020-08-19,33.26470184326172,25.4117374420166,22.540000915527344,23.466499996185302,-0.09629823451897043
2020-08-20,32.757328033447266,25.281818389892578,22.719999313354492,23.298499965667723,-0.18465357319355993
2020-08-21,32.511566162109375,25.056623458862305,22.540000915527344,23.133500003814696,-0.2106553009599593
