Date,ASML,AMD,VIX,AvgVIX,zscore
2020-09-22,345.9986267089844,77.69999694824219,26.860000610351562,26.87199993133545,-1.1624990443026568
2020-09-23,339.28045654296875,74.7300033569336,28.579999923706055,27.199499893188477,-1.0620688030086542
2020-09-24,341.7476806640625,75.81999969482422,28.510000228881836,27.461499881744384,-1.0989113682104406
2020-09-25,342.05126953125,78.05999755859375,26.3799991607666,27.55699987411499,-1.220156058941173
2020-09-28,352.09039306640625,79.4800033569336,26.190000534057617,27.71849994659424,-1.2029615385694619
2020-09-29,354.8801574707031,81.7699966430664,26.270000457763672,27.711499977111817,-1.3032291137772567
2020-09-30,350.39190673828125,81.98999786376953,26.3700008392334,27.723999977111816,-1.358293734336466
2020-10-01,362.4806213378906,84.86000061035156,26.700000762939453,27.73050003051758,-1.4018828691115748
2020-10-02,351.0845642089844,81.80000305175781,27.6299991607666,27.432000064849852,-1.3411476277722882
2020-10-05,362.5754089355469,86.1500015258789,27.959999084472656,27.292500019073486,-1.4724715489301887
2020-10-06,351.18896484375,84.4800033569336,29.479999542236328,27.19350004196167,-1.4886806639018775
2020-10-07,356.588134765625,86.69000244140625,28.059999465942383,27.15600004196167,-1.5595897801143916
2020-10-08,361.41790771484375,86.51000213623047,26.360000610351562,26.988500118255615,-1.5034798595550376
2020-10-09,369.1037902832031,83.0999984741211,25.0,26.895000076293947,-1.241075984752755
2020-10-12,378.63995361328125,84.29000091552734,25.06999969482422,26.85600004196167,-1.2159385547800265
2020-10-13,384.4375915527344,85.27999877929688,26.06999969482422,26.880000019073485,-1.2154269182010682
2020-10-14,377.6816101074219,84.20999908447266,26.399999618530273,26.897999954223632,-1.2206588115099237
2020-10-15,366.8074035644531,83.12999725341797,26.969999313354492,26.923499965667723,-1.2646736550622877
2020-10-16,367.12060546875,83.16999816894531,27.40999984741211,27.002499961853026,-1.2638988706862508
2020-10-19,365.61181640625,82.0,29.18000030517578,27.07249994277954,-1.213467493427094
2020-10-20,365.27972412109375,81.55999755859375,29.350000381469727,27.196999931335448,-1.1922539395154057
2020-10-21,363.4200134277344,79.19999694824219,28.649999618530273,27.20049991607666,-1.0792225638074229
2020-10-22,356.3034362792969,79.41999816894531,28.110000610351562,27.180499935150145,-1.1593929582096074
2020-10-23,359.2070007324219,81.95999908447266,27.549999237060547,27.238999938964845,-1.2724293723377755
2020-10-26,348.7029113769531,82.2300033569336,32.459999084472656,27.552499866485597,-1.3877285391982963
2020-10-27,347.6401672363281,78.87999725341797,33.349998474121094,27.906499767303465,-1.2122167153333672
2020-10-28,344.3095703125,76.4000015258789,40.279998779296875,28.60199966430664,-1.1065849070749574
2020-10-29,351.9005432128906,78.0199966430664,37.59000015258789,29.146499633789062,-1.123858876840506
2020-10-30,342.7439880371094,75.29000091552734,38.02000045776367,29.665999698638917,-1.0600211874723042
2020-11-02,347.8839416503906,74.69999694824219,37.130001068115234,30.124499797821045,-0.9782253062549401
2020-11-03,354.408935546875,76.58000183105469,35.54999923706055,30.427999782562257,-1.02009170017497
2020-11-04,364.8299560546875,81.3499984741211,29.56999969482422,30.50349979400635,-1.184911610126587
2020-11-05,379.2992858886719,83.0,27.579999923706055,30.56449975967407,-1.1381465219578275
2020-11-06,386.96734619140625,85.87999725341797,24.860000610351562,30.55749979019165,-1.2245156593626767
2020-11-09,387.0531921386719,83.12000274658203,25.75,30.59149980545044,-1.0707319703139342
2020-11-10,380.35662841796875,77.98999786376953,24.799999237060547,30.527999782562254,-0.8503837674137346
2020-11-11,398.21710205078125,81.27999877929688,23.450000762939453,30.380499839782715,-0.8621180879754491
2020-11-12,393.1400146484375,81.83999633789062,25.350000381469727,30.299499893188475,-0.9416504638692437
2020-11-13,399.6841125488281,81.43000030517578,23.100000381469727,30.083999919891358,-0.8564185488005227
2020-11-16,406.27581787109375,83.7300033569336,22.450000762939453,29.74749994277954,-0.9209247430735134
2020-11-17,406.2471923828125,83.36000061035156,22.709999084472656,29.415499877929687,-0.9006919789759561
2020-11-18,403.7038269042969,82.54000091552734,23.84000015258789,29.174999904632568,-0.8795403988515873
2020-11-19,403.2752380371094,85.54000091552734,23.110000610351562,28.924999904632568,-1.0498994894842615
2020-11-20,403.4942626953125,84.63999938964844,23.700000762939453,28.732499980926512,-0.9979277184531061
2020-11-23,406.8853759765625,85.30999755859375,22.65999984741211,28.242500019073486,-1.0026682665362658
2020-11-24,404.1419982910156,85.06999969482422,21.639999389648438,27.657000064849854,-1.015571911712837
2020-11-25,403.38958740234375,86.70999908447266,21.25,26.70550012588501,-1.113650554687767
2020-11-27,417.0015869140625,87.19000244140625,20.84000015258789,25.86800012588501,-1.0102313553936566
2020-11-30,416.96356201171875,92.66000366210938,20.56999969482422,24.995500087738037,-1.313751536091068
2020-12-01,427.9274597167969,92.62999725341797,20.770000457763672,24.17750005722046,-1.2073613782789074
2020-12-02,429.6039123535156,93.73999786376953,21.170000076293945,23.458500099182128,-1.2528660641936464
2020-12-03,431.41375732421875,92.30999755859375,21.280000686645508,23.044000148773193,-1.1563253248454297
2020-12-04,442.3587341308594,94.04000091552734,20.790000915527344,22.704500198364258,-1.1476586970907012
2020-12-07,447.4453430175781,94.06999969482422,21.299999237060547,22.526500129699706,-1.100733993609399
2020-12-08,446.34039306640625,92.91999816894531,20.68000030517578,22.273000144958495,-1.0475533938563815
2020-12-09,431.4043273925781,89.83000183105469,22.270000457763672,22.146500205993654,-1.018969729582279
2020-12-10,436.0813293457031,91.66000366210938,22.520000457763672,22.100000190734864,-1.0757168865235585
2020-12-11,431.1565856933594,91.6500015258789,23.309999465942383,21.998000144958496,-1.1222037019760323
2020-12-14,431.4995422363281,94.77999877929688,24.719999313354492,22.079000091552736,-1.292397664412284
2020-12-15,447.0357360839844,97.12000274658203,22.889999389648438,22.101000022888183,-1.2736830247764814
2020-12-16,449.1599426269531,96.8499984741211,22.5,22.09050006866455,-1.2384284982769502
2020-12-17,454.65618896484375,96.83999633789062,21.93000030517578,21.995000076293945,-1.1853740176710208
2020-12-18,454.59906005859375,95.91999816894531,21.56999969482422,21.91800003051758,-1.1349318167939992
2020-12-21,449.8553466796875,93.2300033569336,25.15999984741211,21.99099998474121,-1.0311595829250146
2020-12-22,453.58935546875,93.16000366210938,24.229999542236328,22.069499969482422,-0.9916128264412104
2020-12-23,452.10333251953125,91.55000305175781,23.309999465942383,22.15299997329712,-0.9165782878596701
2020-12-24,460.1716003417969,91.80999755859375,21.530000686645508,22.167000007629394,-0.8539195409497451
2020-12-28,457.4567565917969,91.5999984741211,21.700000762939453,22.210000038146973,-0.8682132144192528
2020-12-29,461.04791259765625,90.62000274658203,23.079999923706055,22.335500049591065,-0.7795974272879408
2020-12-30,466.6680603027344,92.29000091552734,22.770000457763672,22.435500049591063,-0.8184679752205205
2020-12-31,464.58184814453125,91.70999908447266,22.75,22.514500045776366,-0.8062507649842717
2021-01-04,476.279296875,92.30000305175781,26.969999313354492,22.798999977111816,-0.727215779544602
2021-01-05,481.3849792480469,92.7699966430664,25.34000015258789,23.026499938964843,-0.7044941626972392
2021-01-06,466.96331787109375,90.33000183105469,25.06999969482422,23.214999961853028,-0.7070211219495918
2021-01-07,477.6414794921875,95.16000366210938,22.3700008392334,23.299499988555908,-0.872710411718304
2021-01-08,484.60467529296875,94.58000183105469,21.559999465942383,23.263999938964844,-0.7740532569429402
2021-01-11,483.8522033691406,97.25,24.079999923706055,23.34199991226196,-0.9292168039656621
2021-01-12,489.5484313964844,95.36000061035156,23.329999923706055,23.342999935150146,-0.7700593856889946
2021-01-13,489.67230224609375,91.77999877929688,22.209999084472656,23.217499923706054,-0.5704662528449475
2021-01-14,518.8109741210938,90.79000091552734,23.25,23.235499954223634,-0.237266259176926
2021-01-15,502.4747619628906,88.20999908447266,24.34000015258789,23.32749996185303,-0.2503215753005257
2021-01-19,523.430908203125,89.44999694824219,23.239999771118164,23.392999935150147,-0.11887130205897747
2021-01-20,523.316650390625,88.75,21.579999923706055,23.39349994659424,-0.081167646197175
2021-01-21,543.6632080078125,91.52999877929688,21.31999969482422,23.201499938964844,-0.04088968856110541
2021-01-22,542.4345092773438,92.79000091552734,21.90999984741211,23.085499954223632,-0.1224577252998919
2021-01-25,540.681884765625,94.12999725341797,23.190000534057617,23.079500007629395,-0.21346371865825536
2021-01-26,522.9547119140625,94.70999908447266,23.020000457763672,23.153999996185302,-0.41493838188356125
2021-01-27,499.7408142089844,88.83999633789062,37.209999084472656,23.929499912261964,-0.3113517859945871
2021-01-28,521.2590942382812,87.5199966430664,30.209999084472656,24.285999870300294,-0.03265250043986065
2021-01-29,508.81866455078125,85.63999938964844,33.09000015258789,24.801999855041505,-0.04729077184353858
2021-02-01,528.0889282226562,87.66000366210938,30.239999771118164,25.176499843597412,0.024826641432779274
2021-02-02,527.2411499023438,88.86000061035156,25.559999465942383,25.105999851226805,-0.049777251837138735
2021-02-03,517.1535034179688,87.88999938964844,22.90999984741211,24.984499835968016,-0.09237529858685598
2021-02-04,529.0891723632812,87.83999633789062,21.770000457763672,24.81949987411499,0.024405466766230923
2021-02-05,526.5838623046875,87.9000015258789,20.8700008392334,24.74449987411499,-0.002850846557582637
2021-02-08,537.2430419921875,91.47000122070312,21.239999771118164,24.72849988937378,-0.09888994525132498
2021-02-09,538.671875,90.91000366210938,21.6299991607666,24.605999851226805,-0.05420569521915327
2021-02-10,539.9961547851562,92.3499984741211,21.989999771118164,24.538999843597413,-0.12136318792340682
2021-02-11,563.447998046875,92.66000366210938,21.25,24.49099988937378,0.08546779230171869
2021-02-12,569.62060546875,93.7699966430664,19.969999313354492,24.326999855041503,0.08291079958743297
2021-02-16,574.5261840820312,91.45999908447266,21.459999084472656,24.18299980163574,0.2577929625758071
2021-02-17,559.7044067382812,89.94000244140625,21.5,24.095999813079835,0.20045619943349471
2021-02-18,554.8462524414062,88.63999938964844,22.489999771118164,24.14149980545044,0.22609953645080022
2021-02-19,566.2008666992188,89.58000183105469,22.049999237060547,24.177999782562257,0.28246224377685664
2021-02-22,551.0551147460938,85.37000274658203,23.450000762939453,24.254999828338622,0.37111548192514
2021-02-23,548.740478515625,84.73999786376953,23.110000610351562,24.25099983215332,0.3839220413938025
2021-02-24,566.781982421875,86.94000244140625,21.34000015258789,24.16699981689453,0.434326411927003
2021-02-25,533.2136840820312,82.41999816894531,28.889999389648438,23.75099983215332,0.36418851344171177
2021-02-26,540.1863403320312,84.51000213623047,27.950000762939453,23.63799991607666,0.3149596763633984
2021-03-01,555.8654174804688,86.38999938964844,23.350000381469727,23.15099992752075,0.360533508211917
2021-03-02,536.4238891601562,84.12999725341797,24.100000381469727,22.84399995803833,0.30008127340846175
2021-03-03,517.8109130859375,80.86000061035156,26.670000076293945,22.89949998855591,0.3035190191544545
2021-03-04,486.2811584472656,77.75,28.56999969482422,23.182499980926515,0.17470843847827444
2021-03-05,502.0365295410156,78.5199966430664,24.65999984741211,23.326999950408936,0.2825291915378749
2021-03-08,478.36541748046875,73.95999908447266,25.469999313354492,23.55699987411499,0.3091457134502594
2021-03-09,513.924560546875,78.52999877929688,24.030000686645508,23.69649991989136,0.39552932757174997
2021-03-10,498.5025634765625,77.5199966430664,22.559999465942383,23.742999935150145,0.30419448439715757
2021-03-11,518.572998046875,81.2300033569336,21.90999984741211,23.738999938964845,0.2902922599166019
2021-03-12,512.1240234375,81.05000305175781,20.690000534057617,23.710999965667725,0.23866758415160802
2021-03-15,521.2305297851562,82.5,20.030000686645508,23.714000034332276,0.2452915835676151
2021-03-16,523.316650390625,82.75,19.790000915527344,23.63050012588501,0.2513627733764285
2021-03-17,533.0232543945312,82.62999725341797,19.229999542236328,23.517000102996825,0.35073101512775023
2021-03-18,513.6099853515625,78.12000274658203,21.579999923706055,23.47150011062622,0.41524719744639926
