Date,KDP,XOM,VIX,AvgVIX,zscore
2020-10-23,25.437387466430664,27.081087112426758,27.549999237060547,27.238999938964845,-0.392958732632066
2020-10-26,24.766836166381836,26.438932418823242,32.459999084472656,27.552499866485597,-0.6116077800448041
2020-10-27,24.906171798706055,26.01877212524414,33.349998474121094,27.906499767303465,-0.5495129807396298
2020-10-28,24.148536682128906,25.027801513671875,40.279998779296875,28.60199966430664,-0.7885696174220698
2020-10-29,23.67828369140625,26.13768768310547,37.59000015258789,29.146499633789062,-0.9888635733020552
2020-10-30,23.425739288330078,25.860212326049805,38.02000045776367,29.665999698638917,-1.0701394244034008
2020-11-02,23.54765510559082,26.946311950683594,37.130001068115234,30.124499797821045,-1.0595595855028055
2020-11-03,24.209497451782227,26.48650360107422,35.54999923706055,30.427999782562257,-0.810836367413514
2020-11-04,24.583961486816406,26.34380531311035,29.56999969482422,30.50349979400635,-0.6736461713422662
2020-11-05,25.080339431762695,26.296245574951172,27.579999923706055,30.56449975967407,-0.4960526172418378
2020-11-06,24.958423614501953,25.9870548248291,24.860000610351562,30.55749979019165,-0.5300144871478188
2020-11-09,24.148536682128906,29.27705955505371,25.75,30.59149980545044,-0.9164562802381161
2020-11-10,24.714588165283203,29.926578521728516,24.799999237060547,30.527999782562254,-0.7351153605064038
2020-11-11,25.60284996032715,29.618057250976562,23.450000762939453,30.380499839782715,-0.410590122111824
2020-11-12,25.298051834106445,28.603187561035156,25.350000381469727,30.299499893188475,-0.4882177803018474
2020-11-13,25.515762329101562,29.293304443359375,23.100000381469727,30.083999919891358,-0.43172327419082435
2020-11-16,25.646390914916992,30.98204803466797,22.450000762939453,29.74749994277954,-0.4361886285596625
2020-11-17,25.41996955871582,31.3961238861084,22.709999084472656,29.415499877929687,-0.5290066206163939
2020-11-18,25.69864273071289,30.210742950439453,23.84000015258789,29.174999904632568,-0.39443132822787175
2020-11-19,25.916357040405273,30.365009307861328,23.110000610351562,28.924999904632568,-0.32180838570450027
2020-11-20,25.986024856567383,29.99152946472168,23.700000762939453,28.732499980926512,-0.2858432706136253
2020-11-23,25.97731590270996,31.956329345703125,22.65999984741211,28.242500019073486,-0.34806711342642305
2020-11-24,26.029563903808594,34.08349609375,21.639999389648438,27.657000064849854,-0.39354425237984225
2020-11-25,26.412734985351562,33.13357925415039,21.25,26.70550012588501,-0.22896972855172168
2020-11-27,26.787199020385742,32.63019561767578,20.84000015258789,25.86800012588501,-0.08092426196066309
2020-11-30,26.517236709594727,30.957691192626953,20.56999969482422,24.995500087738037,-0.1263965253674867
2020-12-01,26.517236709594727,31.25809097290039,20.770000457763672,24.17750005722046,-0.1354374273404228
2020-12-02,26.195022583007812,32.42721939086914,21.170000076293945,23.458500099182128,-0.2849760590218395
2020-12-03,26.21243667602539,32.64643859863281,21.280000686645508,23.044000148773193,-0.2853935522630454
2020-12-04,26.586904525756836,33.83993148803711,20.790000915527344,22.704500198364258,-0.18841632423743399
2020-12-07,26.743656158447266,33.20664978027344,21.299999237060547,22.526500129699706,-0.11372651689363251
2020-12-08,26.273393630981445,34.29459762573242,20.68000030517578,22.273000144958495,-0.31336359639462164
2020-12-09,26.35177230834961,34.749263763427734,22.270000457763672,22.146500205993654,-0.2992311127869626
2020-12-10,26.2821044921875,35.731658935546875,22.520000457763672,22.100000190734864,-0.353522285886636
2020-12-11,26.438858032226562,35.5611572265625,23.309999465942383,21.998000144958496,-0.29275973660165505
2020-12-14,26.430152893066406,34.27836227416992,24.719999313354492,22.079000091552736,-0.2572418527185912
2020-12-15,26.290817260742188,34.944114685058594,22.889999389648438,22.101000022888183,-0.32672804976680203
2020-12-16,26.682695388793945,35.47996520996094,22.5,22.09050006866455,-0.20377943805033955
2020-12-17,27.109411239624023,35.30134963989258,21.93000030517578,21.995000076293945,-0.0469643447570649
2020-12-18,26.935243606567383,34.69241714477539,21.56999969482422,21.91800003051758,-0.09044903938163497
2020-12-21,26.795907974243164,34.059146881103516,25.15999984741211,21.99099998474121,-0.12083954651078856
2020-12-22,27.05716323852539,33.482704162597656,24.229999542236328,22.069499969482422,-0.010772534051539738
2020-12-23,27.527416229248047,33.91300964355469,23.309999465942383,22.15299997329712,0.14316745406574824
2020-12-24,27.76254653930664,33.77498245239258,21.530000686645508,22.167000007629394,0.23076818768252141
2020-12-28,27.85833740234375,33.88864517211914,21.700000762939453,22.210000038146973,0.2613430921752113
2020-12-29,27.86704444885254,33.507049560546875,23.079999923706055,22.335500049591065,0.275917772484792
2020-12-30,27.710298538208008,33.77498245239258,22.770000457763672,22.435500049591063,0.21222561919249414
2020-12-31,27.86704444885254,33.46645736694336,22.75,22.514500045776366,0.2771394446274992
2021-01-04,27.510000228881836,33.69379425048828,26.969999313354492,22.798999977111816,0.14358415558992502
2021-01-05,27.553539276123047,35.31758117675781,25.34000015258789,23.026499938964843,0.11016608682690938
2021-01-06,27.658044815063477,36.21879577636719,25.06999969482422,23.214999961853028,0.12013144320112079
2021-01-07,27.824289321899414,36.50295639038086,22.3700008392334,23.299499988555908,0.17057866821517156
2021-01-08,27.999282836914062,36.90890884399414,21.559999465942383,23.263999938964844,0.22046539919438576
2021-01-11,27.439298629760742,38.029335021972656,24.079999923706055,23.34199991226196,-0.011990955584900369
2021-01-12,27.439298629760742,38.87370300292969,23.329999923706055,23.342999935150146,-0.03740325161910442
2021-01-13,27.7017879486084,39.31212615966797,22.209999084472656,23.217499923706054,0.042558080473083744
2021-01-14,27.5967960357666,40.846614837646484,23.25,23.235499954223634,-0.04088538262190331
2021-01-15,27.876785278320312,38.88182067871094,24.34000015258789,23.32749996185303,0.11761437945362363
2021-01-19,27.841787338256836,39.65312576293945,23.239999771118164,23.392999935150147,0.08198039801939015
2021-01-20,27.955533981323242,40.21333312988281,21.579999923706055,23.39349994659424,0.10548841189108009
2021-01-21,27.5967960357666,39.06044387817383,21.31999969482422,23.201499938964844,0.01287163589787738
2021-01-22,27.535547256469727,38.50834655761719,21.90999984741211,23.085499954223632,0.007750783745527946
2021-01-25,28.025537490844727,38.078041076660156,23.190000534057617,23.079500007629395,0.19459657487451829
2021-01-26,28.550518035888672,37.24178695678711,23.020000457763672,23.153999996185302,0.4060777868611882
2021-01-27,29.04926300048828,36.81959915161133,37.209999084472656,23.929499912261964,0.5957862788756381
2021-01-28,28.36677360534668,37.39603805541992,30.209999084472656,24.285999870300294,0.3362253803524511
2021-01-29,27.824289321899414,36.40553283691406,33.09000015258789,24.801999855041505,0.17351075024248436
2021-02-01,27.929285049438477,36.47048568725586,30.239999771118164,25.176499843597412,0.20881840122339682
2021-02-02,27.990535736083984,37.04692459106445,25.559999465942383,25.105999851226805,0.21320734030800392
2021-02-03,27.929285049438477,38.50022506713867,22.90999984741211,24.984499835968016,0.14773089061528433
2021-02-04,28.261775970458984,39.239051818847656,21.770000457763672,24.81949987411499,0.2434944434745211
2021-02-05,28.46302604675293,40.554325103759766,20.8700008392334,24.74449987411499,0.2753323716811246
2021-02-08,28.086776733398438,42.29991149902344,21.239999771118164,24.72849988937378,0.08926769379890624
2021-02-09,28.349275588989258,41.80450439453125,21.6299991607666,24.605999851226805,0.19733718415954807
2021-02-10,28.025537490844727,42.209083557128906,21.989999771118164,24.538999843597413,0.07026775519976244
2021-02-11,27.920530319213867,41.15220642089844,21.25,24.49099988937378,0.06480922782748359
2021-02-12,27.798036575317383,41.71367263793945,19.969999313354492,24.326999855041503,0.004438758986446969
2021-02-16,27.49179458618164,42.968727111816406,21.459999084472656,24.18299980163574,-0.14201748730611702
2021-02-17,27.7017879486084,43.63752746582031,21.5,24.095999813079835,-0.08762020782971475
2021-02-18,27.77178382873535,42.95220184326172,22.489999771118164,24.14149980545044,-0.04215328095177303
2021-02-19,27.334299087524414,43.24120330810547,22.049999237060547,24.177999782562257,-0.2061124021910751
2021-02-22,27.71929359436035,44.834774017333984,23.450000762939453,24.254999828338622,-0.1174401488836593
2021-02-23,27.815542221069336,45.45404052734375,23.110000610351562,24.25099983215332,-0.1019195560310966
2021-02-24,27.526796340942383,46.81641387939453,21.34000015258789,24.16699981689453,-0.2453964100135832
2021-02-25,27.00181007385254,46.04027557373047,28.889999389648438,23.75099983215332,-0.40835271356668457
2021-02-26,26.704317092895508,44.89257049560547,27.950000762939453,23.63799991607666,-0.4793899653727098
