Date,SHEL,LOW,VIX,AvgVIX,zscore
2021-03-24,33.44698715209961,163.84884643554688,21.200000762939453,23.04050006866455,0.3556773303045497
2021-03-25,33.04910659790039,167.9205780029297,19.809999465942383,22.586500072479247,0.20558473674629266
2021-03-26,33.81999588012695,173.76071166992188,18.860000610351562,22.132000064849855,0.27658354846492833
2021-03-29,33.5879020690918,171.0491943359375,20.739999771118164,22.001500034332274,0.2704687656691812
2021-03-30,33.2397575378418,172.3187713623047,19.610000610351562,21.77700004577637,0.17585215247151953
2021-03-31,32.50202178955078,172.46389770507812,19.399999618530273,21.413500022888183,0.0161032766980144
2021-04-01,33.314361572265625,173.49769592285156,17.329999923706055,20.851500034332275,0.17289718631598766
2021-04-05,32.99937438964844,175.68321228027344,17.90999984741211,20.514000034332277,0.0706917246863976
2021-04-06,33.04081726074219,176.10940551757812,18.1200008392334,20.14650011062622,0.07271181414569816
2021-04-07,33.48015213012695,175.62879943847656,17.15999984741211,19.803000068664552,0.17415601330402733
2021-04-08,32.394264221191406,176.1184844970703,16.950000762939453,19.522500133514406,-0.0654014551656151
2021-04-09,32.25334167480469,180.01791381835938,16.690000534057617,19.26150016784668,-0.15790321646340882
2021-04-12,32.08755874633789,181.95855712890625,16.90999984741211,19.072500133514403,-0.22434954598935683
2021-04-13,32.03782272338867,181.11520385742188,16.649999618530273,18.903500080108643,-0.22146053094555435
2021-04-14,33.115421295166016,182.74752807617188,16.989999771118164,18.763500022888184,-0.01764553391535934
2021-04-15,32.949642181396484,185.51339721679688,16.56999969482422,18.630500030517577,-0.09730300897936323
2021-04-16,32.6429443359375,188.85060119628906,16.25,18.364000034332275,-0.21617825949563643
2021-04-19,32.684383392333984,185.00555419921875,17.290000915527344,18.18100004196167,-0.14577594128714563
2021-04-20,31.764280319213867,184.42349243164062,18.68000030517578,18.17100009918213,-0.3327978049285188
2021-04-21,32.02953338623047,185.46034240722656,17.5,18.0310001373291,-0.29279555531429746
2021-04-22,31.308380126953125,183.08651733398438,18.709999084472656,17.90650005340576,-0.40867719561488103
2021-04-23,31.523897171020508,182.74996948242188,17.329999923706055,17.782500076293946,-0.3572998572336348
2021-04-26,31.755990982055664,181.16737365722656,17.639999389648438,17.72150001525879,-0.2824358335386845
2021-04-27,31.930063247680664,181.0400848388672,17.559999465942383,17.5625,-0.24325265487253456
2021-04-28,32.394264221191406,178.32058715820312,17.280000686645508,17.446000003814696,-0.10065736965202218
2021-04-29,32.03782272338867,180.4852294921875,17.610000610351562,17.35650005340576,-0.2113745695862839
2021-04-30,31.499027252197266,178.49339294433594,18.610000610351562,17.420500087738038,-0.2944585723808385
2021-05-03,32.245052337646484,181.1764678955078,18.309999465942383,17.44050006866455,-0.1782206603829794
2021-05-04,32.03782272338867,182.17697143554688,19.479999542236328,17.508500003814696,-0.2384595508366417
2021-05-05,32.97450637817383,181.90414428710938,19.149999618530273,17.607999992370605,-0.034212688940059646
2021-05-06,33.26462936401367,187.30670166015625,18.389999389648438,17.679999923706056,-0.05879892167031466
2021-05-07,33.894615173339844,189.5440673828125,16.690000534057617,17.679999923706056,0.039813231775370224
2021-05-10,33.181732177734375,192.1907958984375,19.65999984741211,17.817499923706055,-0.15468325240347477
2021-05-11,32.526893615722656,186.76095581054688,21.84000015258789,18.076999950408936,-0.20748685493392086
2021-05-12,32.82529067993164,177.8476104736328,27.59000015258789,18.606999969482423,-0.001108249211832526
2021-05-13,32.67226028442383,182.2133331298828,23.1299991607666,18.93499994277954,-0.10365911311442035
2021-05-14,33.78446578979492,180.91275024414062,18.809999465942383,19.06299991607666,0.15449683225595007
2021-05-17,34.277862548828125,176.56524658203125,19.719999313354492,19.18449983596802,0.32938676561350577
2021-05-18,33.67576217651367,175.31008911132812,21.34000015258789,19.317499828338622,0.2209998178619837
2021-05-19,32.84787368774414,173.46372985839844,22.18000030517578,19.551499843597412,0.07389716555047367
2021-05-20,33.22418975830078,175.91033935546875,20.670000076293945,19.649499893188477,0.11502873218983714
2021-05-21,33.32453536987305,175.0553741455078,20.149999618530273,19.790499877929687,0.1501295665608619
2021-05-24,33.70922088623047,173.40921020507812,18.399999618530273,19.82849988937378,0.25857285774783006
2021-05-25,32.59700012207031,175.5556182861328,18.84000015258789,19.892499923706055,-0.013128101434935122
2021-05-26,32.722442626953125,176.08319091796875,17.360000610351562,19.896499919891358,0.005193569117090818
2021-05-27,32.45484161376953,176.23779296875,16.739999771118164,19.852999877929687,-0.054384991269172844
2021-05-28,32.28757858276367,177.201904296875,16.760000228881836,19.7604998588562,-0.1055127714928378
2021-06-01,33.10711669921875,174.49151611328125,17.899999618530273,19.739999866485597,0.11276204097892321
2021-06-02,33.68412780761719,173.5092315673828,17.479999542236328,19.639999866485596,0.25161689382182584
2021-06-03,33.61722183227539,173.0817413330078,18.040000915527344,19.58449993133545,0.24418399916542238
2021-06-04,33.575416564941406,172.72703552246094,16.420000076293945,19.485999965667723,0.24094205614761324
2021-06-07,33.182376861572266,173.0363006591797,16.420000076293945,19.472499942779542,0.1521199676598761
2021-06-08,33.23255157470703,174.08221435546875,17.06999969482422,19.342999935150146,0.14608154920963098
2021-06-09,33.2994499206543,173.3546142578125,17.889999389648438,19.145499897003173,0.17200594364322352
2021-06-10,33.541969299316406,171.6992950439453,16.100000381469727,18.570999908447266,0.25025898831835663
2021-06-11,33.801204681396484,173.54562377929688,15.649999618530273,18.196999931335448,0.27601727734336506
2021-06-14,34.49528121948242,172.4996337890625,16.389999389648438,18.07599992752075,0.44087264653426533
2021-06-15,35.423526763916016,170.88072204589844,17.020000457763672,17.94099998474121,0.6648698682943712
2021-06-16,34.84651184082031,169.35267639160156,18.149999618530273,17.78149995803833,0.5662048739360682
2021-06-17,34.49528121948242,169.93479919433594,17.75,17.55999994277954,0.48193594060291733
2021-06-18,32.680633544921875,169.97122192382812,20.700000762939453,17.561499977111815,0.0941252515654367
2021-06-21,33.85137176513672,171.7902374267578,17.889999389648438,17.448499965667725,0.31482636378599427
2021-06-22,34.29458999633789,174.37327575683594,16.65999984741211,17.361499977111816,0.36804993725974483
2021-06-23,34.520381927490234,173.8457489013672,16.31999969482422,17.235499954223634,0.4246774287820312
2021-06-24,34.96358871459961,174.40057373046875,15.970000267028809,17.165999937057496,0.5103704894231498
2021-06-25,35.03049087524414,175.22821044921875,15.619999885559082,17.10999994277954,0.5113961792587087
2021-06-28,33.74265670776367,175.72845458984375,15.760000228881836,17.05999994277954,0.22857635884521088
2021-06-29,33.525245666503906,176.62890625,16.020000457763672,16.96599998474121,0.167766696298038
2021-06-30,33.78446578979492,176.41969299316406,15.829999923706055,16.883500003814696,0.22643119073016954
2021-07-01,34.65416717529297,178.10232543945312,15.479999542236328,16.755499935150148,0.38507757936080944
2021-07-02,34.56219482421875,178.0022735595703,15.069999694824219,16.68799991607666,0.3670534469503861
2021-07-06,34.07716369628906,177.12918090820312,16.440000534057617,16.688999938964844,0.2775309968576725
2021-07-07,33.74265670776367,178.15689086914062,16.200000762939453,16.645499992370606,0.18969681734620678
2021-07-08,33.776119232177734,175.3555908203125,19.0,16.701000022888184,0.24168651632613933
2021-07-09,34.24441909790039,177.6566619873047,16.18000030517578,16.705000019073488,0.30477658467111274
2021-07-12,33.918277740478516,177.8749237060547,16.170000076293945,16.73100004196167,0.2316869052488348
2021-07-13,33.73429870605469,176.70164489746094,17.1200008392334,16.767500114440917,0.21121195766968429
2021-07-14,33.42488479614258,175.30093383789062,16.329999923706055,16.733000087738038,0.16761168588252034
2021-07-15,32.64717102050781,178.03863525390625,17.010000228881836,16.676000118255615,-0.04217552100630296
2021-07-16,32.09524917602539,178.39332580566406,18.450000762939453,16.711000156402587,-0.1656287260001072
2021-07-19,31.008129119873047,175.44651794433594,22.5,16.801000118255615,-0.35043047912793435
2021-07-20,31.066667556762695,177.2822723388672,19.729999542236328,16.89300012588501,-0.36732960263844716
2021-07-21,32.17887496948242,178.21385192871094,17.90999984741211,16.95550012588501,-0.14491042579953148
2021-07-22,31.852746963500977,179.71170043945312,17.690000534057617,17.02400016784668,-0.23848358647960802
2021-07-23,31.668773651123047,183.42880249023438,17.200000762939453,17.08550019264221,-0.33725286774278956
2021-07-26,32.822784423828125,180.59756469726562,17.579999923706055,17.18350019454956,-0.04567013946723776
2021-07-27,32.84787368774414,176.73426818847656,19.360000610351562,17.36350021362305,0.02153547427926191
2021-07-28,33.04022216796875,175.71133422851562,18.309999465942383,17.478000164031982,0.07895799402439169
2021-07-29,34.24441909790039,176.83474731445312,17.700000762939453,17.57150020599365,0.3179355322227545
2021-07-30,33.968448638916016,175.98538208007812,18.239999771118164,17.709500217437743,0.2726446469212904
2021-08-02,33.92664337158203,174.4053497314453,19.459999084472656,17.929000186920167,0.2890203213775281
2021-08-03,34.8046989440918,177.13609313964844,18.040000915527344,18.00900020599365,0.4326690335571927
2021-08-04,34.0102653503418,173.4372100830078,17.969999313354492,18.097500133514405,0.32236443641285084
2021-08-05,34.453468322753906,174.14959716796875,17.280000686645508,18.01150016784668,0.40553409336885193
2021-08-06,34.57891845703125,173.6746826171875,16.149999618530273,18.010000133514403,0.43990732596221105
2021-08-09,34.31968307495117,171.69281005859375,16.719999313354492,18.03750009536743,0.4163191089895789
2021-08-10,34.704349517822266,173.28199768066406,16.790000915527344,18.021000099182128,0.4729599829729387
2021-08-11,35.005401611328125,177.65670776367188,16.170000076293945,18.013000106811525,0.4671618640776692
2021-08-12,34.76852798461914,175.3551788330078,15.59000015258789,17.942000102996825,0.45346315565936435
2021-08-13,34.218666076660156,173.99435424804688,15.449999809265137,17.79200005531311,0.3579151131795838
2021-08-16,33.5926628112793,176.70689392089844,16.1200008392334,17.47300009727478,0.18090424522827994
2021-08-17,33.660343170166016,166.4595489501953,17.90999984741211,17.382000112533568,0.35940771334071286
2021-08-18,33.186614990234375,182.41505432128906,21.56999969482422,17.565000104904176,0.0028694270422820393
2021-08-19,32.433719635009766,185.0271453857422,21.670000076293945,17.76400008201599,-0.19961074258448322
2021-08-20,32.298362731933594,190.15989685058594,18.559999465942383,17.832000017166138,-0.31067047962301897
2021-08-23,33.406558990478516,188.19627380371094,17.149999618530273,17.81050000190735,-0.04275471867049101
2021-08-24,33.60958480834961,185.75775146484375,17.219999313354492,17.703499937057494,0.039609968727879474
2021-08-25,33.58419418334961,188.30587768554688,16.790000915527344,17.627500009536742,-0.0066039262947292805
2021-08-26,33.34733963012695,187.8218536376953,18.84000015258789,17.684499979019165,-0.04939702486189815
2021-08-27,34.091773986816406,188.0501251220703,16.389999389648438,17.591999959945678,0.1058031247974382
2021-08-30,33.787235260009766,187.21908569335938,16.190000534057617,17.428500032424928,0.0541226603251168
2021-08-31,33.63496398925781,186.21441650390625,16.479999542236328,17.350499963760377,0.037714371297021314
2021-09-01,33.499603271484375,185.79429626464844,16.110000610351562,17.25750002861023,0.015555928852009489
2021-09-02,34.100242614746094,188.27850341796875,16.40999984741211,17.21399998664856,0.10395388226059982
2021-09-03,33.96488571166992,188.1232147216797,16.40999984741211,17.22699999809265,0.07755627065888664
2021-09-07,33.91413116455078,187.36517333984375,18.139999389648438,17.298000001907347,0.07886208981926626
2021-09-08,33.440399169921875,186.39707946777344,17.959999084472656,17.356499910354614,-0.006728258538323828
2021-09-09,33.28812026977539,185.4106903076172,18.799999237060547,17.487999868392944,-0.023430840954109824
2021-09-10,33.3896369934082,186.61627197265625,20.950000762939453,17.755999898910524,-0.02106969327487962
2021-09-13,34.108699798583984,188.1871795654297,19.3700008392334,17.951999950408936,0.1072206654892954
2021-09-14,33.93104934692383,186.4701690673828,19.459999084472656,18.118999862670897,0.0968013800960002
2021-09-15,35.098453521728516,187.7852783203125,18.18000030517578,18.13249988555908,0.324858637040762
2021-09-16,34.56550979614258,190.406494140625,18.690000534057617,17.988499927520753,0.1691678439140925
2021-09-17,34.14253234863281,190.90882873535156,20.809999465942383,17.945499897003174,0.07086627800489449
2021-09-20,33.406558990478516,187.4748077392578,25.709999084472656,18.302999877929686,-0.031203964783240404
2021-09-21,34.6585693359375,188.38809204101562,24.360000610351562,18.663499927520753,0.2213406610229464
2021-09-22,34.88697052001953,190.78094482421875,20.8700008392334,18.846000003814698,0.23176933014048423
2021-09-23,35.77521896362305,189.94979858398438,18.6299991607666,18.93799991607666,0.43461935753465736
2021-09-24,35.51296615600586,189.84934997558594,17.75,18.883499908447266,0.3802654405201092
2021-09-27,37.365604400634766,192.37013244628906,18.760000228881836,19.001999950408937,0.7352417884025854
2021-09-28,37.61939239501953,187.6208953857422,23.25,19.354999923706053,0.8654334195118655
2021-09-29,37.703983306884766,189.1461181640625,22.559999465942383,19.658999919891357,0.859065278606902
2021-09-30,37.703983306884766,185.27366638183594,23.139999389648438,20.0104998588562,0.9210636728219488
2021-10-01,38.39765930175781,186.04090881347656,21.100000381469727,20.244999885559082,1.0568035124684039
2021-10-04,38.64297866821289,186.78067016601562,22.959999084472656,20.57249984741211,1.0973085336330408
2021-10-05,39.36204528808594,186.5614471435547,21.299999237060547,20.730499839782716,1.2542599015115588
2021-10-06,38.456871032714844,186.31488037109375,21.0,20.88249988555908,1.0650523842881676
2021-10-07,38.93906784057617,189.8767547607422,19.540000915527344,20.919499969482423,1.1109223170357083
2021-10-08,39.395877838134766,188.28761291503906,18.770000457763672,20.810499954223634,1.2338433166498097
2021-10-11,39.86115264892578,190.74444580078125,20.0,20.84199991226196,1.2937941058439237
2021-10-12,39.76810073852539,191.61209106445312,19.850000381469727,20.861499977111816,1.2600466648181603
2021-10-13,40.15723419189453,193.7309112548828,18.639999389648438,20.884499931335448,1.3091612761406772
2021-10-14,40.68172073364258,197.68557739257812,16.860000610351562,20.792999935150146,1.3577667719958333
2021-10-15,41.20621871948242,200.16062927246094,16.299999237060547,20.567499923706055,1.430063502742462
2021-10-18,41.113155364990234,202.51699829101562,16.309999465942383,20.097499942779542,1.3724789827393011
2021-10-19,41.69685745239258,204.3227081298828,15.699999809265137,19.66449990272522,1.4681255154538229
2021-10-20,41.82374572753906,206.24758911132812,15.489999771118164,19.395499849319457,1.4643846329644261
2021-10-21,41.32464599609375,208.45664978027344,15.010000228881836,19.21449990272522,1.3225144586200435
2021-10-22,41.18928909301758,209.69406127929688,15.430000305175781,19.098499917984007,1.273819558223501
2021-10-25,41.50229263305664,212.48971557617188,15.239999771118164,18.922499895095825,1.2958526208126246
2021-10-26,41.33310317993164,211.80226135253906,15.979999542236328,18.558999872207643,1.2707555141336269
2021-10-27,42.27211380004883,212.44390869140625,16.979999542236328,18.279999876022337,1.4608580862947769
2021-10-28,40.131858825683594,212.4347686767578,16.530000686645508,17.949499940872194,1.004295540065426
2021-10-29,38.84600830078125,214.3229522705078,16.260000228881836,17.707499933242797,0.699677940251093
2021-11-01,39.049049377441406,212.42556762695312,16.40999984741211,17.379999971389772,0.7733822075687184
2021-11-02,38.40612030029297,213.59886169433594,16.030000686645508,17.116500043869017,0.6174030391800936
2021-11-03,37.89009094238281,214.76295471191406,15.100000381469727,16.821500062942505,0.488650304022991
2021-11-04,37.957763671875,217.95277404785156,15.4399995803833,16.616499996185304,0.45202161267765073
2021-11-05,38.71065902709961,215.8995361328125,16.479999542236328,16.501999950408937,0.6455544797131436
2021-11-08,38.73604202270508,215.21209716796875,17.219999313354492,16.36299991607666,0.6619769317485922
2021-11-09,38.94752502441406,214.40545654296875,17.780000686645508,16.259499931335448,0.7200196849357243
2021-11-10,37.998626708984375,213.1588592529297,18.729999542236328,16.263999938964844,0.5374924957119102
2021-11-11,37.82765197753906,212.9480743408203,17.65999984741211,16.30399990081787,0.5043828986170589
2021-11-12,37.75926971435547,216.614501953125,16.290000915527344,16.30349998474121,0.43109088784963673
2021-11-15,38.708160400390625,215.33120727539062,16.489999771118164,16.3125,0.6541203076675962
2021-11-16,38.97317123413086,224.3690948486328,16.3700008392334,16.346000051498415,0.565973343655122
2021-11-17,38.75945281982422,225.2398681640625,17.110000610351562,16.427000093460084,0.5064268042293296
2021-11-18,38.52864074707031,226.75228881835938,17.59000015258789,16.556000089645387,0.4329598030693355
2021-11-19,36.938594818115234,228.71383666992188,17.90999984741211,16.680000066757202,0.06225539434591425
2021-11-22,36.870216369628906,231.30783081054688,19.170000076293945,16.87650008201599,0.00613397965855518
2021-11-23,37.68232727050781,230.90447998046875,19.3799991607666,17.046500062942506,0.1858879681834276
2021-11-24,37.81911087036133,231.56451416015625,18.579999923706055,17.12650008201599,0.2045089898297792
2021-11-26,35.96405029296875,227.03639221191406,28.6200008392334,17.731000089645384,-0.11884652576587347
2021-11-29,36.288909912109375,227.85218811035156,22.959999084472656,18.066000032424927,-0.06258573665706514
2021-11-30,35.938419342041016,224.19488525390625,27.190000534057617,18.605000066757203,-0.07882306270103466
2021-12-01,35.55371856689453,224.88235473632812,31.1200008392334,19.359500074386595,-0.17192080246500097
2021-12-02,37.502803802490234,229.5112762451172,27.950000762939453,20.002000093460083,0.1698848167819697
2021-12-03,37.2548942565918,227.95303344726562,30.670000076293945,20.763500118255614,0.14193105857093266
2021-12-06,38.0328254699707,230.23541259765625,27.18000030517578,21.29850015640259,0.27139260268967763
2021-12-07,37.990081787109375,235.4876251220703,21.889999389648438,21.532000160217287,0.17818300991048375
2021-12-08,38.12685775756836,235.3317413330078,19.899999618530273,21.638000106811525,0.20986534315658287
2021-12-09,37.639591217041016,236.6241912841797,21.579999923706055,21.78050012588501,0.08519529472241424
2021-12-10,37.7421760559082,239.58489990234375,18.690000534057617,21.832000160217284,0.05968458496854454
2021-12-13,36.613746643066406,235.79006958007812,20.309999465942383,22.03300008773804,-0.12035523305934416
2021-12-14,36.485530853271484,231.40867614746094,21.889999389648438,22.303000068664552,-0.07756858463070593
2021-12-15,36.613746643066406,236.06504821777344,19.290000915527344,22.449000072479247,-0.12475767237667734
2021-12-16,36.63939666748047,232.12359619140625,20.56999969482422,22.62200002670288,-0.05618111924103432
2021-12-17,35.99824905395508,227.40306091308594,21.56999969482422,22.821000003814696,-0.1174192619171206
2021-12-20,35.8443717956543,225.1390380859375,22.8700008392334,23.069000053405762,-0.11400785731521608
2021-12-21,36.801822662353516,226.3856201171875,21.010000228881836,23.161000061035157,0.07034460459917007
2021-12-22,37.20360565185547,228.87881469726562,18.6299991607666,23.123500061035156,0.11616472303820345
2021-12-23,37.4771614074707,229.23631286621094,17.959999084472656,23.092500019073487,0.16881518268955714
2021-12-27,37.89604949951172,232.5452423095703,17.68000030517578,22.545499992370605,0.20522534982346682
2021-12-28,37.63104248046875,232.83859252929688,17.540000915527344,22.27450008392334,0.14397894769707165
2021-12-29,37.34038543701172,236.09259033203125,16.950000762939453,21.762500095367432,0.029858783314536157
2021-12-30,37.10102462768555,235.0109405517578,17.329999923706055,21.073000049591066,-0.0039010690277239183
2021-12-31,37.10102462768555,236.92669677734375,17.219999313354492,20.536499977111816,-0.034572544458081104
