Date,PEP,V,VIX,AvgVIX,zscore
2023-03-09,155.26974487304688,214.6260223388672,22.610000610351562,20.35550022125244,-0.17284753881614023
2023-03-10,155.4776153564453,210.85069274902344,24.799999237060547,20.560000228881837,-0.05590558926988298
2023-03-13,156.99598693847656,209.22157287597656,26.520000457763672,20.859500217437745,0.17678324400407278
2023-03-14,156.83328247070312,213.3090362548828,23.729999542236328,21.029000186920165,0.058125845490325165
2023-03-15,159.635009765625,211.07505798339844,26.139999389648438,21.390500164031984,0.4689938458723332
2023-03-16,159.52655029296875,212.12864685058594,22.989999771118164,21.628500175476074,0.42992392178826927
2023-03-17,158.27935791015625,212.07012939453125,25.510000228881836,21.89550018310547,0.2722468076999165
2023-03-20,160.50262451171875,212.8114776611328,24.149999618530273,22.102000141143797,0.5380662549208844
2023-03-21,160.88223266601562,216.5185089111328,21.3799991607666,22.027500057220458,0.497692812197123
2023-03-22,159.52655029296875,214.65525817871094,22.260000228881836,22.026000022888184,0.3694055354847025
