Date,PEP,CL,VIX,AvgVIX,zscore
2018-11-15,92.89667510986328,52.193355560302734,19.979999542236328,20.699499893188477,1.8460253616526878
2018-11-16,94.12945556640625,52.89595413208008,18.139999389648438,20.611999893188475,1.8004498817865524
2018-11-19,94.65438842773438,52.502830505371094,20.100000381469727,20.63499994277954,1.960442919389318
2018-11-20,92.26039123535156,52.11807632446289,22.479999542236328,20.723499965667724,1.7950836947784592
2018-11-21,91.68772888183594,51.79186248779297,20.799999237060547,20.501999950408937,1.816212429641451
2018-11-23,91.7911376953125,51.67476272583008,21.520000457763672,20.367000007629393,1.858006622597611
2018-11-26,92.14903259277344,52.47773742675781,18.899999618530273,20.1039999961853,1.6895528751523652
2018-11-27,92.61032104492188,52.89595413208008,19.020000457763672,19.819999980926514,1.632251567621352
2018-11-28,94.24876403808594,52.553016662597656,18.489999771118164,19.576999950408936,1.902527206544896
2018-11-29,94.0658187866211,52.728668212890625,18.790000915527344,19.455000019073488,1.8367538651120239
2018-11-30,96.98475646972656,53.13014602661133,18.06999969482422,19.391499996185303,2.0559007124086026
2018-12-03,94.6305160522461,53.33089828491211,16.440000534057617,19.238000011444093,1.7432174399063458
2018-12-04,93.69202423095703,52.76212692260742,20.739999771118164,19.27700004577637,1.7866970331486698
2018-12-06,93.66636657714844,52.88758850097656,21.190000534057617,19.341000080108643,1.7513445859885985
2018-12-07,92.8486557006836,52.45264434814453,23.229999542236328,19.68450002670288,1.7735175508247094
2018-12-10,93.1452865600586,53.14687728881836,22.639999389648438,19.98050003051758,1.6264595856338455
2018-12-11,94.02710723876953,53.99168395996094,21.760000228881836,20.200500011444092,1.5051746333809128
2018-12-12,93.79462432861328,54.60227966308594,21.459999084472656,20.250999927520752,1.321206717759661
2018-12-13,94.87689208984375,54.76119613647461,20.649999618530273,20.282499885559083,1.399854208669896
2018-12-14,91.34954071044922,54.51025390625,21.6299991607666,20.301499843597412,1.0743346826500344
2018-12-17,90.48375701904297,52.628292083740234,24.520000457763672,20.52849988937378,1.4661596876473375
2018-12-18,89.65802764892578,52.2435417175293,25.579999923706055,20.90049991607666,1.4744378193271397
2018-12-19,88.21505737304688,51.75841522216797,25.579999923706055,21.174499893188475,1.4403862318287204
2018-12-20,88.35132598876953,51.005619049072266,28.3799991607666,21.46949987411499,1.6505506060528876
2018-12-21,87.71802520751953,50.110626220703125,30.110000610351562,21.93499994277954,1.8123566886692273
2018-12-24,85.0003662109375,48.546504974365234,36.06999969482422,22.66249990463257,1.9167783791494146
2018-12-26,86.84420776367188,49.684043884277344,30.40999984741211,23.23799991607666,1.826150694676844
2018-12-27,87.71802520751953,49.92662048339844,29.959999084472656,23.78499984741211,1.8600392354176734
2018-12-28,88.47157287597656,49.86807632446289,28.34000015258789,24.277499866485595,1.9586428148987738
2018-12-31,88.56777954101562,49.784423828125,25.420000076293945,24.608999824523927,1.9909721900428714
2019-01-02,87.60578918457031,49.55860137939453,23.219999313354492,24.866499805450438,1.9429795527190605
2019-01-03,86.78810119628906,49.32439041137695,25.450000762939453,25.31699981689453,1.913137817871376
2019-01-04,88.56777954101562,49.784423828125,21.3799991607666,25.348999786376954,1.9909721900428714
2019-01-07,87.80620574951172,50.085540771484375,21.399999618530273,25.359499740600587,1.8286205710608603
2019-01-08,88.64794921875,50.64595031738281,20.469999313354492,25.221499729156495,1.7765958661338637
2019-01-09,86.1707992553711,51.27326965332031,19.979999542236328,25.088499736785888,1.3397651000488944
2019-01-10,86.69989776611328,51.708213806152344,19.5,24.9754997253418,1.2856370234861765
2019-01-11,86.70791625976562,51.94240951538086,18.190000534057617,24.811999797821045,1.2258362445966402
2019-01-14,86.0345230102539,51.53257369995117,19.06999969482422,24.732999801635742,1.257481553349644
2019-01-15,87.37330627441406,52.04278564453125,18.600000381469727,24.5814998626709,1.2734970248683781
2019-01-16,86.85223388671875,51.967506408691406,19.040000915527344,24.307499885559082,1.2353115540919453
2019-01-17,87.55764770507812,51.85877227783203,18.059999465942383,23.931499862670897,1.341591800315673
2019-01-18,88.23908996582031,52.38572692871094,17.799999237060547,23.542499828338624,1.2804879472474435
2019-01-22,88.11083221435547,51.98995590209961,20.799999237060547,23.16349983215332,1.368845869157561
2019-01-23,88.76820373535156,52.50362014770508,19.520000457763672,22.633999824523926,1.3085209329668053
2019-01-24,87.78215026855469,52.37731170654297,18.889999389648438,21.774999809265136,1.2320763508459784
2019-01-25,87.66191864013672,52.07415771484375,17.420000076293945,21.12549982070923,1.2973224976435975
2019-01-28,87.23701477050781,52.83203125,18.8700008392334,20.570999908447266,1.0538847492285914
2019-01-29,87.38130950927734,53.63200378417969,19.1299991607666,20.1104998588562,0.8625591988481333
2019-01-30,88.8403549194336,53.85094451904297,17.65999984741211,19.72249984741211,0.9673689877815868
2019-01-31,90.32341766357422,54.46566390991211,16.56999969482422,19.389999866485596,0.9722773965736398
2019-02-01,89.93862915039062,54.77723693847656,16.139999389648438,18.924499797821046,0.8489338289653906
2019-02-04,90.6601333618164,54.89511489868164,15.729999542236328,18.641999816894533,0.8982722055814425
2019-02-05,90.50779724121094,54.51618194580078,15.569999694824219,18.350499820709228,0.9796008202130777
2019-02-06,90.6280517578125,55.013023376464844,15.380000114440918,18.09599986076355,0.8641657815068596
2019-02-07,90.6601333618164,54.77723693847656,16.3700008392334,17.915499925613403,0.9288186517435141
2019-02-08,90.60401153564453,55.3161735534668,15.720000267028809,17.726499938964842,0.7829468686357262
2019-02-11,90.56392669677734,55.40037536621094,15.970000267028809,17.615499925613403,0.7566889447144045
2019-02-12,91.2212905883789,55.59405517578125,15.430000305175781,17.43349995613098,0.7792827132293805
2019-02-13,91.48582458496094,55.52667236328125,15.649999618530273,17.285999917984007,0.8260331977320752
2019-02-14,90.25927734375,55.11406707763672,16.219999313354492,17.144999837875368,0.7971510611915159
2019-02-15,92.92081451416016,55.981414794921875,14.90999984741211,16.98749985694885,0.8670748132941234
2019-02-19,92.93685150146484,56.18350601196289,14.880000114440918,16.841499900817873,0.8164812766188361
2019-02-20,92.85668182373047,56.00666809082031,14.020000457763672,16.502499961853026,0.8534300097608196
2019-02-21,93.0731201171875,56.16667556762695,14.460000038146973,16.24949994087219,0.8359302917412781
2019-02-22,93.60221099853516,56.3350944519043,13.510000228881836,15.980499982833862,0.8508677145991791
2019-02-25,93.04105377197266,56.01508331298828,14.850000381469727,15.851999998092651,0.8716629516500122
2019-02-26,92.96891021728516,55.98981857299805,15.170000076293945,15.666999959945679,0.870222238230846
2019-02-27,92.4879150390625,55.467742919921875,14.699999809265137,15.445499992370605,0.9522552330327049
