Date,KRE,AVGO,VIX,AvgVIX,zscore
2020-12-07,43.807403564453125,37.465091705322266,21.299999237060547,22.526500129699706,-0.367072932839138
2020-12-08,43.790164947509766,37.68940353393555,20.68000030517578,22.273000144958495,-0.37003012638643495
2020-12-09,43.96250915527344,37.04938507080078,22.270000457763672,22.146500205993654,-0.3506500537368688
2020-12-10,44.13483428955078,36.499290466308594,22.520000457763672,22.100000190734864,-0.33184316627811516
2020-12-11,43.72124481201172,36.123653411865234,23.309999465942383,21.998000144958496,-0.36620283283962
2020-12-14,43.436885833740234,36.65595245361328,24.719999313354492,22.079000091552736,-0.39485070085268187
2020-12-15,44.39333724975586,37.213172912597656,22.889999389648438,22.101000022888183,-0.3134123969358351
2020-12-16,44.42780303955078,37.8220329284668,22.5,22.09050006866455,-0.3142196224592351
2020-12-17,44.23822784423828,37.928855895996094,21.93000030517578,21.995000076293945,-0.33174204610294855
2020-12-18,43.5833740234375,39.011497497558594,21.56999969482422,21.91800003051758,-0.3968055245198897
2020-12-21,43.813507080078125,38.50159454345703,25.15999984741211,21.99099998474121,-0.373117899526423
2020-12-22,43.47481918334961,38.880435943603516,24.229999542236328,22.069499969482422,-0.4056175635173758
2020-12-23,44.90775680541992,38.194580078125,23.309999465942383,22.15299997329712,-0.27394392920741434
2020-12-24,44.68196487426758,38.733211517333984,21.530000686645508,22.167000007629394,-0.29742842759350274
2020-12-28,44.96855545043945,38.77091598510742,21.700000762939453,22.210000038146973,-0.2722048117586303
2020-12-29,44.27378845214844,38.51596450805664,23.079999923706055,22.335500049591065,-0.3323137622393414
2020-12-30,44.83829116821289,39.03574752807617,22.770000457763672,22.435500049591063,-0.28546171744050824
2020-12-31,45.116188049316406,39.306861877441406,22.75,22.514500045776366,-0.2624939094211391
2021-01-04,44.90775680541992,38.17303466796875,26.969999313354492,22.798999977111816,-0.27380700227681265
2021-01-05,45.506988525390625,38.43157958984375,25.34000015258789,23.026499938964843,-0.222209087009831
2021-01-06,49.05896759033203,38.194580078125,25.06999969482422,23.214999961853028,0.09488630053873533
2021-01-07,50.19664001464844,39.804195404052734,22.3700008392334,23.299499988555908,0.18573762430302806
2021-01-08,49.52793502807617,40.00619888305664,21.559999465942383,23.263999938964844,0.12504018032589348
2021-01-11,50.24006271362305,40.01696014404297,24.079999923706055,23.34199991226196,0.18824350270734758
2021-01-12,51.09983825683594,40.342830657958984,23.329999923706055,23.342999935150146,0.2625625599471077
2021-01-13,50.700340270996094,40.50621795654297,22.209999084472656,23.217499923706054,0.22602925986904224
2021-01-14,51.79460144042969,40.58341598510742,23.25,23.235499954223634,0.32276247227911425
2021-01-15,50.70903396606445,40.025047302246094,24.34000015258789,23.32749996185303,0.2298596546561531
2021-01-19,51.11720657348633,41.22978591918945,23.239999771118164,23.392999935150147,0.25846887312375183
2021-01-20,50.717716217041016,41.46409606933594,21.579999923706055,23.39349994659424,0.22148551693295776
2021-01-21,49.718994140625,41.90755844116211,21.31999969482422,23.201499938964844,0.1299319031594117
2021-01-22,50.335594177246094,41.7459716796875,21.90999984741211,23.085499954223632,0.1857430239783864
2021-01-25,49.927425384521484,41.7253303527832,23.190000534057617,23.079500007629395,0.14960888471016523
2021-01-26,49.232666015625,41.642738342285156,23.020000457763672,23.153999996185302,0.08840522089087219
2021-01-27,47.539180755615234,39.92180633544922,37.209999084472656,23.929499912261964,-0.05112197642460927
2021-01-28,48.39026641845703,40.55379104614258,30.209999084472656,24.285999870300294,0.020479556270573837
2021-01-29,47.21784591674805,40.44247817993164,33.09000015258789,24.801999855041505,-0.082981212469745
2021-02-01,48.07761764526367,41.90038299560547,30.239999771118164,25.176499843597412,-0.015856879469028706
2021-02-02,49.27608871459961,42.81067657470703,25.559999465942383,25.105999851226805,0.08484071244424995
