Date,MS,CL,VIX,AvgVIX,zscore
2020-09-15,42.18170166015625,67.18772888183594,25.59000015258789,25.807499980926515,-0.1015279100705403
2020-09-16,42.817893981933594,67.16154479980469,26.040000915527344,26.03400001525879,0.11336423308037949
2020-09-17,42.06449890136719,66.98689270019531,26.459999084472656,26.229999923706053,-0.05746142172401598
2020-09-18,41.92218017578125,66.21843719482422,25.829999923706055,26.385499954223633,0.20942902793513285
2020-09-21,40.48237228393555,65.65955352783203,27.780000686645508,26.64749994277954,-0.025469093688371403
2020-09-22,39.871280670166016,66.42801666259766,26.860000610351562,26.87199993133545,-0.5342353912078812
2020-09-23,38.85838317871094,65.61589813232422,28.579999923706055,27.199499893188477,-0.5290725616564989
2020-09-24,39.017433166503906,66.15731811523438,28.510000228881836,27.461499881744384,-0.6982417707842735
2020-09-25,39.377384185791016,66.32322692871094,26.3799991607666,27.55699987411499,-0.6501698408292074
2020-09-28,40.499114990234375,66.89956665039062,26.190000534057617,27.71849994659424,-0.5244867912499316
2020-09-29,39.54481887817383,66.55899047851562,26.270000457763672,27.711499977111817,-0.6923172068164042
2020-09-30,40.47399139404297,67.37113189697266,26.3700008392334,27.723999977111816,-0.7243681780451213
2020-10-01,39.56155014038086,67.29251861572266,26.700000762939453,27.73050003051758,-0.9853187069915392
2020-10-02,40.1558952331543,67.58943176269531,27.6299991607666,27.432000064849852,-0.9152854104093078
2020-10-05,40.683265686035156,68.48013305664062,27.959999084472656,27.292500019073486,-1.1082851213764116
2020-10-06,39.96337127685547,67.71168518066406,29.479999542236328,27.19350004196167,-1.0268210543324614
2020-10-07,40.775352478027344,68.22689819335938,28.059999465942383,27.15600004196167,-0.9757150033576582
2020-10-08,41.01811981201172,68.75957489013672,26.360000610351562,26.988500118255615,-1.1144513759560206
2020-10-09,40.875816345214844,69.65901184082031,25.0,26.895000076293947,-1.5259946767514294
2020-10-12,42.47468948364258,70.41002655029297,25.06999969482422,26.85600004196167,-1.3181826902355642
2020-10-13,42.22354507446289,70.08692932128906,26.06999969482422,26.880000019073485,-1.2673850583069701
2020-10-14,42.39933776855469,69.73763275146484,26.399999618530273,26.897999954223632,-1.0688677855742694
2020-10-15,42.968570709228516,69.60662078857422,26.969999313354492,26.923499965667723,-0.8328318837551495
2020-10-16,43.40386962890625,70.13058471679688,27.40999984741211,27.002499961853026,-0.9062144146950213
2020-10-19,42.65046691894531,69.17001342773438,29.18000030517578,27.07249994277954,-0.7573588658029777
2020-10-20,43.08576583862305,69.71144104003906,29.350000381469727,27.196999931335448,-0.8378449951755881
2020-10-21,42.17332077026367,70.03450775146484,28.649999618530273,27.20049991607666,-1.262185719461195
2020-10-22,43.33689498901367,69.62184143066406,28.110000610351562,27.180499935150145,-0.7207772985599511
2020-10-23,43.42060470581055,69.66573333740234,27.549999237060547,27.238999938964845,-0.7117570142715489
2020-10-26,42.12309646606445,69.09497833251953,32.459999084472656,27.552499866485597,-0.8961428210842851
2020-10-27,40.67490768432617,69.2354965209961,33.349998474121094,27.906499767303465,-1.4182230341092412
2020-10-28,39.82105255126953,67.48815155029297,40.279998779296875,28.60199966430664,-0.98158521999004
2020-10-29,40.58003616333008,67.32129669189453,37.59000015258789,29.146499633789062,-0.6700526938053291
2020-10-30,40.6053352355957,69.2706298828125,38.02000045776367,29.665999698638917,-1.4548493657993953
2020-11-02,41.64260482788086,70.38575744628906,37.130001068115234,30.124499797821045,-1.5754410184142478
2020-11-03,43.16056442260742,72.9760513305664,35.54999923706055,30.427999782562257,-2.141757889955604
2020-11-04,43.37139129638672,73.63458251953125,29.56999969482422,30.50349979400635,-2.3419414182465936
2020-11-05,44.0207405090332,72.88825225830078,27.579999923706055,30.56449975967407,-1.8298958651002473
2020-11-06,43.59907531738281,72.9057846069336,24.860000610351562,30.55749979019165,-1.9723976055390486
2020-11-09,47.242183685302734,71.80821990966797,25.75,30.59149980545044,-0.3563744678725898
2020-11-10,47.01448440551758,73.1867904663086,24.799999237060547,30.527999782562254,-0.9902273154012522
2020-11-11,47.51204299926758,74.5741195678711,23.450000762939453,30.380499839782715,-1.3948080681719002
2020-11-12,46.845821380615234,74.39850616455078,25.350000381469727,30.299499893188475,-1.5372567752326414
2020-11-13,47.73973083496094,74.95169067382812,23.100000381469727,30.083999919891358,-1.4752941461935734
2020-11-16,49.00468826293945,75.45220184326172,22.450000762939453,29.74749994277954,-1.2727856955365655
2020-11-17,49.59502029418945,74.94291687011719,22.709999084472656,29.415499877929687,-0.8761083485019416
2020-11-18,49.59502029418945,74.29314422607422,23.84000015258789,29.174999904632568,-0.611804212319714
2020-11-19,49.44321823120117,74.9692611694336,23.110000610351562,28.924999904632568,-0.9355583707279579
2020-11-20,48.75170135498047,74.77609252929688,23.700000762939453,28.732499980926512,-1.0789869576165612
2020-11-23,50.82624816894531,74.23167419433594,22.65999984741211,28.242500019073486,-0.19153046743004143
2020-11-24,53.634456634521484,74.38094329833984,21.639999389648438,27.657000064849854,0.6492916089383818
2020-11-25,53.53327178955078,74.41607666015625,21.25,26.70550012588501,0.602516522128544
2020-11-27,53.83686065673828,74.54779815673828,20.84000015258789,25.86800012588501,0.6464002753170734
2020-11-30,52.14181137084961,75.19756317138672,20.56999969482422,24.995500087738037,-0.1620746311795011
2020-12-01,53.364601135253906,75.74195098876953,20.770000457763672,24.17750005722046,0.009048988971996689
2020-12-02,53.988643646240234,75.28535461425781,21.170000076293945,23.458500099182128,0.3951168275094559
2020-12-03,54.02239227294922,74.80243682861328,21.280000686645508,23.044000148773193,0.6023849744228001
2020-12-04,54.81509017944336,74.66194152832031,20.790000915527344,22.704500198364258,0.9140189232757009
2020-12-07,54.1910514831543,74.97804260253906,21.299999237060547,22.526500129699706,0.5851007432725345
2020-12-08,53.89589309692383,74.78486633300781,20.68000030517578,22.273000144958495,0.56892107888563
2020-12-09,54.283809661865234,74.41607666015625,22.270000457763672,22.146500205993654,0.8434670978546984
2020-12-10,54.34284210205078,74.27558135986328,22.520000457763672,22.100000190734864,0.9195671409337026
2020-12-11,53.398345947265625,74.35459899902344,23.309999465942383,21.998000144958496,0.5842072086513641
2020-12-14,52.18397521972656,73.92435455322266,24.719999313354492,22.079000091552736,0.3693569952279907
2020-12-15,53.92961502075195,74.41607666015625,22.889999389648438,22.101000022888183,0.7297574426281233
2020-12-16,54.165748596191406,74.67073059082031,22.5,22.09050006866455,0.7019810462252742
2020-12-17,54.53679656982422,75.21514129638672,21.93000030517578,21.995000076293945,0.5996545581251603
2020-12-18,54.12358093261719,75.45220184326172,21.56999969482422,21.91800003051758,0.3705692654006804
2020-12-21,57.201663970947266,74.90778350830078,25.15999984741211,21.99099998474121,1.5801982134236068
2020-12-22,56.1981315612793,74.10877227783203,24.229999542236328,22.069499969482422,1.583036004564937
2020-12-23,57.52210998535156,74.13510131835938,23.309999465942383,22.15299997329712,1.9973726218983308
2020-12-24,57.42090606689453,74.67073059082031,21.530000686645508,22.167000007629394,1.747007680559589
2020-12-28,57.38718795776367,74.99560546875,21.700000762939453,22.210000038146973,1.6040355002268611
2020-12-29,57.10045623779297,74.66194152832031,23.079999923706055,22.335500049591065,1.6477064396781247
2020-12-30,57.210086822509766,74.39850616455078,22.770000457763672,22.435500049591063,1.7900579643983645
2020-12-31,57.79197311401367,75.08341979980469,22.75,22.514500045776366,1.6982668819185267
