Date,KO,PEP,VIX,AvgVIX,zscore
2020-06-30,37.57664489746094,110.76408386230469,30.43000030517578,31.47800006866455,-1.6842861046594744
2020-07-01,37.69437789916992,110.84784698486328,28.6200008392334,31.626000118255615,-1.6414855709114706
2020-07-02,37.744850158691406,111.25820922851562,27.68000030517578,31.719500160217287,-1.6741639294108455
2020-07-06,38.0391960144043,111.63509368896484,27.940000534057617,31.890500164031984,-1.5899786219607859
2020-07-07,38.02238082885742,111.8611831665039,29.43000030517578,32.07150020599365,-1.6285312559736593
2020-07-08,37.904632568359375,112.40553283691406,28.079999923706055,32.097000217437746,-1.7569322397094294
2020-07-09,36.9290657043457,111.14096069335938,29.260000228881836,32.18150024414062,-2.0338478654877634
2020-07-10,37.971923828125,112.60651397705078,27.290000915527344,31.506500244140625,-1.753333070808267
2020-07-13,38.0560188293457,112.98341369628906,32.189998626708984,31.31150016784668,-1.765968491305685
2020-07-14,38.577449798583984,113.49425506591797,29.520000457763672,31.067500114440918,-1.5954669218547508
2020-07-15,39.023193359375,111.96170806884766,27.760000228881836,30.772000217437743,-1.1813645937996073
2020-07-16,38.81294631958008,112.12079620361328,28.0,30.49850015640259,-1.2998605508159087
2020-07-17,39.376426696777344,112.77401733398438,25.68000030517578,30.13550024032593,-1.1293978047513977
2020-07-20,38.7877082824707,111.47595977783203,24.459999084472656,29.602500247955323,-1.223610076424635
2020-07-21,39.69600296020508,112.58137512207031,24.84000015258789,29.256000232696532,-0.9559842721379739
2020-07-22,40.77251434326172,113.90460205078125,24.31999969482422,28.903500175476076,-0.6405775267191267
2020-07-23,40.604305267333984,114.80068969726562,26.079999923706055,28.515500164031984,-0.8401468773466211
2020-07-24,40.78091812133789,113.94652557373047,25.84000015258789,28.19650011062622,-0.6424206130422564
2020-07-27,40.77251434326172,115.29481506347656,24.739999771118164,27.697000122070314,-0.8300229454638275
2020-07-28,40.52020263671875,115.05196380615234,25.440000534057617,27.380000114440918,-0.9131167108773012
2020-07-29,40.38563919067383,115.51258087158203,24.100000381469727,27.063500118255615,-1.0378506301888908
2020-07-30,40.10810089111328,115.31159210205078,24.760000228881836,26.870500087738037,-1.1382656514126182
2020-07-31,39.729652404785156,115.28646850585938,24.459999084472656,26.70950002670288,-1.3091142014434323
2020-08-03,38.9390869140625,114.48247528076172,24.280000686645508,26.526500034332276,-1.5636017909721565
2020-08-04,39.267086029052734,115.12732696533203,23.760000228881836,26.243000030517578,-1.5004355609427127
2020-08-05,39.71282958984375,114.10560607910156,22.989999771118164,25.988500022888182,-1.1559439080791027
2020-08-06,39.93149185180664,113.77898406982422,22.649999618530273,25.657999992370605,-1.010742843479129
2020-08-07,40.20061111450195,114.51597595214844,22.209999084472656,25.403999900817873,-0.9872462788718743
2020-08-10,40.13334274291992,113.8794937133789,22.1299991607666,24.90099992752075,-0.9314888313302571
2020-08-11,40.30994415283203,113.15927124023438,24.030000686645508,24.626499938964844,-0.752020170789373
2020-08-12,40.73046112060547,115.40371704101562,22.280000686645508,24.352499961853027,-0.8642282384772113
2020-08-13,40.68840789794922,115.65496063232422,22.1299991607666,24.058999919891356,-0.9178305349563313
2020-08-14,40.74728012084961,115.20269012451172,22.049999237060547,23.877499866485596,-0.8290891426999214
2020-08-17,40.54542922973633,115.5041732788086,21.350000381469727,23.72199993133545,-0.9631230290305876
2020-08-18,40.7220458984375,115.66328430175781,21.510000228881836,23.555499935150145,-0.9034748078611301
2020-08-19,39.83898162841797,114.2730941772461,22.540000915527344,23.466499996185302,-1.120675750888153
2020-08-20,39.82216262817383,114.49922943115234,22.719999313354492,23.298499965667723,-1.1592363795166871
2020-08-21,39.763282775878906,114.281494140625,22.540000915527344,23.133500003814696,-1.1566790688567408
2020-08-24,40.343597412109375,115.26968383789062,22.3700008392334,23.01500005722046,-1.024110725829733
2020-08-25,40.293121337890625,114.9849624633789,22.030000686645508,22.844500064849854,-1.0085553038473407
2020-08-26,40.503387451171875,115.96480560302734,23.270000457763672,22.803000068664552,-1.045253622639278
2020-08-27,40.562255859375,115.90616607666016,24.469999313354492,22.788500022888183,-1.0101543899119938
2020-08-28,41.90787124633789,117.19589233398438,22.959999084472656,22.713500022888184,-0.5662624811877937
2020-08-31,41.655574798583984,117.29635620117188,26.40999984741211,22.819999980926514,-0.6961330416304973
2020-09-01,41.31075668334961,116.56779479980469,26.1200008392334,22.938000011444093,-0.7556370828606737
2020-09-02,43.05166244506836,120.0014419555664,26.56999969482422,23.117000007629393,-0.42187125618732657
2020-09-03,42.45454025268555,117.55780792236328,33.599998474121094,23.664499950408935,-0.36384478696559874
2020-09-04,42.92551040649414,117.04328155517578,30.75,24.091499996185302,-0.07685230769707259
2020-09-08,41.891056060791016,114.33567810058594,31.459999084472656,24.557999992370604,-0.1842420853465578
2020-09-09,42.21064758300781,115.65149688720703,28.809999465942383,24.79699993133545,-0.21638069081218791
2020-09-10,42.05085372924805,113.66930389404297,29.709999084472656,25.168499851226805,-0.01984934386902552
2020-09-11,42.94233703613281,114.55498504638672,26.8700008392334,25.405499935150146,0.2699783245043536
2020-09-14,42.993194580078125,115.28034973144531,25.850000381469727,25.595499992370605,0.19455175604577815
2020-09-15,43.281455993652344,114.39470672607422,25.59000015258789,25.807499980926515,0.4479808410248499
2020-09-16,43.06101989746094,113.85486602783203,26.040000915527344,26.03400001525879,0.4200364949820682
2020-09-17,42.857547760009766,112.35344696044922,26.459999084472656,26.229999923706053,0.530938940401105
2020-09-18,42.77276611328125,110.89421081542969,25.829999923706055,26.385499954223633,0.6907490012701588
