Date,XOM,BAC,VIX,AvgVIX,zscore
2015-08-17,50.05775451660156,14.107258796691895,13.020000457763672,13.031500053405761,-1.3692151594705013
2015-08-18,49.50486755371094,14.043744087219238,13.789999961853027,13.110000038146973,-1.5419131011712943
2015-08-19,48.44359588623047,13.861150741577148,15.25,13.26650004386902,-1.869830199654874
2015-08-20,47.388675689697266,13.273682594299316,19.139999389648438,13.591499996185302,-2.171844029323269
2015-08-21,45.83807373046875,12.781476974487305,28.030000686645508,14.30600004196167,-2.637663257015281
2015-08-24,43.671043395996094,12.138433456420898,40.7400016784668,15.563000106811524,-3.2913088487086806
2015-08-25,43.66468048095703,12.114617347717285,36.02000045776367,16.692000150680542,-3.2919349682346977
2015-08-26,46.07320022583008,12.74971866607666,30.31999969482422,17.583000135421752,-2.560754178021125
2015-08-27,47.566619873046875,13.051396369934082,26.100000381469727,18.281500148773194,-2.1019477855839894
2015-08-28,47.70643997192383,12.987886428833008,26.049999237060547,18.978000116348266,-2.0535815008190803
2015-08-31,47.814449310302734,12.972007751464844,28.43000030517578,19.77150011062622,-2.018175940972473
2015-09-01,45.80630111694336,12.368659019470215,31.399999618530273,20.691500091552733,-2.623458152575553
2015-09-02,46.5371208190918,12.623517990112305,26.09000015258789,21.370500087738037,-2.4052602759453054
2015-09-03,46.89299774169922,12.695199012756348,25.610000610351562,21.96250009536743,-2.295915989834544
2015-09-04,46.047794342041016,12.464228630065918,27.799999237060547,22.68300004005432,-2.5520260450654644
2015-09-08,46.708702087402344,12.870413780212402,24.899999618530273,23.31650004386902,-2.365063284308364
2015-09-09,45.755470275878906,12.663337707519531,26.229999542236328,23.942500019073485,-2.657057684988213
2015-09-10,46.08590316772461,12.774837493896484,24.3700008392334,24.480500078201295,-2.5581815815361657
2015-09-11,46.19395446777344,12.774837493896484,23.200000762939453,24.96600012779236,-2.5236990292909547
2015-09-14,46.06684494018555,12.7111234664917,24.25,25.537000131607055,-2.560506308804403
2015-09-15,46.30198669433594,12.989877700805664,22.540000915527344,26.013000154495238,-2.501903935687031
2015-09-16,47.21710205078125,13.005806922912598,21.350000381469727,26.391000175476073,-2.2108013586113056
2015-09-17,47.31877136230469,12.631484985351562,21.139999389648438,26.685500144958496,-2.1562809495012263
2015-09-18,46.1876220703125,12.392548561096191,22.280000686645508,26.84250020980835,-2.5031755159581044
2015-09-21,46.638797760009766,12.504053115844727,20.139999389648438,26.448000144958495,-2.3657668872227076
2015-09-22,46.2257194519043,12.40051555633545,22.440000534057617,25.53300008773804,-2.491487279312155
2015-09-23,45.94610595703125,12.51998233795166,22.1299991607666,24.838500022888184,-2.587765904945032
2015-09-24,46.219364166259766,12.384586334228516,23.469999313354492,24.496000003814697,-2.492576070291934
2015-09-25,46.5371208190918,12.655374526977539,23.6200008392334,24.37200002670288,-2.4071389226909616
2015-09-28,46.13676452636719,12.320873260498047,27.6299991607666,24.451000022888184,-2.515178907560222
2015-09-29,46.371891021728516,12.225299835205078,26.829999923706055,24.371000003814697,-2.4345065173762253
2015-09-30,47.24887466430664,12.408477783203125,24.5,24.026000022888184,-2.165435971752219
2015-10-01,47.064571380615234,12.384586334228516,22.549999237060547,23.848999977111816,-2.2228439901238
2015-10-02,48.22117233276367,12.249192237854004,20.940000534057617,23.61549997329712,-1.8457519468369186
2015-10-05,48.81217956542969,12.496085166931152,19.540000915527344,23.20250005722046,-1.6717028316917801
2015-10-06,49.498497009277344,12.496085166931152,19.399999618530273,22.92750005722046,-1.4526774511217933
2015-10-07,50.33100891113281,12.54387378692627,18.399999618530273,22.536000061035157,-1.1898150376611496
2015-10-08,50.858463287353516,12.54387378692627,17.420000076293945,22.188500022888185,-1.0214878349641305
2015-10-09,50.36914825439453,12.408477783203125,17.079999923706055,21.882499980926514,-1.1696589932157686
2015-10-12,50.39455032348633,12.36069107055664,16.170000076293945,21.478499984741212,-1.1587343151923752
2015-10-13,50.30557632446289,12.36069107055664,17.670000076293945,21.23499994277954,-1.187128703491309
2015-10-14,50.94109344482422,12.456268310546875,18.030000686645508,21.06899995803833,-0.989951686539493
2015-10-15,51.7799186706543,12.894305229187012,16.049999237060547,20.814499950408937,-0.7480882538438064
2015-10-16,52.4154167175293,12.838554382324219,15.050000190734863,20.452999925613405,-0.541993189394957
2015-10-19,51.468528747558594,12.854483604431152,14.979999542236328,20.194999933242798,-0.8451141612712753
2015-10-20,51.36686325073242,12.902270317077637,15.75,19.860499906539918,-0.8803768864080426
2015-10-21,50.97285079956055,12.663337707519531,16.700000762939453,19.58899998664856,-0.9920282368492477
2015-10-22,52.67596435546875,12.870413780212402,14.449999809265137,19.138000011444092,-0.46072309750366797
2015-10-23,52.733184814453125,13.157130241394043,14.460000038146973,18.67999997138977,-0.4593705284650493
2015-10-26,51.614715576171875,13.149164199829102,15.289999961853027,18.063000011444093,-0.8158393003987612
2015-10-27,51.5320930480957,13.061554908752441,15.430000305175781,17.493000030517578,-0.8370402319829816
2015-10-28,52.2883186340332,13.762422561645508,14.329999923706055,16.984500026702882,-0.6370366093011404
2015-10-29,52.25654602050781,13.611096382141113,14.609999656677246,16.587500047683715,-0.6382522229124868
2015-10-30,52.580657958984375,13.364204406738281,15.069999694824219,16.294000005722047,-0.5202582202197615
2015-11-02,54.19481658935547,13.587203025817871,14.149999618530273,16.024499940872193,-0.01828036815834689
2015-11-03,55.19252014160156,13.682777404785156,14.539999961853027,15.78149995803833,0.2944818456842098
2015-11-04,54.63965606689453,13.547384262084961,15.510000228881836,15.636999988555909,0.12603003017355277
2015-11-05,53.89611053466797,13.786312103271484,15.050000190734863,15.518499994277954,-0.12534870039905616
2015-11-06,53.680057525634766,14.296034812927246,14.329999923706055,15.380999994277953,-0.2243573953221995
2015-11-09,52.532615661621094,14.080994606018066,16.520000457763672,15.398500013351441,-0.5778606415479715
2015-11-10,52.78901672363281,14.216391563415527,15.289999961853027,15.279500007629395,-0.5040196787222375
2015-11-11,52.321067810058594,14.136744499206543,16.059999465942383,15.180999946594238,-0.6486598712456593
2015-11-12,50.90439987182617,13.834101676940918,18.3700008392334,15.29700002670288,-1.082915475682284
2015-11-13,50.064640045166016,13.69870662689209,20.079999923706055,15.54850001335144,-1.342924594043849
2015-11-16,51.859527587890625,13.881887435913086,18.15999984741211,15.70750002861023,-0.7809223488650121
2015-11-17,51.256954193115234,13.873923301696777,18.84000015258789,15.862000036239625,-0.9727527201955717
2015-11-18,51.75696563720703,14.208426475524902,16.850000381469727,15.869500017166137,-0.832909769435822
2015-11-19,51.47490310668945,14.088957786560059,16.989999771118164,15.996500015258789,-0.9158794335321245
2015-11-20,51.14799118041992,14.057100296020508,15.470000267028809,16.047000026702882,-1.0183285597540679
2015-11-23,51.46208190917969,13.913741111755371,15.619999885559082,16.063500022888185,-0.9096381844655771
2015-11-24,52.48774719238281,13.913741111755371,15.930000305175781,16.088500022888184,-0.5823162855326787
2015-11-25,52.083892822265625,13.889852523803711,15.1899995803833,16.131500005722046,-0.7097900970526989
2015-11-27,52.071075439453125,13.921708106994629,15.119999885559082,16.157000017166137,-0.715759115644461
2015-11-30,52.34670639038086,13.881887435913086,16.1299991607666,16.209999990463256,-0.6254483425176818
2015-12-01,52.494144439697266,14.184530258178711,14.670000076293945,16.23600001335144,-0.5962437271570966
2015-12-02,50.99413299560547,14.072720527648926,15.90999984741211,16.304500007629393,-1.068350680647369
2015-12-03,50.26334762573242,13.817138671875,18.110000610351562,16.43450002670288,-1.2864949707225277
2015-12-04,50.551815032958984,14.216479301452637,14.8100004196167,16.42250003814697,-1.217985944881601
2015-12-07,49.2313117980957,14.008821487426758,15.84000015258789,16.498000049591063,-1.6271538471781073
2015-12-08,47.84024429321289,13.729288101196289,17.600000381469727,16.552000045776367,-2.0546023638230144
2015-12-09,48.481292724609375,13.657403945922852,19.610000610351562,16.768000078201293,-1.8457845829160218
2015-12-10,48.51974868774414,13.737272262573242,19.34000015258789,16.93200011253357,-1.8382220832932261
2015-12-11,47.654354095458984,13.361895561218262,24.389999389648438,17.23300004005432,-2.092259836882862
2015-12-14,48.737701416015625,13.417804718017578,22.729999542236328,17.365500020980836,-1.7498268743263803
2015-12-15,50.91719436645508,13.912983894348145,20.950000762939453,17.5050000667572,-1.0834842016181399
2015-12-16,50.73771286010742,14.176543235778809,17.860000610351562,17.456000089645386,-1.1563050154657641
2015-12-17,49.974884033203125,13.817138671875,18.940000534057617,17.56050009727478,-1.378552733060766
2015-12-18,49.53898239135742,13.385852813720703,20.700000762939453,17.746000146865846,-1.4922287613159646
2015-12-21,49.526161193847656,13.553574562072754,18.700000762939453,17.907500171661376,-1.5062113098124996
2015-12-22,49.77616500854492,13.641430854797363,16.600000381469727,17.956500196456908,-1.431608336227829
2015-12-23,51.404396057128906,13.849085807800293,15.569999694824219,17.93850016593933,-0.9242346868500306
2015-12-24,50.85310745239258,13.79317855834961,15.739999771118164,17.966000175476076,-1.096871170290985
2015-12-28,50.47489547729492,13.681364059448242,16.90999984741211,18.055500173568724,-1.2109765156110766
2015-12-29,50.7441291809082,13.801169395446777,16.079999923706055,18.0530002117157,-1.1321207845501284
2015-12-30,50.071044921875,13.617471694946289,17.290000915527344,18.184000253677368,-1.336090003196463
2015-12-31,49.968482971191406,13.441764831542969,18.209999084472656,18.299000215530395,-1.3584589302314114
2016-01-04,49.65437316894531,13.122292518615723,20.700000762939453,18.42850022315979,-1.4398612490488816
2016-01-05,50.077457427978516,13.122292518615723,19.34000015258789,18.65500020980835,-1.3048418179115788
2016-01-06,49.66078186035156,12.842752456665039,20.59000015258789,18.89250020980835,-1.4213309716768117
2016-01-07,48.865901947021484,12.37951946258545,24.989999771118164,19.262000179290773,-1.647684214129241
2016-01-08,47.87871551513672,12.139914512634277,27.010000228881836,19.632000160217284,-1.9485963010020384
2016-01-11,47.23768615722656,12.227767944335938,24.299999237060547,19.880000114440918,-2.1583497366627498
2016-01-12,48.205631256103516,12.227767944335938,22.469999313354492,19.78400011062622,-1.8494481554005409
2016-01-13,48.494110107421875,11.900313377380371,25.219999313354492,19.908500099182127,-1.7380748413940876
2016-01-14,50.718482971191406,11.97219181060791,23.950000762939453,20.05850009918213,-1.0324466514391448
2016-01-15,49.731300354003906,11.548892974853516,27.020000457763672,20.516500091552736,-1.3225247074808946
2016-01-19,48.974884033203125,11.373184204101562,26.049999237060547,20.87200002670288,-1.5535589195655286
2016-01-20,46.91074752807617,10.93391227722168,27.59000015258789,21.216499996185302,-2.1863847071708893
2016-01-21,47.50051498413086,10.67034912109375,26.690000534057617,21.61599998474121,-1.982628578364993
2016-01-22,49.08384323120117,10.830081939697266,22.34000015258789,21.90299997329712,-1.4867587498681771
2016-01-25,47.423580169677734,10.350873947143555,24.149999618530273,22.33199996948242,-1.988340765415385
2016-01-26,49.16719055175781,10.630412101745605,22.5,22.669999980926512,-1.4483850619803231
2016-01-27,48.263336181640625,10.67034912109375,23.110000610351562,22.980000019073486,-1.7391884551550165
2016-01-28,49.35307693481445,10.806121826171875,22.420000076293945,23.297000026702882,-1.3994248689371347
2016-01-29,49.90437698364258,11.293313980102539,20.200000762939453,23.442500019073485,-1.2522185080564563
2016-02-01,48.904361724853516,11.149552345275879,19.979999542236328,23.53100004196167,-1.5628767563501438
2016-02-02,47.814613342285156,10.566515922546387,21.979999542236328,23.594999980926513,-1.8762666985164287
2016-02-03,50.308231353759766,10.406780242919922,21.649999618530273,23.710499954223632,-1.071055183909229
2016-02-04,51.17361068725586,10.582491874694824,21.84000015258789,23.772999954223632,-0.8052476322544817
2016-02-05,51.333885192871094,10.342887878417969,23.3799991607666,23.692499923706055,-0.7399690705003928
2016-02-08,52.02620315551758,9.799786567687988,26.0,23.641999912261962,-0.4870009139877309
2016-02-09,51.79979705810547,9.743880271911621,26.540000915527344,23.753999996185303,-0.5559572755747515
2016-02-10,51.32760238647461,9.568169593811035,26.290000915527344,23.945000076293944,-0.6962873497550708
2016-02-11,51.48930358886719,8.913253784179688,28.139999389648438,24.091000080108643,-0.606061676331277
2016-02-12,52.4142951965332,9.544206619262695,25.399999618530273,24.163500022888183,-0.3480765097864451
2016-02-16,52.537208557128906,9.783815383911133,24.110000610351562,24.018000030517577,-0.32298123982081817
2016-02-17,53.04174041748047,10.031405448913574,22.309999465942383,23.83100004196167,-0.17657023454226176
2016-02-18,53.332820892333984,9.775824546813965,21.639999389648438,23.533500003814698,-0.06860520167884239
2016-02-19,53.36518096923828,9.687973022460938,20.530000686645508,23.22550001144409,-0.05309729963505819
2016-02-22,53.29402160644531,10.01542854309082,19.3799991607666,23.07749996185303,-0.09511721820092779
2016-02-23,52.5436897277832,9.711932182312012,20.979999542236328,22.91899995803833,-0.31667379232562537
2016-02-24,52.73124313354492,9.687973022460938,20.719999313354492,22.829999923706055,-0.2554067075703057
2016-02-25,53.04822540283203,9.839720726013184,19.110000610351562,22.629999923706055,-0.16319662285989336
2016-02-26,52.88003158569336,10.143219947814941,19.809999465942383,22.499499893188478,-0.23477052018882452
2016-02-29,51.845088958740234,9.999455451965332,20.549999237060547,22.516999816894533,-0.5565750162971072
2016-03-01,52.576019287109375,10.53456974029541,17.700000762939453,22.402999877929688,-0.35486907883566066
2016-03-02,53.49454116821289,10.751035690307617,17.09000015258789,22.158499908447265,-0.07450544424552935
2016-03-03,53.300479888916016,10.823190689086914,16.700000762939453,21.910999965667724,-0.1406916047992184
2016-03-04,53.22935485839844,10.855259895324707,16.860000610351562,21.66199998855591,-0.16528101681442356
2016-03-07,54.632999420166016,10.84724235534668,17.350000381469727,21.360500049591064,0.28313871317397926
2016-03-08,53.44926452636719,10.47043514251709,18.670000076293945,20.994000053405763,-0.07240703558092254
2016-03-09,53.300479888916016,10.534570693969727,18.34000015258789,20.584000015258788,-0.12367107878122653
2016-03-10,53.158164978027344,10.638794898986816,18.049999237060547,20.17199993133545,-0.17523454163014743
2016-03-11,53.164642333984375,11.055686950683594,16.5,19.589999961853028,-0.19775241261364285
2016-03-14,53.30696105957031,10.935433387756348,16.920000076293945,19.165999984741212,-0.14524244754422522
2016-03-15,53.572147369384766,10.879307746887207,16.84000015258789,18.802499961853027,-0.057303348110796265
2016-03-16,53.6044921875,10.67086410522461,14.989999771118164,18.436499977111815,-0.034688745722806266
2016-03-17,54.40013885498047,10.74301815032959,14.4399995803833,18.07649998664856,0.21497193724738406
2016-03-18,54.46481704711914,11.055686950683594,14.020000457763672,17.75099997520447,0.2171740385564179
2016-03-21,54.08964920043945,11.095773696899414,13.789999961853027,17.47150001525879,0.09508223511913266
2016-03-22,54.4130859375,11.031636238098145,14.170000076293945,17.13100004196167,0.2020833430326083
