Date,KLAC,MNST,VIX,AvgVIX,zscore
2020-11-09,218.9986114501953,40.67499923706055,25.75,30.59149980545044,1.099264547843152
2020-11-10,210.9011688232422,40.790000915527344,24.799999237060547,30.527999782562254,0.4927219808399857
2020-11-11,220.120361328125,42.25,23.450000762939453,30.380499839782715,0.5222543069786332
2020-11-12,219.88465881347656,41.47999954223633,25.350000381469727,30.299499893188475,0.8259265016643462
2020-11-13,223.4239044189453,42.0099983215332,23.100000381469727,30.083999919891358,0.8499344743930651
2020-11-16,228.79891967773438,41.790000915527344,22.450000762939453,29.74749994277954,1.3122435145280775
2020-11-17,228.855712890625,42.77000045776367,22.709999084472656,29.415499877929687,0.9089707588164377
2020-11-18,227.43624877929688,42.11000061035156,23.84000015258789,29.174999904632568,1.085252728732456
2020-11-19,230.66319274902344,41.8650016784668,23.110000610351562,28.924999904632568,1.4097235886296275
2020-11-20,229.5465545654297,41.7599983215332,23.700000762939453,28.732499980926512,1.376299745727841
2020-11-23,236.80471801757812,42.03499984741211,22.65999984741211,28.242500019073486,1.7628812611941507
2020-11-24,236.7384796142578,42.095001220703125,21.639999389648438,27.657000064849854,1.7333798315299758
2020-11-25,235.5839385986328,42.040000915527344,21.25,26.70550012588501,1.67656416022662
2020-11-27,240.48587036132812,42.07500076293945,20.84000015258789,25.86800012588501,2.0002764988335344
2020-11-30,238.44183349609375,42.38999938964844,20.56999969482422,24.995500087738037,1.7283464191919375
2020-12-01,242.88003540039062,43.34000015258789,20.770000457763672,24.17750005722046,1.6398746788014305
2020-12-02,242.55828857421875,43.130001068115234,21.170000076293945,23.458500099182128,1.7049277657562836
2020-12-03,243.57086181640625,43.2599983215332,21.280000686645508,23.044000148773193,1.720785657013578
2020-12-04,249.5420684814453,43.720001220703125,20.790000915527344,22.704500198364258,1.9416930613495724
2020-12-07,252.38099670410156,43.584999084472656,21.299999237060547,22.526500129699706,2.1936852437846004
2020-12-08,252.60809326171875,44.099998474121094,20.68000030517578,22.273000144958495,1.995372645522773
2020-12-09,242.71914672851562,43.95000076293945,22.270000457763672,22.146500205993654,1.3753161998076273
2020-12-10,242.23654174804688,44.01499938964844,22.520000457763672,22.100000190734864,1.3150072770507253
2020-12-11,243.7979278564453,44.0099983215332,23.309999465942383,21.998000144958496,1.4248277371421645
2020-12-14,246.16371154785156,44.209999084472656,24.719999313354492,22.079000091552736,1.5049765032027684
2020-12-15,246.99649047851562,44.290000915527344,22.889999389648438,22.101000022888183,1.5292009927749275
2020-12-16,246.56118774414062,44.900001525878906,22.5,22.09050006866455,1.2457067369473092
