Date,MS,AMD,VIX,AvgVIX,zscore
2020-09-01,44.01494216918945,92.18000030517578,26.1200008392334,22.938000011444093,-1.691570427374546
2020-09-02,44.57581329345703,90.22000122070312,26.56999969482422,23.117000007629393,-1.5455708391371612
2020-09-03,44.157264709472656,82.54000091552734,33.599998474121094,23.664499950408935,-1.1922971498813812
2020-09-04,44.12377166748047,82.01000213623047,30.75,24.091499996185302,-1.168303101751797
2020-09-08,41.997535705566406,78.69000244140625,31.459999084472656,24.557999992370604,-1.1782786028903487
2020-09-09,42.7425537109375,81.91000366210938,28.809999465942383,24.79699993133545,-1.278763866063117
2020-09-10,42.09798812866211,78.9800033569336,29.709999084472656,25.168499851226805,-1.184538995345111
2020-09-11,42.148197174072266,76.33999633789062,26.8700008392334,25.405499935150146,-1.0468687543834168
2020-09-14,42.817893981933594,77.9000015258789,25.850000381469727,25.595499992370605,-1.0697288411656274
2020-09-15,42.181678771972656,78.93000030517578,25.59000015258789,25.807499980926515,-1.1750116267238917
2020-09-16,42.817893981933594,76.66000366210938,26.040000915527344,26.03400001525879,-1.0070381579227716
2020-09-17,42.06449890136719,76.55000305175781,26.459999084472656,26.229999923706053,-1.0644860805789993
2020-09-18,41.922183990478516,74.93000030517578,25.829999923706055,26.385499954223633,-0.9944857818245343
2020-09-21,40.48237609863281,77.94000244140625,27.780000686645508,26.64749994277954,-1.2670792202584573
2020-09-22,39.87128829956055,77.69999694824219,26.860000610351562,26.87199993133545,-1.3060527870255958
2020-09-23,38.85838317871094,74.7300033569336,28.579999923706055,27.199499893188477,-1.2406115780672706
2020-09-24,39.01743698120117,75.81999969482422,28.510000228881836,27.461499881744384,-1.2824163594919404
2020-09-25,39.37739562988281,78.05999755859375,26.3799991607666,27.55699987411499,-1.365559451533898
2020-09-28,40.49911117553711,79.4800033569336,26.190000534057617,27.71849994659424,-1.3435375679636328
2020-09-29,39.5448112487793,81.7699966430664,26.270000457763672,27.711499977111817,-1.5391246170526798
2020-09-30,40.4739990234375,81.98999786376953,26.3700008392334,27.723999977111816,-1.4725358081283346
2020-10-01,39.561553955078125,84.86000061035156,26.700000762939453,27.73050003051758,-1.6939459700267652
2020-10-02,40.155906677246094,81.80000305175781,27.6299991607666,27.432000064849852,-1.489533469657506
2020-10-05,40.68326950073242,86.1500015258789,27.959999084472656,27.292500019073486,-1.6653514179329865
2020-10-06,39.9633674621582,84.4800033569336,29.479999542236328,27.19350004196167,-1.641129256363662
2020-10-07,40.775360107421875,86.69000244140625,28.059999465942383,27.15600004196167,-1.6849504126299069
2020-10-08,41.01811981201172,86.51000213623047,26.360000610351562,26.988500118255615,-1.6555472238386624
2020-10-09,40.87581253051758,83.0999984741211,25.0,26.895000076293947,-1.4950490501364033
2020-10-12,42.47468566894531,84.29000091552734,25.06999969482422,26.85600004196167,-1.4214924016010215
2020-10-13,42.223541259765625,85.27999877929688,26.06999969482422,26.880000019073485,-1.4925479536674013
2020-10-14,42.39934158325195,84.20999908447266,26.399999618530273,26.897999954223632,-1.423749048034181
2020-10-15,42.96857452392578,83.12999725341797,26.969999313354492,26.923499965667723,-1.3215402300714367
2020-10-16,43.403865814208984,83.16999816894531,27.40999984741211,27.002499961853026,-1.2871575299611542
2020-10-19,42.65046310424805,82.0,29.18000030517578,27.07249994277954,-1.291015699026361
2020-10-20,43.08576965332031,81.55999755859375,29.350000381469727,27.196999931335448,-1.2323641499876223
2020-10-21,42.17332458496094,79.19999694824219,28.649999618530273,27.20049991607666,-1.1893605629688742
2020-10-22,43.3369026184082,79.41999816894531,28.110000610351562,27.180499935150145,-1.1031688247189602
2020-10-23,43.42060852050781,81.95999908447266,27.549999237060547,27.238999938964845,-1.2245832428801982
2020-10-26,42.12309646606445,82.2300033569336,32.459999084472656,27.552499866485597,-1.3467496332477626
2020-10-27,40.67490768432617,78.87999725341797,33.349998474121094,27.906499767303465,-1.2985004895281853
2020-10-28,39.8210563659668,76.4000015258789,40.279998779296875,28.60199966430664,-1.2445298853105666
2020-10-29,40.580047607421875,78.0199966430664,37.59000015258789,29.146499633789062,-1.262954862648922
2020-10-30,40.60533142089844,75.29000091552734,38.02000045776367,29.665999698638917,-1.1228196443525316
2020-11-02,41.642608642578125,74.69999694824219,37.130001068115234,30.124499797821045,-1.006239407900055
2020-11-03,43.16056823730469,76.58000183105469,35.54999923706055,30.427999782562257,-0.9743343753730347
2020-11-04,43.37138366699219,81.3499984741211,29.56999969482422,30.50349979400635,-1.197860244924242
2020-11-05,44.0207405090332,83.0,27.579999923706055,30.56449975967407,-1.22697139164573
2020-11-06,43.59908676147461,85.87999725341797,24.860000610351562,30.55749979019165,-1.407840142713254
2020-11-09,47.24217224121094,83.12000274658203,25.75,30.59149980545044,-0.9636180610777103
2020-11-10,47.014488220214844,77.98999786376953,24.799999237060547,30.527999782562254,-0.7233020056981316
2020-11-11,47.51203536987305,81.27999877929688,23.450000762939453,30.380499839782715,-0.8480231580310197
2020-11-12,46.8458137512207,81.83999633789062,25.350000381469727,30.299499893188475,-0.9320535972981181
2020-11-13,47.73973083496094,81.43000030517578,23.100000381469727,30.083999919891358,-0.8365637798097644
2020-11-16,49.00468826293945,83.7300033569336,22.450000762939453,29.74749994277954,-0.8470521448180679
2020-11-17,49.59500503540039,83.36000061035156,22.709999084472656,29.415499877929687,-0.778975494976522
2020-11-18,49.59500503540039,82.54000091552734,23.84000015258789,29.174999904632568,-0.7375186968404424
2020-11-19,49.44321823120117,85.54000091552734,23.110000610351562,28.924999904632568,-0.9018844610955413
2020-11-20,48.7516975402832,84.63999938964844,23.700000762939453,28.732499980926512,-0.9142174511993248
2020-11-23,50.82624053955078,85.30999755859375,22.65999984741211,28.242500019073486,-0.7745888599518748
2020-11-24,53.634456634521484,85.06999969482422,21.639999389648438,27.657000064849854,-0.527593707221672
2020-11-25,53.53327178955078,86.70999908447266,21.25,26.70550012588501,-0.6189697685084902
2020-11-27,53.83685302734375,87.19000244140625,20.84000015258789,25.86800012588501,-0.6178477129824073
2020-11-30,52.14179992675781,92.66000366210938,20.56999969482422,24.995500087738037,-1.0361586521995303
2020-12-01,53.36460494995117,92.62999725341797,20.770000457763672,24.17750005722046,-0.9323738823114917
2020-12-02,53.9886589050293,93.73999786376953,21.170000076293945,23.458500099182128,-0.9363003288703988
2020-12-03,54.02237319946289,92.30999755859375,21.280000686645508,23.044000148773193,-0.8611840232835956
2020-12-04,54.81509017944336,94.04000091552734,20.790000915527344,22.704500198364258,-0.8823500880879886
2020-12-07,54.1910514831543,94.06999969482422,21.299999237060547,22.526500129699706,-0.9360574167953122
2020-12-08,53.89588928222656,92.91999816894531,20.68000030517578,22.273000144958495,-0.9026021994126034
2020-12-09,54.283817291259766,89.83000183105469,22.270000457763672,22.146500205993654,-0.713937114771695
2020-12-10,54.34284591674805,91.66000366210938,22.520000457763672,22.100000190734864,-0.8015198979707844
2020-12-11,53.398338317871094,91.6500015258789,23.309999465942383,21.998000144958496,-0.8800069033410296
2020-12-14,52.1839599609375,94.77999877929688,24.719999313354492,22.079000091552736,-1.1398134350278695
2020-12-15,53.92961502075195,97.12000274658203,22.889999389648438,22.101000022888183,-1.1121215986603115
2020-12-16,54.16575241088867,96.8499984741211,22.5,22.09050006866455,-1.0787219200146547
2020-12-17,54.53679656982422,96.83999633789062,21.93000030517578,21.995000076293945,-1.0471844377387034
2020-12-18,54.12358093261719,95.91999816894531,21.56999969482422,21.91800003051758,-1.035230768767486
2020-12-21,57.20165252685547,93.2300033569336,25.15999984741211,21.99099998474121,-0.6418018812025328
2020-12-22,56.1981201171875,93.16000366210938,24.229999542236328,22.069499969482422,-0.722192049132038
2020-12-23,57.522117614746094,91.55000305175781,23.309999465942383,22.15299997329712,-0.530064267554918
2020-12-24,57.42091369628906,91.80999755859375,21.530000686645508,22.167000007629394,-0.5516728933632573
2020-12-28,57.38719177246094,91.5999984741211,21.700000762939453,22.210000038146973,-0.5438762407525495
2020-12-29,57.1004638671875,90.62000274658203,23.079999923706055,22.335500049591065,-0.5183106302452897
2020-12-30,57.2100830078125,92.29000091552734,22.770000457763672,22.435500049591063,-0.5935730209559972
2020-12-31,57.791969299316406,91.70999908447266,22.75,22.514500045776366,-0.5155845010467335
2021-01-04,57.62331008911133,92.30000305175781,26.969999313354492,22.798999977111816,-0.5595189817505618
2021-01-05,58.6015510559082,92.7699966430664,25.34000015258789,23.026499938964843,-0.5014665585873862
2021-01-06,62.135013580322266,90.33000183105469,25.06999969482422,23.214999961853028,-0.08259090580626494
2021-01-07,63.19759750366211,95.16000366210938,22.3700008392334,23.299499988555908,-0.2379138951405784
2021-01-08,63.45901870727539,94.58000183105469,21.559999465942383,23.263999938964844,-0.18672706273184136
2021-01-11,64.14209747314453,97.25,24.079999923706055,23.34199991226196,-0.2645859813013887
2021-01-12,63.92283630371094,95.36000061035156,23.329999923706055,23.342999935150146,-0.18737073990016134
2021-01-13,63.72043991088867,91.77999877929688,22.209999084472656,23.217499923706054,-0.023303429444454123
2021-01-14,64.48786163330078,90.79000091552734,23.25,23.235499954223634,0.09093031499210251
2021-01-15,63.45058822631836,88.20999908447266,24.34000015258789,23.32749996185303,0.13461666511519385
2021-01-19,63.23975372314453,89.44999694824219,23.239999771118164,23.392999935150147,0.05429310802143575
2021-01-20,63.11325454711914,88.75,21.579999923706055,23.39349994659424,0.07910331983711752
2021-01-21,62.99518966674805,91.52999877929688,21.31999969482422,23.201499938964844,-0.07131953302318535
2021-01-22,62.51449966430664,92.79000091552734,21.90999984741211,23.085499954223632,-0.17522346723963972
2021-01-25,61.03871536254883,94.12999725341797,23.190000534057617,23.079500007629395,-0.3663951137062842
2021-01-26,60.05204391479492,94.70999908447266,23.020000457763672,23.153999996185302,-0.47823732212206965
2021-01-27,57.69919204711914,88.83999633789062,37.209999084472656,23.929499912261964,-0.3782448214633945
2021-01-28,58.758766174316406,87.5199966430664,30.209999084472656,24.285999870300294,-0.22289335236562283
2021-01-29,56.83460998535156,85.63999938964844,33.09000015258789,24.801999855041505,-0.28877050292896667
2021-02-01,57.360164642333984,87.66000366210938,30.239999771118164,25.176499843597412,-0.3469419490112199
2021-02-02,60.14043045043945,88.86000061035156,25.559999465942383,25.105999851226805,-0.17508632965025392
2021-02-03,59.84375762939453,87.88999938964844,22.90999984741211,24.984499835968016,-0.1508577426249708
2021-02-04,61.27627182006836,87.83999633789062,21.770000457763672,24.81949987411499,-0.02852324281908719
2021-02-05,62.0645751953125,87.9000015258789,20.8700008392334,24.74449987411499,0.0343718134412046
2021-02-08,62.920719146728516,91.47000122070312,21.239999771118164,24.72849988937378,-0.07451447770664403
2021-02-09,62.92918395996094,90.91000366210938,21.6299991607666,24.605999851226805,-0.04549468707602437
2021-02-10,63.005462646484375,92.3499984741211,21.989999771118164,24.538999843597413,-0.11191716364618388
2021-02-11,62.4884147644043,92.66000366210938,21.25,24.49099988937378,-0.1708327616564762
2021-02-12,63.24281692504883,93.7699966430664,19.969999313354492,24.326999855041503,-0.16385731714004056
2021-02-16,64.4634017944336,91.45999908447266,21.459999084472656,24.18299980163574,0.05501149013659537
2021-02-17,63.95481491088867,89.94000244140625,21.5,24.095999813079835,0.08932308365863821
2021-02-18,63.429298400878906,88.63999938964844,22.489999771118164,24.14149980545044,0.11109655380538032
2021-02-19,64.4210433959961,89.58000183105469,22.049999237060547,24.177999782562257,0.14651608949450592
2021-02-22,65.60774230957031,85.37000274658203,23.450000762939453,24.254999828338622,0.4586094358227415
2021-02-23,65.69252014160156,84.73999786376953,23.110000610351562,24.25099983215332,0.49755093468774425
2021-02-24,67.70989227294922,86.94000244140625,21.34000015258789,24.16699981689453,0.5550454422968311
2021-02-25,66.48084259033203,82.41999816894531,28.889999389648438,23.75099983215332,0.6807737065130203
2021-02-26,65.15849304199219,84.51000213623047,27.950000762939453,23.63799991607666,0.4645161762806352
2021-03-01,67.09960174560547,86.38999938964844,23.350000381469727,23.15099992752075,0.5318111287110916
2021-03-02,68.48128509521484,84.12999725341797,24.100000381469727,22.84399995803833,0.7616255781568273
2021-03-03,69.5577621459961,80.86000061035156,26.670000076293945,22.89949998855591,1.016976872289379
2021-03-04,68.75251770019531,77.75,28.56999969482422,23.182499980926515,1.1068638634674202
2021-03-05,68.54907989501953,78.5199966430664,24.65999984741211,23.326999950408936,1.0509208136250068
2021-03-08,68.7440185546875,73.95999908447266,25.469999313354492,23.55699987411499,1.2977644646096014
2021-03-09,68.53211212158203,78.52999877929688,24.030000686645508,23.69649991989136,1.048996056709871
2021-03-10,70.43084716796875,77.5199966430664,22.559999465942383,23.742999935150145,1.258857100960938
2021-03-11,70.56646728515625,81.2300033569336,21.90999984741211,23.738999938964845,1.0826323736280272
2021-03-12,71.49040222167969,81.05000305175781,20.690000534057617,23.710999965667725,1.1690047811867585
2021-03-15,71.08354187011719,82.5,20.030000686645508,23.714000034332276,1.0616699105798284
2021-03-16,69.96463775634766,82.75,19.790000915527344,23.63050012588501,0.9554525245488851
2021-03-17,71.08354187011719,82.62999725341797,19.229999542236328,23.517000102996825,1.0550976277762978
2021-03-18,71.15135955810547,78.12000274658203,21.579999923706055,23.47150011062622,1.2887816702078392
2021-03-19,70.3036880493164,79.05999755859375,20.950000762939453,23.416500186920167,1.170364346363474
2021-03-22,69.43911743164062,80.30000305175781,18.8799991607666,23.188000106811522,1.035366020252573
