Date,PEP,CVX,VIX,AvgVIX,zscore
2022-05-04,153.00961303710938,142.7093048095703,25.420000076293945,25.762500190734862,-0.5668945537716198
2022-05-05,149.95578002929688,141.5767364501953,31.200000762939453,26.21750020980835,-0.9298047597024893
2022-05-06,149.97337341308594,145.3490753173828,30.190000534057617,26.6495002746582,-1.0574497815351351
2022-05-09,151.10867309570312,135.6074981689453,34.75,27.3290002822876,-0.5724217124015808
2022-05-10,150.92384338378906,136.91030883789062,32.9900016784668,27.76000032424927,-0.6416309867184038
2022-05-11,150.19337463378906,138.93699645996094,32.560001373291016,28.175000381469726,-0.8075924167378621
2022-05-12,149.96453857421875,140.2568817138672,31.770000457763672,28.6725004196167,-0.8831817929601212
2022-05-13,152.88641357421875,142.9477081298828,28.8700008392334,28.981000423431396,-0.5913225854027397
2022-05-16,154.4265594482422,147.32461547851562,27.469999313354492,29.246000385284425,-0.5394058006845244
2022-05-17,153.5376739501953,148.19325256347656,26.100000381469727,29.48250036239624,-0.686321235121781
2022-05-18,144.02407836914062,144.28680419921875,30.959999084472656,30.01450033187866,-1.8038661341980966
2022-05-19,141.86788940429688,143.25656127929688,29.350000381469727,30.34800033569336,-2.0521587126746055
2022-05-20,142.7567901611328,144.08079528808594,29.43000030517578,30.409000396728516,-1.9635622451113495
2022-05-23,145.740234375,147.42910766601562,28.479999542236328,30.48200035095215,-1.6862506453352653
2022-05-24,147.6939697265625,148.21897888183594,29.450000762939453,30.278500366210938,-1.4563228391713108
2022-05-25,148.70606994628906,150.5971221923828,28.3700008392334,30.117000389099122,-1.4050451677642881
2022-05-26,149.70932006835938,151.61021423339844,27.5,29.992500400543214,-1.307905017211319
2022-05-27,151.1702880859375,153.06114196777344,25.719999313354492,29.608500289916993,-1.1656064699198267
2022-05-31,147.6324005126953,149.95323181152344,26.190000534057617,29.301000308990478,-1.5241728486547104
2022-06-01,146.5234832763672,151.37841796875,25.690000534057617,29.12300033569336,-1.7192212467549517
2022-06-02,147.71096801757812,151.1036834716797,24.719999313354492,29.088000297546387,-1.553466361800233
2022-06-03,146.08926391601562,152.47735595703125,24.790000915527344,28.76750030517578,-1.8142301740674094
2022-06-06,146.70069885253906,151.81625366210938,25.06999969482422,28.51150026321411,-1.7109809792780355
2022-06-07,147.60462951660156,154.70953369140625,24.020000457763672,27.975000286102294,-1.6916869096597478
2022-06-08,146.8690643310547,155.50802612304688,23.959999084472656,27.523500156402587,-1.8160066432723916
2022-06-09,144.25482177734375,152.40866088867188,26.09000015258789,27.200000095367432,-2.0533024674507496
2022-06-10,144.02439880371094,150.5885467529297,27.75,26.999000072479248,-2.0209248207375263
2022-06-13,141.56077575683594,143.66009521484375,34.02000045776367,27.256500053405762,-2.1064813918426544
2022-06-14,138.35275268554688,143.84898376464844,32.689998626708984,27.517500019073488,-2.5352106350295136
2022-06-15,139.8326873779297,141.0243682861328,29.6200008392334,27.69350004196167,-2.24311938251772
2022-06-16,139.15919494628906,133.48635864257812,32.95000076293945,27.79300012588501,-2.072069243160969
2022-06-17,139.18577575683594,127.39071655273438,31.1299991607666,27.882000064849855,-1.85857031847454
2022-06-21,142.42039489746094,132.7222442626953,30.190000534057617,27.920000076293945,-1.6165240977634956
2022-06-22,143.59017944335938,126.95282745361328,28.950000762939453,27.943500137329103,-1.26380192399783
2022-06-23,145.42457580566406,122.2823486328125,29.049999237060547,27.923500061035156,-0.8614667310442758
2022-06-24,147.2235870361328,124.2913589477539,27.229999542236328,27.866499996185304,-0.6939033085758641
2022-06-27,147.41851806640625,126.6952896118164,26.950000762939453,27.839000034332276,-0.7510652236493921
2022-06-28,145.3448028564453,128.73004150390625,28.360000610351562,27.971000099182127,-1.0940949793393657
2022-06-29,147.75526428222656,126.18875122070312,28.15999984741211,28.069500064849855,-0.6892938746043473
2022-06-30,147.69326782226562,124.29993438720703,28.709999084472656,28.220499992370605,-0.6323820109845087
2022-07-01,150.11256408691406,125.78523254394531,26.700000762939453,28.319500064849855,-0.36513781121425126
2022-07-05,149.7758331298828,122.4798355102539,27.540000915527344,28.457000064849854,-0.2955824504146506
2022-07-06,151.2734832763672,120.86576843261719,26.729999542236328,28.54000005722046,-0.04286410221367972
2022-07-07,150.97215270996094,123.21817779541016,26.079999923706055,28.643000030517577,-0.16356620620404574
2022-07-08,152.31918334960938,122.57430267333984,24.639999389648438,28.677000045776367,0.03590444380277991
2022-07-11,151.06968688964844,121.49247741699219,26.170000076293945,28.68100004196167,-0.09127733457428315
2022-07-12,150.2100372314453,119.26885986328125,27.290000915527344,28.65800008773804,-0.12781388032102337
2022-07-13,150.74176025390625,118.4704360961914,26.81999969482422,28.298000049591064,-0.03032506521164049
2022-07-14,151.52159118652344,116.7104263305664,26.399999618530273,27.98350009918213,0.1329458373397828
2022-07-15,151.6456756591797,118.17851257324219,24.229999542236328,27.714000034332276,0.09870020493985578
2022-07-18,149.11117553710938,119.83553314208984,25.299999237060547,27.33149995803833,-0.29196226202164083
2022-07-19,150.70632934570312,124.15399169921875,24.5,27.0,-0.23079202904515345
2022-07-20,149.11117553710938,125.79383087158203,23.8799991607666,26.68449993133545,-0.4972311304536193
2022-07-21,149.33273315429688,124.83224487304688,23.110000610351562,26.392499923706055,-0.43494344245210304
2022-07-22,150.30752563476562,123.79340362548828,23.030000686645508,26.091499996185302,-0.27085772587486756
2022-07-25,150.52023315429688,127.4765625,23.360000610351562,25.898000049591065,-0.36975059512817704
2022-07-26,152.27488708496094,126.48062133789062,24.690000534057617,25.785000038146972,-0.10450187157781161
2022-07-27,152.06219482421875,128.14622497558594,23.239999771118164,25.528999996185302,-0.18987681040231458
2022-07-28,154.9423065185547,129.1163787841797,22.329999923706055,25.2375,0.15576451001361802
2022-07-29,155.04869079589844,140.61224365234375,21.329999923706055,24.86850004196167,-0.22627697173626626
2022-08-01,156.8122100830078,137.80484008789062,22.84000015258789,24.675500011444093,0.10254511533519393
2022-08-02,155.51834106445312,136.62863159179688,23.93000030517578,24.494999980926515,-0.02722513839641504
2022-08-03,156.7058563232422,133.38333129882812,21.950000762939453,24.25600004196167,0.24087250266390922
2022-08-04,155.85508728027344,129.76026916503906,21.440000534057617,24.024000072479247,0.25371693360466885
2022-08-05,154.68531799316406,131.9066619873047,21.149999618530273,23.84950008392334,0.025813295894719677
2022-08-08,154.06497192382812,131.7091522216797,21.290000915527344,23.60550012588501,-0.049028752075825056
2022-08-09,154.6410675048828,133.42626953125,21.770000457763672,23.329500102996825,-0.03236258875624861
2022-08-10,155.91714477539062,133.77825927734375,19.739999771118164,22.975500106811523,0.12346111406614664
2022-08-11,155.1195526123047,137.04074096679688,20.200000762939453,22.665500164031982,-0.0939089688337471
2022-08-12,157.14895629882812,137.23818969726562,19.530000686645508,22.43050022125244,0.16638737836929246
2022-08-15,158.8770294189453,134.6282196044922,19.950000762939453,22.163000297546386,0.48374247562729544
2022-08-16,159.79869079589844,134.2847900390625,19.690000534057617,21.922500324249267,0.6168778010409213
2022-08-17,159.71006774902344,135.39234924316406,19.899999618530273,21.723500347137453,0.5670572975860181
2022-08-18,159.86956787109375,137.76611328125,19.559999465942383,21.546000289916993,0.5062714348775391
2022-08-19,159.66574096679688,136.61386108398438,20.600000381469727,21.424500274658204,0.5191410442798144
2022-08-22,158.14151000976562,135.92947387695312,23.799999237060547,21.44650020599365,0.3421081563512768
2022-08-23,158.07061767578125,140.3391571044922,24.110000610351562,21.41750020980835,0.18086004187731197
2022-08-24,158.8592987060547,141.37876892089844,22.81999969482422,21.396500205993654,0.24884619098531785
2022-08-25,158.8681640625,142.6176300048828,21.780000686645508,21.369000244140626,0.20733308873769848
2022-08-26,155.1195526123047,141.56936645507812,25.559999465942383,21.580500221252443,-0.24992430605505994
2022-08-29,154.6321563720703,142.62628173828125,26.209999084472656,21.74900016784668,-0.350484352563738
2022-08-30,153.30287170410156,139.1522216796875,26.209999084472656,21.863000106811523,-0.4057527018971074
2022-08-31,152.66482543945312,136.93441772460938,25.8700008392334,22.059000110626222,-0.41332334581939706
2022-09-01,154.20822143554688,134.75123596191406,25.559999465942383,22.26500005722046,-0.13497766019501192
2022-09-02,152.25439453125,136.75247192382812,25.469999313354492,22.48100004196167,-0.4610737401649641
2022-09-06,151.22845458984375,136.12005615234375,26.90999984741211,22.761999988555907,-0.5743148460720197
2022-09-07,154.56509399414062,134.37867736816406,24.639999389648438,22.905499935150146,-0.07517312366755226
2022-09-08,154.04763793945312,135.10641479492188,23.610000610351562,23.098999977111816,-0.16834899133455736
2022-09-09,154.53831481933594,138.58914184570312,22.790000915527344,23.228499984741212,-0.22375204333145393
2022-09-12,155.1449432373047,140.78097534179688,23.8700008392334,23.445499992370607,-0.21942173241144827
2022-09-13,149.35494995117188,138.10400390625,27.270000457763672,23.811499977111815,-0.889243768838494
2022-09-14,150.4879608154297,141.44805908203125,26.15999984741211,24.13499994277954,-0.8553290793106603
2022-09-15,147.98997497558594,139.1522216796875,26.270000457763672,24.45349998474121,-1.1050061292528466
2022-09-16,148.96238708496094,135.53961181640625,26.299999237060547,24.79049997329712,-0.8525649940148788
2022-09-19,150.53256225585938,135.92947387695312,25.760000228881836,25.048499965667723,-0.6593385246905025
2022-09-20,150.70205688476562,135.39236450195312,27.15999984741211,25.216499996185302,-0.6185266851710144
2022-09-21,150.27381896972656,134.29208374023438,27.989999771118164,25.41049995422363,-0.6369832481734791
2022-09-22,150.41659545898438,134.18807983398438,27.350000381469727,25.636999988555907,-0.6146087831628567
2022-09-23,150.34523010253906,125.42071533203125,29.920000076293945,26.04399995803833,-0.3219576706295554
2022-09-26,150.28273010253906,122.11992645263672,32.2599983215332,26.37899990081787,-0.2164683369937559
2022-09-27,148.1058807373047,122.17192077636719,32.599998474121094,26.698499870300292,-0.5047641947063919
2022-09-28,150.4790496826172,126.2956771850586,30.18000030517578,26.89699993133545,-0.33448833934871874
2022-09-29,148.6411895751953,125.42071533203125,31.84000015258789,27.195499897003174,-0.5462338498940277
2022-09-30,145.65249633789062,124.46772766113281,31.6200008392334,27.498499965667726,-0.9067574483793185
2022-10-03,147.4279022216797,131.45045471191406,30.100000381469727,27.730000019073486,-0.9136499705980704
2022-10-04,149.08729553222656,136.56192016601562,29.06999969482422,27.83800001144409,-0.8713447187580531
2022-10-05,148.09695434570312,137.34161376953125,28.549999237060547,28.033500003814698,-1.0285489920524284
2022-10-06,145.2421112060547,139.84535217285156,30.520000457763672,28.378999996185303,-1.490543408355494
2022-10-07,144.18045043945312,138.64111328125,31.360000610351562,28.807499980926515,-1.5887860518568628
2022-10-10,144.36778259277344,136.1373748779297,32.45000076293945,29.236499977111816,-1.477874348998551
2022-10-11,145.05474853515625,136.16336059570312,33.630001068115234,29.554500007629393,-1.3883550079033211
2022-10-12,151.12136840820312,136.57057189941406,33.56999969482422,29.925,-0.6039296080461664
2022-10-13,155.77841186523438,143.18942260742188,31.940000534057617,30.2085000038147,-0.21902140955193697
2022-10-14,151.83509826660156,138.7364044189453,32.02000045776367,30.494500064849852,-0.5846074534127019
2022-10-17,154.10116577148438,139.75003051757812,31.3700008392334,30.77500009536743,-0.3212808179042232
2022-10-18,156.17987060546875,140.97157287597656,30.5,30.942000102996825,-0.08977670523727851
2022-10-19,154.6632080078125,145.54586791992188,30.760000228881836,31.08050012588501,-0.4469799565240241
2022-10-20,152.96815490722656,146.37759399414062,29.979999542236328,31.21200008392334,-0.6987269941300657
2022-10-21,154.3955535888672,150.04220581054688,29.690000534057617,31.200500106811525,-0.6371101173953051
2022-10-24,158.5172882080078,149.990234375,29.850000381469727,31.08000020980835,-0.09284024780553336
2022-10-25,159.043701171875,151.5496368408203,28.459999084472656,30.87300024032593,-0.07727960738654129
2022-10-26,159.75741577148438,153.42095947265625,27.280000686645508,30.728000259399415,-0.04781332296471882
2022-10-27,159.58787536621094,154.12271118164062,27.389999389648438,30.50550022125244,-0.09430326801698205
2022-10-28,162.57655334472656,155.92466735839844,25.75,30.212000179290772,0.23697057183790587
2022-10-31,161.99671936035156,156.7217254638672,25.8799991607666,30.001000118255615,0.13319671225536103
2022-11-01,161.26512145996094,157.8653106689453,25.809999465942383,29.838000106811524,-0.002489634985547362
2022-11-02,159.0169219970703,154.64248657226562,25.860000610351562,29.703500175476073,-0.18735566521156052
2022-11-03,158.6065216064453,156.92098999023438,25.299999237060547,29.442500114440918,-0.3198667946006593
2022-11-04,159.4986572265625,158.90493774414062,24.549999237060547,29.102000045776368,-0.2707977839212175
2022-11-07,160.7744598388672,160.80218505859375,24.350000381469727,28.69700002670288,-0.16824578271028398
2022-11-08,161.2205047607422,160.5683135986328,25.540000915527344,28.292500019073486,-0.10148278397383934
2022-11-09,159.29348754882812,154.14869689941406,26.09000015258789,27.91850004196167,-0.13394416003553702
2022-11-10,162.10372924804688,157.06825256347656,23.530000686645508,27.498000049591063,0.1353425694888828
2022-11-11,158.84739685058594,161.53858947753906,22.520000457763672,27.023000049591065,-0.447244730709808
2022-11-14,157.66976928710938,161.61659240722656,23.729999542236328,26.64099998474121,-0.604924685184858
2022-11-15,158.0802001953125,162.91610717773438,24.540000915527344,26.34300003051758,-0.5956755756399784
2022-11-16,159.0972137451172,160.26510620117188,24.110000610351562,26.010500049591066,-0.3704925666691224
2022-11-17,160.61386108398438,160.71905517578125,23.93000030517578,25.708000087738036,-0.18651898141320578
2022-11-18,161.77365112304688,159.7587127685547,23.1200008392334,25.379500102996825,-0.0007892898463973273
2022-11-21,164.88726806640625,158.2308807373047,22.360000610351562,25.005000114440918,0.4616425940803899
2022-11-22,164.9051055908203,162.29054260253906,21.290000915527344,24.646500205993654,0.32413116158903094
2022-11-23,165.1192169189453,160.8500213623047,20.350000381469727,24.300000190734863,0.4019385732365365
2022-11-25,164.25384521484375,160.37857055664062,20.5,23.955500221252443,0.3042851588713043
2022-11-28,164.05758666992188,155.7165069580078,22.209999084472656,23.778500175476076,0.4390671224272083
2022-11-29,162.89776611328125,158.0475311279297,21.889999389648438,23.579000186920165,0.20611215965194127
2022-11-30,165.5028076171875,160.03807067871094,20.579999923706055,23.31750020980835,0.48039706418489975
2022-12-01,166.8853302001953,159.3221893310547,19.84000015258789,23.016500186920165,0.6870196441789265
2022-12-02,166.69683837890625,158.0475311279297,19.059999465942383,22.704500198364258,0.7061245706314825
2022-12-05,164.38967895507812,154.14498901367188,20.75,22.514500236511232,0.5369154781873163
2022-12-06,163.0520782470703,150.17263793945312,22.170000076293945,22.405500221252442,0.49771920511069445
2022-12-07,163.54579162597656,150.61790466308594,22.68000030517578,22.262500190734862,0.5473591179824254
2022-12-08,164.98216247558594,151.5084228515625,22.290000915527344,22.072500228881836,0.7057269523588268
2022-12-09,164.37171936035156,146.67173767089844,22.829999923706055,22.037500190734864,0.7920121596750765
2022-12-12,165.15272521972656,148.1995849609375,25.0,22.16150016784668,0.8421679824832436
2022-12-13,165.06297302246094,151.4996795654297,22.549999237060547,22.10250015258789,0.7166639939166312
2022-12-14,164.60513305664062,150.45204162597656,21.139999389648438,21.932500076293945,0.6924977824418782
2022-12-15,161.81324768066406,149.3258056640625,22.829999923706055,21.86850004196167,0.36384548576508813
2022-12-16,161.89404296875,147.3003387451172,22.6200008392334,21.803000068664552,0.4442585137434534
2022-12-19,162.791748046875,148.31307983398438,22.420000076293945,21.768000030517577,0.5275195130087195
2022-12-20,162.6929931640625,150.74887084960938,21.479999542236328,21.723999977111816,0.43060670002320806
2022-12-21,163.83309936523438,152.52117919921875,20.06999969482422,21.66299991607666,0.5196033697643294
2022-12-22,162.5673370361328,150.2337646484375,21.969999313354492,21.743999862670897,0.4318144360700363
2022-12-23,163.6175994873047,154.8783721923828,20.8700008392334,21.76249990463257,0.41003301519813234
2022-12-27,164.3448486328125,156.82525634765625,21.649999618530273,21.73449993133545,0.4386774756447179
2022-12-28,163.15982055664062,154.51170349121094,22.139999389648438,21.74699993133545,0.36241481664442865
2022-12-29,163.3662872314453,155.6815948486328,21.440000534057617,21.789999961853027,0.34928495352638905
2022-12-30,162.1813201904297,156.7030487060547,21.670000076293945,21.88149995803833,0.15813626132806657
2023-01-03,161.0591583251953,151.90127563476562,22.899999618530273,22.073499965667725,0.17586918565403767
2023-01-04,160.66416931152344,150.28616333007812,22.010000228881836,22.136499977111818,0.17952507794833372
2023-01-05,158.9854278564453,152.99261474609375,22.459999084472656,22.15099992752075,-0.13466113532169785
2023-01-06,162.57630920410156,154.14498901367188,21.1299991607666,22.073499870300292,0.2982500046749309
2023-01-09,160.98733520507812,152.940185546875,21.969999313354492,22.05749979019165,0.13062482518158383
2023-01-10,159.65872192382812,153.69100952148438,20.579999923706055,21.944999790191652,-0.07010632314952753
2023-01-11,159.8382568359375,152.95767211914062,21.09000015258789,21.749499797821045,-0.021212801264024878
2023-01-12,157.80043029785156,154.59901428222656,18.829999923706055,21.56349983215332,-0.3459657637995889
2023-01-13,157.31570434570312,155.01808166503906,18.350000381469727,21.423999881744386,-0.4241999118867587
2023-01-17,158.05181884765625,157.5760955810547,19.360000610351562,21.25049991607666,-0.4154426289268602
2023-01-18,154.06591796875,154.7299346923828,20.34000015258789,21.136499881744385,-0.8419914902033557
2023-01-19,152.27951049804688,156.27523803710938,20.520000457763672,21.041499900817872,-1.1303454705255478
2023-01-20,152.5039520263672,157.9340362548828,19.850000381469727,20.95999994277954,-1.1579528786533086
2023-01-23,151.8216552734375,157.72451782226562,19.809999465942383,20.946999931335448,-1.2405348156320601
2023-01-24,153.2310791015625,157.8729705810547,19.200000762939453,20.808500003814697,-1.0601487553688875
2023-01-25,154.34423828125,156.3450927734375,19.079999923706055,20.71899995803833,-0.8610042343187577
2023-01-26,152.80914306640625,163.9493408203125,18.729999542236328,20.572999954223633,-1.325018166230632
2023-01-27,152.2705078125,156.66812133789062,18.510000228881836,20.391499996185303,-1.1450655462383044
2023-01-30,152.1448516845703,152.08462524414062,19.940000534057617,20.316499996185303,-1.0036980149774868
2023-01-31,153.52737426757812,151.92745971679688,19.399999618530273,20.202999973297118,-0.8163237118265134
2023-02-01,154.01205444335938,149.60516357421875,17.8700008392334,19.951500034332277,-0.6725275972333818
2023-02-02,152.58473205566406,147.5535430908203,18.729999542236328,19.7875,-0.7897034760906079
2023-02-03,151.8216552734375,147.9376678466797,18.329999923706055,19.58100004196167,-0.903368780766379
2023-02-06,154.2454833984375,148.103515625,19.43000030517578,19.49600009918213,-0.5900718370825307
2023-02-07,154.01205444335938,151.98858642578125,18.65999984741211,19.33050012588501,-0.7546387192260808
2023-02-08,153.65298461914062,148.4178466796875,19.6299991607666,19.28300008773804,-0.6788821719235071
2023-02-09,155.10731506347656,147.05589294433594,20.709999084472656,19.264000034332277,-0.44055085583821485
2023-02-10,158.17750549316406,150.1377410888672,20.530000686645508,19.34900007247925,-0.14264227028412546
2023-02-13,159.58692932128906,149.29962158203125,20.34000015258789,19.448500061035155,0.07173211714652519
2023-02-14,157.79148864746094,150.44329833984375,18.90999984741211,19.426000022888182,-0.20397435485667512
2023-02-15,158.00689697265625,148.85794067382812,18.229999542236328,19.320499992370607,-0.12100649094088421
2023-02-16,157.55809020996094,146.70887756347656,20.170000076293945,19.30299997329712,-0.1060386872982071
2023-02-17,158.24929809570312,143.4324188232422,20.020000457763672,19.311499977111815,0.09781122086180982
2023-02-21,158.15953063964844,141.80299377441406,22.8700008392334,19.46450004577637,0.14213173606884696
2023-02-22,158.1056671142578,141.23052978515625,22.290000915527344,19.619000053405763,0.15476443739156237
2023-02-23,158.27622985839844,142.62210083007812,21.139999389648438,19.72200002670288,0.12927203163017265
2023-02-24,157.96206665039062,143.04489135742188,21.670000076293945,19.869000053405763,0.07335812176191996
2023-02-27,157.91714477539062,143.40602111816406,20.950000762939453,19.99100008010864,0.055004504254323405
2023-02-28,155.7805938720703,141.60044860839844,20.700000762939453,20.029000091552735,-0.1639926020221787
2023-03-01,153.8055877685547,142.72781372070312,20.579999923706055,20.088000106811524,-0.4627705093097272
2023-03-02,156.6435089111328,143.17698669433594,19.59000015258789,20.17400007247925,-0.10473379907196433
2023-03-03,156.48983764648438,145.2908477783203,18.489999771118164,20.16200008392334,-0.19778361178545742
2023-03-06,156.8061981201172,146.3565673828125,18.610000610351562,20.176000118255615,-0.1928610612093394
2023-03-07,156.0289306640625,144.47171020507812,19.59000015258789,20.184000110626222,-0.23022553563131276
2023-03-08,156.45370483398438,143.5557098388672,19.110000610351562,20.206500148773195,-0.14276210118299165
2023-03-09,155.26974487304688,141.37144470214844,22.610000610351562,20.35550022125244,-0.22333826243605975
2023-03-10,155.47760009765625,140.631591796875,24.799999237060547,20.560000228881837,-0.17049291604431305
2023-03-13,156.9959716796875,139.7860870361328,26.520000457763672,20.859500217437745,0.05847498757444438
2023-03-14,156.8332977294922,141.59161376953125,23.729999542236328,21.029000186920165,-0.02513730410932926
2023-03-15,159.63499450683594,135.46151733398438,26.139999389648438,21.390500164031984,0.5547936772147362
2023-03-16,159.52658081054688,135.89308166503906,22.989999771118164,21.628500175476074,0.5256570890810781
2023-03-17,158.2793426513672,134.1755828857422,25.510000228881836,21.89550018310547,0.4206720763716874
2023-03-20,160.50262451171875,136.14849853515625,24.149999618530273,22.102000141143797,0.645319094860948
2023-03-21,160.8822021484375,140.31451416015625,21.3799991607666,22.027500057220458,0.5517538652038041
2023-03-22,159.52658081054688,137.4608612060547,22.260000228881836,22.026000022888184,0.47164563363766
2023-03-23,158.74928283691406,136.09567260742188,22.610000610351562,22.09950008392334,0.416374079401448
