Date,PEP,ASML,VIX,AvgVIX,zscore
2022-10-17,154.1011505126953,379.1514892578125,31.3700008392334,30.77500009536743,0.8833606091040134
2022-10-18,156.17987060546875,385.6959533691406,30.5,30.942000102996825,1.114442752021246
2022-10-19,154.6632080078125,409.8919677734375,30.760000228881836,31.08050012588501,0.7767845749743653
2022-10-20,152.96810913085938,422.7004699707031,29.979999542236328,31.21200008392334,0.4824631020669286
2022-10-21,154.3955535888672,446.828857421875,29.690000534057617,31.200500106811525,0.5265712617577455
2022-10-24,158.51730346679688,457.2109375,29.850000381469727,31.08000020980835,0.9999079034613891
2022-10-25,159.04368591308594,469.8164978027344,28.459999084472656,30.87300024032593,0.9945353933383452
2022-10-26,159.75741577148438,467.96051025390625,27.280000686645508,30.728000259399415,1.0978204961378495
2022-10-27,159.58787536621094,458.6029968261719,27.389999389648438,30.50550022125244,1.130463662525307
2022-10-28,162.57656860351562,472.880859375,25.75,30.212000179290772,1.434293688576316
2022-10-31,161.9967041015625,456.6793518066406,25.8799991607666,30.001000118255615,1.4537221217551302
2022-11-01,161.26516723632812,459.54071044921875,25.809999465942383,29.838000106811524,1.3422635896439887
2022-11-02,159.01695251464844,431.4586181640625,25.860000610351562,29.703500175476073,1.2149065671977115
2022-11-03,158.60653686523438,426.5428161621094,25.299999237060547,29.442500114440918,1.1904281731582158
2022-11-04,159.49868774414062,454.5058898925781,24.549999237060547,29.102000045776368,1.1428188572381799
2022-11-07,160.77444458007812,468.6909484863281,24.350000381469727,28.69700002670288,1.2253012609585563
2022-11-08,161.22052001953125,488.2767333984375,25.540000915527344,28.292500019073486,1.1687934898613794
2022-11-09,159.29348754882812,474.57635498046875,26.09000015258789,27.91850004196167,0.9991182830259772
2022-11-10,162.103759765625,543.7372436523438,23.530000686645508,27.498000049591063,0.9595708961246664
2022-11-11,158.847412109375,558.9115600585938,22.520000457763672,27.023000049591065,0.44920394993538076
2022-11-14,157.66976928710938,560.24951171875,23.729999542236328,26.64099998474121,0.2888477645831754
2022-11-15,158.0801544189453,579.302001953125,24.540000915527344,26.34300003051758,0.23082876284370293
2022-11-16,159.09718322753906,559.16357421875,24.110000610351562,26.010500049591066,0.48008802123713423
