Date,MS,HD,VIX,AvgVIX,zscore
2021-03-24,67.24368286132812,259.07275390625,21.200000762939453,23.04050006866455,0.656113754778486
2021-03-25,67.92180633544922,262.9930725097656,19.809999465942383,22.586500072479247,0.5781967741853062
2021-03-26,67.79466247558594,268.8603820800781,18.860000610351562,22.132000064849855,0.3412500411807713
2021-03-29,66.01458740234375,267.435546875,20.739999771118164,22.001500034332274,0.2079788467835711
2021-03-30,67.04024505615234,269.7542724609375,19.610000610351562,21.77700004577637,0.22770226851446226
2021-03-31,65.82814025878906,270.1347351074219,19.399999618530273,21.413500022888183,0.08549205335184357
2021-04-01,66.30281066894531,272.3471984863281,17.329999923706055,20.851500034332275,0.051209032520278724
2021-04-05,66.11634826660156,279.11712646484375,17.90999984741211,20.514000034332277,-0.22637846713898996
2021-04-06,67.04024505615234,277.68353271484375,18.1200008392334,20.14650011062622,-0.07441017140161486
2021-04-07,66.99788665771484,276.52423095703125,17.15999984741211,19.803000068664552,-0.03470278034933813
2021-04-08,67.98114776611328,278.25872802734375,16.950000762939453,19.522500133514406,0.0028131695738468493
2021-04-09,68.42192077636719,282.5065612792969,16.690000534057617,19.26150016784668,-0.11259102242341744
2021-04-12,67.96419525146484,283.8870849609375,16.90999984741211,19.072500133514403,-0.21341885434692326
2021-04-13,67.41322326660156,283.54193115234375,16.649999618530273,18.903500080108643,-0.258321689435397
2021-04-14,68.48128509521484,283.2055969238281,16.989999771118164,18.763500022888184,-0.1329699919632912
2021-04-15,68.5066909790039,285.61273193359375,16.56999969482422,18.630500030517577,-0.22200724264949573
2021-04-16,66.6164321899414,290.3384704589844,16.25,18.364000034332275,-0.6012307901425582
2021-04-19,67.83702850341797,289.2499694824219,17.290000915527344,18.18100004196167,-0.4311489195985593
2021-04-20,65.51451110839844,286.6923828125,18.68000030517578,18.17100009918213,-0.5784159874958489
2021-04-21,67.1759033203125,288.45355224609375,17.5,18.0310001373291,-0.4704645486689151
2021-04-22,66.36214447021484,284.47991943359375,18.709999084472656,17.90650005340576,-0.40480755641973587
2021-04-23,68.61688232421875,286.6304931640625,17.329999923706055,17.782500076293946,-0.24917454027693112
2021-04-26,69.10003662109375,283.1790771484375,17.639999389648438,17.72150001525879,-0.06676439984488652
2021-04-27,69.4729995727539,283.7101135253906,17.559999465942383,17.5625,-0.047699908691912
2021-04-28,70.12568664550781,282.93133544921875,17.280000686645508,17.446000003814696,0.05074308931623274
2021-04-29,71.19828033447266,287.9136657714844,17.610000610351562,17.35650005340576,-0.02607394420680237
2021-04-30,70.27041625976562,286.4357604980469,18.610000610351562,17.420500087738038,-0.06752934327064228
2021-05-03,70.19379425048828,292.2764587402344,18.309999465942383,17.44050006866455,-0.29813889093199913
2021-05-04,70.34700775146484,294.48895263671875,19.479999542236328,17.508500003814696,-0.3662935940533804
2021-05-05,71.93885040283203,293.85174560546875,19.149999618530273,17.607999992370605,-0.17428984117950938
2021-05-06,73.91374206542969,298.7455749511719,18.389999389648438,17.679999923706056,-0.1526636804877486
2021-05-07,74.65430450439453,300.22344970703125,16.690000534057617,17.679999923706056,-0.13094227922749013
2021-05-10,73.60728454589844,301.87835693359375,19.65999984741211,17.817499923706055,-0.304315785234185
2021-05-11,72.28785705566406,292.6216735839844,21.84000015258789,18.076999950408936,-0.09064959793079809
2021-05-12,71.23230743408203,280.5330810546875,27.59000015258789,18.606999969482423,0.2587187179994041
2021-05-13,72.23677062988281,287.98443603515625,23.1299991607666,18.93499994277954,0.08065085654235987
2021-05-14,74.35639190673828,286.40032958984375,18.809999465942383,19.06299991607666,0.36434213101068913
2021-05-17,74.98628997802734,283.1968688964844,19.719999313354492,19.18449983596802,0.5527666899548093
2021-05-18,74.03291320800781,280.31182861328125,21.34000015258789,19.317499828338622,0.5622363257778619
2021-05-19,73.24977111816406,278.27642822265625,22.18000030517578,19.551499843597412,0.5572707542448182
2021-05-20,73.60728454589844,279.5595703125,20.670000076293945,19.649499893188477,0.546051445270475
2021-05-21,75.19911193847656,279.4446105957031,20.149999618530273,19.790499877929687,0.7181554655534756
2021-05-24,76.34831237792969,278.6215515136719,18.399999618530273,19.82849988937378,0.8706010712651776
2021-05-25,75.64178466796875,280.31182861328125,18.84000015258789,19.892499923706055,0.7317561297298679
2021-05-26,76.05887603759766,280.8250732421875,17.360000610351562,19.896499919891358,0.7561481234945024
2021-05-27,76.86754608154297,282.0994873046875,16.739999771118164,19.852999877929687,0.792797775586028
2021-05-28,77.42086791992188,282.2233581542969,16.760000228881836,19.7604998588562,0.8463792980502102
2021-06-01,78.4083251953125,279.9224548339844,17.899999618530273,19.739999866485597,1.0380900149317243
2021-06-02,78.96161651611328,278.650390625,17.479999542236328,19.639999866485596,1.1448547898606238
2021-06-03,79.46387481689453,277.04901123046875,18.040000915527344,19.58449993133545,1.2587896621472203
2021-06-04,79.9831314086914,276.6753845214844,16.420000076293945,19.485999965667723,1.3277370127495662
2021-06-07,79.3447036743164,275.7412414550781,16.420000076293945,19.472499942779542,1.2960604019089932
2021-06-08,78.9871597290039,276.57757568359375,17.06999969482422,19.342999935150146,1.2265224097034888
2021-06-09,78.88501739501953,273.4105224609375,17.889999389648438,19.145499897003173,1.336427888231829
2021-06-10,78.04228973388672,274.2734680175781,16.100000381469727,18.570999908447266,1.2147542761818992
2021-06-11,78.35725402832031,276.4618835449219,15.649999618530273,18.196999931335448,1.1645599612572275
2021-06-14,77.2250747680664,275.1719665527344,16.389999389648438,18.07599992752075,1.0944142234565446
2021-06-15,77.20804595947266,272.6188049316406,17.020000457763672,17.94099998474121,1.1898978845042607
2021-06-16,77.54856872558594,269.3539733886719,18.149999618530273,17.78149995803833,1.3501705116818714
2021-06-17,74.83309173583984,269.6563720703125,17.75,17.55999994277954,1.052530804693812
2021-06-18,71.58132934570312,269.2027587890625,20.700000762939453,17.561499977111815,0.7271898150221633
2021-06-21,73.1561279296875,273.641845703125,17.889999389648438,17.448499965667725,0.7239860281410191
2021-06-22,72.95181274414062,278.187744140625,16.65999984741211,17.361499977111816,0.5292551221783561
2021-06-23,73.09654998779297,277.26263427734375,16.31999969482422,17.235499954223634,0.579753032761274
2021-06-24,74.1265640258789,277.41375732421875,15.970000267028809,17.165999937057496,0.6825232087574975
2021-06-25,75.25019073486328,279.006103515625,15.619999885559082,17.10999994277954,0.7402449580593955
2021-06-28,74.65430450439453,279.5843811035156,15.760000228881836,17.05999994277954,0.6554260797038053
2021-06-29,77.15699768066406,283.1072692871094,16.020000457763672,16.96599998474121,0.7848985719491566
2021-06-30,78.05078125,283.685546875,15.829999923706055,16.883500003814696,0.8570397358969123
2021-07-01,78.33170318603516,286.0428771972656,15.479999542236328,16.755499935150148,0.7968227092928334
2021-07-02,78.34020233154297,287.0747985839844,15.069999694824219,16.68799991607666,0.7584010303124522
2021-07-06,76.79094696044922,284.0146789550781,16.440000534057617,16.688999938964844,0.7117562152032831
2021-07-07,76.63773345947266,287.76873779296875,16.200000762939453,16.645499992370606,0.5525795221099985
2021-07-08,74.6032485961914,283.3741455078125,19.0,16.701000022888184,0.505652872430555
2021-07-09,76.89309692382812,286.5323181152344,16.18000030517578,16.705000019073488,0.6265948407651811
2021-07-12,78.95310974121094,286.2208251953125,16.170000076293945,16.73100004196167,0.85551763155621
2021-07-13,79.3447036743164,282.048583984375,17.1200008392334,16.767500114440917,1.0557445868273048
2021-07-14,78.70625305175781,283.9790344238281,16.329999923706055,16.733000087738038,0.9149217973848609
2021-07-15,78.85095977783203,287.0837097167969,17.010000228881836,16.676000118255615,0.8118778032400699
2021-07-16,77.67625427246094,286.0428771972656,18.450000762939453,16.711000156402587,0.7277609016252684
2021-07-19,76.05887603759766,283.6676940917969,22.5,16.801000118255615,0.6478415358517605
2021-07-20,78.58709716796875,289.4322814941406,19.729999542236328,16.89300012588501,0.694592902139607
2021-07-21,81.447265625,290.33087158203125,17.90999984741211,16.95550012588501,0.9617192942301153
2021-07-22,81.35363006591797,290.59771728515625,17.690000534057617,17.02400016784668,0.9416862438362713
2021-07-23,80.48535919189453,296.0953674316406,17.200000762939453,17.08550019264221,0.6407345529975873
2021-07-26,82.1793441772461,294.6187438964844,17.579999923706055,17.18350019454956,0.8754831762764144
2021-07-27,82.12825775146484,291.1315002441406,19.360000610351562,17.36350021362305,1.0029677575368932
2021-07-28,81.77924346923828,289.5835266113281,18.309999465942383,17.478000164031982,1.025172921022168
2021-07-29,82.5595703125,291.2826843261719,17.700000762939453,17.57150020599365,1.0426530314953384
2021-07-30,82.30231475830078,291.9587707519531,18.239999771118164,17.709500217437743,0.9897875872222486
2021-08-02,82.51671600341797,291.0957946777344,19.459999084472656,17.929000186920167,1.0452583342218982
2021-08-03,82.83397674560547,295.29473876953125,18.040000915527344,18.00900020599365,0.9187029145370684
2021-08-04,82.56816101074219,293.8447265625,17.969999313354492,18.097500133514405,0.9459419233980801
2021-08-05,83.8886947631836,296.335693359375,17.280000686645508,18.01150016784668,0.9901726042589895
2021-08-06,85.51793670654297,293.42657470703125,16.149999618530273,18.010000133514403,1.2726789755146088
2021-08-09,86.38399505615234,292.4658203125,16.719999313354492,18.03750009536743,1.4005374517345572
2021-08-10,87.4987564086914,294.8855285644531,16.790000915527344,18.021000099182128,1.4258018068570728
2021-08-11,89.07652282714844,299.79620361328125,16.170000076293945,18.013000106811525,1.4049427664332974
2021-08-12,89.75395965576172,297.14520263671875,15.59000015258789,17.942000102996825,1.5773270315216912
2021-08-13,89.12799072265625,294.7431640625,15.449999809265137,17.79200005531311,1.6028913807822955
2021-08-16,88.9393310546875,298.06146240234375,16.1200008392334,17.47300009727478,1.4565827728671006
2021-08-17,88.21045684814453,285.3401184082031,17.90999984741211,17.382000112533568,1.8644798988761768
2021-08-18,86.82989501953125,286.0517883300781,21.56999969482422,17.565000104904176,1.6919007817001013
2021-08-19,85.51793670654297,287.25274658203125,21.670000076293945,17.76400008201599,1.5079077634141347
2021-08-20,86.31541442871094,292.892822265625,18.559999465942383,17.832000017166138,1.3770422236400097
2021-08-23,87.60163879394531,291.5584411621094,17.149999618530273,17.81050000190735,1.5634073064599487
2021-08-24,88.39911651611328,289.0320129394531,17.219999313354492,17.703499937057494,1.7436934178737047
2021-08-25,89.25660705566406,288.12457275390625,16.790000915527344,17.627500009536742,1.8686178185025955
2021-08-26,89.04224395751953,285.989501953125,18.84000015258789,17.684499979019165,1.9273795595412293
2021-08-27,90.42278289794922,287.6797790527344,16.389999389648438,17.591999959945678,2.008439774019798
2021-08-30,89.25660705566406,290.98919677734375,16.190000534057617,17.428500032424928,1.7594728887802338
2021-08-31,89.54816436767578,290.1706848144531,16.479999542236328,17.350499963760377,1.8213791103303707
2021-09-01,89.44525909423828,289.37493896484375,16.110000610351562,17.25750002861023,1.840855110236915
2021-09-02,89.89115142822266,293.0408020019531,16.40999984741211,17.21399998664856,1.7481639439344319
2021-09-03,89.39380645751953,295.3655090332031,16.40999984741211,17.22699999809265,1.6071872894544181
2021-09-07,89.33377838134766,294.12274169921875,18.139999389648438,17.298000001907347,1.648213021949362
2021-09-08,88.81069946289062,296.4742736816406,17.959999084472656,17.356499910354614,1.503502836635654
2021-09-09,89.04224395751953,296.6441650390625,18.799999237060547,17.487999868392944,1.5214266511610834
2021-09-10,88.85358428955078,296.8050842285156,20.950000762939453,17.755999898910524,1.4954172247987627
2021-09-13,89.52243041992188,299.9345397949219,19.3700008392334,17.951999950408936,1.4466553729086395
2021-09-14,87.38726806640625,297.8512268066406,19.459999084472656,18.118999862670897,1.3010588093972402
2021-09-15,88.35623931884766,298.0747375488281,18.18000030517578,18.13249988555908,1.394639131174008
2021-09-16,87.86746215820312,300.7749938964844,18.690000534057617,17.988499927520753,1.2402564396014084
2021-09-17,87.25007629394531,300.1312255859375,20.809999465942383,17.945499897003174,1.1997333618997217
2021-09-20,84.5746841430664,296.1434326171875,25.709999084472656,18.302999877929686,1.0697776474718135
2021-09-21,84.29171752929688,298.8347473144531,24.360000610351562,18.663499927520753,0.9374210055750859
2021-09-22,86.43546295166016,300.3637390136719,20.8700008392334,18.846000003814698,1.1050421039155482
2021-09-23,88.79354858398438,300.3457946777344,18.6299991607666,18.93799991607666,1.3541870504076305
2021-09-24,88.24475860595703,301.7585754394531,17.75,18.883499908447266,1.2425351264702145
2021-09-27,90.12267303466797,305.2635192871094,18.760000228881836,19.001999950408937,1.3068610897995177
2021-09-28,87.4987564086914,298.45916748046875,23.25,19.354999923706053,1.28964272798655
2021-09-29,85.36357879638672,301.2578125,22.559999465942383,19.658999919891357,0.9580372624633169
2021-09-30,83.44279479980469,293.5057678222656,23.139999389648438,20.0104998588562,1.0510129441541196
2021-10-01,84.9348373413086,294.9363708496094,21.100000381469727,20.244999885559082,1.1537156410404237
2021-10-04,83.30560302734375,291.90521240234375,22.959999084472656,20.57249984741211,1.0975403429262143
2021-10-05,85.06346130371094,294.5966491699219,21.299999237060547,20.730499839782716,1.1802119124377317
2021-10-06,84.97769927978516,295.38336181640625,21.0,20.88249988555908,1.141201031864666
2021-10-07,84.720458984375,301.74957275390625,19.540000915527344,20.919499969482423,0.8715379802072502
2021-10-08,85.78376007080078,298.94207763671875,18.770000457763672,20.810499954223634,1.0905416648947135
2021-10-11,83.4256362915039,301.2936096191406,20.0,20.84199991226196,0.7524807658700051
2021-10-12,83.84580993652344,302.0357666015625,19.850000381469727,20.861499977111816,0.7684757448412136
2021-10-13,84.5232162475586,302.4649353027344,18.639999389648438,20.884499931335448,0.8234993680195862
2021-10-14,86.61553192138672,307.6240539550781,16.860000610351562,20.792999935150146,0.8473902095395738
2021-10-15,87.5844955444336,313.3106689453125,16.299999237060547,20.567499923706055,0.7328202026367179
2021-10-18,86.95853424072266,317.4236145019531,16.309999465942383,20.097499942779542,0.5101581960181274
2021-10-19,87.25007629394531,320.0881042480469,15.699999809265137,19.66449990272522,0.4393570956838738
2021-10-20,86.31541442871094,320.3027648925781,15.489999771118164,19.395499849319457,0.3326970539996238
2021-10-21,85.98954010009766,326.01611328125,15.010000228881836,19.21449990272522,0.08067702296364297
2021-10-22,87.29293060302734,327.2410888671875,15.430000305175781,19.098499917984007,0.17133687644609688
2021-10-25,87.38726806640625,331.9531555175781,15.239999771118164,18.922499895095825,0.0017425353942526413
2021-10-26,88.7249755859375,330.1112976074219,15.979999542236328,18.558999872207643,0.2128675290570428
2021-10-27,87.35297393798828,332.90093994140625,16.979999542236328,18.279999876022337,-0.037982385969412745
2021-10-28,88.50131225585938,332.2303161621094,16.530000686645508,17.949499940872194,0.10856445012672128
2021-10-29,88.74308776855469,332.38232421875,16.260000228881836,17.707499933242797,0.12824763358289806
2021-11-01,89.79647064208984,327.6793212890625,16.40999984741211,17.379999971389772,0.4184269494675043
2021-11-02,90.3663330078125,328.4035339355469,16.030000686645508,17.116500043869017,0.4508776758102436
2021-11-03,88.59630584716797,329.9056091308594,15.100000381469727,16.821500062942505,0.20714708578534546
2021-11-04,86.16143798828125,332.77569580078125,15.4399995803833,16.616499996185304,-0.15875743607168002
2021-11-05,86.23051452636719,329.3960266113281,16.479999542236328,16.501999950408937,-0.02271049523463487
2021-11-08,86.4031982421875,329.56591796875,17.219999313354492,16.36299991607666,-0.010988585542757104
2021-11-09,86.09237670898438,331.4077453613281,17.780000686645508,16.259499931335448,-0.11391389630395199
2021-11-10,84.41731262207031,329.5569152832031,18.729999542236328,16.263999938964844,-0.21988972450152655
2021-11-11,85.3757095336914,328.70751953125,17.65999984741211,16.30399990081787,-0.08654480606774144
2021-11-12,86.21326446533203,333.1781311035156,16.290000915527344,16.30349998474121,-0.16862987707746224
2021-11-15,86.52407836914062,331.7922058105469,16.489999771118164,16.3125,-0.08307567855231027
2021-11-16,86.93852996826172,350.79248046875,16.3700008392334,16.346000051498415,-0.763335445948968
2021-11-17,84.33961486816406,353.0456237792969,17.110000610351562,16.427000093460084,-1.123018778517238
2021-11-18,84.33961486816406,362.8810119628906,17.59000015258789,16.556000089645387,-1.4977565253585585
2021-11-19,83.6747817993164,365.4202880859375,17.90999984741211,16.680000066757202,-1.6645559626291053
2021-11-22,85.75563049316406,365.5096740722656,19.170000076293945,16.87650008201599,-1.4487116577396413
2021-11-23,87.94873809814453,365.1341552734375,19.3799991607666,17.046500062942506,-1.2033257992021271
2021-11-24,87.309814453125,368.4781799316406,18.579999923706055,17.12650008201599,-1.3980569659006465
2021-11-26,84.55545806884766,360.064453125,28.6200008392334,17.731000089645384,-1.3677004640289026
2021-11-29,83.95108795166016,363.7482604980469,22.959999084472656,18.066000032424927,-1.5717369235943552
2021-11-30,81.87020111083984,358.1958312988281,27.190000534057617,18.605000066757203,-1.579438048559494
2021-12-01,82.25011444091797,359.50665283203125,31.1200008392334,19.359500074386595,-1.589351790436132
2021-12-02,85.35844421386719,366.1055603027344,27.950000762939453,20.002000093460083,-1.5132652907228683
2021-12-03,84.79722595214844,366.1415710449219,30.670000076293945,20.763500118255614,-1.5737704674262407
2021-12-06,85.71244049072266,373.2253112792969,27.18000030517578,21.29850015640259,-1.7472355972961753
2021-12-07,88.50131225585938,373.65631103515625,21.889999389648438,21.532000160217287,-1.4698057869810324
2021-12-08,87.42204284667969,369.23004150390625,19.899999618530273,21.638000106811525,-1.4148785959356625
2021-12-09,86.84354400634766,369.31085205078125,21.579999923706055,21.78050012588501,-1.4789114678525868
2021-12-10,84.9871826171875,372.9559326171875,18.690000534057617,21.832000160217284,-1.813389286092359
2021-12-13,83.89926147460938,363.8340148925781,20.309999465942383,22.03300008773804,-1.5804649794647034
2021-12-14,85.32390594482422,361.104736328125,21.889999389648438,22.303000068664552,-1.3263682363633436
2021-12-15,85.8506088256836,366.1415710449219,19.290000915527344,22.449000072479247,-1.4627800852533754
2021-12-16,86.601806640625,358.70751953125,20.56999969482422,22.62200002670288,-1.1003851206024498
2021-12-17,83.86473083496094,348.337646484375,21.56999969482422,22.821000003814696,-0.9936767865009085
2021-12-20,82.3450927734375,349.6125793457031,22.8700008392334,23.069000053405762,-1.2023706223987924
2021-12-21,84.41731262207031,350.5732421875,21.010000228881836,23.161000061035157,-1.0206319874387433
2021-12-22,84.87493896484375,355.21502685546875,18.6299991607666,23.123500061035156,-1.14927034467169
2021-12-23,85.77290344238281,356.4989318847656,17.959999084472656,23.092500019073487,-1.103573740571216
2021-12-27,86.68811798095703,362.8016662597656,17.68000030517578,22.545499992370605,-1.247281796236363
2021-12-28,86.31685638427734,364.7140197753906,17.540000915527344,22.27450008392334,-1.359262527304436
2021-12-29,85.2462158203125,368.86187744140625,16.950000762939453,21.762500095367432,-1.6301086428027776
2021-12-30,85.30664825439453,368.0538635253906,17.329999923706055,21.073000049591066,-1.5929550323414259
2021-12-31,84.7540512084961,372.60589599609375,17.219999313354492,20.536499977111816,-1.8246165991046133
