Date,META,INTC,VIX,AvgVIX,zscore
2016-03-22,111.37598419189453,25.767778396606445,14.170000076293945,17.13100004196167,-0.023198518292517546
2016-03-23,111.6637191772461,25.512649536132812,14.9399995803833,16.84200005531311,0.042097421581885335
2016-03-24,112.16976165771484,25.416980743408203,14.739999771118164,16.62350001335144,0.087441971239757
2016-03-28,112.80477142333984,25.432920455932617,15.239999771118164,16.39500002861023,0.11757377013466443
2016-03-29,115.2356948852539,25.815614700317383,13.819999694824219,16.058500051498413,0.16960324326545914
2016-03-30,113.80691528320312,26.078710556030273,13.5600004196167,15.851500034332275,0.04295738376333775
2016-03-31,113.21157836914062,25.79169273376465,13.949999809265137,15.694500017166138,0.068264578527052
2016-04-01,115.15631866455078,25.87141990661621,13.100000381469727,15.514499998092651,0.15445956859086757
2016-04-04,111.67363739013672,25.512649536132812,14.119999885559082,15.377499961853028,0.04261705697840854
2016-04-05,111.3462142944336,25.432920455932617,15.420000076293945,15.280999946594239,0.04115698816103289
2016-04-06,112.8246078491211,25.576431274414062,14.09000015258789,15.051999950408936,0.09036361068496955
2016-04-07,112.75516510009766,25.15387725830078,16.15999984741211,14.942999935150146,0.16990313590782952
2016-04-08,109.76859283447266,25.217653274536133,15.359999656677246,14.808499956130982,0.0008765162023286432
2016-04-11,108.14134979248047,25.249549865722656,16.260000228881836,14.796499967575073,-0.09065675879654049
2016-04-12,109.74874877929688,25.401033401489258,14.850000381469727,14.692999982833863,-0.036260670574765855
2016-04-13,109.6495361328125,25.61629295349121,13.84000015258789,14.542999982833862,-0.0838314546980989
2016-04-14,109.97696685791016,25.353195190429688,13.720000267028809,14.479500007629394,-0.014887133051442097
2016-04-15,108.78630065917969,25.08211898803711,13.619999885559082,14.438500022888183,-0.023908486345067856
2016-04-18,109.5899887084961,25.233606338500977,13.350000381469727,14.405000019073487,-0.011621203806478403
2016-04-19,111.4156723022461,25.193742752075195,13.239999771118164,14.377500009536742,0.09187704189315156
2016-04-20,111.5446548461914,25.512649536132812,13.279999732971191,14.332999992370606,0.0358593985063921
2016-04-21,112.55672454833984,25.488725662231445,13.949999809265137,14.283500003814698,0.09359309596289275
2016-04-22,109.69913482666016,25.22562599182129,13.220000267028809,14.20750002861023,-0.004331922384261311
2016-04-25,109.24272155761719,25.026315689086914,14.079999923706055,14.149500036239624,0.010988952335505727
2016-04-26,107.91314697265625,25.034284591674805,13.960000038146973,14.156500053405761,-0.0602388121936631
2016-04-27,108.0421371459961,25.313329696655273,13.770000457763672,14.16700005531311,-0.10840947164957851
2016-04-28,115.82109832763672,24.803077697753906,15.220000267028809,14.230500078201294,0.3995868741626859
2016-04-29,116.66447448730469,24.14134407043457,15.699999809265137,14.360500049591064,0.5740322257757202
2016-05-02,117.64676666259766,24.404443740844727,14.680000305175781,14.388500070571899,0.5737065819459449
2016-05-03,116.51564025878906,24.205123901367188,15.600000381469727,14.39750008583069,0.5536797370619231
2016-05-04,117.1407470703125,24.004085540771484,16.049999237060547,14.49550004005432,0.6260038140859013
2016-05-05,116.8927001953125,24.044294357299805,15.90999984741211,14.483000040054321,0.6050932159510628
2016-05-06,118.55960845947266,24.15687370300293,14.720000267028809,14.451000070571899,0.670265223550305
2016-05-09,118.3115463256836,23.96387481689453,14.569999694824219,14.366500043869019,0.6952596663681967
2016-05-10,119.5617446899414,24.23729133605957,13.630000114440918,14.305500030517578,0.7069393508403518
2016-05-11,118.58936309814453,24.17296028137207,14.6899995803833,14.348000001907348,0.6686575623807582
2016-05-12,119.34345245361328,23.93170928955078,14.40999984741211,14.382499980926514,0.755654965369314
2016-05-13,118.87710571289062,24.052337646484375,15.039999961853027,14.45349998474121,0.7074769835297248
2016-05-16,117.74598693847656,24.438331604003906,14.680000305175781,14.519999980926514,0.5722342678892897
2016-05-17,116.43627166748047,24.108623504638672,15.569999694824219,14.636499977111816,0.5685171043596735
2016-05-18,116.73394012451172,24.116661071777344,15.949999809265137,14.769999980926514,0.5825304044462308
2016-05-19,115.90047454833984,23.827171325683594,16.329999923706055,14.88899998664856,0.5958481396486455
2016-05-20,116.43627166748047,24.245325088500977,15.199999809265137,14.987999963760377,0.5416080399542624
2016-05-23,115.06700897216797,24.309663772583008,15.819999694824219,15.074999952316285,0.457204807801479
2016-05-24,116.78353881835938,24.977113723754883,14.420000076293945,15.097999954223633,0.41575291998150693
2016-05-25,116.97207641601562,25.242488861083984,13.899999618530273,15.104499912261963,0.3733929403976897
2016-05-26,118.5397720336914,25.32289695739746,13.430000305175781,15.014999914169312,0.43969975441917397
2016-05-27,118.4504623413086,25.387235641479492,13.119999885559082,14.885999917984009,0.42235586990724644
2016-05-31,117.88489532470703,25.403318405151367,14.1899995803833,14.861499881744384,0.38955884426546483
2016-06-01,117.85513305664062,25.459609985351562,14.199999809265137,14.791499853134155,0.3769188053151447
2016-06-02,118.00397491455078,25.540019989013672,13.630000114440918,14.670499897003173,0.36888860237461846
2016-06-03,117.54753875732422,25.427444458007812,13.470000267028809,14.548499917984008,0.3671349456985878
2016-06-06,117.86504364013672,25.475690841674805,13.649999618530273,14.494999885559082,0.37427259999086193
2016-06-07,116.84307861328125,25.636520385742188,14.050000190734863,14.468999910354615,0.2890712284611757
2016-06-08,117.46817016601562,25.644561767578125,14.079999923706055,14.491499900817871,0.32023814124034017
2016-06-09,117.6368408203125,25.684772491455078,14.640000343322754,14.488999938964843,0.32115984869757647
2016-06-10,115.71195220947266,25.765188217163086,17.030000686645508,14.619999980926513,0.20448155181598826
2016-06-13,113.062744140625,25.86972999572754,20.969999313354492,14.916499948501587,0.0451055815124014
2016-06-14,114.04503631591797,25.84560775756836,20.5,15.207499933242797,0.10131822069273734
2016-06-15,113.70768737792969,25.419403076171875,20.139999389648438,15.43599991798401,0.16754021072249878
2016-06-16,113.49932098388672,25.483732223510742,19.3700008392334,15.606999969482422,0.14396058011769072
2016-06-17,112.13998413085938,25.540019989013672,19.40999984741211,15.760999965667725,0.06166216857098687
2016-06-20,112.48726654052734,25.86972999572754,18.3700008392334,15.919500017166138,0.014955136647517447
2016-06-21,113.48939514160156,25.9903507232666,18.479999542236328,16.052500009536743,0.04371507398854573
2016-06-22,113.02305603027344,25.96623420715332,21.170000076293945,16.39000000953674,0.02402983995346208
2016-06-23,114.18394470214844,26.52914047241211,17.25,16.557500028610228,-0.025954288630244578
2016-06-24,111.20731353759766,25.37114906311035,25.760000228881836,17.174000024795532,0.04603910269803597
2016-06-27,108.12152862548828,24.703699111938477,23.850000381469727,17.710500049591065,0.015752925710764264
2016-06-28,111.8224868774414,25.081653594970703,18.75,17.938500070571898,0.13525511083540592
2016-06-29,113.27111053466797,25.676729202270508,16.639999389648438,18.060500049591063,0.09401362101137102
2016-06-30,113.39017486572266,26.376346588134766,15.630000114440918,18.160500049591064,-0.03746475073069465
2016-07-01,113.3008804321289,26.336135864257812,14.770000457763672,18.225500059127807,-0.03422777613760215
2016-07-05,113.31079864501953,26.27985191345215,15.579999923706055,18.322000074386597,-0.022628909510326225
2016-07-06,115.79132843017578,26.513057708740234,14.960000038146973,18.367500066757202,0.061425638781870726
2016-07-07,114.94794464111328,26.698013305664062,14.760000228881836,18.401500082015993,-0.01916859770709095
2016-07-08,116.32713317871094,27.341333389282227,13.199999809265137,18.32950005531311,-0.07354463348274959
2016-07-11,116.95222473144531,27.64691734313965,13.539999961853027,18.155000019073487,-0.10094757781615946
2016-07-12,117.01174926757812,28.09723663330078,13.550000190734863,17.784000062942503,-0.18647220215935795
2016-07-13,115.87071228027344,28.153533935546875,13.039999961853027,17.411000061035157,-0.25733531589166436
2016-07-14,116.37673950195312,28.30632972717285,12.819999694824219,17.045000076293945,-0.26090065153603986
2016-07-15,115.95008850097656,28.2017822265625,12.670000076293945,16.710000038146973,-0.2626740832029916
2016-07-18,118.44054412841797,28.185701370239258,12.4399995803833,16.361500024795532,-0.12902859385427948
2016-07-19,119.67089080810547,28.266117095947266,11.970000267028809,16.0414999961853,-0.08039768035715467
2016-07-20,120.9706802368164,28.70036506652832,11.770000457763672,15.70600004196167,-0.09777873434646915
2016-07-21,119.67089080810547,27.55845832824707,12.739999771118164,15.284500026702881,0.05890162268734715
2016-07-22,120.0578384399414,27.872079849243164,12.020000457763672,15.023000049591065,0.017439675442166933
2016-07-25,120.68294525146484,27.89620590209961,12.869999885559082,14.378500032424927,0.04544119575390214
2016-07-26,120.27613830566406,28.217864990234375,13.050000190734863,13.838500022888184,-0.03918932959674207
2016-07-27,122.37963104248047,28.00877571105957,12.829999923706055,13.542500019073486,0.11217518596439903
2016-07-28,124.0267105102539,27.960540771484375,12.720000267028809,13.346500062942505,0.20796385886067797
2016-07-29,122.97496032714844,28.03291130065918,11.869999885559082,13.158500051498413,0.13861472366487956
2016-08-01,123.34207153320312,28.024869918823242,12.4399995803833,13.042000007629394,0.1594313365148254
2016-08-02,122.13157653808594,27.79166603088379,13.369999885559082,12.931500005722047,0.14191612501434622
2016-08-03,121.55609130859375,27.75114631652832,12.859999656677246,12.82649998664856,0.11974139579358167
2016-08-04,123.39169311523438,28.01852798461914,12.420000076293945,12.709499979019165,0.16327949232211814
2016-08-05,124.175537109375,28.342634201049805,11.390000343322754,12.619000005722047,0.1405478917402576
2016-08-08,124.28468322753906,28.391252517700195,11.5,12.517000007629395,0.1366959922501643
2016-08-09,124.08623504638672,28.29401206970215,11.65999984741211,12.422499990463256,0.14544021264816379
2016-08-10,123.90762329101562,27.978017807006836,12.050000190734863,12.373000001907348,0.19828436431076216
2016-08-11,123.927490234375,28.09955406188965,11.680000305175781,12.316000032424927,0.17540139332237065
2016-08-12,123.90762329101562,28.01043128967285,11.550000190734863,12.260000038146973,0.1919039225629764
2016-08-15,122.9352798461914,28.28591537475586,11.8100004196167,12.228500080108642,0.08673311927118837
2016-08-16,122.3399429321289,28.528995513916016,12.640000343322754,12.26200008392334,0.007693021325027207
2016-08-17,123.401611328125,28.375045776367188,12.1899995803833,12.283000040054322,0.093620275734845
2016-08-18,122.94520568847656,28.334537506103516,11.430000305175781,12.217500066757202,0.07768211631295265
2016-08-19,122.59791564941406,28.553306579589844,11.34000015258789,12.183500051498413,0.01642321895144889
2016-08-22,123.1833267211914,28.65053367614746,12.270000457763672,12.153500080108643,0.02795540157687857
2016-08-23,123.401611328125,28.68293571472168,12.380000114440918,12.120000076293945,0.033013588183189654
2016-08-24,122.51853942871094,28.480377197265625,13.449999809265137,12.1510000705719,0.02662034310733041
2016-08-25,122.92534637451172,28.431760787963867,13.630000114440918,12.196500062942505,0.05750370019148118
2016-08-26,123.98701477050781,28.569503784179688,13.649999618530273,12.285500049591064,0.08601261066045922
2016-08-29,125.5547103881836,28.804481506347656,12.9399995803833,12.310500049591065,0.12189312017454036
2016-08-30,124.86015319824219,28.926015853881836,13.119999885559082,12.298000049591064,0.061580387588126194
2016-08-31,125.13798522949219,29.07996368408203,13.420000076293945,12.326000070571899,0.04583266724859819
2016-09-01,125.18759155273438,29.185300827026367,13.479999542236328,12.379000043869018,0.02769652207413599
2016-09-02,125.52494812011719,29.23392105102539,11.979999542236328,12.408500003814698,0.03580065788589023
2016-09-06,128.71987915039062,29.630931854248047,12.020000457763672,12.434500026702882,0.12503989799846996
2016-09-07,130.02960205078125,29.541810989379883,11.9399995803833,12.44850001335144,0.21120197472714597
2016-09-08,129.25567626953125,29.525602340698242,12.510000228881836,12.471500015258789,0.17384502134341237
2016-09-09,126.11035919189453,28.71534538269043,17.5,12.7625,0.1685507210460173
2016-09-12,127.68795776367188,29.23392105102539,15.15999984741211,12.942999982833863,0.14912514347688638
2016-09-13,126.21949768066406,28.853097915649414,17.850000381469727,13.244999980926513,0.14715277020890025
2016-09-14,126.775146484375,28.86118507385254,18.139999389648438,13.519999933242797,0.17467242491055873
2016-09-15,127.35063934326172,29.622838973999023,16.299999237060547,13.72549991607666,0.054895678077858924
2016-09-16,128.06503295898438,30.522212982177734,15.369999885559082,13.922499895095825,-0.0847133309883889
2016-09-19,127.64826965332031,30.10898208618164,15.529999732971191,14.13199987411499,-0.025205850297258362
2016-09-20,127.63836669921875,30.092777252197266,15.920000076293945,14.314499855041504,-0.02253484083343242
2016-09-21,128.92823791503906,30.343957901000977,13.300000190734863,14.360499858856201,-0.004399588183699839
2016-09-22,129.067138671875,30.42498016357422,12.020000457763672,14.288999891281128,-0.013071145968931658
2016-09-23,126.96366882324219,30.133291244506836,12.289999961853027,14.221999883651733,-0.06585862726703628
2016-09-26,126.31871032714844,29.695758819580078,14.5,14.26449990272522,-0.013523116117228099
2016-09-27,127.68795776367188,30.12519073486328,13.100000381469727,14.272499942779541,-0.02631710559860215
2016-09-28,128.22377014160156,30.335857391357422,12.390000343322754,14.235999965667725,-0.03971354398211291
2016-09-29,127.09263610839844,30.238632202148438,14.020000457763672,14.26599998474121,-0.0798376407354726
2016-09-30,127.27124786376953,30.587032318115234,13.289999961853027,14.256500005722046,-0.1390607323353948
2016-10-03,127.7673568725586,30.514110565185547,13.569999694824219,14.336000013351441,-0.0987142654055555
2016-10-04,127.19186401367188,30.416879653930664,13.630000114440918,14.416499996185303,-0.10972606172923062
2016-10-05,127.46967315673828,30.781496047973633,12.989999771118164,14.469000005722046,-0.1669440980618193
2016-10-06,127.73760986328125,30.8463134765625,12.84000015258789,14.485500001907349,-0.16566535391700735
2016-10-07,127.98562622070312,30.87061309814453,13.479999542236328,14.284499979019165,-0.15745453756909447
2016-10-10,129.22589111328125,30.80579948425293,13.380000114440918,14.195499992370605,-0.0797162756261397
2016-10-11,127.87649536132812,30.198110580444336,15.359999656677246,14.070999956130981,-0.03079316537336516
2016-10-12,128.04518127441406,30.084672927856445,15.90999984741211,13.959499979019165,0.00037430241706019337
2016-10-13,126.82474517822266,29.955036163330078,16.690000534057617,13.979000043869018,-0.03804844520751647
2016-10-14,126.88428497314453,30.343957901000977,16.1200008392334,14.016500091552734,-0.11148645041873854
2016-10-17,126.54693603515625,30.21431541442871,16.209999084472656,14.050500059127808,-0.10364133485718552
2016-10-18,127.56890106201172,30.587032318115234,15.279999732971191,14.01850004196167,-0.12346607436619748
2016-10-19,129.09690856933594,28.772058486938477,14.40999984741211,14.074000024795533,0.31385842441923845
2016-10-20,128.98777770996094,28.70724868774414,13.75,14.160500001907348,0.3208983406013719
2016-10-21,131.04165649414062,28.480377197265625,13.34000015258789,14.213000011444091,0.4731638247555848
2016-10-24,132.2422637939453,28.569503784179688,13.020000457763672,14.139000034332275,0.5185219394072291
2016-10-25,131.25994873046875,28.43987464904785,13.460000038146973,14.157000017166137,0.4925733364036404
2016-10-26,130.01966857910156,28.29401206970215,14.239999771118164,14.249499988555907,0.45630489366652943
2016-10-27,128.68019104003906,28.20489501953125,15.359999656677246,14.316499948501587,0.40366920676141094
2016-10-28,130.26773071289062,28.148178100585938,16.190000534057617,14.461499977111817,0.4980081061815297
2016-10-31,129.97007751464844,28.25350570678711,17.059999465942383,14.635999965667725,0.4616802038792603
2016-11-01,128.49166870117188,27.96992301940918,18.559999465942383,14.882499933242798,0.4400452710932504
2016-11-02,126.17980194091797,28.03473663330078,19.31999969482422,15.198999929428101,0.30616360231224926
2016-11-03,119.06562805175781,27.70001792907715,22.079999923706055,15.66099991798401,-0.0006746694623360614
2016-11-04,119.8097915649414,27.438777923583984,22.510000228881836,16.112499952316284,0.08973744182058675
2016-11-07,121.19889068603516,28.320476531982422,18.709999084472656,16.37899990081787,-0.011043050710503561
2016-11-08,123.25277709960938,28.36130142211914,18.739999771118164,16.547999906539918,0.0885280585779947
2016-11-09,122.22087860107422,28.36945915222168,14.380000114440918,16.471499919891357,0.03285898136769589
2016-11-10,119.85941314697266,28.165363311767578,14.739999771118164,16.373999881744385,-0.05068770166674924
2016-11-11,118.09326934814453,28.255157470703125,14.170000076293945,16.276499843597414,-0.16089513467762337
2016-11-14,114.18394470214844,28.14903450012207,14.479999542236328,16.189999866485596,-0.344822815899797
2016-11-15,116.28743743896484,28.500076293945312,13.369999885559082,16.09449987411499,-0.3037174699321756
2016-11-16,115.43413543701172,28.44293212890625,13.720000267028809,16.059999895095824,-0.33717514133240367
2016-11-17,116.87284851074219,28.589881896972656,13.350000381469727,16.03999991416931,-0.29072440117984
2016-11-18,116.10882568359375,28.532733917236328,12.850000381469727,16.015499925613405,-0.3195038036670562
2016-11-21,120.82183837890625,28.557226181030273,12.420000076293945,15.985499906539918,-0.07740064578741952
2016-11-22,120.52420043945312,28.965415954589844,12.40999984741211,15.932999897003175,-0.17334474310781808
2016-11-23,119.89909362792969,28.736839294433594,12.430000305175781,15.842499923706054,-0.16110112211162683
2016-11-25,119.44267272949219,28.932762145996094,12.34000015258789,15.691499948501587,-0.22358043628458493
2016-11-28,119.47244262695312,28.989904403686523,13.149999618530273,15.53949990272522,-0.23326891556367135
2016-11-29,119.92886352539062,28.826641082763672,12.899999618530273,15.331499910354614,-0.1772184765258974
2016-11-30,117.49793243408203,28.328636169433594,13.329999923706055,15.069999933242798,-0.20654998605363492
2016-12-01,114.20378112792969,27.561235427856445,14.069999694824219,14.807499933242799,-0.22807805987280716
2016-12-02,114.5014419555664,27.887792587280273,14.119999885559082,14.40949993133545,-0.2767642444836154
2016-12-05,116.51564025878906,28.0755615234375,12.140000343322754,13.890999937057495,-0.20819772117092092
2016-12-06,116.3965835571289,28.3449649810791,11.789999961853027,13.544999980926514,-0.2674661492030002
2016-12-07,117.0315933227539,28.981746673583984,12.220000267028809,13.219000005722046,-0.35954417665293736
2016-12-08,117.98411560058594,29.1450252532959,12.640000343322754,13.132000017166138,-0.3417802134792264
2016-12-09,118.74813079833984,29.194005966186523,11.75,12.982500028610229,-0.3113935226119799
2016-12-12,116.85298919677734,29.365453720092773,12.640000343322754,12.90600004196167,-0.4444325400034439
2016-12-13,119.37322235107422,30.043048858642578,12.720000267028809,12.818000078201294,-0.4457738052268345
2016-12-14,119.27399444580078,29.838956832885742,13.1899995803833,12.809000062942506,-0.4107980012930681
2016-12-15,119.63118743896484,30.034887313842773,12.789999961853027,12.762500047683716,-0.4306519265410827
2016-12-16,118.9366455078125,29.64302635192871,12.199999809265137,12.705000019073486,-0.38990440553247196
2016-12-19,118.3115463256836,30.116527557373047,11.710000038146973,12.648000001907349,-0.5158611135082966
2016-12-20,118.1627197265625,30.37775993347168,11.449999809265137,12.599499988555909,-0.5750808081642197
2016-12-21,118.11312103271484,30.190004348754883,11.270000457763672,12.542500019073486,-0.5407205803019052
2016-12-22,116.48588562011719,30.149179458618164,11.430000305175781,12.492500019073486,-0.6179385737101181
2016-12-23,116.35688781738281,30.181838989257812,11.4399995803833,12.447499990463257,-0.631125906756391
2016-12-27,117.09112548828125,30.263471603393555,11.989999771118164,12.389499998092651,-0.6087266945620452
2016-12-28,116.0096206665039,29.90427017211914,12.949999809265137,12.392000007629395,-0.5946818235437403
2016-12-29,115.44405364990234,29.92875099182129,13.369999885559082,12.394000005722045,-0.6291319670515632
2016-12-30,114.15419006347656,29.610370635986328,14.039999961853027,12.392500019073486,-0.6340388734325081
2017-01-03,115.95008850097656,29.879770278930664,12.850000381469727,12.32900004386902,-0.5929781462354053
2017-01-04,117.76583862304688,29.724666595458984,11.850000381469727,12.314500045776366,-0.4673158637955507
2017-01-05,119.73042297363281,29.675668716430664,11.670000076293945,12.308500051498413,-0.3547422816517575
2017-01-06,122.44908142089844,29.78180694580078,11.319999694824219,12.263500022888184,-0.23319903396404745
2017-01-09,123.927490234375,29.887935638427734,11.5600004196167,12.20950002670288,-0.17663311618987973
2017-01-10,123.38176727294922,29.83079719543457,11.489999771118164,12.196500015258788,-0.1939772208626978
2017-01-11,125.10820770263672,30.165512084960938,11.260000228881836,12.127500009536742,-0.16941253968453981
2017-01-12,125.63409423828125,29.969568252563477,11.539999961853027,12.068499994277953,-0.10328964915946932
2017-01-13,127.3406982421875,30.034887313842773,11.229999542236328,11.970499992370605,-0.02673493590869865
2017-01-17,126.87435913085938,30.043048858642578,11.869999885559082,11.924499988555908,-0.05277395455586733
2017-01-18,126.92396545410156,30.010391235351562,12.479999542236328,11.938499975204468,-0.0437464784516105
2017-01-19,126.5568618774414,29.85527801513672,12.779999732971191,11.991999959945678,-0.032446474852256546
2017-01-20,126.05081176757812,30.157344818115234,11.539999961853027,11.996499967575073,-0.11841990265801612
2017-01-23,127.92609405517578,30.018558502197266,11.770000457763672,12.021499967575073,0.0071493941939934896
2017-01-24,128.3626708984375,30.712482452392578,11.069999694824219,12.003499937057494,-0.10657312356995756
2017-01-25,130.45623779296875,30.859445571899414,10.8100004196167,11.971999979019165,-0.025815884670489404
2017-01-26,131.74612426757812,30.66351890563965,10.630000114440918,11.903999996185302,0.08033114137522424
2017-01-27,131.15077209472656,31.006389617919922,10.579999923706055,11.785500001907348,-0.018353061400288122
2017-01-30,129.96011352539062,30.549213409423828,11.880000114440918,11.711000013351441,0.009258896719835789
2017-01-31,129.30526733398438,30.059377670288086,11.989999771118164,11.608500003814697,0.0713720329734715
2017-02-01,132.192626953125,29.81446647644043,11.8100004196167,11.556500005722047,0.2708563083716672
2017-02-02,129.8212432861328,29.945083618164062,11.930000305175781,11.560500001907348,0.12090331225728337
2017-02-03,129.96011352539062,30.027313232421875,10.970000267028809,11.525500011444091,0.111992494088298
2017-02-06,131.03173828125,29.821754455566406,11.369999885559082,11.528000020980835,0.20860037936248363
2017-02-07,130.8134307861328,29.88751983642578,11.289999961853027,11.514499998092651,0.18421719838307513
2017-02-08,133.15504455566406,29.912199020385742,11.449999809265137,11.5125,0.30204113691490836
2017-02-09,133.09555053710938,29.155750274658203,10.880000114440918,11.493499994277954,0.4478275049238001
2017-02-10,133.14515686035156,29.057096481323242,10.850000381469727,11.45900001525879,0.4698460169769297
2017-02-13,133.00624084472656,29.435304641723633,11.069999694824219,11.451000022888184,0.3881194245420702
2017-02-14,132.80780029296875,29.54220962524414,10.739999771118164,11.394500017166138,0.35667897577015906
2017-02-15,132.40098571777344,29.640867233276367,11.970000267028809,11.369000053405761,0.3159448441462468
2017-02-16,132.79786682128906,29.93686866760254,11.760000228881836,11.318000078201294,0.2784717629986393
2017-02-17,132.4902801513672,29.994417190551758,11.489999771118164,11.315500068664551,0.25102851387901887
2017-02-21,132.6787872314453,30.027313232421875,11.569999694824219,11.305500030517578,0.25442935290973906
2017-02-22,135.0601348876953,29.657312393188477,11.739999771118164,11.339000034332276,0.4520259386986466
2017-02-23,134.30604553222656,29.747751235961914,11.710000038146973,11.384000015258788,0.39471519856496207
2017-02-24,134.38540649414062,30.03553581237793,11.470000267028809,11.426000022888184,0.34222403964453624
2017-02-27,135.34786987304688,30.019088745117188,12.09000015258789,11.501500034332276,0.39588698642659453
2017-02-28,134.484619140625,29.764198303222656,12.920000076293945,11.553500032424926,0.40083350611614926
2017-03-01,136.34999084472656,29.54220962524414,12.539999961853027,11.58100004196167,0.5422615612844579
2017-03-02,135.6951446533203,29.525760650634766,11.8100004196167,11.58100004196167,0.511190737444842
2017-03-03,136.10194396972656,29.517536163330078,10.960000038146973,11.53250002861023,0.5341227347710398
2017-03-06,136.34999084472656,29.246200561523438,11.239999771118164,11.546000003814697,0.6005295544941716
2017-03-07,136.23092651367188,29.435304641723633,11.449999809265137,11.55,0.5570672818550538
2017-03-08,136.64767456054688,29.287302017211914,11.859999656677246,11.57849998474121,0.6080351829301289
2017-03-09,137.1636199951172,29.45176124572754,12.300000190734863,11.621000003814697,0.6026935899385018
2017-03-10,137.7093505859375,29.525760650634766,11.65999984741211,11.659999990463257,0.6167190932098469
2017-03-13,138.5130157470703,28.909090042114258,11.350000381469727,11.684999990463258,0.7802134611453351
2017-03-14,138.23519897460938,28.925539016723633,12.300000190734863,11.746500015258789,0.7624201706131232
2017-03-15,138.63209533691406,28.859764099121094,11.630000114440918,11.791000032424927,0.7961618637493134
2017-03-16,138.89999389648438,28.892648696899414,11.210000038146973,11.753000020980835,0.8037244369851273
2017-03-17,138.7511749267578,28.999542236328125,11.279999732971191,11.728999996185303,0.7748860167896673
2017-03-20,138.85037231445312,29.13109016418457,11.34000015258789,11.721500015258789,0.7541885787556375
2017-03-21,137.4315185546875,28.8104305267334,12.470000267028809,11.76650004386902,0.7429722800586619
2017-03-22,138.5030975341797,29.081764221191406,12.8100004196167,11.820000076293946,0.7457037250150945
2017-03-23,138.44357299804688,28.999542236328125,13.119999885559082,11.89050006866455,0.7587701245458036
2017-03-24,139.2472686767578,28.909090042114258,12.960000038146973,11.96500005722046,0.8186824692694841
2017-03-27,139.2274169921875,29.09819793701172,12.5,11.985500049591064,0.7804173985685109
2017-03-28,140.6561737060547,29.270864486694336,11.529999732971191,11.916000032424927,0.8212842771121028
2017-03-29,141.5392608642578,29.246200561523438,11.420000076293945,11.860000038146973,0.8724059917114008
2017-03-30,141.3011474609375,29.394208908081055,11.539999961853027,11.846500015258789,0.8307959974893981
2017-03-31,140.94395446777344,29.657312393188477,12.369999885559082,11.917000007629394,0.7602912435757888
2017-04-03,141.17214965820312,29.731311798095703,12.380000114440918,11.974000024795533,0.7576804197676754
2017-04-04,140.62643432617188,29.8299617767334,11.789999961853027,11.991000032424926,0.7096704960856856
2017-04-05,140.74549865722656,29.78065299987793,12.890000343322754,12.042500066757203,0.7256147201770526
2017-04-06,140.07078552246094,29.624422073364258,12.390000343322754,12.047000074386597,0.7210184470456895
2017-04-07,139.68382263183594,29.624422073364258,12.869999885559082,12.107500076293945,0.7007446721905686
2017-04-10,139.94180297851562,29.435304641723633,14.050000190734863,12.242500066757202,0.751487666305605
2017-04-11,138.8305206298828,29.385976791381836,15.069999694824219,12.38100004196167,0.7029752737039592
2017-04-12,138.49317932128906,29.295541763305664,15.770000457763672,12.588000059127808,0.7031029850208553
2017-04-13,138.30467224121094,28.983095169067383,15.960000038146973,12.825500059127808,0.75473035858071
2017-04-17,140.31883239746094,29.172197341918945,14.65999984741211,12.994500064849854,0.8230324419174914
2017-04-18,139.86244201660156,29.410654067993164,14.420000076293945,13.148500061035156,0.7521821332970542
2017-04-19,141.16224670410156,29.525760650634766,14.930000305175781,13.271500062942504,0.7976233612772937
2017-04-20,142.68031311035156,29.747751235961914,14.149999618530273,13.338500022888184,0.8334601520700106
2017-04-21,142.56124877929688,29.862857818603516,14.630000114440918,13.414000034332275,0.8045639391017837
2017-04-24,144.33734130859375,30.21641731262207,10.84000015258789,13.30800004005432,0.828020523177716
2017-04-25,145.34938049316406,30.315078735351562,10.760000228881836,13.221000051498413,0.861622282157968
2017-04-26,145.41883850097656,30.364412307739258,10.850000381469727,13.18700008392334,0.8555502469118987
2017-04-27,146.5499725341797,30.775524139404297,10.359999656677246,13.134000062942505,0.8338872330904745
2017-04-28,149.08010864257812,29.72309112548828,10.819999694824219,13.098000049591064,1.1736127160182173
2017-05-01,151.27288818359375,29.854644775390625,10.109999656677246,12.985000038146973,1.2626011894416742
2017-05-02,151.5904083251953,30.397306442260742,10.59000015258789,12.895500040054321,1.1724163179938953
2017-05-03,150.6180419921875,30.631725311279297,10.680000305175781,12.84000005722046,1.075327810355188
2017-05-04,149.6754150390625,30.524030685424805,10.460000038146973,12.71850004196167,1.0471408432985283
2017-05-05,149.0701446533203,30.499183654785156,10.569999694824219,12.627500009536742,1.020320514868498
2017-05-08,149.88375854492188,30.26726531982422,9.770000457763672,12.472500038146972,1.1085994400276287
2017-05-09,149.3083038330078,30.126432418823242,9.960000038146973,12.268000030517578,1.1061724890919338
2017-05-10,149.11976623535156,29.82823944091797,10.210000038146973,12.025000047683715,1.1549925063780226
2017-05-11,148.87171936035156,29.56317710876465,10.600000381469727,11.76650004386902,1.1941730993537591
2017-05-12,149.15948486328125,29.430644989013672,10.399999618530273,11.488500022888184,1.2353380457925078
2017-05-15,149.02056884765625,29.513479232788086,10.420000076293945,11.276500034332276,1.211754420846401
