Date,SHEL,AMAT,VIX,AvgVIX,zscore
2020-06-05,30.422834396362305,57.20846939086914,24.520000457763672,28.8335000038147,0.6897347037782116
2020-06-08,31.647153854370117,56.93284225463867,25.809999465942383,28.725,0.9398325881645722
2020-06-09,30.01204490661621,56.82829666137695,27.56999969482422,28.725,0.616021745461073
2020-06-10,29.198501586914062,56.89482498168945,27.56999969482422,28.451499938964844,0.4523521750155057
2020-06-11,26.733749389648438,52.66524887084961,40.790000915527344,28.727000045776368,0.052125955965993565
2020-06-12,27.748653411865234,53.748783111572266,36.09000015258789,28.901000022888184,0.23112876005266086
2020-06-15,27.805030822753906,54.224021911621094,34.400001525878906,29.026500129699706,0.2321144351648844
2020-06-16,28.167503356933594,55.64020538330078,33.66999816894531,29.245000076293945,0.2738323938086503
2020-06-17,27.539230346679688,57.02789306640625,33.470001220703125,29.392000102996825,0.11859465640279718
2020-06-18,27.627830505371094,57.38906478881836,32.939998626708984,29.639500045776366,0.12846793465055087
2020-06-19,27.337862014770508,57.930824279785156,35.119998931884766,29.91899995803833,0.05895093678434296
2020-06-22,27.716434478759766,58.23497772216797,31.770000457763672,30.09949998855591,0.1278799929655623
2020-06-23,28.07084083557129,57.8262825012207,31.3700008392334,30.267500019073488,0.20737507082901074
2020-06-24,26.677370071411133,56.9993782043457,33.84000015258789,30.57849998474121,-0.052658817650043536
2020-06-25,27.297584533691406,57.00887680053711,32.220001220703125,30.760000038146973,0.07081698779554425
2020-06-26,26.508216857910156,55.488136291503906,34.72999954223633,31.121000003814697,-0.053774163095048
2020-06-29,26.935117721557617,56.13445281982422,31.780000686645508,31.298500061035156,0.017407586258205404
2020-06-30,26.331016540527344,57.455596923828125,30.43000030517578,31.47800006866455,-0.1315737127330045
2020-07-01,26.39545440673828,56.72373962402344,28.6200008392334,31.626000118255615,-0.10292836756640084
2020-07-02,26.50016212463379,57.97835159301758,27.68000030517578,31.719500160217287,-0.10912575376054358
2020-07-06,26.94317626953125,60.316490173339844,27.940000534057617,31.890500164031984,-0.07124469114625953
2020-07-07,26.282684326171875,59.09989547729492,29.43000030517578,32.07150020599365,-0.1767001940285643
2020-07-08,26.37933921813965,59.66067886352539,28.079999923706055,32.097000217437746,-0.16952881224451155
2020-07-09,25.19529151916504,60.345008850097656,29.260000228881836,32.18150024414062,-0.4204167299037086
2020-07-10,25.94438362121582,59.489593505859375,27.290000915527344,31.506500244140625,-0.25257353503470176
2020-07-13,26.105484008789062,58.46308898925781,32.189998626708984,31.31150016784668,-0.19829286132744664
2020-07-14,26.991500854492188,59.44207000732422,29.520000457763672,31.067500114440918,-0.04273571647942522
2020-07-15,27.37007713317871,59.02385711669922,27.760000228881836,30.772000217437743,0.04178465146316258
2020-07-16,26.96733856201172,59.251976013183594,28.0,30.49850015640259,-0.04345134438500812
2020-07-17,26.508216857910156,59.21395492553711,25.68000030517578,30.13550024032593,-0.13418705466923367
2020-07-20,26.105484008789062,60.57312774658203,24.459999084472656,29.602500247955323,-0.24383300551486567
2020-07-21,26.927061080932617,60.6491584777832,24.84000015258789,29.256000232696532,-0.08163817115417223
2020-07-22,26.37933921813965,61.038856506347656,24.31999969482422,28.903500175476076,-0.19927348321424906
2020-07-23,26.089370727539062,60.47808074951172,26.079999923706055,28.515500164031984,-0.24499489250069034
2020-07-24,26.00882911682129,57.61716842651367,25.84000015258789,28.19650011062622,-0.19931023855279062
2020-07-27,26.137699127197266,59.8887825012207,24.739999771118164,27.697000122070314,-0.22263883235564239
2020-07-28,25.85577964782715,59.21395492553711,25.440000534057617,27.380000114440918,-0.26429360246713135
2020-07-29,26.105484008789062,60.11689758300781,24.100000381469727,27.063500118255615,-0.23398636769378273
2020-07-30,24.840885162353516,61.22893142700195,24.760000228881836,26.870500087738037,-0.5101684545879641
2020-07-31,24.011240005493164,61.14339828491211,24.459999084472656,26.70950002670288,-0.673767108896164
2020-08-03,24.405921936035156,61.78970718383789,24.280000686645508,26.526500034332276,-0.6090101720206855
2020-08-04,25.25167465209961,61.637638092041016,23.760000228881836,26.243000030517578,-0.4370713330816566
2020-08-05,25.388608932495117,61.65664291381836,22.989999771118164,25.988500022888182,-0.4101745931861051
2020-08-06,25.171133041381836,60.45906448364258,22.649999618530273,25.657999992370605,-0.4276959399797978
2020-08-07,24.840885162353516,60.42104721069336,22.209999084472656,25.403999900817873,-0.49273220439126697
2020-08-10,25.332225799560547,62.008323669433594,22.1299991607666,24.90099992752075,-0.42900849187463147
2020-08-11,25.6544132232666,61.26695251464844,24.030000686645508,24.626499938964844,-0.3487583761196934
2020-08-12,26.475997924804688,63.20591354370117,22.280000686645508,24.352499961853027,-0.22676891894242798
2020-08-13,25.76021385192871,61.846736907958984,22.1299991607666,24.058999919891356,-0.34017327762798527
2020-08-14,25.30471420288086,64.27045440673828,22.049999237060547,23.877499866485596,-0.48331743600137167
2020-08-17,25.16643524169922,63.624114990234375,21.350000381469727,23.72199993133545,-0.49694280894984105
2020-08-18,24.841079711914062,63.13936996459961,21.510000228881836,23.555499935150145,-0.5513619086863836
2020-08-19,24.74346923828125,62.81513977050781,22.540000915527344,23.466499996185302,-0.563829284290662
2020-08-20,24.499446868896484,60.831607818603516,22.719999313354492,23.298499965667723,-0.5696815002863953
2020-08-21,24.100889205932617,59.38209533691406,22.540000915527344,23.133500003814696,-0.617876091078484
2020-08-24,24.832944869995117,60.7839241027832,22.3700008392334,23.01500005722046,-0.5021474578472529
2020-08-25,24.45064353942871,61.07954788208008,22.030000686645508,22.844500064849854,-0.5847648684575895
2020-08-26,24.426250457763672,60.80299758911133,23.270000457763672,22.803000068664552,-0.5836605668605075
2020-08-27,24.22289276123047,59.153221130371094,24.469999313354492,22.788500022888183,-0.5886069031473969
2020-08-28,24.556386947631836,60.14500045776367,22.959999084472656,22.713500022888184,-0.5435079471889118
2020-08-31,24.141555786132812,58.7431755065918,26.40999984741211,22.819999980926514,-0.5959769585719356
2020-09-01,23.75112533569336,59.019718170166016,26.1200008392334,22.938000011444093,-0.6798036270751008
2020-09-02,23.62098503112793,62.06178665161133,26.56999969482422,23.117000007629393,-0.7714114903019962
2020-09-03,23.539648056030273,58.60967254638672,33.599998474121094,23.664499950408935,-0.7131257672285611
2020-09-04,23.515241622924805,58.13284683227539,30.75,24.091499996185302,-0.7077016617606062
2020-09-08,22.799455642700195,53.050048828125,31.459999084472656,24.557999992370604,-0.740740931955869
2020-09-09,23.198017120361328,52.639984130859375,28.809999465942383,24.79699993133545,-0.6524110509014622
2020-09-10,22.6693115234375,52.56368637084961,29.709999084472656,25.168499851226805,-0.7561968060241596
2020-09-11,22.84012222290039,52.44926071166992,26.8700008392334,25.405499935150146,-0.7196647813692492
2020-09-14,22.54729652404785,53.841548919677734,25.850000381469727,25.595499992370605,-0.8081081826784866
2020-09-15,22.64491081237793,54.54723358154297,25.59000015258789,25.807499980926515,-0.8038728294815433
2020-09-16,22.81572914123535,53.8510856628418,26.040000915527344,26.03400001525879,-0.7547841985799126
2020-09-17,22.44969940185547,53.72711944580078,26.459999084472656,26.229999923706053,-0.825100942971371
2020-09-18,21.945390701293945,53.545921325683594,25.829999923706055,26.385499954223633,-0.9217575381900901
2020-09-21,21.40041732788086,54.66167068481445,27.780000686645508,26.64749994277954,-1.05451483986324
2020-09-22,21.66883659362793,55.205238342285156,26.860000610351562,26.87199993133545,-1.0127192993622416
2020-09-23,21.245872497558594,54.59490966796875,28.579999923706055,27.199499893188477,-1.0838927053210725
2020-09-24,21.587493896484375,55.10987854003906,28.510000228881836,27.461499881744384,-1.0268822373040594
2020-09-25,20.936779022216797,55.52946472167969,26.3799991607666,27.55699987411499,-1.1657010884818388
