Date,JPM,AMD,VIX,AvgVIX,zscore
2023-09-08,135.25045776367188,106.08999633789062,13.84000015258789,15.390999841690064,-0.07196693621456227
2023-09-11,135.8428955078125,105.31999969482422,13.800000190734863,15.338999843597412,0.06242661156604416
2023-09-12,137.6107177734375,105.30999755859375,14.229999542236328,15.309499835968017,0.320312445206761
2023-09-13,137.67654418945312,107.70999908447266,13.479999542236328,15.160499858856202,0.17972008982756252
2023-09-14,140.34715270996094,106.62999725341797,12.819999694824219,14.962499809265136,0.6359341618611996
2023-09-15,139.9333953857422,101.48999786376953,13.789999961853027,14.757499837875367,0.8973400668267644
2023-09-18,140.2248992919922,102.37000274658203,14.0,14.59249987602234,0.8846975738304598
2023-09-19,140.04624938964844,101.61000061035156,14.109999656677246,14.44149990081787,0.906254245784642
2023-09-20,139.45382690429688,100.33999633789062,15.140000343322754,14.349999952316285,0.899508803153365
2023-09-21,138.363037109375,96.11000061035156,17.540000915527344,14.428000020980836,1.0054501782609826
2023-09-22,137.03712463378906,96.19999694824219,17.200000762939453,14.428000020980836,0.8068673234498831
2023-09-25,137.7141571044922,97.37999725341797,16.899999618530273,14.48899998664856,0.8315572035207616
2023-09-26,136.2848358154297,95.95999908447266,18.940000534057617,14.682000017166137,0.7124085157119905
2023-09-27,137.08413696289062,98.06999969482422,18.219999313354492,14.870499992370606,0.6966998832189899
2023-09-28,138.7861785888672,102.76000213623047,17.34000015258789,15.043499994277955,0.6509268155181187
2023-09-29,136.36947631835938,102.81999969482422,17.520000457763672,15.241000032424926,0.29548529399147083
2023-10-02,135.19406127929688,103.2699966430664,17.610000610351562,15.467000055313111,0.0962776061366778
2023-10-03,134.19728088378906,100.08000183105469,19.780000686645508,15.755500078201294,0.15082517348172886
2023-10-04,134.79908752441406,104.06999969482422,18.579999923706055,15.96200008392334,-0.011257802628985934
2023-10-05,135.3674774169922,102.91000366210938,18.489999771118164,16.166500091552734,0.14403905408841447
2023-10-06,137.45150756835938,107.23999786376953,17.450000762939453,16.347000122070312,0.17638060855601903
2023-10-09,137.138916015625,106.97000122070312,17.700000762939453,16.542000150680543,0.14778522902106592
2023-10-10,137.9724884033203,109.01000213623047,17.030000686645508,16.682000207901,0.1414438579886744
2023-10-11,138.4461669921875,108.30999755859375,16.09000015258789,16.81250023841858,0.2541756301699696
2023-10-12,138.1240692138672,108.79000091552734,16.690000534057617,17.00600028038025,0.17726825679806932
2023-10-13,140.19863891601562,105.08999633789062,19.31999969482422,17.28250026702881,0.7106820320627099
2023-10-16,140.0565643310547,106.45999908447266,17.209999084472656,17.44300022125244,0.604283712024531
2023-10-17,139.75340270996094,105.13999938964844,17.8799991607666,17.63150019645691,0.642760859902874
2023-10-18,138.21881103515625,102.16999816894531,19.219999313354492,17.835500144958495,0.6052788302953858
2023-10-19,137.63148498535156,102.4000015258789,21.399999618530273,18.028500080108643,0.5054173362980413
2023-10-20,135.4148406982422,101.80999755859375,21.709999084472656,18.253999996185303,0.21976054692928115
2023-10-23,133.567626953125,100.01000213623047,20.3700008392334,18.42750005722046,0.06357560704260887
2023-10-24,133.72865295410156,101.66999816894531,18.969999313354492,18.428999996185304,-0.016859713418393703
2023-10-25,132.99925231933594,96.05999755859375,20.190000534057617,18.527500057220458,0.22802129224182777
2023-10-26,133.3402862548828,93.66999816894531,20.68000030517578,18.694500064849855,0.42719561091141145
2023-10-27,128.53750610351562,96.43000030517578,21.270000457763672,18.882000064849855,-0.4444200154860846
2023-10-30,130.1763153076172,96.18000030517578,19.75,18.989000034332275,-0.1902916136272939
2023-10-31,131.7299041748047,98.5,18.139999389648438,18.90699996948242,-0.1093734827795747
2023-11-01,131.61619567871094,108.04000091552734,16.8700008392334,18.82150001525879,-0.7228527751059478
2023-11-02,133.9654998779297,107.83000183105469,15.65999984741211,18.680000019073486,-0.36783345023171155
2023-11-03,135.4622039794922,112.25,14.90999984741211,18.55299997329712,-0.42659342019285107
2023-11-06,136.4852752685547,111.75,14.890000343322754,18.412499952316285,-0.24642658888445548
2023-11-07,136.41896057128906,113.44999694824219,14.8100004196167,18.301499938964845,-0.36244827888530406
2023-11-08,137.09153747558594,113.58999633789062,14.449999809265137,18.219499921798707,-0.2733323885526363
2023-11-09,136.6842041015625,113.48999786376953,15.289999961853027,18.149499893188477,-0.3263519833919592
2023-11-10,138.7113800048828,118.58999633789062,14.170000076293945,17.891999912261962,-0.35046437780149525
2023-11-13,138.09567260742188,116.79000091552734,14.760000228881836,17.76949996948242,-0.327435993560217
2023-11-14,140.6154327392578,119.87999725341797,14.15999984741211,17.5835000038147,-0.15409690644085253
2023-11-15,141.84693908691406,118.0,14.180000305175781,17.33150005340576,0.14275063573872165
2023-11-16,143.46678161621094,119.83000183105469,14.319999694824219,16.97750005722046,0.26397013618007653
2023-11-17,144.76458740234375,120.62000274658203,13.800000190734863,16.58200011253357,0.40340006831511105
2023-11-20,145.20977783203125,121.52999877929688,13.40999984741211,16.234000062942506,0.4112460115813152
2023-11-21,144.90667724609375,119.16000366210938,13.350000381469727,15.953000116348267,0.515431813284155
2023-11-22,145.2476806640625,122.51000213623047,12.850000381469727,15.586000108718872,0.35544150646341155
2023-11-24,145.44662475585938,122.30999755859375,12.460000038146973,15.175000095367432,0.3969071641823112
2023-11-27,145.11505126953125,122.6500015258789,12.6899995803833,14.746000051498413,0.32738082056779944
2023-11-28,145.44662475585938,122.01000213623047,12.6899995803833,14.393000030517578,0.41567832295108714
2023-11-29,146.18551635742188,123.8499984741211,12.979999542236328,14.135000038146973,0.40807323960991393
2023-11-30,147.8527374267578,121.16000366210938,12.920000076293945,13.9375,0.8190103367133901
2023-12-01,148.57264709472656,121.38999938964844,12.630000114440918,13.78600001335144,0.9093830601412746
2023-12-04,149.66207885742188,118.56999969482422,13.079999923706055,13.694500017166138,1.244372734929696
2023-12-05,149.6431121826172,118.37999725341797,12.850000381469727,13.592500019073487,1.25350136951361
2023-12-06,148.0706024169922,116.81999969482422,12.970000267028809,13.500500011444093,1.1222753385706505
2023-12-07,148.5253143310547,128.3699951171875,13.0600004196167,13.43100004196167,0.46574633168399016
2023-12-08,150.1641082763672,128.9199981689453,12.350000381469727,13.284000062942505,0.6698151348793104
2023-12-11,150.71351623535156,134.41000366210938,12.630000114440918,13.207000064849854,0.4062492069054985
2023-12-12,152.05868530273438,137.61000061035156,12.069999694824219,13.072500038146973,0.40177458939419514
2023-12-13,152.57022094726562,138.19000244140625,12.1899995803833,12.974000024795533,0.4399235587612906
2023-12-14,155.3457489013672,138.0,12.479999542236328,12.88899998664856,0.8557173093286549
2023-12-15,156.52040100097656,139.14999389648438,12.279999732971191,12.786999988555909,0.9547001699018723
2023-12-18,157.4676971435547,138.89999389648438,12.5600004196167,12.725,1.108197052751959
2023-12-19,159.57069396972656,140.14999389648438,12.529999732971191,12.680999994277954,1.3360185152487913
2023-12-20,157.7708282470703,135.47000122070312,13.670000076293945,12.696999979019164,1.3669295354341553
2023-12-21,158.67074584960938,139.91000366210938,13.649999618530273,12.736999940872192,1.220071306532358
2023-12-22,158.5760040283203,139.60000610351562,13.029999732971191,12.765499925613403,1.225681136211041
2023-12-26,159.5138397216797,143.41000366210938,12.989999771118164,12.780499935150146,1.123761227510346
2023-12-27,160.47059631347656,146.07000732421875,12.430000305175781,12.767499971389771,1.0965515820895382
2023-12-28,161.3231658935547,148.75999450683594,12.470000267028809,12.742000007629395,1.0523041469168115
2023-12-29,161.13369750976562,147.41000366210938,12.449999809265137,12.718499994277954,1.1092029427708114
