Date,PG,KRE,VIX,AvgVIX,zscore
2023-08-21,141.29217529296875,41.10511016845703,17.1299991607666,15.512499904632568,0.6350214464586481
2023-08-22,141.3480224609375,39.9306755065918,16.969999313354492,15.667999887466431,0.5136334112504347
2023-08-23,142.67001342773438,40.44853210449219,15.979999542236328,15.807499885559082,0.8820346857543079
2023-08-24,142.00900268554688,40.633480072021484,17.200000762939453,15.94699993133545,0.7486444431630364
2023-08-25,142.9399871826172,40.34681701660156,15.680000305175781,16.064499950408937,0.9335179328538318
2023-08-28,143.16339111328125,40.929405212402344,15.079999923706055,16.136999940872194,1.0524493714658456
2023-08-29,143.24720764160156,41.31780242919922,14.449999809265137,16.16299991607666,1.1165108489776325
2023-08-30,143.4054412841797,41.01262664794922,13.880000114440918,16.05249991416931,1.1185744287274875
2023-08-31,143.68472290039062,41.20682907104492,13.569999694824219,15.934999895095824,1.2061100874095516
2023-09-01,143.84300231933594,42.18705749511719,13.09000015258789,15.734499883651733,1.355334570526057
2023-09-05,141.91590881347656,41.23456954956055,14.010000228881836,15.646499872207642,0.7956878895066407
2023-09-06,141.6366424560547,40.28207778930664,14.449999809265137,15.56949987411499,0.6213485307822183
2023-09-07,142.98654174804688,39.736480712890625,14.399999618530273,15.491499853134155,0.8745337479089615
2023-09-08,142.3720703125,40.097129821777344,13.84000015258789,15.390999841690064,0.7721395617708544
2023-09-11,144.0664520263672,40.02314758300781,13.800000190734863,15.338999843597412,1.1598637500189033
2023-09-12,141.5342254638672,40.35606384277344,14.229999542236328,15.309499835968017,0.605870351158809
2023-09-13,142.52101135253906,39.86594009399414,13.479999542236328,15.160499858856202,0.7805000309129222
2023-09-14,144.08506774902344,40.6519775390625,12.819999694824219,14.962499809265136,1.2362036705262005
2023-09-15,142.87481689453125,40.42079162597656,13.789999961853027,14.757499837875367,0.9267477571568793
2023-09-18,143.41476440429688,39.651268005371094,14.0,14.59249987602234,0.9649091394369045
2023-09-19,142.995849609375,39.55799102783203,14.109999656677246,14.44149990081787,0.8562770843450397
2023-09-20,142.87481689453125,39.2128791809082,15.140000343322754,14.349999952316285,0.788468641037923
2023-09-21,141.6366424560547,38.64389419555664,17.540000915527344,14.428000020980836,0.4338129355417043
2023-09-22,141.11529541015625,38.392051696777344,17.200000762939453,14.428000020980836,0.28307714855285054
2023-09-25,140.2587890625,38.9423713684082,16.899999618530273,14.48899998664856,0.14580153892739875
2023-09-26,139.01129150390625,38.336082458496094,18.940000534057617,14.682000017166137,-0.21530464090187268
2023-09-27,137.16802978515625,38.13088607788086,18.219999313354492,14.870499992370606,-0.669800853903892
2023-09-28,136.23704528808594,38.51331329345703,17.34000015258789,15.043499994277955,-0.8437114766448927
2023-09-29,135.7902069091797,38.96103286743164,17.520000457763672,15.241000032424926,-0.8969407656223454
2023-10-02,135.1664581298828,37.990970611572266,17.610000610351562,15.467000055313111,-1.1538411143216893
2023-10-03,135.4457244873047,37.244781494140625,19.780000686645508,15.755500078201294,-1.173962944645808
2023-10-04,135.89259338378906,37.59921646118164,18.579999923706055,15.96200008392334,-1.0288976613739242
2023-10-05,133.8723907470703,38.224159240722656,18.489999771118164,16.166500091552734,-1.429735100814705
2023-10-06,134.1423797607422,38.32675552368164,17.450000762939453,16.347000122070312,-1.354859176841117
2023-10-09,133.46278381347656,38.308109283447266,17.700000762939453,16.542000150680543,-1.5159021663394825
2023-10-10,134.78472900390625,38.905067443847656,17.030000686645508,16.682000207901,-1.1384562255982544
2023-10-11,133.12762451171875,38.933048248291016,16.09000015258789,16.81250023841858,-1.5227301053222138
2023-10-12,133.42555236816406,38.45734405517578,16.690000534057617,17.00600028038025,-1.5075238494156944
2023-10-13,134.700927734375,37.70181655883789,19.31999969482422,17.28250026702881,-1.2957967613077366
2023-10-16,135.98573303222656,38.66255569458008,17.209999084472656,17.44300022125244,-0.8853903263527827
2023-10-17,136.1625518798828,39.483375549316406,17.8799991607666,17.63150019645691,-0.7500795464535882
2023-10-18,139.67225646972656,38.41071319580078,19.219999313354492,17.835500144958495,-0.05220911232095244
2023-10-19,138.88632202148438,37.990970611572266,21.399999618530273,18.028500080108643,-0.284033609820326
2023-10-20,138.69891357421875,36.470584869384766,21.709999084472656,18.253999996185303,-0.501905270995143
2023-10-23,138.79258728027344,36.3306770324707,20.3700008392334,18.42750005722046,-0.49601809291610616
2023-10-24,140.4320831298828,36.106815338134766,18.969999313354492,18.428999996185304,-0.138285609275946
2023-10-25,141.08786010742188,35.97623062133789,20.190000534057617,18.527500057220458,0.00010421716336691523
2023-10-26,140.33840942382812,37.04888916015625,20.68000030517578,18.694500064849855,-0.0523426188239664
2023-10-27,137.8651580810547,36.25605392456055,21.270000457763672,18.882000064849855,-0.7214194874455335
2023-10-30,139.8324737548828,36.79704666137695,19.75,18.989000034332275,-0.1994747977994216
2023-10-31,140.5538330078125,37.00225067138672,18.139999389648438,18.90699996948242,-0.00730967099061444
2023-11-01,140.160400390625,37.151493072509766,16.8700008392334,18.82150001525879,-0.08222020885373987
2023-11-02,141.87478637695312,39.2595100402832,15.65999984741211,18.680000019073486,0.5599719247105678
2023-11-03,140.5913543701172,40.686622619628906,14.90999984741211,18.55299997329712,0.42324252904035614
2023-11-06,141.40638732910156,40.108314514160156,14.890000343322754,18.412499952316285,0.5476164550575966
2023-11-07,141.07847595214844,39.7165641784668,14.8100004196167,18.301499938964845,0.4260949641592648
2023-11-08,140.5351104736328,39.1942138671875,14.449999809265137,18.219499921798707,0.239243526431941
2023-11-09,140.85365295410156,38.3734016418457,15.289999961853027,18.149499893188477,0.2197628580940926
2023-11-10,141.84671020507812,38.58793258666992,14.170000076293945,17.891999912261962,0.47652625044535574
2023-11-13,142.83038330078125,38.653221130371094,14.760000228881836,17.76949996948242,0.7140104302184411
2023-11-14,142.51185607910156,41.49811935424805,14.15999984741211,17.5835000038147,0.9652075062433162
2023-11-15,141.8560791015625,42.06709289550781,14.180000305175781,17.33150005340576,0.8770034522998928
2023-11-16,143.17701721191406,41.535423278808594,14.319999694824219,16.97750005722046,1.1250111251544663
2023-11-17,141.52818298339844,42.16969680786133,13.800000190734863,16.58200011253357,0.8120780983932734
2023-11-20,140.77870178222656,42.12306213378906,13.40999984741211,16.234000062942506,0.6314899419986354
2023-11-21,140.160400390625,41.18098449707031,13.350000381469727,15.953000116348267,0.379066960487076
2023-11-22,141.48135375976562,41.35820770263672,12.850000381469727,15.586000108718872,0.7082306666549089
2023-11-24,141.81858825683594,41.41416931152344,12.460000038146973,15.175000095367432,0.7934918193003474
2023-11-27,141.68743896484375,41.15299606323242,12.6899995803833,14.746000051498413,0.7329269423534145
2023-11-28,142.6710968017578,41.14366912841797,12.6899995803833,14.393000030517578,0.9618657410390073
2023-11-29,141.58441162109375,42.001800537109375,12.979999542236328,14.135000038146973,0.8060055260478057
2023-11-30,143.82342529296875,42.08574295043945,12.920000076293945,13.9375,1.3391586554099004
2023-12-01,143.01776123046875,44.26838302612305,12.630000114440918,13.78600001335144,1.400635774692541
2023-12-04,142.45565795898438,44.884002685546875,13.079999923706055,13.694500017166138,1.3396751785171481
2023-12-05,137.49037170410156,44.32435607910156,12.850000381469727,13.592500019073487,0.11458623911353835
2023-12-06,137.3873291015625,44.34300994873047,12.970000267028809,13.500500011444093,0.09262746971562692
2023-12-07,137.246826171875,45.201141357421875,13.0600004196167,13.43100004196167,0.15801094710346844
2023-12-08,135.98208618164062,45.69549560546875,12.350000381469727,13.284000062942505,-0.08112782422815533
2023-12-11,136.6097869873047,45.5928955078125,12.630000114440918,13.207000064849854,0.053900629987618576
2023-12-12,136.72219848632812,45.23844909667969,12.069999694824219,13.072500038146973,0.03960932822080488
2023-12-13,139.19546508789062,47.88746643066406,12.1899995803833,12.974000024795533,0.9211813414320814
2023-12-14,135.52304077148438,50.20069122314453,12.479999542236328,12.88899998664856,0.3272793297868582
2023-12-15,134.86724853515625,49.39851760864258,12.279999732971191,12.786999988555909,0.08210584706788225
2023-12-18,136.93768310546875,48.88224411010742,12.5600004196167,12.725,0.5071291242071124
2023-12-19,136.93768310546875,49.606353759765625,12.529999732971191,12.680999994277954,0.5900235779704984
2023-12-20,134.8204345703125,48.44965744018555,13.670000076293945,12.696999979019164,-0.03746394893300083
2023-12-21,135.14830017089844,48.976287841796875,13.649999618530273,12.736999940872192,0.0994876065670856
2023-12-22,136.1038818359375,49.286617279052734,13.029999732971191,12.765499925613403,0.35845496319886966
2023-12-26,136.72219848632812,50.0483512878418,12.989999771118164,12.780499935150146,0.5902361773173611
2023-12-27,136.8346405029297,49.96371078491211,12.430000305175781,12.767499971389771,0.6068387885600358
2023-12-28,136.52545166015625,50.08595657348633,12.470000267028809,12.742000007629395,0.5485362733470492
2023-12-29,137.28427124023438,49.305419921875,12.449999809265137,12.718499994277954,0.6366152781076405
