Date,XLU,TXN,VIX,AvgVIX,zscore
2020-12-23,25.91546630859375,138.0519256591797,23.309999465942383,22.15299997329712,-0.7848167984180631
2020-12-24,26.09880828857422,138.61793518066406,21.530000686645508,22.167000007629394,-0.666122395995103
2020-12-28,26.21393394470215,138.47210693359375,21.700000762939453,22.210000038146973,-0.5663287306440951
2020-12-29,26.209671020507812,138.22341918945312,23.079999923706055,22.335500049591065,-0.557218186028439
2020-12-30,26.341842651367188,139.52694702148438,22.770000457763672,22.435500049591063,-0.5167829206770836
2020-12-31,26.734115600585938,140.75328063964844,22.75,22.514500045776366,-0.2635999210650349
2021-01-04,26.0604305267334,139.1153106689453,26.969999313354492,22.798999977111816,-0.7220063389631965
2021-01-05,26.056169509887695,140.1358642578125,25.34000015258789,23.026499938964843,-0.7768627127798807
2021-01-06,26.704267501831055,140.83045959472656,25.06999969482422,23.214999961853028,-0.29145720957735927
2021-01-07,26.354642868041992,144.02064514160156,22.3700008392334,23.299499988555908,-0.7329822860674949
2021-01-08,26.576353073120117,146.78199768066406,21.559999465942383,23.263999938964844,-0.6941218252885016
2021-01-11,26.329055786132812,146.91061401367188,24.079999923706055,23.34199991226196,-0.8991797474101972
2021-01-12,26.1883487701416,147.75962829589844,23.329999923706055,23.342999935150146,-1.0549546868975652
2021-01-13,26.70000648498535,146.99639892578125,22.209999084472656,23.217499923706054,-0.6056357012888236
2021-01-14,26.597671508789062,147.25363159179688,23.25,23.235499954223634,-0.7007733213467039
2021-01-15,26.857770919799805,145.09259033203125,24.34000015258789,23.32749996185303,-0.3830033835301555
2021-01-19,26.75543785095215,149.38043212890625,23.239999771118164,23.392999935150147,-0.6812780020697818
2021-01-20,26.9132022857666,148.64292907714844,21.579999923706055,23.39349994659424,-0.517426276946187
2021-01-21,26.75543785095215,150.1608123779297,21.31999969482422,23.201499938964844,-0.7206083592246895
2021-01-22,26.79380989074707,148.1969757080078,21.90999984741211,23.085499954223632,-0.590820884641769
2021-01-25,27.331052780151367,148.29132080078125,23.190000534057617,23.079500007629395,-0.16417827606519794
2021-01-26,27.05816650390625,147.04786682128906,23.020000457763672,23.153999996185302,-0.32063282578264224
2021-01-27,26.329055786132812,139.7241668701172,37.209999084472656,23.929499912261964,-0.5369902466064732
2021-01-28,26.64457893371582,145.12692260742188,30.209999084472656,24.285999870300294,-0.5559234719886685
2021-01-29,26.499610900878906,142.95272827148438,33.09000015258789,24.801999855041505,-0.562753353809682
2021-02-01,26.62752342224121,148.79367065429688,30.239999771118164,25.176499843597412,-0.7544190845752922
2021-02-02,26.844972610473633,150.76943969726562,25.559999465942383,25.105999851226805,-0.6793875571938571
2021-02-03,26.759700775146484,145.4460906982422,22.90999984741211,24.984499835968016,-0.4795682041148052
2021-02-04,26.9686279296875,148.3967742919922,21.770000457763672,24.81949987411499,-0.46051441907095486
2021-02-05,27.113595962524414,146.61085510253906,20.8700008392334,24.74449987411499,-0.2540989127771188
2021-02-08,26.90467071533203,151.08863830566406,21.239999771118164,24.72849988937378,-0.6475382071833724
2021-02-09,26.94304656982422,149.8548583984375,21.6299991607666,24.605999851226805,-0.5545417749687412
2021-02-10,27.04964256286621,150.43292236328125,21.989999771118164,24.538999843597413,-0.498080712071357
2021-02-11,26.89613914489746,154.62599182128906,21.25,24.49099988937378,-0.832667880055456
2021-02-12,26.70000648498535,154.9884033203125,19.969999313354492,24.326999855041503,-1.0084244540973013
2021-02-16,26.401538848876953,155.95469665527344,21.459999084472656,24.18299980163574,-1.2967894077114372
2021-02-17,26.4228572845459,154.0306396484375,21.5,24.095999813079835,-1.1827005601302483
2021-02-18,26.58061981201172,152.2878875732422,22.489999771118164,24.14149980545044,-0.9681868558453235
2021-02-19,26.18408203125,153.87542724609375,22.049999237060547,24.177999782562257,-1.3666107500018192
2021-02-22,25.672428131103516,149.3372039794922,23.450000762939453,24.254999828338622,-1.548738944559818
2021-02-23,25.885616302490234,149.13014221191406,23.110000610351562,24.25099983215332,-1.3671165315454774
2021-02-24,25.5828914642334,154.77268981933594,21.34000015258789,24.16699981689453,-1.89457832803244
2021-02-25,25.352642059326172,147.12852478027344,28.889999389648438,23.75099983215332,-1.6942069324384397
2021-02-26,24.883625030517578,148.62974548339844,27.950000762939453,23.63799991607666,-2.1464801243465637
2021-03-01,25.43365478515625,153.28872680664062,23.350000381469727,23.15099992752075,-1.939622809522756
2021-03-02,25.356904983520508,150.89022827148438,24.100000381469727,22.84399995803833,-1.8803698360752275
2021-03-03,25.058439254760742,147.18026733398438,26.670000076293945,22.89949998855591,-1.9330548809260404
2021-03-04,25.03712272644043,140.84751892089844,28.56999969482422,23.182499980926515,-1.6310077464164672
2021-03-05,25.446443557739258,144.89395141601562,24.65999984741211,23.326999950408936,-1.506265634049239
2021-03-08,25.804607391357422,139.8639678955078,25.469999313354492,23.55699987411499,-0.9651598013984127
2021-03-09,26.14571189880371,146.9818572998047,24.030000686645508,23.69649991989136,-1.0499925635941394
2021-03-10,26.32479476928711,146.1708221435547,22.559999465942383,23.742999935150145,-0.8653165313801104
2021-03-11,26.25657081604004,150.9419708251953,21.90999984741211,23.738999938964845,-1.1605602390250644
2021-03-12,26.610469818115234,149.75135803222656,20.690000534057617,23.710999965667725,-0.8163793107208084
2021-03-15,26.951566696166992,150.90745544433594,20.030000686645508,23.714000034332276,-0.6007500509733791
2021-03-16,26.985687255859375,152.8314208984375,19.790000915527344,23.63050012588501,-0.6703176520173023
2021-03-17,26.5465087890625,154.73817443847656,19.229999542236328,23.517000102996825,-1.1190693881601654
2021-03-18,26.44843864440918,150.43292236328125,21.579999923706055,23.47150011062622,-0.9808379057295786
