Date,JPM,LOW,VIX,AvgVIX,zscore
2018-02-02,91.41207122802734,87.1019515991211,17.309999465942383,11.747500038146972,-0.09654502310231766
2018-02-05,87.02865600585938,83.73802185058594,37.31999969482422,13.152500009536743,-0.06108816360886492
2018-02-06,89.67632293701172,86.00353240966797,29.979999542236328,14.175499963760377,-0.11777495621374252
2018-02-07,90.28424835205078,85.74608612060547,27.729999542236328,15.05799994468689,-0.013396951448398593
2018-02-08,86.29277801513672,81.53256225585938,33.459999084472656,16.23999991416931,0.19255609179752106
2018-02-09,88.02055358886719,83.38616180419922,29.059999465942383,17.198999881744385,0.09892153001795648
2018-02-12,89.38035583496094,83.90963745117188,25.610000610351562,17.971499919891357,0.16643380130023835
2018-02-13,89.93228149414062,82.43363952636719,24.969999313354492,18.636999893188477,0.44873488588042587
2018-02-14,92.01201629638672,83.18021392822266,19.260000228881836,19.004499912261963,0.5601503832162703
2018-02-15,92.39598846435547,82.8198013305664,19.1299991607666,19.349999856948852,0.6559384165131746
2018-02-16,91.7320785522461,82.64815521240234,19.459999084472656,19.7594997882843,0.6103049294997055
2018-02-20,91.75607299804688,82.08180236816406,20.600000381469727,20.237999820709227,0.6983897735615677
2018-02-21,92.14000701904297,81.81575012207031,20.020000457763672,20.683999824523926,0.7799286459760814
2018-02-22,91.9720230102539,83.14588928222656,18.719999313354492,21.04649977684021,0.5610223241015797
2018-02-23,93.8357925415039,83.66077423095703,16.489999771118164,21.291999769210815,0.6841412773865059
2018-02-26,95.0036392211914,83.67793273925781,15.800000190734863,21.527999782562254,0.8074033914388705
2018-02-27,93.87577056884766,82.20189666748047,18.59000015258789,21.765499782562255,0.9086880066114412
2018-02-28,92.38796997070312,76.88141632080078,19.850000381469727,22.01849980354309,1.5515587941077398
2018-03-01,90.73218536376953,75.48265075683594,22.469999313354492,22.464999771118165,1.5842877069729242
2018-03-02,90.64419555664062,73.23428344726562,19.59000015258789,22.77099976539612,1.9142288573834236
2018-03-05,92.03601837158203,74.08384704589844,18.729999542236328,22.841999769210815,1.935964151296184
2018-03-06,92.11600494384766,74.76182556152344,18.360000610351562,21.893999814987183,1.8422332738370566
2018-03-07,91.77205657958984,73.89506530761719,17.760000228881836,21.28299984931946,1.9360177495132778
2018-03-08,91.7800521850586,73.93800354003906,16.540000915527344,20.723499917984007,1.930397249365629
2018-03-09,94.41971588134766,74.89910888671875,14.640000343322754,19.782499980926513,2.0697666888100046
2018-03-12,94.1157455444336,75.24235534667969,15.779999732971191,19.118499994277954,1.9851914894368612
2018-03-13,92.98789978027344,73.9207992553711,16.350000381469727,18.655499982833863,2.0631575999079765
2018-03-14,91.94800567626953,74.12676239013672,17.229999542236328,18.268499994277953,1.9200008179667376
2018-03-15,92.18001556396484,73.4059066772461,16.59000015258789,18.134999990463257,2.0538267728819486
2018-03-16,92.3399887084961,74.6588134765625,15.800000190734863,17.96850004196167,1.8819219301762085
2018-03-19,91.61206817626953,73.62044525146484,19.020000457763672,17.94650011062622,1.9602345167263462
2018-03-20,91.70006561279297,73.56896209716797,18.200000762939453,17.826500129699706,1.977489639653559
2018-03-21,91.7800521850586,74.87334442138672,17.860000610351562,17.7185001373291,1.7891941127314648
2018-03-22,87.94855499267578,73.543212890625,23.34000015258789,17.949500179290773,1.5770971096106774
2018-03-23,85.59683990478516,71.8869857788086,24.8700008392334,18.368500232696533,1.5736969255580027
2018-03-26,88.23651885986328,76.6325454711914,21.030000686645508,18.630000257492064,1.141750284752937
2018-03-27,86.52473449707031,73.76634216308594,22.5,18.82550024986267,1.3899752092606585
2018-03-28,86.38875579833984,73.69768524169922,22.8700008392334,18.976500272750854,1.3856862781469754
2018-03-29,87.96452331542969,75.30242156982422,19.969999313354492,18.851500272750854,1.313240117584377
2018-04-02,86.26876068115234,72.5906753540039,23.6200008392334,19.05300030708313,1.5398741000448881
2018-04-03,87.45260620117188,73.32870483398438,21.100000381469727,19.1715003490448,1.556034497263213
2018-04-04,88.78044891357422,75.56845092773438,20.059999465942383,19.25650029182434,1.3610069967945022
2018-04-05,89.9461669921875,76.16056823730469,18.940000534057617,19.31550030708313,1.397241436266533
2018-04-06,87.70314025878906,75.722900390625,21.489999771118164,19.56300024986267,1.221594982191088
2018-04-09,88.75630950927734,73.14847564697266,21.770000457763672,19.919500255584715,1.7237356426159467
