Date,WFC,KDP,VIX,AvgVIX,zscore
2020-09-02,21.567626953125,26.329816818237305,26.56999969482422,23.117000007629393,-0.5348767763840109
2020-09-03,21.52373695373535,25.810144424438477,33.599998474121094,23.664499950408935,-0.5509835825083108
2020-09-04,21.760746002197266,25.584959030151367,30.75,24.091499996185302,-0.5114794219110025
2020-09-08,21.04094696044922,24.996004104614258,31.459999084472656,24.557999992370604,-0.6513872335814771
2020-09-09,20.92683219909668,25.567638397216797,28.809999465942383,24.79699993133545,-0.6631535536292956
2020-09-10,21.023387908935547,24.71018409729004,29.709999084472656,25.168499851226805,-0.6590512535467432
2020-09-11,21.304292678833008,24.970014572143555,26.8700008392334,25.405499935150146,-0.6039819824650191
2020-09-14,21.77829360961914,24.95269775390625,25.850000381469727,25.595499992370605,-0.5181949860211088
2020-09-15,21.83974838256836,24.94403648376465,25.59000015258789,25.807499980926515,-0.5071730809584226
2020-09-16,22.568321228027344,24.623571395874023,26.040000915527344,26.03400001525879,-0.37991419134985166
2020-09-17,22.04163932800293,24.51963996887207,26.459999084472656,26.229999923706053,-0.4771645804426576
2020-09-18,22.05919647216797,24.294443130493164,25.829999923706055,26.385499954223633,-0.4775036272919565
2020-09-21,21.102394104003906,24.1385498046875,27.780000686645508,26.64749994277954,-0.6536591392820887
2020-09-22,20.760047912597656,24.121225357055664,26.860000610351562,26.87199993133545,-0.7160857924635723
2020-09-23,20.040250778198242,23.549598693847656,28.579999923706055,27.199499893188477,-0.8557218905828894
2020-09-24,20.47037696838379,23.61022186279297,28.510000228881836,27.461499881744384,-0.7766800899834928
2020-09-25,20.751272201538086,24.14720916748047,26.3799991607666,27.55699987411499,-0.7172721677161549
2020-09-28,20.90927505493164,24.112564086914062,26.190000534057617,27.71849994659424,-0.6891281997967332
2020-09-29,20.417707443237305,23.48030662536621,26.270000457763672,27.711499977111817,-0.7882771333115307
2020-09-30,20.63715934753418,23.90469741821289,26.3700008392334,27.723999977111816,-0.7417879818965709
2020-10-01,20.681041717529297,24.392370223999023,26.700000762939453,27.73050003051758,-0.7261836868088856
2020-10-02,21.058504104614258,24.462039947509766,27.6299991607666,27.432000064849852,-0.6565616955034681
2020-10-05,21.46229362487793,24.09628677368164,27.959999084472656,27.292500019073486,-0.5889787192092155
2020-10-06,21.22528839111328,24.4097900390625,29.479999542236328,27.19350004196167,-0.6270990953618397
2020-10-07,21.77829360961914,24.906166076660156,28.059999465942383,27.15600004196167,-0.5189236899993737
2020-10-08,22.208425521850586,24.993257522583008,26.360000610351562,26.988500118255615,-0.43946634711596216
2020-10-09,22.208425521850586,25.47222328186035,25.0,26.895000076293947,-0.4319655589455283
2020-10-12,22.5419921875,25.95118522644043,25.06999969482422,26.85600004196167,-0.36390346916368027
2020-10-13,21.71685218811035,25.977312088012695,26.06999969482422,26.880000019073485,-0.5133042509587353
2020-10-14,20.4089298248291,25.837976455688477,26.399999618530273,26.897999954223632,-0.752948754191366
2020-10-15,20.145587921142578,25.637678146362305,26.969999313354492,26.923499965667723,-0.8038970674359741
2020-10-16,20.066587448120117,25.916353225708008,27.40999984741211,27.002499961853026,-0.8138759968788183
2020-10-19,19.785688400268555,25.428680419921875,29.18000030517578,27.07249994277954,-0.8725123276944807
2020-10-20,20.022695541381836,25.454805374145508,29.350000381469727,27.196999931335448,-0.829072896588864
2020-10-21,19.926136016845703,25.393848419189453,28.649999618530273,27.20049991607666,-0.8475585630546394
2020-10-22,20.4089298248291,25.733478546142578,28.110000610351562,27.180499935150145,-0.7545852316818225
2020-10-23,20.43526268005371,25.43738555908203,27.549999237060547,27.238999938964845,-0.7544412477848591
2020-10-26,19.926136016845703,24.766841888427734,32.459999084472656,27.552499866485597,-0.8573777266955183
2020-10-27,19.153667449951172,24.906166076660156,33.349998474121094,27.906499767303465,-0.9954429277882941
2020-10-28,18.59187889099121,24.14853858947754,40.279998779296875,28.60199966430664,-1.1093043083176197
2020-10-29,18.556766510009766,23.678285598754883,37.59000015258789,29.146499633789062,-1.1230435495466002
2020-10-30,18.828886032104492,23.425737380981445,38.02000045776367,29.665999698638917,-1.0775933492228873
2020-11-02,19.223892211914062,23.547653198242188,37.130001068115234,30.124499797821045,-1.0039679656940521
2020-11-03,19.390674591064453,24.209495544433594,35.54999923706055,30.427999782562257,-0.9633227522440524
2020-11-04,19.206336975097656,24.58395767211914,29.56999969482422,30.50349979400635,-0.9909263147406204
2020-11-05,19.691347122192383,25.080341339111328,27.579999923706055,30.56449975967407,-0.895095770719457
2020-11-06,19.320974349975586,24.95842170715332,24.860000610351562,30.55749979019165,-0.9642488465358878
2020-11-09,21.358015060424805,24.14853858947754,25.75,30.59149980545044,-0.6070929384341425
2020-11-10,21.331554412841797,24.714582443237305,24.799999237060547,30.527999782562254,-0.6030325894362621
2020-11-11,21.331554412841797,25.602848052978516,23.450000762939453,30.380499839782715,-0.5891220080456375
2020-11-12,20.996461868286133,25.298051834106445,25.350000381469727,30.299499893188475,-0.6547336295054842
2020-11-13,21.22573471069336,25.515758514404297,23.100000381469727,30.083999919891358,-0.6096981708485154
2020-11-16,21.957658767700195,25.64638900756836,22.450000762939453,29.74749994277954,-0.4747665148919668
2020-11-17,22.08112144470215,25.41997528076172,22.709999084472656,29.415499877929687,-0.4558967284173644
2020-11-18,22.098752975463867,25.69864273071289,23.84000015258789,29.174999904632568,-0.4483315611395165
2020-11-19,23.068769454956055,25.916353225708008,23.110000610351562,28.924999904632568,-0.26880885414255445
2020-11-20,22.4691219329834,25.98602294921875,23.700000762939453,28.732499980926512,-0.3765880014278769
2020-11-23,23.192224502563477,25.977312088012695,22.65999984741211,28.242500019073486,-0.2454400874669648
2020-11-24,25.229265213012695,26.029558181762695,21.639999389648438,27.657000064849854,0.12521709596645492
2020-11-25,25.211627960205078,26.412734985351562,21.25,26.70550012588501,0.12801562560168472
2020-11-27,25.09698486328125,26.78719711303711,20.84000015258789,25.86800012588501,0.1130655905303795
2020-11-30,24.11815071105957,26.51723861694336,20.56999969482422,24.995500087738037,-0.0688762504380149
2020-12-01,24.74424934387207,26.51723861694336,20.770000457763672,24.17750005722046,0.044796335728024286
2020-12-02,25.458541870117188,26.195024490356445,21.170000076293945,23.458500099182128,0.169435142877329
2020-12-03,25.714269638061523,26.212440490722656,21.280000686645508,23.044000148773193,0.2161370491595358
2020-12-04,26.058185577392578,26.58690071105957,20.790000915527344,22.704500198364258,0.2844415847383785
2020-12-07,25.87299919128418,26.743654251098633,21.299999237060547,22.526500129699706,0.25327452179519944
2020-12-08,25.520265579223633,26.273395538330078,20.68000030517578,22.273000144958495,0.1818688347856801
2020-12-09,25.617265701293945,26.351776123046875,22.270000457763672,22.146500205993654,0.20070735556500058
2020-12-10,26.005273818969727,26.282106399536133,22.520000457763672,22.100000190734864,0.27006188864377784
2020-12-11,25.64372444152832,26.438859939575195,23.309999465942383,21.998000144958496,0.2068748910159538
2020-12-14,25.255714416503906,26.43014907836914,24.719999313354492,22.079000091552736,0.13629254151504658
2020-12-15,26.216915130615234,26.290813446044922,22.889999389648438,22.101000022888183,0.308623204842955
2020-12-16,26.146366119384766,26.68269920349121,22.5,22.09050006866455,0.30195162020402394
2020-12-17,25.987638473510742,27.109413146972656,21.93000030517578,21.995000076293945,0.2798160104620848
2020-12-18,25.58199691772461,26.93524169921875,21.56999969482422,21.91800003051758,0.20344135674374725
2020-12-21,26.058185577392578,26.7959041595459,25.15999984741211,21.99099998474121,0.2877146591985477
2020-12-22,25.537900924682617,27.057157516479492,24.229999542236328,22.069499969482422,0.19734466939862844
2020-12-23,26.763648986816406,27.527416229248047,23.309999465942383,22.15299997329712,0.4272522363026324
2020-12-24,26.313915252685547,27.76253890991211,21.530000686645508,22.167000007629394,0.34928204280451863
2020-12-28,26.393281936645508,27.85833740234375,21.700000762939453,22.210000038146973,0.3651918606940239
2020-12-29,26.26100730895996,27.867048263549805,23.079999923706055,22.335500049591065,0.34131289225470757
2020-12-30,26.23455238342285,27.71029281616211,22.770000457763672,22.435500049591063,0.3340549648290424
2020-12-31,26.613739013671875,27.867048263549805,22.75,22.514500045776366,0.4053538005014544
