Date,BAC,KO,VIX,AvgVIX,zscore
2020-07-09,19.80389976501465,36.92905807495117,29.260000228881836,32.18150024414062,0.6018918449278229
2020-07-10,20.891075134277344,37.971923828125,27.290000915527344,31.506500244140625,0.8676080396039598
2020-07-13,21.038925170898438,38.056026458740234,32.189998626708984,31.31150016784668,0.9354843467796804
2020-07-14,20.995437622070312,38.577449798583984,29.520000457763672,31.067500114440918,0.6151930008457789
2020-07-15,21.39552116394043,39.023193359375,27.760000228881836,30.772000217437743,0.678902949185389
2020-07-16,20.812795639038086,38.81294250488281,28.0,30.49850015640259,0.3447199629132051
2020-07-17,20.195281982421875,39.376407623291016,25.68000030517578,30.13550024032593,-0.4417718736233313
2020-07-20,20.508390426635742,38.78770065307617,24.459999084472656,29.602500247955323,0.12363425071284767
2020-07-21,21.23895835876465,39.69600296020508,24.84000015258789,29.256000232696532,0.18808513888619569
2020-07-22,21.143295288085938,40.77250671386719,24.31999969482422,28.903500175476076,-0.4777112604754989
2020-07-23,21.343332290649414,40.60430145263672,26.079999923706055,28.515500164031984,-0.23081176004199552
2020-07-24,21.178085327148438,40.780914306640625,25.84000015258789,28.19650011062622,-0.45548057053381796
2020-07-27,20.995437622070312,40.77250671386719,24.739999771118164,27.697000122070314,-0.5918404054382701
2020-07-28,21.186784744262695,40.520198822021484,25.440000534057617,27.380000114440918,-0.30540154633317323
2020-07-29,21.978242874145508,40.385643005371094,24.100000381469727,27.063500118255615,0.37950377833643045
2020-07-30,21.604251861572266,40.10810470581055,24.760000228881836,26.870500087738037,0.2434403698026292
2020-07-31,21.639041900634766,39.72964859008789,24.459999084472656,26.70950002670288,0.4784024092516962
2020-08-03,21.734718322753906,38.9390869140625,24.280000686645508,26.526500034332276,0.98697326434861
2020-08-04,21.752107620239258,39.267093658447266,23.760000228881836,26.243000030517578,0.8200291396032817
2020-08-05,22.082611083984375,39.712825775146484,22.989999771118164,25.988500022888182,0.8300375479772936
2020-08-06,22.15218734741211,39.93149185180664,22.649999618530273,25.657999992370605,0.7635007891203706
2020-08-07,22.70882225036621,40.20061492919922,22.209999084472656,25.403999900817873,1.0451717363959105
2020-08-10,23.100204467773438,40.13332748413086,22.1299991607666,24.90099992752075,1.38427437555889
2020-08-11,23.41330909729004,40.30995178222656,24.030000686645508,24.626499938964844,1.5288317899340018
2020-08-12,23.248056411743164,40.73045349121094,22.280000686645508,24.352499961853027,1.1700472358469647
2020-08-13,22.917560577392578,40.68840789794922,22.1299991607666,24.058999919891356,0.9380627186366641
2020-08-14,23.02192497253418,40.74728012084961,22.049999237060547,23.877499866485596,0.9862469773551091
2020-08-17,22.52617645263672,40.545433044433594,21.350000381469727,23.72199993133545,0.7145791256242272
2020-08-18,22.204378128051758,40.72205352783203,21.510000228881836,23.555499935150145,0.36906644025718793
2020-08-19,22.178279876708984,39.83898162841797,22.540000915527344,23.466499996185302,0.8345114017571722
2020-08-20,21.83038330078125,39.82216262817383,22.719999313354492,23.298499965667723,0.5752237323402525
2020-08-21,21.72602081298828,39.76329040527344,22.540000915527344,23.133500003814696,0.5270409458760023
2020-08-24,22.34353256225586,40.343597412109375,22.3700008392334,23.01500005722046,0.6845858123291673
2020-08-25,22.613149642944336,40.293128967285156,22.030000686645508,22.844500064849854,0.9204511931827655
2020-08-26,22.23046112060547,40.503379821777344,23.270000457763672,22.803000068664552,0.509445358910168
2020-08-27,22.656633377075195,40.562252044677734,24.469999313354492,22.788500022888183,0.806028344900524
2020-08-28,22.874073028564453,41.90788650512695,22.959999084472656,22.713500022888184,0.23391981002200518
2020-08-31,22.387014389038086,41.65556716918945,26.40999984741211,22.819999980926514,-0.0032864089204980265
2020-09-01,22.360925674438477,41.31075668334961,26.1200008392334,22.938000011444093,0.16618292453742026
2020-09-02,22.63054656982422,43.05166244506836,26.56999969482422,23.117000007629393,-0.5830022561842761
2020-09-03,22.472902297973633,42.45454025268555,33.599998474121094,23.664499950408935,-0.37633576714669414
2020-09-04,23.243608474731445,42.92551803588867,30.75,24.091499996185302,-0.0404236625181688
2020-09-08,22.31525993347168,41.89105987548828,31.459999084472656,24.557999992370604,-0.18816700489356938
2020-09-09,22.34153175354004,42.21065139770508,28.809999465942383,24.79699993133545,-0.343627420041295
2020-09-10,22.017484664916992,42.05085372924805,29.709999084472656,25.168499851226805,-0.5058839027141856
2020-09-11,22.332773208618164,42.94233322143555,26.8700008392334,25.405499935150146,-0.7527303823995599
2020-09-14,22.55172348022461,42.99319839477539,25.850000381469727,25.595499992370605,-0.6116960078552461
2020-09-15,22.140100479125977,43.28145980834961,25.59000015258789,25.807499980926515,-1.0879329356508662
2020-09-16,22.42035675048828,43.061031341552734,26.040000915527344,26.03400001525879,-0.7503965031382019
2020-09-17,22.201400756835938,42.8575439453125,26.459999084472656,26.229999923706053,-0.807510308127215
2020-09-18,22.078794479370117,42.772762298583984,25.829999923706055,26.385499954223633,-0.8555279488938767
2020-09-21,21.43071174621582,41.61972427368164,27.780000686645508,26.64749994277954,-0.7217327265516355
2020-09-22,20.966533660888672,42.10297775268555,26.860000610351562,26.87199993133545,-1.3457597610555507
2020-09-23,20.37099266052246,40.87363815307617,28.579999923706055,27.199499893188477,-1.1294511034594426
2020-09-24,20.44105339050293,41.28907012939453,28.510000228881836,27.461499881744384,-1.3038129329529382
2020-09-25,20.572423934936523,41.3060302734375,26.3799991607666,27.55699987411499,-1.211736117068064
2020-09-28,21.097902297973633,41.78081512451172,26.190000534057617,27.71849994659424,-1.0672051912839278
2020-09-29,20.817655563354492,41.47560501098633,26.270000457763672,27.711499977111817,-1.115692405950885
2020-09-30,21.097902297973633,41.85710906982422,26.3700008392334,27.723999977111816,-1.1091582450057778
2020-10-01,21.10666275024414,41.69602966308594,26.700000762939453,27.73050003051758,-1.013820699179042
2020-10-02,21.2030029296875,41.8486328125,27.6299991607666,27.432000064849852,-1.0233716379962638
2020-10-05,21.562076568603516,41.865604400634766,27.959999084472656,27.292500019073486,-0.7555404651217476
2020-10-06,21.343128204345703,41.492557525634766,29.479999542236328,27.19350004196167,-0.7194098168498683
2020-10-07,21.789779663085938,42.018211364746094,28.059999465942383,27.15600004196167,-0.6636964108811811
2020-10-08,22.105066299438477,42.78125,26.360000610351562,26.988500118255615,-0.8399163968800125
2020-10-09,22.210168838500977,43.07798767089844,25.0,26.895000076293947,-0.9219615090305697
2020-10-12,22.490419387817383,43.31537628173828,25.06999969482422,26.85600004196167,-0.8361771827491898
2020-10-13,21.851089477539062,42.57777404785156,26.06999969482422,26.880000019073485,-0.9240685540461461
2020-10-14,20.686277389526367,42.49298858642578,26.399999618530273,26.897999954223632,-1.7765473437284571
2020-10-15,21.15045166015625,42.38277816772461,26.969999313354492,26.923499965667723,-1.3576548075586004
2020-10-16,21.229272842407227,42.416683197021484,27.40999984741211,27.002499961853026,-1.3154578401487613
2020-10-19,20.773855209350586,42.06907272338867,29.18000030517578,27.07249994277954,-1.4758414702018146
2020-10-20,21.141691207885742,42.60320281982422,29.350000381469727,27.196999931335448,-1.4856255362228796
2020-10-21,21.0628719329834,42.38277816772461,28.649999618530273,27.20049991607666,-1.4252563032920311
2020-10-22,21.781024932861328,42.96776580810547,28.110000610351562,27.180499935150145,-1.1926017642445514
2020-10-23,21.80729866027832,42.832115173339844,27.549999237060547,27.238999938964845,-1.0977289332324915
2020-10-26,21.49201011657715,42.2216796875,32.459999084472656,27.552499866485597,-1.0054249175422976
2020-10-27,20.887714385986328,42.30646514892578,33.349998474121094,27.906499767303465,-1.5184942805194224
2020-10-28,20.554908752441406,40.661678314208984,40.279998779296875,28.60199966430664,-0.8709350191471271
2020-10-29,20.61621856689453,40.71255111694336,37.59000015258789,29.146499633789062,-0.8515851766216515
2020-10-30,20.7563419342041,40.746463775634766,38.02000045776367,29.665999698638917,-0.7620741547867455
2020-11-02,21.089149475097656,41.221248626708984,37.130001068115234,30.124499797821045,-0.7662629862060965
2020-11-03,21.62337875366211,41.84016418457031,35.54999923706055,30.427999782562257,-0.6942329696277612
2020-11-04,20.738826751708984,41.68754959106445,29.56999969482422,30.50349979400635,-1.293084782690783
2020-11-05,21.553316116333008,41.91645431518555,27.579999923706055,30.56449975967407,-0.7902642389311546
2020-11-06,21.290576934814453,41.92493438720703,24.860000610351562,30.55749979019165,-0.9977318080526315
2020-11-09,24.31207275390625,44.570152282714844,25.75,30.59149980545044,-0.12005499269651503
2020-11-10,24.2244873046875,45.765594482421875,24.799999237060547,30.527999782562254,-0.8450191086548237
2020-11-11,23.94424057006836,45.42645263671875,23.450000762939453,30.380499839782715,-0.8748477026789913
2020-11-12,23.374969482421875,44.943199157714844,25.350000381469727,30.299499893188475,-1.0485247957480057
2020-11-13,23.646469116210938,45.31623840332031,23.100000381469727,30.083999919891358,-1.0440877012169056
2020-11-16,24.154428482055664,45.655372619628906,22.450000762939453,29.74749994277954,-0.838486900668713
2020-11-17,24.128158569335938,45.51123809814453,22.709999084472656,29.415499877929687,-0.779506548563619
2020-11-18,23.628952026367188,44.60406494140625,23.84000015258789,29.174999904632568,-0.6659939084441221
2020-11-19,23.628952026367188,45.04493713378906,23.110000610351562,28.924999904632568,-0.9084238246812075
2020-11-20,23.48006248474121,44.654937744140625,23.700000762939453,28.732499980926512,-0.808893839146487
2020-11-23,23.98802375793457,44.66341781616211,22.65999984741211,28.242500019073486,-0.421469129166287
2020-11-24,25.380544662475586,45.12123107910156,21.639999389648438,27.657000064849854,0.4016515640113661
2020-11-25,25.424327850341797,44.87537384033203,21.25,26.70550012588501,0.5706408746070759
2020-11-27,25.389299392700195,44.68037033081055,20.84000015258789,25.86800012588501,0.6508328340316122
2020-11-30,24.66238784790039,44.09078598022461,20.56999969482422,24.995500087738037,0.41394537522127123
2020-12-01,25.126562118530273,44.46675491333008,20.770000457763672,24.17750005722046,0.5654941742013203
2020-12-02,25.450607299804688,44.52657699584961,21.170000076293945,23.458500099182128,0.7827244662171307
2020-12-03,25.477039337158203,45.09906768798828,21.280000686645508,23.044000148773193,0.4883217379443414
2020-12-04,25.811918258666992,46.01335144042969,20.790000915527344,22.704500198364258,0.24405701330739524
2020-12-07,25.63566780090332,45.27849578857422,21.299999237060547,22.526500129699706,0.5120995105862091
2020-12-08,25.494670867919922,45.44085693359375,20.68000030517578,22.273000144958495,0.31398577032654096
2020-12-09,25.380104064941406,45.56901931762695,22.270000457763672,22.146500205993654,0.15507851273604925
2020-12-10,25.653297424316406,45.329769134521484,22.520000457763672,22.100000190734864,0.49751300632896867
2020-12-11,25.177412033081055,45.58610916137695,23.309999465942383,21.998000144958496,-0.010773952025829618
2020-12-14,24.868976593017578,45.51776123046875,24.719999313354492,22.079000091552736,-0.2112670619810082
2020-12-15,25.239099502563477,46.00480270385742,22.889999389648438,22.101000022888183,-0.19339247046875654
2020-12-16,25.309602737426758,45.338314056396484,22.5,22.09050006866455,0.2275214201871678
2020-12-17,25.406538009643555,45.51776123046875,21.93000030517578,21.995000076293945,0.20366864272581
2020-12-18,25.26554298400879,45.91935729980469,21.56999969482422,21.91800003051758,-0.1259958158352712
2020-12-21,26.208480834960938,45.124698638916016,25.15999984741211,21.99099998474121,1.038816480614511
2020-12-22,25.741416931152344,45.081974029541016,24.229999542236328,22.069499969482422,0.7017904731819272
2020-12-23,26.481666564941406,45.355411529541016,23.309999465942383,22.15299997329712,1.1228184695694348
2020-12-24,26.402355194091797,45.66300964355469,21.530000686645508,22.167000007629394,0.8924549714151941
2020-12-28,26.552169799804688,46.278236389160156,21.700000762939453,22.210000038146973,0.6697894192713127
2020-12-29,26.446422576904297,46.25260543823242,23.079999923706055,22.335500049591065,0.6022588307570682
2020-12-30,26.419984817504883,46.51749038696289,22.770000457763672,22.435500049591063,0.4361951081850503
2020-12-31,26.710798263549805,46.859275817871094,22.75,22.514500045776366,0.4727263171213589
