Date,KRE,XOM,VIX,AvgVIX,zscore
2018-09-14,50.10789489746094,58.89717483520508,12.069999694824219,12.974999904632568,1.01570577316197
2018-09-17,49.70392608642578,59.245208740234375,13.680000305175781,13.026999902725219,0.9232915710391647
2018-09-18,49.50194549560547,59.40147399902344,12.789999961853027,13.041999912261963,0.8787964640479832
2018-09-19,50.156375885009766,60.11176300048828,11.75,12.986499929428101,0.905671427713626
2018-09-20,50.810794830322266,60.24671936035156,11.800000190734863,12.963999938964843,0.9880124614885893
2018-09-21,50.540523529052734,60.49532699584961,11.680000305175781,12.927499961853027,0.9246643365574146
2018-09-24,49.745113372802734,61.51102066040039,12.199999809265137,12.937999963760376,0.7108461647229679
2018-09-25,49.69641876220703,61.43999481201172,12.420000076293945,12.950999975204468,0.7105987050321395
2018-09-26,48.698116302490234,60.92860412597656,12.890000343322754,12.970499992370605,0.6144440797855814
2018-09-27,48.292293548583984,60.9215087890625,12.40999984741211,12.97849998474121,0.555997708140529
2018-09-28,48.227359771728516,60.388771057128906,12.119999885559082,12.907999992370605,0.597897696182524
2018-10-01,47.748497009277344,60.94990158081055,12.0,12.865000009536743,0.4740264512738577
2018-10-02,47.5699462890625,61.411590576171875,12.050000190734863,12.809500026702882,0.4034993364817744
2018-10-03,48.722469329833984,61.19143295288086,11.609999656677246,12.694500017166138,0.5926531497404376
2018-10-04,48.819854736328125,60.78654861450195,14.220000267028809,12.673000049591064,0.6458775381127398
2018-10-05,48.430274963378906,60.61606979370117,14.819999694824219,12.670000028610229,0.6055496293968129
2018-10-08,48.77927017211914,61.17720413208008,15.6899995803833,12.746500015258789,0.6023011189184021
2018-10-09,48.576358795166016,61.447139739990234,15.949999809265137,12.882999992370605,0.5467114495925229
2018-10-10,47.878360748291016,60.03363037109375,22.959999084472656,13.3739999294281,0.5812858323223673
2018-10-11,46.43366241455078,57.9595947265625,24.979999542236328,14.004499912261963,0.570743442408658
2018-10-12,45.50027084350586,57.803321838378906,21.309999465942383,14.46649990081787,0.44980980659996944
2018-10-15,45.622013092041016,57.40556335449219,21.299999237060547,14.84749984741211,0.505896107693583
2018-10-16,45.71940994262695,57.67546081542969,17.6200008392334,15.088999891281128,0.4940665469054506
2018-10-17,45.95478439331055,57.88857650756836,17.399999618530273,15.371499872207641,0.5078153439553407
