Date,BAC,AMD,VIX,AvgVIX,zscore
2020-09-18,22.078794479370117,74.93000030517578,25.829999923706055,26.385499954223633,-0.22371880372442282
2020-09-21,21.43071174621582,77.94000244140625,27.780000686645508,26.64749994277954,-0.5094410801002762
2020-09-22,20.966533660888672,77.69999694824219,26.860000610351562,26.87199993133545,-0.6707939939905405
2020-09-23,20.37099266052246,74.7300033569336,28.579999923706055,27.199499893188477,-0.8297092991702486
2020-09-24,20.44105339050293,75.81999969482422,28.510000228881836,27.461499881744384,-0.8243959993386545
2020-09-25,20.572423934936523,78.05999755859375,26.3799991607666,27.55699987411499,-0.8179772902912618
2020-09-28,21.097902297973633,79.4800033569336,26.190000534057617,27.71849994659424,-0.6560644168981796
2020-09-29,20.817655563354492,81.7699966430664,26.270000457763672,27.711499977111817,-0.7974769109874397
2020-09-30,21.097902297973633,81.98999786376953,26.3700008392334,27.723999977111816,-0.7014173072543226
2020-10-01,21.10666275024414,84.86000061035156,26.700000762939453,27.73050003051758,-0.7501480919233711
2020-10-02,21.2030029296875,81.80000305175781,27.6299991607666,27.432000064849852,-0.6604683670396395
2020-10-05,21.562076568603516,86.1500015258789,27.959999084472656,27.292500019073486,-0.6108958889877696
2020-10-06,21.343128204345703,84.4800033569336,29.479999542236328,27.19350004196167,-0.6588750036474413
2020-10-07,21.789779663085938,86.69000244140625,28.059999465942383,27.15600004196167,-0.5393739208399807
2020-10-08,22.105066299438477,86.51000213623047,26.360000610351562,26.988500118255615,-0.42357913898541705
2020-10-09,22.210168838500977,83.0999984741211,25.0,26.895000076293947,-0.32444743509791624
2020-10-12,22.490419387817383,84.29000091552734,25.06999969482422,26.85600004196167,-0.2459133443147449
2020-10-13,21.851089477539062,85.27999877929688,26.06999969482422,26.880000019073485,-0.49201198226294834
2020-10-14,20.686277389526367,84.20999908447266,26.399999618530273,26.897999954223632,-0.8884608952485158
2020-10-15,21.15045166015625,83.12999725341797,26.969999313354492,26.923499965667723,-0.703258236066962
2020-10-16,21.229272842407227,83.16999816894531,27.40999984741211,27.002499961853026,-0.6758455869466443
2020-10-19,20.773855209350586,82.0,29.18000030517578,27.07249994277954,-0.8172674715956393
2020-10-20,21.141691207885742,81.55999755859375,29.350000381469727,27.196999931335448,-0.6780171027531051
2020-10-21,21.0628719329834,79.19999694824219,28.649999618530273,27.20049991607666,-0.6635091817741267
2020-10-22,21.781024932861328,79.41999816894531,28.110000610351562,27.180499935150145,-0.41113781737935906
2020-10-23,21.80729866027832,81.95999908447266,27.549999237060547,27.238999938964845,-0.4476544169820663
2020-10-26,21.49201011657715,82.2300033569336,32.459999084472656,27.552499866485597,-0.5650761541689188
2020-10-27,20.887714385986328,78.87999725341797,33.349998474121094,27.906499767303465,-0.7202500669347778
2020-10-28,20.554908752441406,76.4000015258789,40.279998779296875,28.60199966430664,-0.7942350436635527
2020-10-29,20.61621856689453,78.0199966430664,37.59000015258789,29.146499633789062,-0.8016219111267086
2020-10-30,20.7563419342041,75.29000091552734,38.02000045776367,29.665999698638917,-0.7022764421646999
2020-11-02,21.089149475097656,74.69999694824219,37.130001068115234,30.124499797821045,-0.5728192052136153
2020-11-03,21.62337875366211,76.58000183105469,35.54999923706055,30.427999782562257,-0.41609435688878416
2020-11-04,20.738826751708984,81.3499984741211,29.56999969482422,30.50349979400635,-0.8180261434050794
2020-11-05,21.553316116333008,83.0,27.579999923706055,30.56449975967407,-0.557105828729583
2020-11-06,21.290576934814453,85.87999725341797,24.860000610351562,30.55749979019165,-0.7029296915720483
2020-11-09,24.31207275390625,83.12000274658203,25.75,30.59149980545044,0.42547108431811154
2020-11-10,24.2244873046875,77.98999786376953,24.799999237060547,30.527999782562254,0.4869008830218112
2020-11-11,23.94424057006836,81.27999877929688,23.450000762939453,30.380499839782715,0.3274193309136111
2020-11-12,23.374969482421875,81.83999633789062,25.350000381469727,30.299499893188475,0.1140980099571766
2020-11-13,23.646469116210938,81.43000030517578,23.100000381469727,30.083999919891358,0.21841868376718437
2020-11-16,24.154428482055664,83.7300033569336,22.450000762939453,29.74749994277954,0.3581775062177595
2020-11-17,24.128158569335938,83.36000061035156,22.709999084472656,29.415499877929687,0.35548594381566767
2020-11-18,23.628952026367188,82.54000091552734,23.84000015258789,29.174999904632568,0.19210940136375765
2020-11-19,23.628952026367188,85.54000091552734,23.110000610351562,28.924999904632568,0.13790264087170206
2020-11-20,23.48006248474121,84.63999938964844,23.700000762939453,28.732499980926512,0.10101819414894474
2020-11-23,23.98802375793457,85.30999755859375,22.65999984741211,28.242500019073486,0.27023012552698755
2020-11-24,25.380544662475586,85.06999969482422,21.639999389648438,27.657000064849854,0.7716305238917024
2020-11-25,25.424327850341797,86.70999908447266,21.25,26.70550012588501,0.7576260266686886
2020-11-27,25.389299392700195,87.19000244140625,20.84000015258789,25.86800012588501,0.7364493868467585
2020-11-30,24.66238784790039,92.66000366210938,20.56999969482422,24.995500087738037,0.37813943760866414
2020-12-01,25.126562118530273,92.62999725341797,20.770000457763672,24.17750005722046,0.5443698133309502
2020-12-02,25.450607299804688,93.73999786376953,21.170000076293945,23.458500099182128,0.6399820566278254
2020-12-03,25.477039337158203,92.30999755859375,21.280000686645508,23.044000148773193,0.6752556012695371
2020-12-04,25.811918258666992,94.04000091552734,20.790000915527344,22.704500198364258,0.7635321957043794
2020-12-07,25.63566780090332,94.06999969482422,21.299999237060547,22.526500129699706,0.7000770987657146
2020-12-08,25.494670867919922,92.91999816894531,20.68000030517578,22.273000144958495,0.6705271689122411
2020-12-09,25.380104064941406,89.83000183105469,22.270000457763672,22.146500205993654,0.6854651528956146
2020-12-10,25.653297424316406,91.66000366210938,22.520000457763672,22.100000190734864,0.7499160638146204
2020-12-11,25.177412033081055,91.6500015258789,23.309999465942383,21.998000144958496,0.5802282848629521
2020-12-14,24.868976593017578,94.77999877929688,24.719999313354492,22.079000091552736,0.41357579569337083
2020-12-15,25.239099502563477,97.12000274658203,22.889999389648438,22.101000022888183,0.503410769412372
2020-12-16,25.309602737426758,96.8499984741211,22.5,22.09050006866455,0.5334557649443769
2020-12-17,25.406538009643555,96.83999633789062,21.93000030517578,21.995000076293945,0.5682377859273263
2020-12-18,25.26554298400879,95.91999816894531,21.56999969482422,21.91800003051758,0.5345326246129317
2020-12-21,26.208480834960938,93.2300033569336,25.15999984741211,21.99099998474121,0.9197220021358691
2020-12-22,25.741416931152344,93.16000366210938,24.229999542236328,22.069499969482422,0.7542671667649499
2020-12-23,26.481666564941406,91.55000305175781,23.309999465942383,22.15299997329712,1.0475921380980795
2020-12-24,26.402355194091797,91.80999755859375,21.530000686645508,22.167000007629394,1.0145839215683172
2020-12-28,26.552169799804688,91.5999984741211,21.700000762939453,22.210000038146973,1.0718550846917945
2020-12-29,26.446422576904297,90.62000274658203,23.079999923706055,22.335500049591065,1.0518158077522106
2020-12-30,26.419984817504883,92.29000091552734,22.770000457763672,22.435500049591063,1.012203718371604
2020-12-31,26.710798263549805,91.70999908447266,22.75,22.514500045776366,1.1264903280295886
