Date,BAC,WFC,VIX,AvgVIX,zscore
2023-05-23,26.439199447631836,38.237850189208984,18.530000686645508,17.365000104904176,-0.8759806565009995
2023-05-24,25.99515724182129,37.92237091064453,20.030000686645508,17.424500131607054,-0.9746251664148434
2023-05-25,26.059911727905273,37.95021057128906,19.139999389648438,17.530000066757204,-0.9565905899495181
2023-05-26,26.189422607421875,38.256412506103516,17.950000762939453,17.638500118255614,-0.9708456309894813
2023-05-30,26.143171310424805,38.02443313598633,17.459999084472656,17.707500076293947,-0.9411214315903742
2023-05-31,25.708377838134766,36.93882751464844,17.940000534057617,17.71550006866455,-0.8816886573543611
2023-06-01,25.90419578552246,37.17079544067383,15.649999618530273,17.58100004196167,-0.8568381097982626
2023-06-02,26.771398544311523,38.26568603515625,14.600000381469727,17.306500053405763,-0.7603626836203329
2023-06-05,26.612876892089844,37.53266906738281,14.729999542236328,17.183500003814697,-0.6709543698082281
2023-06-06,27.25628662109375,38.284244537353516,13.960000038146973,17.03250002861023,-0.5871693875045347
2023-06-07,27.48940658569336,39.035823822021484,13.9399995803833,16.84400005340576,-0.653087774337049
2023-06-08,27.25628662109375,39.31418991088867,13.649999618530273,16.679500007629393,-0.7940644330363137
2023-06-09,27.2935848236084,39.09149932861328,13.829999923706055,16.52449998855591,-0.735721420072698
2023-06-12,27.163040161132812,38.813140869140625,15.010000228881836,16.423499965667723,-0.7274367628896244
2023-06-13,27.414806365966797,39.57398986816406,14.609999656677246,16.297999906539918,-0.7884137848160884
2023-06-14,27.153715133666992,39.045108795166016,13.880000114440918,16.092499923706054,-0.777436820819026
2023-06-15,27.38683319091797,39.30491256713867,14.5,15.973999881744385,-0.7445682205649037
2023-06-16,27.2189884185791,39.13789367675781,13.539999961853027,15.84849991798401,-0.7722591219547291
2023-06-20,26.92059898376465,38.868804931640625,13.880000114440918,15.701999950408936,-0.827078155849992
2023-06-21,26.640851974487305,38.6461181640625,13.199999809265137,15.50149998664856,-0.8844163319979487
2023-06-22,26.072040557861328,38.098670959472656,12.90999984741211,15.220499944686889,-0.9819878063902289
2023-06-23,25.876222610473633,37.681121826171875,13.4399995803833,14.890999889373779,-0.9695588696982484
2023-06-26,26.19326400756836,37.66256332397461,14.25,14.646499919891358,-0.850151813697579
2023-06-27,26.3331356048584,37.95949172973633,13.739999771118164,14.435999870300293,-0.8587636721017705
2023-06-28,26.17461585998535,37.690406799316406,13.430000305175781,14.23449993133545,-0.8625491583523802
2023-06-29,26.724777221679688,39.38842010498047,13.539999961853027,14.01449990272522,-1.0029078301734227
2023-06-30,26.752750396728516,39.60183334350586,13.59000015258789,13.9114999294281,-1.035571618146617
2023-07-03,27.228313446044922,40.2698974609375,13.569999694824219,13.859999895095825,-0.9962531964697761
2023-07-05,27.116416931152344,40.34413528442383,14.180000305175781,13.832499933242797,-1.0519937925077214
2023-07-06,26.370431900024414,39.79668426513672,15.4399995803833,13.906499910354615,-1.2142099135468793
2023-07-07,26.60355567932129,39.68534469604492,14.829999923706055,13.950999927520751,-1.106784088466129
2023-07-10,26.724777221679688,39.267799377441406,15.069999694824219,14.021999931335449,-0.978677583057877
2023-07-11,27.06046485900879,39.657508850097656,14.84000015258789,14.07249994277954,-0.9344797850812835
2023-07-12,27.37751007080078,40.13999938964844,13.539999961853027,13.9989999294281,-0.9157218833168224
2023-07-13,27.66657829284668,40.55754089355469,13.609999656677246,13.948999929428101,-0.8941250195888681
2023-07-14,27.144390106201172,40.418365478515625,13.34000015258789,13.92199993133545,-1.0566985420160884
2023-07-17,27.414806365966797,41.51325225830078,13.479999542236328,13.870999908447265,-1.1779720961741498
2023-07-18,28.62702751159668,42.31123733520508,13.300000190734863,13.858999919891357,-0.8959673922566603
2023-07-19,29.400981903076172,42.92363739013672,13.760000228881836,13.852999925613403,-0.7365930169214615
2023-07-20,29.550180435180664,43.73088836669922,13.989999771118164,13.892499923706055,-0.8443151617986686
