Date,CL,HD,VIX,AvgVIX,zscore
2016-03-22,54.66147994995117,102.79256439208984,14.170000076293945,17.13100004196167,0.06701386118932705
2016-03-23,54.85007858276367,102.50135803222656,14.9399995803833,16.84200005531311,0.13237245174398582
2016-03-24,54.936519622802734,102.69026947021484,14.739999771118164,16.62350001335144,0.15660602848247665
2016-03-28,54.936519622802734,103.17829132080078,15.239999771118164,16.39500002861023,0.14794336688629214
2016-03-29,55.40800476074219,104.27241516113281,13.819999694824219,16.058500051498413,0.27899218851073926
2016-03-30,55.57301712036133,105.02015686035156,13.5600004196167,15.851500034332275,0.3183815266686186
2016-03-31,55.518028259277344,105.02804565429688,13.949999809265137,15.694500017166138,0.30069230826842486
2016-04-01,55.95021057128906,106.14579772949219,13.100000381469727,15.514499998092651,0.4187785810439318
2016-04-04,55.91880798339844,106.14579772949219,14.119999885559082,15.377499961853028,0.40875673472764396
2016-04-05,55.90305709838867,105.93328094482422,15.420000076293945,15.280999946594239,0.4075022771744802
2016-04-06,56.11525344848633,106.61017608642578,14.09000015258789,15.051999950408936,0.463207516879253
2016-04-07,55.510169982910156,105.37437438964844,16.15999984741211,14.942999935150146,0.2920368825182283
2016-04-08,55.848052978515625,105.17762756347656,15.359999656677246,14.808499956130982,0.4033614909810703
2016-04-11,55.74591064453125,104.69745635986328,16.260000228881836,14.796499967575073,0.3792870153019253
2016-04-12,55.973812103271484,105.77584838867188,14.850000381469727,14.692999982833863,0.4328776006289196
2016-04-13,55.65946578979492,105.35079193115234,13.84000015258789,14.542999982833862,0.34010186427791733
2016-04-14,55.63590621948242,105.76795959472656,13.720000267028809,14.479500007629394,0.3251780846576279
2016-04-15,55.989505767822266,106.271728515625,13.619999885559082,14.438500022888183,0.42908393852647914
2016-04-18,56.04450988769531,107.68073272705078,13.350000381469727,14.405000019073487,0.42162738099898855
2016-04-19,56.311702728271484,106.61017608642578,13.239999771118164,14.377500009536742,0.5259024927777214
2016-04-20,55.553184509277344,106.41343688964844,13.279999732971191,14.332999992370606,0.28732062968772404
2016-04-21,54.50233459472656,105.94903564453125,13.949999809265137,14.283500003814698,-0.039805046523885695
2016-04-22,54.56553649902344,106.78340148925781,13.220000267028809,14.20750002861023,-0.03444520341283332
2016-04-25,54.849971771240234,106.7755126953125,14.079999923706055,14.149500036239624,0.0564697210408203
2016-04-26,54.48651885986328,106.531494140625,13.960000038146973,14.156500053405761,-0.05519145747229478
2016-04-27,54.76308059692383,106.8542251586914,13.770000457763672,14.16700005531311,0.027342013730315664
2016-04-28,56.224796295166016,104.47704315185547,15.220000267028809,14.230500078201294,0.536031412279372
2016-04-29,56.035152435302734,105.3901138305664,15.699999809265137,14.360500049591064,0.459300806666328
2016-05-02,57.18083953857422,107.09036254882812,14.680000305175781,14.388500070571899,0.7947559111485072
2016-05-03,56.769962310791016,105.90176391601562,15.600000381469727,14.39750008583069,0.6847265256572992
2016-05-04,56.793678283691406,106.38982391357422,16.049999237060547,14.49550004005432,0.683631920962578
2016-05-05,56.46971893310547,106.00410461425781,15.90999984741211,14.483000040054321,0.5870900158502634
2016-05-06,56.74626541137695,106.81484985351562,14.720000267028809,14.451000070571899,0.6609560911809116
2016-05-09,56.6988525390625,107.23991394042969,14.569999694824219,14.366500043869019,0.6382795842690827
2016-05-10,57.0465087890625,108.2396011352539,13.630000114440918,14.305500030517578,0.7314858617447402
2016-05-11,56.8726921081543,105.71287536621094,14.6899995803833,14.348000001907348,0.720864670777824
2016-05-12,57.40206527709961,105.62628936767578,14.40999984741211,14.382499980926514,0.8913461855686979
2016-05-13,56.62773895263672,104.79193115234375,15.039999961853027,14.45349998474121,0.6590374066497554
2016-05-16,56.904296875,106.531494140625,14.680000305175781,14.519999980926514,0.7164200982056865
2016-05-17,55.97982406616211,103.90245056152344,15.569999694824219,14.636499977111816,0.46805012542572927
2016-05-18,55.41095733642578,103.72138977050781,15.949999809265137,14.769999980926514,0.2897154855828954
2016-05-19,55.64799499511719,103.6899185180664,16.329999923706055,14.88899998664856,0.36592250066887494
2016-05-20,55.324058532714844,103.78439331054688,15.199999809265137,14.987999963760377,0.2608641856224471
2016-05-23,55.37146759033203,103.44589233398438,15.819999694824219,15.074999952316285,0.2820029313438514
2016-05-24,55.995662689208984,104.97296905517578,14.420000076293945,15.097999954223633,0.45410257214705413
2016-05-25,55.83762741088867,104.84703063964844,13.899999618530273,15.104499912261963,0.4059025480634387
2016-05-26,55.69541549682617,105.51610565185547,13.430000305175781,15.014999914169312,0.3486404704596779
2016-05-27,55.774410247802734,105.42951202392578,13.119999885559082,14.885999917984009,0.3753880021772877
2016-05-31,55.632205963134766,104.5354232788086,14.1899995803833,14.861499881744384,0.34587539294939507
2016-06-01,56.25638198852539,104.30597686767578,14.199999809265137,14.791499853134155,0.5491482175184984
2016-06-02,56.43019485473633,104.764892578125,13.630000114440918,14.670499897003173,0.5964729795059754
2016-06-03,56.57243728637695,104.23475646972656,13.470000267028809,14.548499917984008,0.6512785530351209
2016-06-06,56.76205825805664,102.21714782714844,13.649999618530273,14.494999885559082,0.7476080225275341
2016-06-07,56.56454086303711,102.79473876953125,14.050000190734863,14.468999910354615,0.6743196042846866
2016-06-08,56.888484954833984,102.53363800048828,14.079999923706055,14.491499900817871,0.7823380587322589
2016-06-09,57.15713119506836,102.30422973632812,14.640000343322754,14.488999938964843,0.8721461540966071
2016-06-10,56.98331069946289,101.93231201171875,17.030000686645508,14.619999980926513,0.8232746942093999
2016-06-13,56.62773895263672,101.14111328125,20.969999313354492,14.916499948501587,0.723841471731318
2016-06-14,56.95961380004883,99.09185028076172,20.5,15.207499933242797,0.8661318363424588
2016-06-15,56.66724395751953,100.11256408691406,20.139999389648438,15.43599991798401,0.7547064548546505
2016-06-16,56.888484954833984,100.76924133300781,19.3700008392334,15.606999969482422,0.8136570892909766
2016-06-17,56.446014404296875,100.59517669677734,19.40999984741211,15.760999965667725,0.6755364386844706
2016-06-20,56.604026794433594,100.9749526977539,18.3700008392334,15.919500017166138,0.7192233986873988
2016-06-21,56.730464935302734,101.06988525390625,18.479999542236328,16.052500009536743,0.7578898591528643
2016-06-22,57.086002349853516,100.95915222167969,21.170000076293945,16.39000000953674,0.873321919514356
2016-06-23,57.41786575317383,101.50506591796875,17.25,16.557500028610228,0.9695427897572378
2016-06-24,55.76652526855469,100.00968933105469,25.760000228881836,17.174000024795532,0.46907647673307307
2016-06-27,55.30034255981445,98.64088439941406,23.850000381469727,17.710500049591065,0.3445956199349576
2016-06-28,56.201072692871094,100.90376281738281,18.75,17.938500070571898,0.591887973709901
2016-06-29,56.777862548828125,100.77716064453125,16.639999389648438,18.060500049591063,0.778212396402792
2016-06-30,57.836639404296875,101.03034210205078,15.630000114440918,18.160500049591064,1.1116171524128238
2016-07-01,57.639095306396484,102.5573959350586,14.770000457763672,18.225500059127807,1.0214667132967439
2016-07-05,57.89982223510742,102.34376525878906,15.579999923706055,18.322000074386597,1.1084673723886447
2016-07-06,57.89982223510742,104.10025024414062,14.960000038146973,18.367500066757202,1.0772887786256515
2016-07-07,57.99465560913086,103.7758560180664,14.760000228881836,18.401500082015993,1.1133121548252773
2016-07-08,58.66625213623047,106.29193115234375,13.199999809265137,18.32950005531311,1.282984247692532
2016-07-11,58.85587692260742,106.93278503417969,13.539999961853027,18.155000019073487,1.332125733578736
2016-07-12,58.429203033447266,106.68751525878906,13.550000190734863,17.784000062942503,1.200310372928173
2016-07-13,58.840091705322266,105.67477416992188,13.039999961853027,17.411000061035157,1.3494184255629138
2016-07-14,59.029693603515625,106.45014953613281,12.819999694824219,17.045000076293945,1.3961647750910144
2016-07-15,59.03762435913086,106.64007568359375,12.670000076293945,16.710000038146973,1.3953245069510085
2016-07-18,58.86377716064453,107.87435150146484,12.4399995803833,16.361500024795532,1.3179336887372615
2016-07-19,58.91117858886719,108.38069915771484,11.970000267028809,16.0414999961853,1.3240734624706068
2016-07-20,58.87147903442383,108.72098541259766,11.770000457763672,15.70600004196167,1.3053634438949613
2016-07-21,58.67290115356445,107.6607437133789,12.739999771118164,15.284500026702881,1.2608090294818548
2016-07-22,59.26066207885742,108.01679992675781,12.020000457763672,15.023000049591065,1.4420673106777737
2016-07-25,58.958831787109375,108.00096130371094,12.869999885559082,14.378500032424927,1.3460221011266733
2016-07-26,58.76025390625,108.19877624511719,13.050000190734863,13.838500022888184,1.2791364756551162
2016-07-27,58.204280853271484,107.85061645507812,12.829999923706055,13.542500019073486,1.1078828348024217
2016-07-28,58.180450439453125,109.1561508178711,12.720000267028809,13.346500062942505,1.0771036107484273
2016-07-29,59.1176872253418,109.377685546875,11.869999885559082,13.158500051498413,1.3722817216328915
2016-08-01,59.65780258178711,109.79704284667969,12.4399995803833,13.042000007629394,1.5372107291484547
2016-08-02,59.4671630859375,108.57060241699219,13.369999885559082,12.931500005722047,1.498139897792221
2016-08-03,58.83970642089844,108.44405364990234,12.859999656677246,12.82649998664856,1.3001392014383015
2016-08-04,59.39570236206055,107.64490509033203,12.420000076293945,12.709499979019165,1.4917655136140922
2016-08-05,59.236820220947266,108.32537078857422,11.390000343322754,12.619000005722047,1.4289810957209692
2016-08-08,59.1176872253418,107.7715072631836,11.5,12.517000007629395,1.400792287129206
2016-08-09,59.39570236206055,107.69239807128906,11.65999984741211,12.422499990463256,1.4909224865616526
2016-08-10,59.4433479309082,107.28883361816406,12.050000190734863,12.373000001907348,1.5132916258663798
2016-08-11,59.48305892944336,108.42820739746094,11.680000305175781,12.316000032424927,1.5057405011193472
2016-08-12,59.546592712402344,108.05634307861328,11.550000190734863,12.260000038146973,1.5326175222642138
2016-08-15,59.340084075927734,108.44405364990234,11.8100004196167,12.228500080108642,1.459830115329676
2016-08-16,59.03031921386719,107.78731536865234,12.640000343322754,12.26200008392334,1.3726289892754002
2016-08-17,59.236820220947266,107.72405242919922,12.1899995803833,12.283000040054322,1.43965483390008
2016-08-18,59.244781494140625,106.6558837890625,11.430000305175781,12.217500066757202,1.461156193352299
2016-08-19,59.16533279418945,107.1780776977539,11.34000015258789,12.183500051498413,1.426531638679227
2016-08-22,59.173274993896484,107.08313751220703,12.270000457763672,12.153500080108643,1.4307515600178153
2016-08-23,59.205074310302734,107.77942657470703,12.380000114440918,12.120000076293945,1.4285404971491307
2016-08-24,59.062095642089844,106.86162567138672,13.449999809265137,12.1510000705719,1.3992016546636685
2016-08-25,59.27656936645508,107.15435028076172,13.630000114440918,12.196500062942505,1.4624529398044754
2016-08-26,59.14946365356445,106.3077392578125,13.649999618530273,12.285500049591064,1.4369161443130265
2016-08-29,59.41950988769531,107.0040512084961,12.9399995803833,12.310500049591065,1.5107389817361858
2016-08-30,59.173274993896484,106.64613342285156,13.119999885559082,12.298000049591064,1.4385086277345407
2016-08-31,59.04621505737305,106.66206359863281,13.420000076293945,12.326000070571899,1.3976758512419367
2016-09-01,58.990604400634766,106.7495346069336,13.479999542236328,12.379000043869018,1.3783755635479407
2016-09-02,59.48305892944336,107.48118591308594,11.979999542236328,12.408500003814698,1.5225506636840134
2016-09-06,59.784889221191406,106.64613342285156,12.020000457763672,12.434500026702882,1.6336996677900253
2016-09-07,58.585548400878906,105.60433959960938,11.9399995803833,12.44850001335144,1.26943353059663
2016-09-08,57.97393035888672,104.3875732421875,12.510000228881836,12.471500015258789,1.0958395584861451
2016-09-09,56.282135009765625,101.58821868896484,17.5,12.7625,0.6056087888976037
2016-09-12,57.80715560913086,102.2641830444336,15.15999984741211,12.942999982833863,1.0803063022673816
2016-09-13,57.060508728027344,99.98176574707031,17.850000381469727,13.244999980926513,0.8825350233964515
2016-09-14,57.0684700012207,100.41120910644531,18.139999389648438,13.519999933242797,0.8774529297951198
2016-09-15,57.26704406738281,100.96788787841797,16.299999237060547,13.72549991607666,0.930944651207206
2016-09-16,57.15583419799805,100.29191589355469,15.369999885559082,13.922499895095825,0.9074519289285771
2016-09-19,57.33854675292969,100.43506622314453,15.529999732971191,14.13199987411499,0.96322195712822
2016-09-20,57.568870544433594,100.8645248413086,15.920000076293945,14.314499855041504,1.0291045396649494
2016-09-21,57.98189163208008,101.8824691772461,13.300000190734863,14.360499858856201,1.1428473277552813
2016-09-22,58.4028434753418,102.3914566040039,12.020000457763672,14.288999891281128,1.2681554139885858
2016-09-23,58.180450439453125,101.62796020507812,12.289999961853027,14.221999883651733,1.2107332169472385
2016-09-26,58.06926345825195,99.76702880859375,14.5,14.26449990272522,1.2082814934621915
2016-09-27,58.34725570678711,100.8565673828125,13.100000381469727,14.272499942779541,1.2776602349585866
2016-09-28,58.45844268798828,102.00970458984375,12.390000343322754,14.235999965667725,1.2926757023325948
2016-09-29,58.21223831176758,101.73928833007812,14.020000457763672,14.26599998474121,1.2189018865675874
2016-09-30,58.88734817504883,102.33577728271484,13.289999961853027,14.256500005722046,1.4237689597618326
2016-10-03,58.47434997558594,102.192626953125,13.569999694824219,14.336000013351441,1.2945053919094143
2016-10-04,57.82303237915039,101.95404052734375,13.630000114440918,14.416499996185303,1.0908784306442705
2016-10-05,57.95806121826172,101.46096801757812,12.989999771118164,14.469000005722046,1.1427239529787534
2016-10-06,58.204280853271484,103.53666687011719,12.84000015258789,14.485500001907349,1.1844578597785738
2016-10-07,58.02161407470703,102.04151916503906,13.479999542236328,14.284499979019165,1.1527011524812198
2016-10-10,57.67210006713867,101.19853210449219,13.380000114440918,14.195499992370605,1.0561204735287786
2016-10-11,57.34645462036133,100.08515167236328,15.359999656677246,14.070999956130981,0.9719568596445696
2016-10-12,57.529151916503906,100.75316619873047,15.90999984741211,13.959499979019165,1.0184053842351781
2016-10-13,57.31468963623047,100.43506622314453,16.690000534057617,13.979000043869018,0.9556081783548886
2016-10-14,57.433834075927734,100.53843688964844,16.1200008392334,14.016500091552734,0.9917971401652268
2016-10-17,57.25115203857422,99.5204849243164,16.209999084472656,14.050500059127808,0.9515650711100252
2016-10-18,57.132015228271484,99.99767303466797,15.279999732971191,14.01850004196167,0.9050733002059672
2016-10-19,56.94932556152344,100.116943359375,14.40999984741211,14.074000024795533,0.8446524627444685
2016-10-20,56.63785934448242,100.40325164794922,13.75,14.160500001907348,0.7401687593371237
2016-10-21,56.63785934448242,100.6816177368164,13.34000015258789,14.213000011444091,0.7352276051145927
2016-10-24,56.72572326660156,101.62001037597656,13.020000457763672,14.139000034332275,0.7466115698158193
2016-10-25,56.94932556152344,98.08900451660156,13.460000038146973,14.157000017166137,0.8806495147445311
2016-10-26,56.90939712524414,97.58797454833984,14.239999771118164,14.249499988555907,0.8768002855258987
2016-10-27,56.358360290527344,97.2301254272461,15.359999656677246,14.316499948501587,0.7072939842686744
2016-10-28,56.837528228759766,98.27989959716797,16.190000534057617,14.461499977111817,0.841581932279372
2016-10-31,56.9892692565918,97.03129577636719,17.059999465942383,14.635999965667725,0.912172100091072
2016-11-01,56.693782806396484,95.34529876708984,18.559999465942383,14.882499933242798,0.8477977172707506
2016-11-02,56.84552001953125,95.66344451904297,19.31999969482422,15.198999929428101,0.8905759838967497
2016-11-03,56.358360290527344,95.5759506225586,22.079999923706055,15.66099991798401,0.7366565149355728
2016-11-04,55.55974578857422,96.15648651123047,22.510000228881836,16.112499952316284,0.4714812241583195
2016-11-07,56.33441162109375,98.41508483886719,18.709999084472656,16.37899990081787,0.6786172930436349
2016-11-08,57.172950744628906,98.81273651123047,18.739999771118164,16.547999906539918,0.9391707806881898
2016-11-09,56.19863510131836,100.2203598022461,14.380000114440918,16.471499919891357,0.6032408257094244
2016-11-10,53.66701126098633,102.61409759521484,14.739999771118164,16.373999881744385,-0.24719376369672982
2016-11-11,53.84272003173828,103.2662353515625,14.170000076293945,16.276499843597414,-0.20269374095949058
2016-11-14,53.1718864440918,101.53254699707031,14.479999542236328,16.189999866485596,-0.38601015294537033
2016-11-15,53.17986297607422,98.93199920654297,13.369999885559082,16.09449987411499,-0.33730333430760223
2016-11-16,53.299652099609375,99.67160034179688,13.720000267028809,16.059999895095824,-0.31220207529989363
2016-11-17,52.70069122314453,102.53459167480469,13.350000381469727,16.03999991416931,-0.5541746172444006
2016-11-18,52.59688186645508,102.05743408203125,12.850000381469727,16.015499925613405,-0.5788346011286696
2016-11-21,52.884376525878906,101.96993255615234,12.420000076293945,15.985499906539918,-0.48553013081361085
2016-11-22,52.97222137451172,104.16490173339844,12.40999984741211,15.932999897003175,-0.4964571916477823
2016-11-23,52.70069122314453,104.34782409667969,12.430000305175781,15.842499923706054,-0.5863605098372784
2016-11-25,53.13194274902344,104.63412475585938,12.34000015258789,15.691499948501587,-0.4538125598478752
2016-11-28,53.05208206176758,103.8945083618164,13.149999618530273,15.53949990272522,-0.46617075580325346
2016-11-29,53.13194274902344,103.63066864013672,12.899999618530273,15.331499910354614,-0.43600065092065665
2016-11-30,52.093746185302734,103.45477294921875,13.329999923706055,15.069999933242798,-0.7642092623295779
2016-12-01,51.97395324707031,103.51075744628906,14.069999694824219,14.807499933242799,-0.8034338300079102
2016-12-02,51.68646240234375,103.83055114746094,14.119999885559082,14.40949993133545,-0.900860399309659
2016-12-05,51.61458206176758,103.67863464355469,12.140000343322754,13.890999937057495,-0.9211037439316794
2016-12-06,51.93401336669922,102.92711639404297,11.789999961853027,13.544999980926514,-0.8058203184227676
2016-12-07,52.65278625488281,105.90125274658203,12.220000267028809,13.219000005722046,-0.6292231685639822
2016-12-08,52.46910095214844,105.95722198486328,12.640000343322754,13.132000017166138,-0.6888381242764868
2016-12-09,52.94027328491211,106.644775390625,11.75,12.982500028610229,-0.5506722782660554
2016-12-12,53.30763244628906,107.59615325927734,12.640000343322754,12.90600004196167,-0.45032048069577096
2016-12-13,53.4194450378418,109.16317749023438,12.720000267028809,12.818000078201294,-0.44245208238591416
2016-12-14,52.63681411743164,108.71546173095703,13.1899995803833,12.809000062942506,-0.6842743169887064
2016-12-15,52.892372131347656,108.60353088378906,12.789999961853027,12.762500047683716,-0.6007284983970077
2016-12-16,52.892372131347656,108.0199203491211,12.199999809265137,12.705000019073486,-0.5903690840393753
2016-12-19,52.756591796875,108.28372955322266,11.710000038146973,12.648000001907349,-0.6383848869105613
2016-12-20,53.02015686035156,109.618896484375,11.449999809265137,12.599499988555909,-0.5779704895885148
2016-12-21,52.74861145019531,109.39505004882812,11.270000457763672,12.542500019073486,-0.6606583031299692
2016-12-22,53.00416564941406,108.2757339477539,11.430000305175781,12.492500019073486,-0.5592320486297572
2016-12-23,52.92429733276367,107.97193145751953,11.4399995803833,12.447499990463257,-0.5793286206916883
2016-12-27,52.71666717529297,108.13983154296875,11.989999771118164,12.389499998092651,-0.6485721912860114
2016-12-28,52.397220611572266,107.98790740966797,12.949999809265137,12.392000007629395,-0.7478238774298164
2016-12-29,52.62084197998047,108.01190948486328,13.369999885559082,12.394000005722045,-0.6768832303390221
2016-12-30,52.2614631652832,107.1964340209961,14.039999961853027,12.392500019073486,-0.7771005177821652
2017-01-03,52.34131622314453,107.38030242919922,12.850000381469727,12.32900004386902,-0.7548799181908217
2017-01-04,52.91632080078125,108.33169555664062,11.850000381469727,12.314500045776366,-0.5882602718741476
2017-01-05,53.38750076293945,107.05250549316406,11.670000076293945,12.308500051498413,-0.4151811912195952
2017-01-06,53.79481506347656,106.75668334960938,11.319999694824219,12.263500022888184,-0.27993957965671384
2017-01-09,53.044097900390625,107.38030242919922,11.5600004196167,12.20950002670288,-0.5305936272712745
2017-01-10,52.22153091430664,108.8114013671875,11.489999771118164,12.196500015258788,-0.8185111036936598
2017-01-11,52.15763473510742,108.4916000366211,11.260000228881836,12.127500009536742,-0.8332263270001983
2017-01-12,52.588897705078125,107.98790740966797,11.539999961853027,12.068499994277953,-0.6866519007711046
2017-01-13,52.612857818603516,107.96394348144531,11.229999542236328,11.970499992370605,-0.6785798783424384
2017-01-17,53.58715057373047,108.67549133300781,11.869999885559082,11.924499988555908,-0.38027370441331987
2017-01-18,54.19410705566406,108.85935974121094,12.479999542236328,11.938499975204468,-0.18983290821778676
2017-01-19,53.848724365234375,108.24373626708984,12.779999732971191,11.991999959945678,-0.2891309466014485
2017-01-20,54.57966613769531,108.4116439819336,11.539999961853027,11.996499967575073,-0.05883807712304547
2017-01-23,54.25836181640625,110.38639831542969,11.770000457763672,12.021499967575073,-0.19643238517464204
2017-01-24,54.82866287231445,110.37842559814453,11.069999694824219,12.003499937057494,-0.014284542554315086
2017-01-25,54.96520233154297,109.91471099853516,10.8100004196167,11.971999979019165,0.03752196088580271
2017-01-26,54.812583923339844,110.69822692871094,10.630000114440918,11.903999996185302,-0.025092643837299883
2017-01-27,51.95308303833008,110.59431457519531,10.579999923706055,11.785500001907348,-0.9358314771023266
2017-01-30,51.83260726928711,110.70623016357422,11.880000114440918,11.711000013351441,-0.9762667721808731
2017-01-31,51.87276077270508,109.99465942382812,11.989999771118164,11.608500003814697,-0.9508213721039124
2017-02-01,51.98522186279297,109.88270568847656,11.8100004196167,11.556500005722047,-0.9129432107686875
2017-02-02,52.75632095336914,109.49095916748047,11.930000305175781,11.560500001907348,-0.6599003269474132
2017-02-03,52.9892692565918,110.314453125,10.970000267028809,11.525500011444091,-0.600174504001659
2017-02-06,52.60371017456055,109.1231918334961,11.369999885559082,11.528000020980835,-0.7020765730862819
2017-02-07,53.46315383911133,109.2511215209961,11.289999961853027,11.514499998092651,-0.4300638774401283
2017-02-08,53.48725128173828,110.23450469970703,11.449999809265137,11.5125,-0.4398290038990126
2017-02-09,53.49528884887695,110.89806365966797,10.880000114440918,11.493499994277954,-0.4490424322252311
2017-02-10,54.394920349121094,111.80950927734375,10.850000381469727,11.45900001525879,-0.1781120067098385
2017-02-13,54.38687515258789,111.82551574707031,11.069999694824219,11.451000022888184,-0.18096368080316047
2017-02-14,54.41096878051758,113.01676940917969,10.739999771118164,11.394500017166138,-0.19441984236954252
2017-02-15,55.10979461669922,113.6803207397461,11.970000267028809,11.369000053405761,0.016825570030478305
2017-02-16,55.42304229736328,113.16065216064453,11.760000228881836,11.318000078201294,0.12602008718034222
2017-02-17,57.81669998168945,114.32793426513672,11.489999771118164,11.315500068664551,0.8692139496053176
2017-02-21,58.78056716918945,115.94293212890625,11.569999694824219,11.305500030517578,1.1481561552826967
2017-02-22,59.029571533203125,116.12677764892578,11.739999771118164,11.339000034332276,1.2243602405200698
2017-02-23,59.79266357421875,115.69507598876953,11.710000038146973,11.384000015258788,1.4755569744510724
2017-02-24,58.91712951660156,116.68649291992188,11.470000267028809,11.426000022888184,1.1785401478895265
2017-02-27,58.3548583984375,116.16677856445312,12.09000015258789,11.501500034332276,1.0083217273837464
2017-02-28,58.61994171142578,115.8550033569336,12.920000076293945,11.553500032424926,1.0984548068235356
2017-03-01,59.00547790527344,117.27007293701172,12.539999961853027,11.58100004196167,1.1963768486914697
2017-03-02,59.230384826660156,118.28543090820312,11.8100004196167,11.58100004196167,1.2501306449197618
2017-03-03,59.109886169433594,118.17347717285156,10.960000038146973,11.53250002861023,1.213661851360747
2017-03-06,59.270538330078125,117.62985229492188,11.239999771118164,11.546000003814697,1.274582153344057
2017-03-07,59.21432113647461,117.4529037475586,11.449999809265137,11.55,1.2597818904383649
2017-03-08,58.76451110839844,118.17682647705078,11.859999656677246,11.57849998474121,1.1033791338096237
2017-03-09,58.933162689208984,117.93548583984375,12.300000190734863,11.621000003814697,1.1614866621301303
2017-03-10,59.64806365966797,118.12052917480469,11.65999984741211,11.659999990463257,1.3863560907161692
2017-03-13,59.3588981628418,118.5870132446289,11.350000381469727,11.684999990463258,1.285791235313972
2017-03-14,59.1580924987793,118.36988830566406,12.300000190734863,11.746500015258789,1.2255600490094458
2017-03-15,59.39102554321289,119.00531005859375,11.630000114440918,11.791000032424927,1.2886193893810483
2017-03-16,59.3588981628418,119.63269805908203,11.210000038146973,11.753000020980835,1.2672297432967528
2017-03-17,59.407100677490234,120.33253479003906,11.279999732971191,11.728999996185303,1.2701906367641562
2017-03-20,59.278560638427734,118.88467407226562,11.34000015258789,11.721500015258789,1.2548686086477827
2017-03-21,59.1982536315918,117.92747497558594,12.470000267028809,11.76650004386902,1.2462301889360308
2017-03-22,59.18218231201172,118.53074645996094,12.8100004196167,11.820000076293946,1.2303927682656592
2017-03-23,59.37497329711914,119.0374755859375,13.119999885559082,11.89050006866455,1.2829255069282666
2017-03-24,59.17415237426758,118.81224822998047,12.960000038146973,11.96500005722046,1.2228332733684713
2017-03-27,58.98138427734375,118.1365966796875,12.5,11.985500049591064,1.1733063070446028
2017-03-28,59.25446319580078,118.40202331542969,11.529999732971191,11.916000032424927,1.2557454537403032
2017-03-29,59.085792541503906,118.27333068847656,11.420000076293945,11.860000038146973,1.2042001362958
2017-03-30,58.82075119018555,118.20096588134766,11.539999961853027,11.846500015258789,1.120899149273371
2017-03-31,58.78860855102539,118.10443115234375,12.369999885559082,11.917000007629394,1.1123546680089798
2017-04-03,58.933162689208984,117.93548583984375,12.380000114440918,11.974000024795533,1.1614866621301303
2017-04-04,59.133995056152344,117.71025848388672,11.789999961853027,11.991000032424926,1.2295783717783362
2017-04-05,59.00547790527344,117.95159912109375,12.890000343322754,12.042500066757203,1.1842793766324728
2017-04-06,58.74040603637695,118.43425750732422,12.390000343322754,12.047000074386597,1.091116677192653
2017-04-07,58.9974365234375,118.34571075439453,12.869999885559082,12.107500076293945,1.1747173412189327
2017-04-10,59.22234344482422,119.2144546508789,14.050000190734863,12.242500066757202,1.231073619514167
2017-04-11,59.1982536315918,119.20640563964844,15.069999694824219,12.38100004196167,1.2235284522526044
2017-04-12,59.43922805786133,117.87113952636719,15.770000457763672,12.588000059127808,1.3241349405278826
2017-04-13,59.16611862182617,117.3644027709961,15.960000038146973,12.825500059127808,1.245969444411152
2017-04-17,59.495445251464844,118.49053192138672,14.65999984741211,12.994500064849854,1.331081576955663
2017-04-18,59.73643493652344,118.85249328613281,14.420000076293945,13.148500061035156,1.4015661951643368
2017-04-19,59.26802062988281,118.41810607910156,14.930000305175781,13.271500062942504,1.2597867057181822
2017-04-20,59.09840774536133,119.6246337890625,14.149999618530273,13.338500022888184,1.184239774235815
2017-04-21,58.96923065185547,120.65428924560547,14.630000114440918,13.414000034332275,1.1247371342506702
2017-04-24,59.486053466796875,122.17449951171875,10.84000015258789,13.30800004005432,1.2626917843013445
2017-04-25,59.938316345214844,123.09143829345703,10.760000228881836,13.221000051498413,1.3907511332552163
2017-04-26,59.35686111450195,124.04867553710938,10.850000381469727,13.18700008392334,1.188193560796637
2017-04-27,59.195343017578125,125.57695007324219,10.359999656677246,13.134000062942505,1.1095188194787944
2017-04-28,58.17778015136719,125.56085205078125,10.819999694824219,13.098000049591064,0.785058764085599
2017-05-01,57.98397445678711,124.0406265258789,10.109999656677246,12.985000038146973,0.7501923198389221
2017-05-02,57.14409255981445,124.6358413696289,10.59000015258789,12.895500040054321,0.4715863608413803
2017-05-03,57.40251922607422,124.6760482788086,10.680000305175781,12.84000005722046,0.5533471528580796
2017-05-04,58.1051139831543,124.56343841552734,10.460000038146973,12.71850004196167,0.7795726781705037
2017-05-05,57.99205780029297,125.26323699951172,10.569999694824219,12.627500009536742,0.731070022659173
2017-05-08,58.01625442504883,126.1963119506836,9.770000457763672,12.472500038146972,0.7222295485204637
2017-05-09,57.74169921875,126.83170318603516,9.960000038146973,12.268000030517578,0.6233292356633299
2017-05-10,57.98397445678711,127.19368743896484,10.210000038146973,12.025000047683715,0.6942237199710428
2017-05-11,57.838600158691406,125.64128112792969,10.600000381469727,11.76650004386902,0.67538493626107
2017-05-12,57.53981399536133,126.22041320800781,10.399999618530273,11.488500022888184,0.5697501685001682
2017-05-15,57.862823486328125,126.5501937866211,10.420000076293945,11.276500034332276,0.6669818783455136
2017-05-16,57.806312561035156,127.29828643798828,10.649999618530273,11.088000011444091,0.6356678735150856
