Date,AMAT,LRCX,VIX,AvgVIX,zscore
2021-01-06,86.87455749511719,46.95578384399414,25.06999969482422,23.214999961853028,-1.6261102091322346
2021-01-07,90.44212341308594,48.65530014038086,22.3700008392334,23.299499988555908,-1.7132272117239062
2021-01-08,91.39857482910156,47.44190216064453,21.559999465942383,23.263999938964844,-1.1827893745527172
2021-01-11,93.6940689086914,48.846343994140625,24.079999923706055,23.34199991226196,-1.3420066119397602
2021-01-12,95.6548080444336,50.73408508300781,23.329999923706055,23.342999935150146,-1.7063237768106096
2021-01-13,93.78015899658203,49.79399871826172,22.209999084472656,23.217499923706054,-1.6449378021383387
2021-01-14,101.19267272949219,52.753265380859375,23.25,23.235499954223634,-1.6361841510395305
2021-01-15,98.64849090576172,51.78291702270508,24.34000015258789,23.32749996185303,-1.654237557073171
2021-01-19,104.4637222290039,54.85567855834961,23.239999771118164,23.392999935150147,-1.8966127213096302
2021-01-20,103.14382934570312,53.245994567871094,21.579999923706055,23.39349994659424,-1.5389097316249158
2021-01-21,103.26815032958984,53.35853958129883,21.31999969482422,23.201499938964844,-1.5596377370400614
2021-01-22,101.6995620727539,53.32638931274414,21.90999984741211,23.085499954223632,-1.758605869380436
2021-01-25,103.41161346435547,53.696170806884766,23.190000534057617,23.079500007629395,-1.65249225132344
2021-01-26,100.93441009521484,52.26808547973633,23.020000457763672,23.153999996185302,-1.5097147234351094
2021-01-27,94.28707885742188,48.71015167236328,37.209999084472656,23.929499912261964,-1.2175637983530754
2021-01-28,96.74514770507812,47.982872009277344,30.209999084472656,24.285999870300294,-0.6477371954424884
2021-01-29,92.46980285644531,45.76980972290039,33.09000015258789,24.801999855041505,-0.48481486462996776
2021-02-01,96.80253601074219,47.42487716674805,30.239999771118164,25.176499843597412,-0.45492186064725226
2021-02-02,99.0788803100586,48.80757141113281,25.559999465942383,25.105999851226805,-0.6094824282746013
2021-02-03,95.52090454101562,47.6972541809082,22.90999984741211,24.984499835968016,-0.7165830735518487
2021-02-04,98.74413299560547,49.13480758666992,21.770000457763672,24.81949987411499,-0.7627987893439409
2021-02-05,96.3243179321289,48.21080017089844,20.8700008392334,24.74449987411499,-0.779607225651133
2021-02-08,101.565673828125,50.3879280090332,21.239999771118164,24.72849988937378,-0.8015026744882765
2021-02-09,100.79094696044922,49.94342803955078,21.6299991607666,24.605999851226805,-0.757554510386573
2021-02-10,101.26915740966797,50.361454010009766,21.989999771118164,24.538999843597413,-0.8323467366695277
2021-02-11,108.07910919189453,54.117042541503906,21.25,24.49099988937378,-1.168346926384282
2021-02-12,111.61798858642578,55.43638229370117,19.969999313354492,24.326999855041503,-1.1331532046593935
2021-02-16,113.1961441040039,55.968833923339844,21.459999084472656,24.18299980163574,-1.0989090552399357
2021-02-17,110.67108154296875,55.41272735595703,21.5,24.095999813079835,-1.2518548401466818
2021-02-18,108.49040222167969,54.642887115478516,22.489999771118164,24.14149980545044,-1.2878571842206659
2021-02-19,114.25778198242188,56.59492111206055,22.049999237060547,24.177999782562257,-1.1647642611694529
2021-02-22,110.2120132446289,53.6999626159668,23.450000762939453,24.254999828338622,-0.7449032385341914
2021-02-23,111.0823745727539,53.2129020690918,23.110000610351562,24.25099983215332,-0.4669735710870512
2021-02-24,117.68482208251953,56.452110290527344,21.34000015258789,24.16699981689453,-0.6593682152652487
2021-02-25,109.1754379272461,51.79426574707031,28.889999389648438,23.75099983215332,-0.2511173283722149
2021-02-26,113.25765228271484,53.642276763916016,27.950000762939453,23.63799991607666,-0.31872488133719784
2021-03-01,117.14820861816406,56.632755279541016,23.350000381469727,23.15099992752075,-0.7910234842920962
2021-03-02,112.59644317626953,54.225807189941406,24.100000381469727,22.84399995803833,-0.6007113733479986
2021-03-03,110.6224136352539,52.132850646972656,26.670000076293945,22.89949998855591,-0.17007885795242972
2021-03-04,103.72286224365234,50.0124626159668,28.56999969482422,23.182499980926515,-0.3886213950802939
2021-03-05,108.7154541015625,51.79899597167969,24.65999984741211,23.326999950408936,-0.3141619026500386
2021-03-08,101.26972961425781,47.53458786010742,25.469999313354492,23.55699987411499,0.10569872156522499
2021-03-09,109.45333099365234,51.402732849121094,24.030000686645508,23.69649991989136,-0.08406532883097256
2021-03-10,107.97759246826172,49.05629348754883,22.559999465942383,23.742999935150145,0.49726878150643
2021-03-11,112.29937744140625,50.63477325439453,21.90999984741211,23.738999938964845,0.5511107954951062
2021-03-12,109.5204086303711,49.63510513305664,20.690000534057617,23.710999965667725,0.5114074666843154
2021-03-15,110.08577728271484,50.763397216796875,20.030000686645508,23.714000034332276,0.21259358332500738
2021-03-16,113.55472564697266,51.87545394897461,19.790000915527344,23.63050012588501,0.30721888408831804
2021-03-17,114.89628601074219,52.42816925048828,19.229999542236328,23.517000102996825,0.30311941297511263
2021-03-18,109.51079559326172,51.11607360839844,21.579999923706055,23.47150011062622,0.01872962941436562
2021-03-19,110.06661987304688,51.413753509521484,20.950000762939453,23.416500186920167,-0.0057583525644848196
2021-03-22,114.35006713867188,53.09369659423828,18.8799991607666,23.188000106811522,0.009293914982827762
2021-03-23,111.5231704711914,51.61284637451172,20.299999237060547,23.04750003814697,0.12284395225799757
