Date,LRCX,MS,VIX,AvgVIX,zscore
2016-02-18,5.877626419067383,17.961191177368164,21.639999389648438,23.533500003814698,0.9966394211559556
2016-02-19,6.051084995269775,17.991180419921875,20.530000686645508,23.22550001144409,1.0846233509799308
2016-02-22,6.100520610809326,18.39598846435547,19.3799991607666,23.07749996185303,0.9930484405803235
2016-02-23,6.0042500495910645,17.77379035949707,20.979999542236328,22.91899995803833,1.1224781627840403
2016-02-24,6.1126627922058105,17.77379035949707,20.719999313354492,22.829999923706055,1.182986346662909
2016-02-25,6.281784534454346,18.463459014892578,19.110000610351562,22.629999923706055,1.074355105861415
2016-02-26,6.40147066116333,18.860755920410156,19.809999465942383,22.499499893188478,1.0242000795987851
2016-02-29,6.357238292694092,18.515926361083984,20.549999237060547,22.516999816894533,1.1010227615897172
2016-03-01,6.55411434173584,19.55791473388672,17.700000762939453,22.402999877929688,0.9041670389810136
2016-03-02,6.465649604797363,19.57290267944336,17.09000015258789,22.158499908447265,0.8503802836495448
2016-03-03,6.493403434753418,19.59539794921875,16.700000762939453,21.910999965667724,0.8592483750135043
2016-03-04,6.44657039642334,19.58789825439453,16.860000610351562,21.66199998855591,0.8353172865519073
2016-03-07,6.534520149230957,19.55791473388672,17.350000381469727,21.360500049591064,0.893230972108722
2016-03-08,6.386483192443848,18.748315811157227,18.670000076293945,20.994000053405763,1.0489349729389694
2016-03-09,6.427412033081055,18.448461532592773,18.34000015258789,20.584000015258788,1.1600488046929274
2016-03-10,6.551064968109131,18.47844886779785,18.049999237060547,20.17199993133545,1.220235374630141
2016-03-11,6.632920742034912,19.490447998046875,16.5,19.589999961853028,0.9680117725105846
2016-03-14,6.698230743408203,19.422983169555664,16.920000076293945,19.165999984741212,1.0243232268350217
2016-03-15,6.719130992889404,19.063159942626953,16.84000015258789,18.802499961853027,1.1419120404083742
2016-03-16,6.775734901428223,18.860755920410156,14.989999771118164,18.436499977111815,1.2330874199892763
2016-03-17,6.90200138092041,19.378007888793945,14.4399995803833,18.07649998664856,1.1512930218835185
2016-03-18,6.915933132171631,19.700347900390625,14.020000457763672,17.75099997520447,1.0641791308853603
2016-03-21,6.945539951324463,19.445470809936523,13.789999961853027,17.47150001525879,1.1557335613636133
2016-03-22,6.982113838195801,19.370508193969727,14.170000076293945,17.13100004196167,1.1982137650925375
2016-03-23,6.910708427429199,18.943214416503906,14.9399995803833,16.84200005531311,1.2841460082847265
2016-03-24,6.8689117431640625,18.688339233398438,14.739999771118164,16.62350001335144,1.3358475849211493
2016-03-28,6.890680313110352,18.53091812133789,15.239999771118164,16.39500002861023,1.3943384388573263
2016-03-29,7.1353759765625,18.575897216796875,13.819999694824219,16.058500051498413,1.5176691066929877
2016-03-30,7.157146453857422,18.79329490661621,13.5600004196167,15.851500034332275,1.465822868128161
2016-03-31,7.192850112915039,18.748315811157227,13.949999809265137,15.694500017166138,1.4989909047503585
2016-04-01,7.221587181091309,19.138126373291016,13.100000381469727,15.514499998092651,1.4002784748966863
2016-04-04,7.206784725189209,18.77079963684082,14.119999885559082,15.377499961853028,1.5001494730937426
2016-04-05,7.11360502243042,18.276046752929688,15.420000076293945,15.280999946594239,1.593787306358155
2016-04-06,7.1945905685424805,18.306028366088867,14.09000015258789,15.051999950408936,1.6301616976060742
2016-04-07,7.072678089141846,17.78129005432129,16.15999984741211,14.942999935150146,1.7165899946962446
2016-04-08,7.063971996307373,17.803773880004883,15.359999656677246,14.808499956130982,1.7051121522744368
2016-04-11,7.086610794067383,18.073638916015625,16.260000228881836,14.796499967575073,1.6383053505154146
2016-04-12,7.088353633880615,18.42597198486328,14.850000381469727,14.692999982833863,1.535559211103514
2016-04-13,7.211136341094971,19.40048599243164,13.84000015258789,14.542999982833862,1.317212845369764
2016-04-14,7.106639385223389,19.61788558959961,13.720000267028809,14.479500007629394,1.194892659266229
2016-04-15,7.109250545501709,19.310535430908203,13.619999885559082,14.438500022888183,1.2868269390502982
2016-04-18,7.14582633972168,19.288049697875977,13.350000381469727,14.405000019073487,1.313860202790827
2016-04-19,7.207653522491455,19.835275650024414,13.239999771118164,14.377500009536742,1.1872767696407311
2016-04-20,7.198943138122559,20.54743003845215,13.279999732971191,14.332999992370606,0.9727731551507823
2016-04-21,7.037846088409424,20.43498420715332,13.949999809265137,14.283500003814698,0.9159618892002493
2016-04-22,7.023042678833008,20.764827728271484,13.220000267028809,14.20750002861023,0.8106012381658012
2016-04-25,6.985598087310791,20.63738441467285,14.079999923706055,14.149500036239624,0.8272187863536629
2016-04-26,6.988210201263428,20.652379989624023,13.960000038146973,14.156500053405761,0.824262322937048
2016-04-27,7.050907135009766,20.750364303588867,13.770000457763672,14.16700005531311,0.8304108748054623
2016-04-28,6.806212425231934,20.52424430847168,15.220000267028809,14.230500078201294,0.7604045131126581
2016-04-29,6.652950763702393,20.396108627319336,15.699999809265137,14.360500049591064,0.7125851325200354
2016-05-02,6.669496536254883,20.546852111816406,14.680000305175781,14.388500070571899,0.6774443269102561
2016-05-03,6.594606399536133,20.267972946166992,15.600000381469727,14.39750008583069,0.7177417503536483
2016-05-04,6.522329330444336,19.808191299438477,16.049999237060547,14.49550004005432,0.8127511887717432
2016-05-05,6.535391330718994,19.725282669067383,15.90999984741211,14.483000040054321,0.8444478774621532
2016-05-06,6.525813579559326,19.78558349609375,14.720000267028809,14.451000070571899,0.8213510703750405
2016-05-09,6.499688625335693,19.672517776489258,14.569999694824219,14.366500043869019,0.8400539870510894
2016-05-10,6.613763332366943,20.071998596191406,13.630000114440918,14.305500030517578,0.7861241756987088
2016-05-11,6.584156036376953,19.868492126464844,14.6899995803833,14.348000001907348,0.829507206318578
2016-05-12,6.522329330444336,19.770503997802734,14.40999984741211,14.382499980926514,0.8238454758930246
2016-05-13,6.473564624786377,19.51423454284668,15.039999961853027,14.45349998474121,0.8720684469202539
2016-05-16,6.396933078765869,19.755434036254883,14.680000305175781,14.519999980926514,0.7582945755893075
2016-05-17,6.369067668914795,19.717750549316406,15.569999694824219,14.636499977111816,0.7538352751370688
2016-05-18,6.441343784332275,20.531782150268555,15.949999809265137,14.769999980926514,0.5545421497956914
2016-05-19,6.384742259979248,20.056934356689453,16.329999923706055,14.88899998664856,0.6627356802057093
2016-05-20,6.677332401275635,20.177522659301758,15.199999809265137,14.987999963760377,0.7905399593937328
2016-05-23,6.689524173736572,20.22275161743164,15.819999694824219,15.074999952316285,0.7840301487972309
2016-05-24,6.902870178222656,20.659921646118164,14.420000076293945,15.097999954223633,0.7744115764989246
2016-05-25,7.020430564880371,20.938804626464844,13.899999618530273,15.104499912261963,0.7579284900419477
2016-05-26,7.055262565612793,20.66745376586914,13.430000305175781,15.014999914169312,0.8572487449259055
2016-05-27,7.225069522857666,20.750364303588867,13.119999885559082,14.885999917984009,0.9276157746587217
2016-05-31,7.211136341094971,20.629770278930664,14.1899995803833,14.861499881744384,0.955339422859563
2016-06-01,7.238999366760254,20.720218658447266,14.199999809265137,14.791499853134155,0.944264604588963
2016-06-02,7.282541275024414,20.56193733215332,13.630000114440918,14.670499897003173,1.0151609951915488
2016-06-03,7.236390590667725,20.004159927368164,13.470000267028809,14.548499917984008,1.1536000289905088
2016-06-06,7.194437503814697,20.237823486328125,13.649999618530273,14.494999885559082,1.0613995838923227
2016-06-07,7.251246452331543,19.989089965820312,14.050000190734863,14.468999910354615,1.166327755892747
2016-06-08,7.2879533767700195,20.004159927368164,14.079999923706055,14.491499900817871,1.1823786620878332
2016-06-09,7.308927536010742,19.65744400024414,14.640000343322754,14.488999938964843,1.296150234883126
2016-06-10,7.198810577392578,19.25043487548828,17.030000686645508,14.619999980926513,1.3545051386395266
2016-06-13,7.164726257324219,19.039382934570312,20.969999313354492,14.916499948501587,1.3976106325432145
2016-06-14,7.163851261138916,18.54192352294922,20.5,15.207499933242797,1.543563044634803
2016-06-15,7.208423614501953,18.632366180419922,20.139999389648438,15.43599991798401,1.5418158539406424
2016-06-16,7.225026607513428,18.896175384521484,19.3700008392334,15.606999969482422,1.4734230003452076
2016-06-17,7.244255542755127,19.077070236206055,19.40999984741211,15.760999965667725,1.4309038639972058
2016-06-20,7.36573600769043,19.521772384643555,18.3700008392334,15.919500017166138,1.3677952793835495
2016-06-21,7.398946762084961,19.747892379760742,18.479999542236328,16.052500009536743,1.3197665305244817
2016-06-22,7.485469341278076,19.89111328125,21.170000076293945,16.39000000953674,1.3258962157799896
2016-06-23,7.619185924530029,20.56946563720703,17.25,16.557500028610228,1.200835627467356
2016-06-24,7.190943241119385,18.481613159179688,25.760000228881836,17.174000024795532,1.5764378400880108
2016-06-27,6.988185405731201,17.795719146728516,23.850000381469727,17.710500049591065,1.6651846672304755
2016-06-28,7.137631416320801,18.549453735351562,18.75,17.938500070571898,1.5267122920922933
2016-06-29,7.183951377868652,19.016773223876953,16.639999389648438,18.060500049591063,1.414996496232204
2016-06-30,7.346508979797363,19.582067489624023,15.630000114440918,18.160500049591064,1.3393146255088504
2016-07-01,7.252120018005371,19.536848068237305,14.770000457763672,18.225500059127807,1.2999450783431132
2016-07-05,7.156858921051025,18.84341049194336,15.579999923706055,18.322000074386597,1.4509094959719822
2016-07-06,7.162976264953613,18.956466674804688,14.960000038146973,18.367500066757202,1.4210425797784083
2016-07-07,7.1699700355529785,19.363487243652344,14.760000228881836,18.401500082015993,1.3051283716269786
2016-07-08,7.418173789978027,19.87603187561035,13.199999809265137,18.32950005531311,1.292776310272964
2016-07-11,7.544897556304932,19.943862915039062,13.539999961853027,18.155000019073487,1.343536468549914
