Date,QCOM,AMD,VIX,AvgVIX,zscore
2021-03-25,114.09632873535156,76.22000122070312,19.809999465942383,22.586500072479247,0.7847261297668714
2021-03-26,119.21493530273438,77.41000366210938,18.860000610351562,22.132000064849855,1.093494073941545
2021-03-29,117.67308044433594,77.13999938964844,20.739999771118164,22.001500034332274,0.9940962628306764
2021-03-30,116.63320922851562,76.0,19.610000610351562,21.77700004577637,0.9962480360194175
2021-03-31,118.8563461303711,78.5,19.399999618530273,21.413500022888183,0.9871118076527057
2021-04-01,123.51773834228516,81.08999633789062,17.329999923706055,20.851500034332275,1.159501100567862
2021-04-05,125.79462432861328,81.43000030517578,17.90999984741211,20.514000034332277,1.3105247580299277
2021-04-06,123.75977325439453,81.44000244140625,18.1200008392334,20.14650011062622,1.1528849063206081
2021-04-07,124.98782348632812,82.19999694824219,17.15999984741211,19.803000068664552,1.1926920368453182
2021-04-08,125.80362701416016,83.3499984741211,16.950000762939453,19.522500133514406,1.1725388514814807
2021-04-09,126.00978088378906,82.76000213623047,16.690000534057617,19.26150016784668,1.2310514232834162
2021-04-12,123.20398712158203,78.58000183105469,16.90999984741211,19.072500133514403,1.3166013741959268
2021-04-13,123.07849884033203,80.19000244140625,16.649999618530273,18.903500080108643,1.1906351163336732
2021-04-14,120.79264831542969,78.55000305175781,16.989999771118164,18.763500022888184,1.1328179348916014
2021-04-15,123.56256866455078,83.01000213623047,16.56999969482422,18.630500030517577,1.0242774887591517
2021-04-16,123.89423370361328,82.1500015258789,16.25,18.364000034332275,1.111971068998327
2021-04-19,121.24083709716797,81.11000061035156,17.290000915527344,18.18100004196167,0.982473118718383
2021-04-20,119.58243560791016,79.2699966430664,18.68000030517578,18.17100009918213,0.987487820801008
2021-04-21,122.08345031738281,81.61000061035156,17.5,18.0310001373291,1.0113365244255945
2021-04-22,119.19700622558594,79.05999755859375,18.709999084472656,17.90650005340576,0.9729335493305736
2021-04-23,121.40217590332031,82.76000213623047,17.329999923706055,17.782500076293946,0.8757362738540074
2021-04-26,124.56656646728516,85.41000366210938,17.639999389648438,17.72150001525879,0.9283502514797829
2021-04-27,123.7149429321289,85.20999908447266,17.559999465942383,17.5625,0.8771235527825388
2021-04-28,122.42411804199219,84.0199966430664,17.280000686645508,17.446000003814696,0.8635347362455567
2021-04-29,127.90121459960938,83.91000366210938,17.610000610351562,17.35650005340576,1.2938453878154357
2021-04-30,124.42313385009766,81.62000274658203,18.610000610351562,17.420500087738038,1.1910386159026896
2021-05-03,123.19501495361328,78.55000305175781,18.309999465942383,17.44050006866455,1.3180762772731114
2021-05-04,120.22787475585938,78.61000061035156,19.479999542236328,17.508500003814696,1.0849318772583818
2021-05-05,120.70294189453125,77.83000183105469,19.149999618530273,17.607999992370605,1.177905423534971
2021-05-06,121.91313171386719,77.88999938964844,18.389999389648438,17.679999923706056,1.2668955479705628
2021-05-07,123.57152557373047,78.80999755859375,16.690000534057617,17.679999923706056,1.3283316440001869
2021-05-10,115.58441162109375,75.98999786376953,19.65999984741211,17.817499923706055,0.9160925262015707
2021-05-11,115.07344055175781,76.83000183105469,21.84000015258789,18.076999950408936,0.8160161172327248
2021-05-12,111.71186065673828,74.63999938964844,27.59000015258789,18.606999969482423,0.7149704798580658
2021-05-13,113.9439697265625,73.08999633789062,23.1299991607666,18.93499994277954,0.9990550763014835
2021-05-14,116.66907501220703,74.58999633789062,18.809999465942383,19.06299991607666,1.100857418881198
2021-05-17,116.35533905029297,74.6500015258789,19.719999313354492,19.18449983596802,1.072329557709617
2021-05-18,115.55753326416016,74.44000244140625,21.34000015258789,19.317499828338622,1.0259749074824287
2021-05-19,117.12625122070312,76.2300033569336,22.18000030517578,19.551499843597412,1.0176559518410389
2021-05-20,118.90115356445312,78.05999755859375,20.670000076293945,19.649499893188477,1.0223482038397225
2021-05-21,117.84339141845703,77.16999816894531,20.149999618530273,19.790499877929687,1.0050629909826843
2021-05-24,119.1432113647461,77.44000244140625,18.399999618530273,19.82849988937378,1.0857962960588958
2021-05-25,119.89620971679688,77.86000061035156,18.84000015258789,19.892499923706055,1.1135275344786721
2021-05-26,119.30455017089844,78.33999633789062,17.360000610351562,19.896499919891358,1.0332319867515272
2021-05-27,119.79756164550781,78.41999816894531,16.739999771118164,19.852999877929687,1.0654720563235565
2021-05-28,120.60435485839844,80.08000183105469,16.760000228881836,19.7604998588562,1.0077869373741708
2021-06-01,120.06652069091797,80.80999755859375,17.899999618530273,19.739999866485597,0.9135848019345508
2021-06-02,120.57108306884766,81.97000122070312,17.479999542236328,19.639999866485596,0.8687078287194105
2021-06-03,118.73301696777344,80.27999877929688,18.040000915527344,19.58449993133545,0.8490331991852081
2021-06-04,121.03958892822266,81.58000183105469,16.420000076293945,19.485999965667723,0.9330060145324379
2021-06-07,120.12056732177734,81.3499984741211,16.420000076293945,19.472499942779542,0.8787487092914791
2021-06-08,120.91344451904297,80.88999938964844,17.06999969482422,19.342999935150146,0.973116798941194
2021-06-09,119.733154296875,79.95999908447266,17.889999389648438,19.145499897003173,0.9492720803317813
2021-06-10,120.93148803710938,81.55999755859375,16.100000381469727,18.570999908447266,0.9261147164053645
2021-06-11,121.29187774658203,81.30999755859375,15.649999618530273,18.196999931335448,0.9719634728744143
2021-06-14,123.71550750732422,81.55000305175781,16.389999389648438,18.07599992752075,1.1415260877231141
2021-06-15,122.15682983398438,80.47000122070312,17.020000457763672,17.94099998474121,1.0993365532741852
2021-06-16,121.58918762207031,80.11000061035156,18.149999618530273,17.78149995803833,1.0815654587668184
2021-06-17,121.94960021972656,84.55999755859375,17.75,17.55999994277954,0.787938431205528
2021-06-18,119.8322525024414,84.6500015258789,20.700000762939453,17.561499977111815,0.6181583791239589
2021-06-21,120.69721221923828,82.58999633789062,17.889999389648438,17.448499965667725,0.8336524485392781
2021-06-22,121.7063217163086,83.58000183105469,16.65999984741211,17.361499977111816,0.8399624435151749
2021-06-23,122.10275268554688,83.81999969482422,16.31999969482422,17.235499954223634,0.8531983104144535
2021-06-24,124.2651138305664,86.0999984741211,15.970000267028809,17.165999937057496,0.8552659005849876
2021-06-25,124.02185821533203,85.62000274658203,15.619999885559082,17.10999994277954,0.8711770215879914
2021-06-28,125.88694763183594,87.08000183105469,15.760000228881836,17.05999994277954,0.9095485366610078
2021-06-29,128.4998321533203,89.5199966430664,16.020000457763672,16.96599998474121,0.9348018033589313
2021-06-30,128.7790985107422,93.93000030517578,15.829999923706055,16.883500003814696,0.6378058764857089
2021-07-01,126.86003112792969,93.30999755859375,15.479999542236328,16.755499935150148,0.5345994960381373
2021-07-02,128.46377563476562,94.69999694824219,15.069999694824219,16.68799991607666,0.5578734457514398
2021-07-06,127.2114028930664,94.47000122070312,16.440000534057617,16.688999938964844,0.4779092389789079
2021-07-07,126.11219024658203,90.54000091552734,16.200000762939453,16.645499992370606,0.6770047501517034
2021-07-08,124.59852600097656,89.73999786376953,19.0,16.701000022888184,0.6180623037945071
2021-07-09,127.42760467529297,90.9000015258789,16.18000030517578,16.705000019073488,0.7524402490679982
2021-07-12,128.36465454101562,90.80999755859375,16.170000076293945,16.73100004196167,0.8312017113883254
2021-07-13,127.20238494873047,90.26000213623047,17.1200008392334,16.767500114440917,0.7812991609542099
2021-07-14,129.5179443359375,89.05000305175781,16.329999923706055,16.733000087738038,1.047260770175798
2021-07-15,127.45468139648438,86.93000030517578,17.010000228881836,16.676000118255615,1.0412787280189604
2021-07-16,125.87793731689453,85.88999938964844,18.450000762939453,16.711000156402587,0.9948067652281357
2021-07-19,125.04899597167969,86.58000183105469,22.5,16.801000118255615,0.8810446068454602
2021-07-20,125.73374938964844,87.11000061035156,19.729999542236328,16.89300012588501,0.8955678732675746
2021-07-21,128.09439086914062,89.41000366210938,17.90999984741211,16.95550012588501,0.9114809432991895
2021-07-22,128.337646484375,91.20999908447266,17.690000534057617,17.02400016784668,0.8002271516345165
2021-07-23,130.5360565185547,92.1500015258789,17.200000762939453,17.08550019264221,0.9018616639236685
2021-07-26,129.29269409179688,91.81999969482422,17.579999923706055,17.18350019454956,0.8298156591025051
2021-07-27,126.97713470458984,91.02999877929688,19.360000610351562,17.36350021362305,0.708312675190473
2021-07-28,128.337646484375,97.93000030517578,18.309999465942383,17.478000164031982,0.31484608242386203
2021-07-29,136.04115295410156,102.94999694824219,17.700000762939453,17.57150020599365,0.5463105607611073
2021-07-30,134.9689483642578,106.19000244140625,18.239999771118164,17.709500217437743,0.22960420586775826
2021-08-02,134.1220245361328,108.62999725341797,19.459999084472656,17.929000186920167,-0.011945416559918254
2021-08-03,133.30209350585938,112.55999755859375,18.040000915527344,18.00900020599365,-0.3590355638124628
2021-08-04,133.54537963867188,118.7699966430664,17.969999313354492,18.097500133514405,-0.7888185354353556
2021-08-05,132.29299926757812,112.3499984741211,17.280000686645508,18.01150016784668,-0.42168370887396606
2021-08-06,131.7974395751953,110.11000061035156,16.149999618530273,18.010000133514403,-0.2981052553088626
2021-08-09,132.3740997314453,107.58000183105469,16.719999313354492,18.03750009536743,-0.07089607314106178
2021-08-10,131.42807006835938,106.4800033569336,16.790000915527344,18.021000099182128,-0.06439695353326713
2021-08-11,132.15786743164062,107.68000030517578,16.170000076293945,18.013000106811525,-0.09479363350851867
2021-08-12,132.581298828125,106.5,15.59000015258789,17.942000102996825,0.023089861243186793
2021-08-13,133.9237823486328,110.55000305175781,15.449999809265137,17.79200005531311,-0.16591354867704527
2021-08-16,133.46434020996094,107.4800033569336,16.1200008392334,17.47300009727478,0.02040056938243725
2021-08-17,130.11260986328125,107.55999755859375,17.90999984741211,17.382000112533568,-0.24384581798910276
2021-08-18,128.1033935546875,103.44000244140625,21.56999969482422,17.565000104904176,-0.10120198358388958
2021-08-19,126.68880462646484,103.69999694824219,21.670000076293945,17.76400008201599,-0.2290671385506191
2021-08-20,128.02227783203125,104.6500015258789,18.559999465942383,17.832000017166138,-0.19485461928737757
2021-08-23,129.8693389892578,108.7699966430664,17.149999618530273,17.81050000190735,-0.3500030373283431
2021-08-24,130.15765380859375,107.6500015258789,17.219999313354492,17.703499937057494,-0.2468731818567988
2021-08-25,129.62603759765625,108.30000305175781,16.790000915527344,17.627500009536742,-0.33481789379183535
2021-08-26,128.28359985351562,107.2699966430664,18.84000015258789,17.684499979019165,-0.3639432355785374
2021-08-27,130.50901794433594,111.4000015258789,16.389999389648438,17.591999959945678,-0.490637682520508
2021-08-30,131.49111938476562,111.31999969482422,16.190000534057617,17.428500032424928,-0.4091245184594248
2021-08-31,132.16688537597656,110.72000122070312,16.479999542236328,17.350499963760377,-0.3136753919335524
2021-09-01,132.56512451171875,109.98999786376953,16.110000610351562,17.25750002861023,-0.23023756694976358
2021-09-02,131.36123657226562,109.19999694824219,16.40999984741211,17.21399998664856,-0.26601408163332957
2021-09-03,130.91770935058594,109.91999816894531,16.40999984741211,17.22699999809265,-0.3522218469055693
2021-09-07,130.12112426757812,109.1500015258789,18.139999389648438,17.298000001907347,-0.3580341239474612
2021-09-08,129.0077667236328,106.16999816894531,17.959999084472656,17.356499910354614,-0.22864702219054306
2021-09-09,128.1568603515625,106.1500015258789,18.799999237060547,17.487999868392944,-0.29282026629087266
2021-09-10,129.15255737304688,105.19999694824219,20.950000762939453,17.755999898910524,-0.14741897951406624
2021-09-13,129.81336975097656,104.80000305175781,19.3700008392334,17.951999950408936,-0.06756919304522174
2021-09-14,127.75859832763672,105.7300033569336,19.459999084472656,18.118999862670897,-0.2931960365292282
2021-09-15,125.1335220336914,105.5999984741211,18.18000030517578,18.13249988555908,-0.48623845576933244
2021-09-16,125.27836608886719,106.22000122070312,18.690000534057617,17.988499927520753,-0.5198511883864945
2021-09-17,120.93344116210938,103.87999725341797,20.809999465942383,17.945499897003174,-0.6858929049030912
2021-09-20,120.17306518554688,101.55000305175781,25.709999084472656,18.302999877929686,-0.5762353677265556
2021-09-21,119.25885772705078,102.81999969482422,24.360000610351562,18.663499927520753,-0.738465399253051
2021-09-22,120.39936828613281,104.37999725341797,20.8700008392334,18.846000003814698,-0.763192555286655
2021-09-23,121.21406555175781,106.1500015258789,18.6299991607666,18.93799991607666,-0.8282134222161792
2021-09-24,121.18692016601562,105.80000305175781,17.75,18.883499908447266,-0.8050265876033731
2021-09-27,120.82485961914062,108.16000366210938,18.760000228881836,19.001999950408937,-1.0034080843736386
2021-09-28,117.58424377441406,101.5199966430664,23.25,19.354999923706053,-0.7737048151593924
2021-09-29,117.02302551269531,100.3499984741211,22.559999465942383,19.658999919891357,-0.7324749602684798
2021-09-30,116.75144958496094,102.9000015258789,23.139999389648438,20.0104998588562,-0.9376024874403124
2021-10-01,116.50707244873047,102.44999694824219,21.100000381469727,20.244999885559082,-0.9239440925969705
2021-10-04,114.66954803466797,100.33999633789062,22.959999084472656,20.57249984741211,-0.9132407709143638
2021-10-05,115.43896484375,101.80999755859375,21.299999237060547,20.730499839782716,-0.9600844229942954
2021-10-06,115.91869354248047,103.63999938964844,21.0,20.88249988555908,-1.055269950940285
2021-10-07,115.71955108642578,106.44999694824219,19.540000915527344,20.919499969482423,-1.273591000318257
2021-10-08,114.5518569946289,105.05999755859375,18.770000457763672,20.810499954223634,-1.2632389514845652
2021-10-11,113.0945053100586,104.68000030517578,20.0,20.84199991226196,-1.3481755885947297
2021-10-12,111.29316711425781,105.04000091552734,19.850000381469727,20.861499977111816,-1.513088259542645
2021-10-13,113.18502807617188,109.16000366210938,18.639999389648438,20.884499931335448,-1.664782494711962
2021-10-14,116.4618148803711,111.98999786376953,16.860000610351562,20.792999935150146,-1.616501835803926
2021-10-15,117.85579681396484,112.12000274658203,16.299999237060547,20.567499923706055,-1.5183951756977387
2021-10-18,117.78338623046875,116.43000030517578,16.309999465942383,20.097499942779542,-1.8352872741946282
2021-10-19,119.9377670288086,116.33000183105469,15.699999809265137,19.66449990272522,-1.6619295221890975
2021-10-20,119.62999725341797,116.38999938964844,15.489999771118164,19.395499849319457,-1.6899967502206443
2021-10-21,120.43561553955078,119.33000183105469,15.010000228881836,19.21449990272522,-1.8402259055958234
2021-10-22,119.14118194580078,119.81999969482422,15.430000305175781,19.098499917984007,-1.9754382743728793
2021-10-25,119.4217758178711,122.36000061035156,15.239999771118164,18.922499895095825,-2.1372628169947436
2021-10-26,119.43084716796875,122.93000030517578,15.979999542236328,18.558999872207643,-2.1777339666101914
2021-10-27,118.76099395751953,122.27999877929688,16.979999542236328,18.279999876022337,-2.1824404886252182
2021-10-28,121.01492309570312,121.16000366210938,16.530000686645508,17.949499940872194,-1.9277324166219936
2021-10-29,120.42655181884766,120.2300033569336,16.260000228881836,17.707499933242797,-1.9059313454131985
2021-11-01,122.02873229980469,125.2300033569336,16.40999984741211,17.379999971389772,-2.1435258682198035
2021-11-02,122.40888977050781,127.62999725341797,16.030000686645508,17.116500043869017,-2.287559959850028
2021-11-03,125.35079956054688,130.52999877929688,15.100000381469727,16.821500062942505,-2.270159900366407
2021-11-04,141.30929565429688,137.5,15.4399995803833,16.616499996185304,-1.542959940447688
2021-11-05,147.57322692871094,136.33999633789062,16.479999542236328,16.501999950408937,-0.9761310326181651
2021-11-08,150.12582397460938,150.16000366210938,17.219999313354492,16.36299991607666,-1.7774973123211906
2021-11-09,150.93145751953125,148.9199981689453,17.780000686645508,16.259499931335448,-1.6258061910103434
2021-11-10,144.64942932128906,139.8699951171875,18.729999542236328,16.263999938964844,-1.4565688747653618
2021-11-11,148.83143615722656,146.00999450683594,17.65999984741211,16.30399990081787,-1.5775616333579399
2021-11-12,149.3021240234375,147.88999938964844,16.290000915527344,16.30349998474121,-1.6770560305571827
2021-11-15,152.53363037109375,146.49000549316406,16.489999771118164,16.3125,-1.3267380381554859
2021-11-16,164.5726776123047,152.4499969482422,16.3700008392334,16.346000051498415,-0.8288338028111611
2021-11-17,166.13865661621094,151.33999633789062,17.110000610351562,16.427000093460084,-0.6278988556896254
2021-11-18,168.6550750732422,155.02000427246094,17.59000015258789,16.556000089645387,-0.6996498586155562
2021-11-19,167.4602508544922,155.41000366210938,17.90999984741211,16.680000066757202,-0.8199580360595069
2021-11-22,164.2015380859375,152.52000427246094,19.170000076293945,16.87650008201599,-0.8625107834353858
2021-11-23,163.78517150878906,149.9199981689453,19.3799991607666,17.046500062942506,-0.706822210386801
2021-11-24,163.5769805908203,157.8000030517578,18.579999923706055,17.12650008201599,-1.2920441754821759
2021-11-26,159.07818603515625,154.80999755859375,28.6200008392334,17.731000089645384,-1.4230023746861638
2021-11-29,166.3197021484375,161.91000366210938,22.959999084472656,18.066000032424927,-1.377401905383556
2021-11-30,163.44122314453125,158.3699951171875,27.190000534057617,18.605000066757203,-1.3436832369637366
2021-12-01,159.57960510253906,149.11000061035156,31.1200008392334,19.359500074386595,-0.9726286151865234
2021-12-02,160.85165405273438,150.67999267578125,27.950000762939453,20.002000093460083,-0.9879340933595815
2021-12-03,160.37916564941406,144.00999450683594,30.670000076293945,20.763500118255614,-0.5426006217805468
2021-12-06,159.41603088378906,139.05999755859375,27.18000030517578,21.29850015640259,-0.25933781750156115
2021-12-07,166.93028259277344,144.85000610351562,21.889999389648438,21.532000160217287,-0.09808513776877897
2021-12-08,165.93988037109375,145.24000549316406,19.899999618530273,21.638000106811525,-0.20262932660181657
2021-12-09,165.60369873046875,138.10000610351562,21.579999923706055,21.78050012588501,0.28716329697028303
2021-12-10,167.0756378173828,138.5500030517578,18.690000534057617,21.832000160217284,0.3681688107918524
2021-12-13,166.56683349609375,133.8000030517578,20.309999465942383,22.03300008773804,0.6720216347479897
2021-12-14,165.3492889404297,135.60000610351562,21.889999389648438,22.303000068664552,0.44811778468994934
2021-12-15,171.98214721679688,146.5,19.290000915527344,22.449000072479247,0.17231113928706773
2021-12-16,161.86929321289062,138.63999938964844,20.56999969482422,22.62200002670288,-0.03981847826496388
2021-12-17,160.64266967773438,137.75,21.56999969482422,22.821000003814696,-0.07012542583594322
2021-12-20,160.52455139160156,135.8000030517578,22.8700008392334,23.069000053405762,0.061612829691500295
2021-12-21,163.1686248779297,144.25,21.010000228881836,23.161000061035157,-0.3448270920295095
2021-12-22,164.8041229248047,143.8800048828125,18.6299991607666,23.123500061035156,-0.19198127669815515
2021-12-23,166.0398712158203,146.13999938964844,17.959999084472656,23.092500019073487,-0.2599244798451531
2021-12-27,169.30172729492188,154.36000061035156,17.68000030517578,22.545499992370605,-0.602111704992793
2021-12-28,167.92977905273438,153.14999389648438,17.540000915527344,22.27450008392334,-0.6205114485391274
2021-12-29,169.18362426757812,148.25999450683594,16.950000762939453,21.762500095367432,-0.17061996398841794
2021-12-30,166.03073120117188,145.14999389648438,17.329999923706055,21.073000049591066,-0.1891218951668311
2021-12-31,166.157958984375,143.89999389648438,17.219999313354492,20.536499977111816,-0.08902409236897604
