Date,XLU,XOM,VIX,AvgVIX,zscore
2024-01-29,28.821475982666016,95.56060791015625,13.600000381469727,13.304500007629395,-1.1314723291990825
2024-01-30,28.81212043762207,97.15435791015625,13.3100004196167,13.347500038146972,-1.2232395161629661
2024-01-31,28.751298904418945,95.26408386230469,14.350000381469727,13.405000066757202,-1.1331282285516544
2024-02-01,29.29871368408203,94.87491607666016,13.880000114440918,13.397000074386597,-0.9687515243784112
2024-02-02,28.77001190185547,94.4857406616211,13.850000381469727,13.383000087738036,-1.084628151333283
2024-02-05,28.17112159729004,94.0965805053711,13.670000076293945,13.399000072479248,-1.21878487755322
2024-02-06,28.27405548095703,94.74519348144531,13.0600004196167,13.39800009727478,-1.2283329130315979
2024-02-07,28.29277229309082,94.71739959716797,12.829999923706055,13.40150008201599,-1.2219006159288066
2024-02-08,28.091583251953125,96.33895111083984,12.789999961853027,13.406500101089478,-1.3651854218691242
2024-02-09,28.19919204711914,94.30042266845703,12.930000305175781,13.431000137329102,-1.2228999562547653
2024-02-12,28.526716232299805,95.59766387939453,13.930000305175781,13.492500162124633,-1.2103138198917016
2024-02-13,28.05415153503418,94.7746810913086,15.850000381469727,13.593000173568726,-1.2872554448843592
2024-02-14,28.20855140686035,94.30706787109375,14.380000114440918,13.57250018119812,-1.2208349598096324
2024-02-15,28.68111228942871,97.00985717773438,14.010000228881836,13.566500186920166,-1.2492586968498514
2024-02-16,28.648361206054688,97.00985717773438,14.239999771118164,13.613500165939332,-1.257788083483335
2024-02-20,28.62964630126953,96.09332275390625,15.420000076293945,13.725000190734864,-1.2112896727269995
2024-02-21,29.008628845214844,98.05728149414062,15.34000015258789,13.864500188827515,-1.2226721492479398
2024-02-22,28.784046173095703,97.97311401367188,14.539999961853027,13.934500169754028,-1.276442723740795
2024-02-23,28.989913940429688,97.11270904541016,13.75,13.949500179290771,-1.174602189100435
2024-02-26,28.419099807739258,97.49614715576172,13.739999771118164,13.973500156402588,-1.3447516504958192
2024-02-27,28.95716094970703,97.29039764404297,13.430000305175781,13.96500015258789,-1.1930916330973818
2024-02-28,29.046058654785156,97.5616226196289,13.84000015258789,13.99150013923645,-1.1851422790012258
2024-02-29,29.055416107177734,97.7486572265625,13.399999618530273,13.944000101089477,-1.1931887218200932
2024-03-01,28.877622604370117,98.98313903808594,13.109999656677246,13.905500078201294,-1.3086851053890223
2024-03-04,29.36421775817871,97.59902954101562,13.489999771118164,13.887500047683716,-1.1043805721653877
2024-03-05,29.279998779296875,98.79609680175781,14.460000038146973,13.927000045776367,-1.193410169920475
2024-03-06,29.560728073120117,99.85289001464844,14.5,13.999000024795532,-1.1795335930609148
2024-03-07,29.752561569213867,100.41402435302734,14.4399995803833,14.079500007629395,-1.1610262086837928
2024-03-08,29.82741928100586,101.35858154296875,14.739999771118164,14.17699999809265,-1.1944740046410074
2024-03-11,29.977142333984375,101.95711517333984,15.220000267028809,14.291499996185303,-1.1890297256922193
2024-03-12,29.687057495117188,101.30248260498047,13.84000015258789,14.286999988555909,-1.2278841371047098
2024-03-13,29.88824462890625,102.43408966064453,13.75,14.181999969482423,-1.2389161425620108
2024-03-14,29.649625778198242,104.24839782714844,14.399999618530273,14.18299994468689,-1.402752953734573
2024-03-15,29.691734313964844,104.06136322021484,14.40999984741211,14.202999925613403,-1.3813031890630887
