Date,XLF,GILD,VIX,AvgVIX,zscore
2021-03-22,30.8237361907959,54.39033126831055,18.8799991607666,23.188000106811522,0.2749301869453985
2021-03-23,30.39295196533203,53.53541946411133,20.299999237060547,23.04750003814697,0.21477476170728654
2021-03-24,30.50294303894043,53.41092300415039,21.200000762939453,23.04050006866455,0.24103504453815236
2021-03-25,31.01620864868164,53.11212921142578,19.809999465942383,22.586500072479247,0.35460364057652605
2021-03-26,31.501977920532227,54.14962387084961,18.860000610351562,22.132000064849855,0.42010104114636376
2021-03-29,31.22701644897461,54.938148498535156,20.739999771118164,22.001500034332274,0.3392752061628186
2021-03-30,31.446990966796875,54.365440368652344,19.610000610351562,21.77700004577637,0.4020889115142288
2021-03-31,31.208688735961914,53.64331817626953,19.399999618530273,21.413500022888183,0.37673697208889
2021-04-01,31.59364128112793,55.145652770996094,17.329999923706055,20.851500034332275,0.40701072843037384
2021-04-05,31.841115951538086,55.06263732910156,17.90999984741211,20.514000034332277,0.4598271400994004
2021-04-06,31.776958465576172,54.971343994140625,18.1200008392334,20.14650011062622,0.44972225973851526
2021-04-07,31.932762145996094,54.44844055175781,17.15999984741211,19.803000068664552,0.49794122392776025
2021-04-08,31.941930770874023,53.9670295715332,16.950000762939453,19.522500133514406,0.5151098722096016
2021-04-09,32.21689987182617,54.04172897338867,16.690000534057617,19.26150016784668,0.568485282234949
2021-04-12,32.35438919067383,53.66822814941406,16.90999984741211,19.072500133514403,0.6082396897781317
2021-04-13,32.05191421508789,53.859134674072266,16.649999618530273,18.903500080108643,0.5408406506233817
2021-04-14,32.2443962097168,54.199432373046875,16.989999771118164,18.763500022888184,0.569045031254391
2021-04-15,32.21689987182617,54.58953094482422,16.56999969482422,18.630500030517577,0.5510642608290457
2021-04-16,32.4460334777832,55.5025520324707,16.25,18.364000034332275,0.5684863234897678
2021-04-19,32.35438919067383,54.73893356323242,17.290000915527344,18.18100004196167,0.5741894619473247
2021-04-20,31.749454498291016,55.0958366394043,18.68000030517578,18.17100009918213,0.4401866563346142
2021-04-21,32.18940734863281,55.436153411865234,17.5,18.0310001373291,0.5185660383454057
2021-04-22,31.831947326660156,54.48163986206055,18.709999084472656,17.90650005340576,0.4764448621972147
2021-04-23,32.42770767211914,54.34884262084961,17.329999923706055,17.782500076293946,0.6014605945064158
2021-04-26,32.55602264404297,54.58123779296875,17.639999389648438,17.72150001525879,0.6200863613248776
2021-04-27,32.81265640258789,53.67652893066406,17.559999465942383,17.5625,0.700891039949522
2021-04-28,32.94097137451172,53.485626220703125,17.280000686645508,17.446000003814696,0.7329783893275821
2021-04-29,33.5275764465332,52.98762512207031,17.610000610351562,17.35650005340576,0.8677519520956621
2021-04-30,33.23427200317383,52.680519104003906,18.610000610351562,17.420500087738038,0.8180499054744087
2021-05-03,33.399253845214844,54.61444091796875,18.309999465942383,17.44050006866455,0.7899986115393348
2021-05-04,33.66505813598633,54.48163986206055,19.479999542236328,17.508500003814696,0.8481146858222861
2021-05-05,33.94002914428711,55.20375442504883,19.149999618530273,17.607999992370605,0.8809015946706936
2021-05-06,34.44413757324219,55.2286376953125,18.389999389648438,17.679999923706056,0.9823200658604776
2021-05-07,34.6274299621582,55.2286376953125,16.690000534057617,17.679999923706056,1.0194832583492477
2021-05-10,34.59994125366211,56.008846282958984,19.65999984741211,17.817499923706055,0.9890978820561529
2021-05-11,33.98585510253906,55.79304504394531,21.84000015258789,18.076999950408936,0.8714525429001654
2021-05-12,33.63755416870117,55.98394775390625,27.59000015258789,18.606999969482423,0.794762246854279
2021-05-13,34.1783332824707,57.195762634277344,23.1299991607666,18.93499994277954,0.8658694157665874
2021-05-14,34.71908950805664,56.88035202026367,18.809999465942383,19.06299991607666,0.9855402760361294
2021-05-17,34.783260345458984,57.32855987548828,19.719999313354492,19.18449983596802,0.9842973831268459
2021-05-18,34.29747772216797,57.145957946777344,21.34000015258789,19.317499828338622,0.8916102529339895
2021-05-19,34.086673736572266,56.855464935302734,22.18000030517578,19.551499843597412,0.8581071500074426
2021-05-20,34.10499954223633,57.56095504760742,20.670000076293945,19.649499893188477,0.8393870044140158
2021-05-21,34.44413757324219,57.062965393066406,20.149999618530273,19.790499877929687,0.9239853687357678
2021-05-24,34.609107971191406,55.96735382080078,18.399999618530273,19.82849988937378,0.9922759969578855
2021-05-25,34.26081848144531,54.971343994140625,18.84000015258789,19.892499923706055,0.9533338304688185
2021-05-26,34.36164093017578,55.07094192504883,17.360000610351562,19.896499919891358,0.9706085641029173
2021-05-27,34.755760192871094,54.697425842285156,16.739999771118164,19.852999877929687,1.062396102981008
2021-05-28,34.81991958618164,54.871734619140625,16.760000228881836,19.7604998588562,1.0698613397869317
2021-06-01,35.030731201171875,54.21603775024414,17.899999618530273,19.739999866485597,1.1334564146439088
2021-06-02,35.08570861816406,54.805328369140625,17.479999542236328,19.639999866485596,1.1258628541173308
2021-06-03,35.1682014465332,55.17884063720703,18.040000915527344,19.58449993133545,1.1307102558570425
2021-06-04,35.25986099243164,55.96735382080078,16.420000076293945,19.485999965667723,1.124218517506737
2021-06-07,35.030731201171875,55.959041595458984,16.420000076293945,19.472499942779542,1.078025969188435
2021-06-08,34.93906784057617,56.03374481201172,17.06999969482422,19.342999935150146,1.0570652048772247
2021-06-09,34.609107971191406,56.979957580566406,17.889999389648438,19.145499897003173,0.9600734991677687
2021-06-10,34.20581817626953,57.51115417480469,16.100000381469727,18.570999908447266,0.8614120971180272
2021-06-11,34.42579650878906,57.079551696777344,15.649999618530273,18.196999931335448,0.9197391795369062
2021-06-14,34.068336486816406,57.155029296875,16.389999389648438,18.07599992752075,0.8448625574319993
2021-06-15,34.13249206542969,57.104713439941406,17.020000457763672,17.94099998474121,0.8594704608649507
2021-06-16,34.09584426879883,56.46733093261719,18.149999618530273,17.78149995803833,0.8723098206912868
2021-06-17,33.08761215209961,56.37507629394531,17.75,17.55999994277954,0.6708209773146808
2021-06-18,32.290225982666016,55.86349105834961,20.700000762939453,17.561499977111815,0.525417325930939
2021-06-21,33.043853759765625,56.48409652709961,17.889999389648438,17.448499965667725,0.6584817793004586
2021-06-22,33.09906768798828,56.23250198364258,16.65999984741211,17.361499977111816,0.6776777306828519
2021-06-23,33.16347885131836,55.89703369140625,16.31999969482422,17.235499954223634,0.7014057805077986
2021-06-24,33.57756805419922,56.34152603149414,15.970000267028809,17.165999937057496,0.7712282570136663
2021-06-25,33.98244857788086,56.9286003112793,15.619999885559082,17.10999994277954,0.8346492958158968
2021-06-28,33.73398971557617,56.77762985229492,15.760000228881836,17.05999994277954,0.7890744797567657
2021-06-29,33.61437225341797,56.970523834228516,16.020000457763672,16.96599998474121,0.7586872560436209
2021-06-30,33.7615966796875,57.75049591064453,15.829999923706055,16.883500003814696,0.7637331189920991
2021-07-01,34.02845764160156,57.97690963745117,15.479999542236328,16.755499935150148,0.8106398046312042
2021-07-02,33.99164581298828,58.11949920654297,15.069999694824219,16.68799991607666,0.798641486267002
2021-07-06,33.457942962646484,57.37309265136719,16.440000534057617,16.688999938964844,0.7141682899957139
2021-07-07,33.50395202636719,57.331146240234375,16.200000762939453,16.645499992370606,0.7248307597163827
2021-07-08,32.832218170166016,56.76925277709961,19.0,16.701000022888184,0.606503453733181
2021-07-09,33.78001022338867,57.2137451171875,16.18000030517578,16.705000019073488,0.7845361067573192
2021-07-12,34.111270904541016,57.08793640136719,16.170000076293945,16.73100004196167,0.8557013319711834
2021-07-13,33.74319839477539,57.03761291503906,17.1200008392334,16.767500114440917,0.7826736752442595
2021-07-14,33.586761474609375,56.970523834228516,16.329999923706055,16.733000087738038,0.7530890711233579
2021-07-15,33.69718933105469,57.28083419799805,17.010000228881836,16.676000118255615,0.7656103270430598
2021-07-16,33.23709487915039,57.557594299316406,18.450000762939453,16.711000156402587,0.6635230832388027
2021-07-19,32.30771255493164,57.22214126586914,22.5,16.801000118255615,0.48575543630380963
2021-07-20,33.108272552490234,58.002098083496094,19.729999542236328,16.89300012588501,0.623267926386841
2021-07-21,33.67877197265625,57.37309265136719,17.90999984741211,16.95550012588501,0.7589421677035207
2021-07-22,33.310707092285156,57.574363708496094,17.690000534057617,17.02400016784668,0.6779149294347302
2021-07-23,33.36592102050781,57.88467025756836,17.200000762939453,17.08550019264221,0.6792414837149165
2021-07-26,33.559165954589844,57.65823745727539,17.579999923706055,17.18350019454956,0.7256235334057323
2021-07-27,33.54996109008789,57.80919647216797,19.360000610351562,17.36350021362305,0.7189564641053781
2021-07-28,33.50395202636719,58.75688934326172,18.309999465942383,17.478000164031982,0.6794897379378946
2021-07-29,33.87202835083008,58.563995361328125,17.700000762939453,17.57150020599365,0.7602528914972091
2021-07-30,33.60516357421875,57.2724609375,18.239999771118164,17.709500217437743,0.7472180568850678
2021-08-02,33.61437225341797,57.322776794433594,19.459999084472656,17.929000186920167,0.7474850211485102
2021-08-03,33.99164581298828,58.563995361328125,18.040000915527344,18.00900020599365,0.7845057630839302
2021-08-04,33.70639419555664,58.069175720214844,17.969999313354492,18.097500133514405,0.7424060639700069
2021-08-05,34.14807891845703,58.11949920654297,17.280000686645508,18.01150016784668,0.8303588622286138
2021-08-06,34.83822250366211,57.68339538574219,16.149999618530273,18.010000133514403,0.9841567944833869
2021-08-09,34.930240631103516,57.415016174316406,16.719999313354492,18.03750009536743,1.0113487105006482
2021-08-10,35.298316955566406,58.069175720214844,16.790000915527344,18.021000099182128,1.065174141288288
2021-08-11,35.703189849853516,58.57236862182617,16.170000076293945,18.013000106811525,1.1312612017059867
2021-08-12,35.76760482788086,59.444583892822266,15.59000015258789,17.942000102996825,1.1165836622674337
2021-08-13,35.500755310058594,59.679420471191406,15.449999809265137,17.79200005531311,1.055010763695445
2021-08-16,35.40873718261719,60.14067840576172,16.1200008392334,17.47300009727478,1.021684980806843
2021-08-17,35.160274505615234,61.24771499633789,17.90999984741211,17.382000112533568,0.9361026573346255
2021-08-18,34.72779846191406,60.35034942626953,21.56999969482422,17.565000104904176,0.8769543108046296
2021-08-19,34.47014236450195,60.107139587402344,21.670000076293945,17.76400008201599,0.8324480891523017
2021-08-20,34.68178176879883,60.752906799316406,18.559999465942383,17.832000017166138,0.8548222608301282
2021-08-23,34.967044830322266,60.84516143798828,17.149999618530273,17.81050000190735,0.909726522491055
2021-08-24,35.17868423461914,60.59356689453125,17.219999313354492,17.703499937057494,0.960638302947819
2021-08-25,35.5927734375,59.889095306396484,16.790000915527344,17.627500009536742,1.0669997592892722
2021-08-26,35.41792297363281,59.905853271484375,18.84000015258789,17.684499979019165,1.031015266136723
2021-08-27,35.88723373413086,59.780052185058594,16.389999389648438,17.591999959945678,1.130170399880741
2021-08-30,35.381126403808594,60.39228820800781,16.190000534057617,17.428500032424928,1.0080851822023906
2021-08-31,35.33511734008789,61.03804397583008,16.479999542236328,17.350499963760377,0.9782205622952127
2021-09-01,35.13267517089844,60.274864196777344,16.110000610351562,17.25750002861023,0.9614450797314495
2021-09-02,35.252296447753906,60.66903305053711,16.40999984741211,17.21399998664856,0.9731634941548357
2021-09-03,35.031455993652344,60.35034942626953,16.40999984741211,17.22699999809265,0.9385219698296057
2021-09-07,34.8198127746582,59.7045783996582,18.139999389648438,17.298000001907347,0.9161471460219295
2021-09-08,34.73699951171875,60.283260345458984,17.959999084472656,17.356499910354614,0.8809534020999674
2021-09-09,34.83822250366211,59.21814727783203,18.799999237060547,17.487999868392944,0.9353491103949538
2021-09-10,34.5805778503418,59.53684616088867,20.950000762939453,17.755999898910524,0.8729755693437388
2021-09-13,34.97624969482422,59.671043395996094,19.3700008392334,17.951999950408936,0.9489317647848994
2021-09-14,34.506954193115234,59.67949295043945,19.459999084472656,18.118999862670897,0.8535117003417056
2021-09-15,34.83822250366211,60.789222717285156,18.18000030517578,18.13249988555908,0.8853862765824416
2021-09-16,34.73699951171875,60.42497253417969,18.690000534057617,17.988499927520753,0.8764467168342838
2021-09-17,34.5805778503418,60.66216278076172,20.809999465942383,17.945499897003174,0.8371886135723802
2021-09-20,33.77838897705078,60.11152267456055,25.709999084472656,18.302999877929686,0.6920532070551452
2021-09-21,33.732173919677734,60.76380920410156,24.360000610351562,18.663499927520753,0.6619391320171524
2021-09-22,34.295921325683594,60.46731948852539,20.8700008392334,18.846000003814698,0.7856698206809553
2021-09-23,35.13690948486328,60.729915618896484,18.6299991607666,18.93799991607666,0.9478322037630053
2021-09-24,35.321746826171875,60.30636978149414,17.75,18.883499908447266,0.998778108872493
2021-09-27,35.80231857299805,59.64561080932617,18.760000228881836,19.001999950408937,1.117229006122364
2021-09-28,35.21084213256836,59.27287673950195,23.25,19.354999923706053,1.00915859451161
2021-09-29,35.23857116699219,60.094573974609375,22.559999465942383,19.658999919891357,0.9886494060458891
2021-09-30,34.6840705871582,59.17122268676758,23.139999389648438,20.0104998588562,0.9055865344106964
2021-10-01,35.25706100463867,58.078453063964844,21.100000381469727,20.244999885559082,1.056514313449718
2021-10-04,34.952083587646484,57.23133087158203,22.959999084472656,20.57249984741211,1.0216189493518293
2021-10-05,35.63597106933594,57.09578323364258,21.299999237060547,20.730499839782716,1.164590243394766
2021-10-06,35.67292785644531,57.16355514526367,21.0,20.88249988555908,1.169928104734315
2021-10-07,35.885494232177734,57.7226448059082,19.540000915527344,20.919499969482423,1.1952467147083483
2021-10-08,36.06108093261719,57.64641189575195,18.770000457763672,20.810499954223634,1.2332718854776465
2021-10-11,35.700653076171875,57.67182922363281,20.0,20.84199991226196,1.1593855248486904
2021-10-12,35.58975601196289,57.07037353515625,19.850000381469727,20.861499977111816,1.1560280449669011
2021-10-13,35.38644027709961,57.29062271118164,18.639999389648438,20.884499931335448,1.1078007537419738
2021-10-14,35.9779052734375,57.73112487792969,16.860000610351562,20.792999935150146,1.2137137058863645
2021-10-15,36.513919830322266,57.29062271118164,16.299999237060547,20.567499923706055,1.3364012969034518
2021-10-18,36.52317428588867,55.825103759765625,16.309999465942383,20.097499942779542,1.384883631590139
2021-10-19,36.88359069824219,56.6722412109375,15.699999809265137,19.66449990272522,1.4310189665598003
2021-10-20,37.17932891845703,56.63834762573242,15.489999771118164,19.395499849319457,1.4920588294822064
2021-10-21,37.022220611572266,56.74845504760742,15.010000228881836,19.21449990272522,1.456702953323996
2021-10-22,37.539756774902344,56.96024703979492,15.430000305175781,19.098499917984007,1.5548999352352662
2021-10-25,37.4935417175293,57.32451248168945,15.239999771118164,18.922499895095825,1.5339454138222677
2021-10-26,37.52126693725586,57.375335693359375,15.979999542236328,18.558999872207643,1.5379505386848242
2021-10-27,36.902076721191406,56.56209945678711,16.979999542236328,18.279999876022337,1.4382697668412785
2021-10-28,37.354923248291016,57.04495620727539,16.530000686645508,17.949499940872194,1.5147303779331511
2021-10-29,37.20705795288086,54.96104049682617,16.260000228881836,17.707499933242797,1.551022170852113
2021-11-01,37.22554397583008,55.604862213134766,16.40999984741211,17.379999971389772,1.5342956683069617
2021-11-02,37.31795883178711,55.825103759765625,16.030000686645508,17.116500043869017,1.5460290628925646
2021-11-03,37.45657730102539,57.10426330566406,15.100000381469727,16.821500062942505,1.5334550383219219
2021-11-04,36.966773986816406,56.307960510253906,15.4399995803833,16.616499996185304,1.459469415347566
2021-11-05,36.985252380371094,56.1808967590332,16.479999542236328,16.501999950408937,1.4672568166283841
2021-11-08,37.18858337402344,55.88440704345703,17.219999313354492,16.36299991607666,1.517911778647898
2021-11-09,36.985252380371094,56.03689956665039,17.780000686645508,16.259499931335448,1.4718361688426842
2021-11-10,36.920562744140625,57.028018951416016,18.729999542236328,16.263999938964844,1.4272008533039173
2021-11-11,37.022220611572266,57.1212043762207,17.65999984741211,16.30399990081787,1.444848899539211
2021-11-12,37.10539245605469,57.16355514526367,16.290000915527344,16.30349998474121,1.4603654653004663
2021-11-15,37.10539245605469,56.926368713378906,16.489999771118164,16.3125,1.4679083916178468
2021-11-16,37.06842803955078,56.66376495361328,16.3700008392334,16.346000051498415,1.4687649629129704
2021-11-17,36.643310546875,57.1466178894043,17.110000610351562,16.427000093460084,1.3672153258859947
2021-11-18,36.45847702026367,57.42616271972656,17.59000015258789,16.556000089645387,1.3208496677481971
2021-11-19,36.06108093261719,58.188575744628906,17.90999984741211,16.680000066757202,1.2160301658247563
2021-11-22,36.56937789916992,59.27287673950195,19.170000076293945,16.87650008201599,1.2846066177256341
2021-11-23,37.14236068725586,59.83198928833008,19.3799991607666,17.046500062942506,1.383000226461334
2021-11-24,37.05918884277344,59.35758972167969,18.579999923706055,17.12650008201599,1.3812235370495365
2021-11-26,35.83003616333008,59.527015686035156,28.6200008392334,17.731000089645384,1.1266203712795582
2021-11-29,35.94093704223633,59.84892272949219,22.959999084472656,18.066000032424927,1.1388687403453572
2021-11-30,35.08146667480469,58.39188003540039,27.190000534057617,18.605000066757203,1.0109444268482592
2021-12-01,34.69331741333008,58.39188003540039,31.1200008392334,19.359500074386595,0.9322457650878722
2021-12-02,35.72838592529297,59.01874923706055,27.950000762939453,20.002000093460083,1.1221741446291333
2021-12-03,35.146148681640625,58.925567626953125,30.670000076293945,20.763500118255614,1.0070867764114233
2021-12-06,35.68217468261719,58.874732971191406,27.18000030517578,21.29850015640259,1.1173846074017766
2021-12-07,36.319854736328125,59.00180435180664,21.889999389648438,21.532000160217287,1.2426354536515534
2021-12-08,36.125770568847656,59.05263137817383,19.899999618530273,21.638000106811525,1.2016678044822398
2021-12-09,36.05183410644531,59.55244064331055,21.579999923706055,21.78050012588501,1.170782147385452
2021-12-10,36.088802337646484,59.51007080078125,18.690000534057617,21.832000160217284,1.1796250215556865
2021-12-13,35.700653076171875,59.81503677368164,20.309999465942383,22.03300008773804,1.091227930401102
2021-12-14,35.9132194519043,60.345584869384766,21.889999389648438,22.303000068664552,1.1174542100071005
2021-12-15,36.01488494873047,60.936038970947266,19.290000915527344,22.449000072479247,1.1192898252434624
2021-12-16,36.46772003173828,61.877323150634766,20.56999969482422,22.62200002670288,1.1811693549310096
2021-12-17,35.6636848449707,61.791748046875,21.56999969482422,22.821000003814696,1.020869754667393
2021-12-20,34.97095489501953,62.014251708984375,22.8700008392334,23.069000053405762,0.8733402709118643
2021-12-21,35.69526290893555,61.47515106201172,21.010000228881836,23.161000061035157,1.0373406360331625
2021-12-22,35.86240768432617,61.980018615722656,18.6299991607666,23.123500061035156,1.0551742067619354
2021-12-23,36.048126220703125,62.02281951904297,17.959999084472656,23.092500019073487,1.091468168886277
2021-12-27,36.41957473754883,62.356544494628906,17.68000030517578,22.545499992370605,1.1561676805680006
2021-12-28,36.438140869140625,62.44210433959961,17.540000915527344,22.27450008392334,1.1572110841038767
2021-12-29,36.39171600341797,63.01543426513672,16.950000762939453,21.762500095367432,1.1295654220915987
2021-12-30,36.32670974731445,62.77583694458008,17.329999923706055,21.073000049591066,1.1240047659866612
2021-12-31,36.26170349121094,62.1340446472168,17.219999313354492,20.536499977111816,1.131234584662114
2022-01-03,36.707435607910156,62.108375549316406,16.600000381469727,19.832999992370606,1.2224246982263658
2022-01-04,37.67317199707031,61.791748046875,16.90999984741211,19.319499969482422,1.4283005174984993
2022-01-05,37.23673629760742,61.76609420776367,19.729999542236328,19.211499977111817,1.3406274415060067
2022-01-06,37.784603118896484,61.26121139526367,19.610000610351562,19.19700002670288,1.467765534357049
2022-01-07,38.2303352355957,60.978824615478516,18.760000228881836,19.05600004196167,1.5671197007443824
2022-01-10,38.1003303527832,61.689064025878906,19.399999618530273,19.091499996185302,1.51817393779339
2022-01-11,38.434627532958984,61.92867660522461,18.40999984741211,18.99650001525879,1.5783338140972565
2022-01-12,38.462486267089844,61.82600021362305,17.6200008392334,18.78300008773804,1.5872475543034827
2022-01-13,38.31390380859375,61.50936508178711,20.309999465942383,18.834000015258788,1.567191453530062
2022-01-14,37.91461944580078,61.415245056152344,19.190000534057617,18.76500005722046,1.4892282845065368
2022-01-18,37.06958770751953,60.26856994628906,22.790000915527344,18.826000118255614,1.3543612454170288
2022-01-19,36.44742965698242,59.10478591918945,23.850000381469727,18.875000095367433,1.2652267420768943
2022-01-20,36.21528244018555,58.02657699584961,25.59000015258789,19.104000091552734,1.252446909166745
2022-01-21,35.47239685058594,58.6255989074707,28.850000381469727,19.61500015258789,1.0827742769076307
2022-01-24,35.574546813964844,58.67693328857422,29.899999618530273,20.212000179290772,1.1018530307476258
2022-01-25,35.72312545776367,58.9079704284668,31.15999984741211,20.886000156402588,1.1246305177769247
2022-01-26,35.81597137451172,57.6243896484375,31.959999084472656,21.607000064849853,1.1842753835276119
2022-01-27,35.490970611572266,57.564491271972656,30.489999771118164,22.28400001525879,1.1202851762764037
2022-01-28,35.95526885986328,58.92509841918945,27.65999984741211,22.800500011444093,1.1711537304309247
2022-01-31,36.27099609375,58.77105712890625,24.829999923706055,23.18100004196167,1.2400673364414212
2022-02-01,36.77243423461914,58.59135437011719,21.959999084472656,23.448999977111818,1.347450575930781
2022-02-02,37.02315902709961,56.32368469238281,22.09000015258789,23.707999992370606,1.470401630129539
2022-02-03,36.614566802978516,55.95572280883789,24.350000381469727,23.939000034332274,1.3992598890131576
2022-02-04,37.23673629760742,54.68070602416992,23.219999313354492,24.119499969482423,1.5659546685914632
2022-02-07,37.34817123413086,54.56089401245117,22.860000610351562,24.324499988555907,1.5923587265220798
2022-02-08,37.86817932128906,54.509552001953125,21.440000534057617,24.426500034332275,1.6994250024843012
2022-02-09,38.109619140625,54.2357292175293,19.959999084472656,24.503999996185303,1.7570858198406532
2022-02-10,37.77532196044922,52.8751220703125,23.90999984741211,24.818499946594237,1.7325754508060047
2022-02-11,37.24602127075195,53.1147346496582,27.360000610351562,25.171000003814697,1.6176377463494969
2022-02-14,36.828155517578125,52.29323196411133,28.329999923706055,25.62799997329712,1.559039121926601
2022-02-15,37.32959747314453,52.48149490356445,25.700000762939453,25.773499965667725,1.6547212085431848
2022-02-16,37.357452392578125,52.969261169433594,24.290000915527344,25.795499992370605,1.6448571085716217
2022-02-17,36.42885971069336,52.447265625,28.110000610351562,25.92150001525879,1.4731819291642323
2022-02-18,36.41957473754883,52.24188995361328,27.75,25.866499996185304,1.4778306581775622
2022-02-22,36.233848571777344,52.18198776245117,28.809999465942383,25.811999988555907,1.442078998799782
2022-02-23,35.6024055480957,52.49861145019531,31.020000457763672,25.805000019073486,1.3039824855771749
2022-02-24,35.175254821777344,51.86536407470703,30.31999969482422,25.723000049591064,1.2375144648023155
2022-02-25,36.308135986328125,52.301788330078125,27.59000015258789,25.57800006866455,1.4533311808850724
2022-02-28,35.76955032348633,51.685672760009766,30.149999618530273,25.70250005722046,1.3637245049440416
2022-03-01,34.45094299316406,51.56587600708008,33.31999969482422,26.127000045776366,1.1001818537520107
2022-03-02,35.3423957824707,52.404483795166016,30.739999771118164,26.566000080108644,1.2542579857408491
2022-03-03,35.2309684753418,52.806663513183594,30.479999542236328,26.985500049591064,1.2188757080805739
2022-03-04,34.5716667175293,52.935028076171875,31.979999542236328,27.367000007629393,1.0811176919975076
2022-03-07,33.308773040771484,51.56587600708008,36.45000076293945,28.028500080108643,0.8686027792106031
2022-03-08,33.11376190185547,50.94974899291992,35.130001068115234,28.642000102996825,0.8486574402736651
2022-03-09,34.33023452758789,50.48765563964844,32.45000076293945,29.192500114440918,1.1099969932489986
2022-03-10,34.0423583984375,49.5634765625,30.229999542236328,29.706000137329102,1.0810195150657915
2022-03-11,33.80093002319336,49.63193130493164,30.75,30.048000144958497,1.029892066196732
2022-03-14,34.22807693481445,50.39456558227539,31.770000457763672,30.268500137329102,1.092244593055242
2022-03-15,34.710960388183594,50.54189682006836,29.829999923706055,30.3435001373291,1.185465573220416
2022-03-16,35.685970306396484,50.23857879638672,26.670000076293945,30.392000102996825,1.3927983701865543
2022-03-17,36.1317138671875,51.304534912109375,25.670000076293945,30.461000061035158,1.4492752915326417
2022-03-18,36.21528244018555,51.49519729614258,23.8700008392334,30.249000072479248,1.4601557373414593
2022-03-21,36.17985534667969,51.70318603515625,23.530000686645508,30.038000106811523,1.446358375727318
2022-03-22,36.76715850830078,51.980506896972656,22.940000534057617,29.744500160217285,1.5566169400493552
2022-03-23,36.086631774902344,51.00120544433594,23.56999969482422,29.37200012207031,1.4497811206201905
2022-03-24,36.3756217956543,51.252532958984375,21.670000076293945,28.9395001411438,1.5003822524617936
2022-03-25,36.841739654541016,51.0532112121582,20.809999465942383,28.600500106811523,1.6012280941976598
2022-03-28,36.73918533325195,51.287200927734375,19.6299991607666,28.07450008392334,1.5729935705448161
2022-03-29,36.82309341430664,52.457149505615234,18.899999618530273,27.353500080108642,1.552799909518493
2022-03-30,36.56207275390625,51.70318603515625,19.329999923706055,26.78300008773804,1.5238543326588836
2022-03-31,35.723060607910156,51.521202087402344,20.559999465942383,26.28700008392334,1.3595289907706354
2022-04-01,35.62983703613281,51.711849212646484,19.6299991607666,25.669500064849853,1.3345646772739401
2022-04-04,35.47135543823242,52.5784797668457,18.56999969482422,24.77550001144409,1.2748716570458614
2022-04-05,35.247623443603516,51.78117752075195,21.030000686645508,24.070499992370607,1.254864737318296
2022-04-06,35.005245208740234,52.708473205566406,22.100000381469727,23.55299997329712,1.1762321186649336
2022-04-07,34.96795654296875,52.85580062866211,21.549999237060547,23.11899995803833,1.1639864481451139
2022-04-08,35.32220458984375,53.991092681884766,21.15999984741211,22.639499950408936,1.199707325174559
2022-04-11,35.16371536254883,53.635772705078125,24.3700008392334,22.26949996948242,1.1788728342685724
2022-04-12,34.78150939941406,53.41044616699219,24.260000228881836,21.99099998474121,1.1085449594723118
2022-04-13,34.78150939941406,53.78309631347656,21.81999969482422,21.748499965667726,1.0966940598455643
2022-04-14,34.38997268676758,53.57510757446289,22.700000762939453,21.6,1.0239229708676418
2022-04-18,34.59505844116211,53.36711502075195,22.170000076293945,21.51499996185303,1.0721193587870848
2022-04-19,35.07049560546875,54.407066345214844,21.3700008392334,21.40699996948242,1.135443761244342
2022-04-20,35.3128776550293,55.117698669433594,20.31999969482422,21.27599992752075,1.1619882956982612
2022-04-21,34.753536224365234,55.247703552246094,22.68000030517578,21.23149995803833,1.044445431307601
2022-04-22,33.71876525878906,53.947757720947266,28.209999084472656,21.558499908447267,0.8759823460025636
2022-04-25,33.77470397949219,54.29440689086914,27.020000457763672,21.86899995803833,0.876300098277583
2022-04-26,32.926368713378906,53.531768798828125,33.52000045776367,22.563500022888185,0.7285502357811888
2022-04-27,32.89841079711914,53.37578582763672,31.600000381469727,23.198500061035155,0.7278421875731867
2022-04-28,33.31790542602539,53.349788665771484,29.989999771118164,23.73150005340576,0.8137229889045858
2022-04-29,32.1712646484375,51.42586135864258,33.400001525878906,24.37350015640259,0.6424215534103624
2022-05-02,32.180580139160156,52.26649856567383,32.34000015258789,25.00900020599365,0.617576629720515
2022-05-03,32.60009002685547,52.2838249206543,29.25,25.54300022125244,0.7020827643331807
2022-05-04,33.59757995605469,53.80043029785156,25.420000076293945,25.762500190734862,0.8560968482241682
2022-05-05,32.618736267089844,53.16779327392578,31.200000762939453,26.21750020980835,0.6777516806166606
2022-05-06,32.385684967041016,53.02046585083008,30.190000534057617,26.6495002746582,0.6351849486870207
2022-05-09,31.611921310424805,53.45378112792969,34.75,27.3290002822876,0.46452142593030543
2022-05-10,31.33226203918457,53.54043960571289,32.9900016784668,27.76000032424927,0.4050636157898848
2022-05-11,31.043264389038086,52.483150482177734,32.560001373291016,28.175000381469726,0.38009186789533
2022-05-12,30.810213088989258,54.1470832824707,31.770000457763672,28.6725004196167,0.2799240232120689
2022-05-13,31.257673263549805,54.05175018310547,28.8700008392334,28.981000423431396,0.3736799388156137
2022-05-16,30.996652603149414,53.9390983581543,27.469999313354492,29.246000385284425,0.3243395760902857
2022-05-17,31.826335906982422,54.753726959228516,26.100000381469727,29.48250036239624,0.46665430062744884
