Date,BAC,QCOM,VIX,AvgVIX,zscore
2020-11-05,21.553319931030273,129.1727294921875,27.579999923706055,30.56449975967407,-2.1176212754102455
2020-11-06,21.290576934814453,128.81736755371094,24.860000610351562,30.55749979019165,-2.1472829850305994
2020-11-09,24.312070846557617,126.68536376953125,25.75,30.59149980545044,-1.569455889381764
2020-11-10,24.224489212036133,124.46452331542969,24.799999237060547,30.527999782562254,-1.499311758224483
2020-11-11,23.944236755371094,131.19808959960938,23.450000762939453,30.380499839782715,-1.8017056261251974
2020-11-12,23.37497329711914,127.84021759033203,25.350000381469727,30.299499893188475,-1.7674562178166227
2020-11-13,23.646467208862305,128.15109252929688,23.100000381469727,30.083999919891358,-1.7346625620944947
2020-11-16,24.15443229675293,132.4239959716797,22.450000762939453,29.74749994277954,-1.813820564829949
2020-11-17,24.128150939941406,132.13084411621094,22.709999084472656,29.415499877929687,-1.8069812494838802
2020-11-18,23.628952026367188,130.6295623779297,23.84000015258789,29.174999904632568,-1.831889503702426
2020-11-19,23.628952026367188,131.05593872070312,23.110000610351562,28.924999904632568,-1.8481203569914022
2020-11-20,23.480064392089844,129.7234649658203,23.700000762939453,28.732499980926512,-1.821871028878445
2020-11-23,23.988027572631836,127.76025390625,22.65999984741211,28.242500019073486,-1.6636393930714435
2020-11-24,25.380542755126953,129.63462829589844,21.639999389648438,27.657000064849854,-1.5060917898270756
2020-11-25,25.424333572387695,127.99120330810547,21.25,26.70550012588501,-1.4363333261790292
2020-11-27,25.389297485351562,127.76913452148438,20.84000015258789,25.86800012588501,-1.4336390156271641
2020-11-30,24.662384033203125,130.7361602783203,20.56999969482422,24.995500087738037,-1.6660735145930647
2020-12-01,25.12656021118164,134.36947631835938,20.770000457763672,24.17750005722046,-1.7280823148508824
2020-12-02,25.450607299804688,133.8074188232422,21.170000076293945,23.458500099182128,-1.6534201662923382
2020-12-03,25.477039337158203,133.74493408203125,21.280000686645508,23.044000148773193,-1.64669670716461
2020-12-04,25.811920166015625,140.62355041503906,20.790000915527344,22.704500198364258,-1.853497595966387
2020-12-07,25.635669708251953,140.98043823242188,21.299999237060547,22.526500129699706,-1.896054991348884
2020-12-08,25.49466896057129,141.6763153076172,20.68000030517578,22.273000144958495,-1.9457223897562699
2020-12-09,25.38010597229004,139.19610595703125,22.270000457763672,22.146500205993654,-1.8701400223109743
2020-12-10,25.653289794921875,138.95516967773438,22.520000457763672,22.100000190734864,-1.8160628035304274
2020-12-11,25.177413940429688,128.7220001220703,23.309999465942383,21.998000144958496,-1.5047407844402867
2020-12-14,24.868976593017578,130.51531982421875,24.719999313354492,22.079000091552736,-1.6237074447612532
2020-12-15,25.239105224609375,132.36209106445312,22.889999389648438,22.101000022888183,-1.633167287225507
2020-12-16,25.309600830078125,133.59327697753906,22.5,22.09050006866455,-1.6684468469292106
2020-12-17,25.406539916992188,133.4059295654297,21.93000030517578,21.995000076293945,-1.645380412449144
2020-12-18,25.265541076660156,131.5234832763672,21.56999969482422,21.91800003051758,-1.5968985522344004
2020-12-21,26.208478927612305,130.97027587890625,25.15999984741211,21.99099998474121,-1.4208410579757578
2020-12-22,25.74141502380371,130.55990600585938,24.229999542236328,22.069499969482422,-1.4819947160463656
2020-12-23,26.481672286987305,131.11306762695312,23.309999465942383,22.15299997329712,-1.3813696329221359
2020-12-24,26.402353286743164,132.74569702148438,21.530000686645508,22.167000007629394,-1.4565572051810163
2020-12-28,26.552169799804688,131.80892944335938,21.700000762939453,22.210000038146973,-1.3962707154824727
2020-12-29,26.4464168548584,132.47808837890625,23.079999923706055,22.335500049591065,-1.439127059766374
2020-12-30,26.419984817504883,133.78060913085938,22.770000457763672,22.435500049591063,-1.493054926231727
2020-12-31,26.710796356201172,135.91287231445312,22.75,22.514500045776366,-1.5264205933132153
2021-01-04,26.46405029296875,132.48695373535156,26.969999313354492,22.798999977111816,-1.4365659815260072
2021-01-05,26.666736602783203,135.9932098388672,25.34000015258789,23.026499938964843,-1.5367212685859444
2021-01-06,28.33230209350586,134.886962890625,25.06999969482422,23.214999961853028,-1.220826898383187
2021-01-07,28.957998275756836,138.91058349609375,22.3700008392334,23.299499988555908,-1.2711430171267262
2021-01-08,28.66718101501465,139.74928283691406,21.559999465942383,23.263999938964844,-1.3508738168623284
2021-01-11,29.143051147460938,139.27639770507812,24.079999923706055,23.34199991226196,-1.254649768164069
2021-01-12,29.662992477416992,137.79537963867188,23.329999923706055,23.342999935150146,-1.1128048076879606
2021-01-13,29.486736297607422,140.4451141357422,22.209999084472656,23.217499923706054,-1.2426448578052602
2021-01-14,29.953813552856445,143.50526428222656,23.25,23.235499954223634,-1.2823580977982427
2021-01-15,29.090177536010742,140.1506805419922,24.34000015258789,23.32749996185303,-1.2966223392435414
2021-01-19,28.878679275512695,146.1103973388672,23.239999771118164,23.392999935150147,-1.5582564045570744
2021-01-20,28.49974250793457,146.85089111328125,21.579999923706055,23.39349994659424,-1.6487337555359558
2021-01-21,27.997425079345703,146.98468017578125,21.31999969482422,23.201499938964844,-1.7363968089433146
2021-01-22,27.803552627563477,144.9059600830078,21.90999984741211,23.085499954223632,-1.6891346777096798
2021-01-25,27.45985984802246,146.6724395751953,23.190000534057617,23.079500007629395,-1.8128748424449175
2021-01-26,27.265987396240234,145.02194213867188,23.020000457763672,23.153999996185302,-1.7819138480506278
2021-01-27,26.287796020507812,137.09945678710938,37.209999084472656,23.929499912261964,-1.6411223598610236
2021-01-28,26.71961212158203,138.77679443359375,30.209999084472656,24.285999870300294,-1.633992295232559
2021-01-29,26.129167556762695,139.4280548095703,33.09000015258789,24.801999855041505,-1.7558401041875547
2021-02-01,26.402353286743164,144.1565399169922,30.239999771118164,25.176499843597412,-1.8909333615498967
2021-02-02,27.345298767089844,147.01150512695312,25.559999465942383,25.105999851226805,-1.8446134003191832
2021-02-03,27.829988479614258,144.79888916015625,22.90999984741211,24.984499835968016,-1.680713330915263
2021-02-04,28.640743255615234,132.01416015625,21.770000457763672,24.81949987411499,-1.0607669682741332
2021-02-05,28.52617645263672,130.1138153076172,20.8700008392334,24.74449987411499,-1.0072589095447084
2021-02-08,29.16068458557129,131.48777770996094,21.239999771118164,24.72849988937378,-0.9552620884736234
2021-02-09,29.037307739257812,130.35470581054688,21.6299991607666,24.605999851226805,-0.9324099625795714
2021-02-10,29.06374740600586,129.81048583984375,21.989999771118164,24.538999843597413,-0.9073470512560861
2021-02-11,28.975618362426758,129.86399841308594,21.25,24.49099988937378,-0.9238706192352915
2021-02-12,29.407432556152344,132.02305603027344,19.969999313354492,24.326999855041503,-0.935078485366335
2021-02-16,30.200559616088867,131.29150390625,21.459999084472656,24.18299980163574,-0.7768575992259391
2021-02-17,30.323942184448242,129.141357421875,21.5,24.095999813079835,-0.6747266254536852
2021-02-18,30.130054473876953,128.39193725585938,22.489999771118164,24.14149980545044,-0.6780694161330616
2021-02-19,30.43850326538086,129.3108367919922,22.049999237060547,24.177999782562257,-0.6623468292877184
2021-02-22,30.97606658935547,124.42182922363281,23.450000762939453,24.254999828338622,-0.38787337765348295
2021-02-23,31.302127838134766,122.33415222167969,23.110000610351562,24.25099983215332,-0.2548044405036362
2021-02-24,32.060001373291016,125.88495635986328,21.34000015258789,24.16699981689453,-0.26539477624974656
2021-02-25,31.66344451904297,120.91557312011719,28.889999389648438,23.75099983215332,-0.14141079991959582
2021-02-26,30.588308334350586,121.5044174194336,27.950000762939453,23.63799991607666,-0.34055542678368567
2021-03-01,31.540071487426758,124.44852447509766,23.350000381469727,23.15099992752075,-0.2961793905774332
2021-03-02,31.310932159423828,122.26275634765625,24.100000381469727,22.84399995803833,-0.2506393764684484
2021-03-03,32.09525680541992,118.02266693115234,26.670000076293945,22.89949998855591,0.03969394947838257
2021-03-04,32.32551956176758,114.5625,28.56999969482422,23.182499980926515,0.2092622145607703
2021-03-05,32.706336975097656,116.31051635742188,24.65999984741211,23.326999950408936,0.2053186750583179
2021-03-08,32.88346862792969,110.43895721435547,25.469999313354492,23.55699987411499,0.4579477198082385
2021-03-09,32.16611099243164,115.73680114746094,24.030000686645508,23.69649991989136,0.13835681642862213
2021-03-10,33.09601593017578,114.62525177001953,22.559999465942383,23.742999935150145,0.3335263664974423
2021-03-11,32.980892181396484,118.0943832397461,21.90999984741211,23.738999938964845,0.18254320867126814
2021-03-12,33.600826263427734,116.51667785644531,20.690000534057617,23.710999965667725,0.3445054054012353
2021-03-15,33.43256378173828,118.0047378540039,20.030000686645508,23.714000034332276,0.2602007686250942
2021-03-16,33.33514404296875,119.80655670166016,19.790000915527344,23.63050012588501,0.1755972978626689
2021-03-17,33.60968780517578,120.048583984375,19.229999542236328,23.517000102996825,0.2115131042866374
2021-03-18,34.4864616394043,116.31051635742188,21.579999923706055,23.47150011062622,0.4979326293525774
2021-03-19,34.12335205078125,117.44896697998047,20.950000762939453,23.416500186920167,0.3949079145447054
2021-03-22,33.352848052978516,120.20098114013672,18.8799991607666,23.188000106811522,0.16349291253977677
2021-03-23,32.67978286743164,118.79359436035156,20.299999237060547,23.04750003814697,0.10643051140114985
2021-03-24,32.67978286743164,114.00672912597656,21.200000762939453,23.04050006866455,0.288651942421132
2021-03-25,33.352848052978516,114.0963363647461,19.809999465942383,22.586500072479247,0.3958782111381361
