Date,PG,ADI,VIX,AvgVIX,zscore
2020-10-29,119.63623046875,107.7558822631836,37.59000015258789,29.146499633789062,1.1816401948932116
2020-10-30,119.22747802734375,107.80136108398438,38.02000045776367,29.665999698638917,1.1262510388105995
2020-11-02,120.44498443603516,107.7558822631836,37.130001068115234,30.124499797821045,1.286426429072395
2020-11-03,122.81038665771484,108.91091918945312,35.54999923706055,30.427999782562257,1.5312065585389798
2020-11-04,122.3060073852539,114.5406494140625,29.56999969482422,30.50349979400635,1.1651592765094239
2020-11-05,123.81918334960938,118.59693908691406,27.579999923706055,30.56449975967407,1.144557830255235
2020-11-06,124.55838012695312,121.41633605957031,24.860000610351562,30.55749979019165,1.0897411447788614
2020-11-09,120.00146484375,123.52637481689453,25.75,30.59149980545044,0.3866220472585167
2020-11-10,121.97551727294922,122.58051300048828,24.799999237060547,30.527999782562254,0.6929109580835283
2020-11-11,123.54961395263672,124.94513702392578,23.450000762939453,30.380499839782715,0.7705586173574943
2020-11-12,123.61917114257812,123.21714782714844,25.350000381469727,30.299499893188475,0.8718668355994887
2020-11-13,125.47147369384766,123.93563842773438,23.100000381469727,30.083999919891358,1.0734841735715062
2020-11-16,123.8626708984375,125.51809692382812,22.450000762939453,29.74749994277954,0.78051669122381
2020-11-17,123.3843765258789,123.57184600830078,22.709999084472656,29.415499877929687,0.8225003846534754
2020-11-18,121.48855590820312,121.17078399658203,23.84000015258789,29.174999904632568,0.7051147930113444
2020-11-19,121.3407211303711,123.84465026855469,23.110000610351562,28.924999904632568,0.5431429781519334
2020-11-20,121.14070129394531,122.67141723632812,23.700000762939453,28.732499980926512,0.5798925857045643
2020-11-23,120.67108154296875,124.66320037841797,22.65999984741211,28.242500019073486,0.41266038271270006
2020-11-24,120.2797622680664,124.49950408935547,21.639999389648438,27.657000064849854,0.3707024986612077
2020-11-25,120.60149383544922,123.64458465576172,21.25,26.70550012588501,0.45805095275092467
2020-11-27,120.5406265258789,125.28167724609375,20.84000015258789,25.86800012588501,0.3627236444391863
2020-11-30,120.76673889160156,126.4913101196289,20.56999969482422,24.995500087738037,0.32741051365560164
2020-12-01,121.20156860351562,127.99193572998047,20.770000457763672,24.17750005722046,0.3035972341301453
2020-12-02,120.3232192993164,127.92823791503906,21.170000076293945,23.458500099182128,0.1931961305974245
2020-12-03,119.43621826171875,127.66334533691406,21.280000686645508,23.044000148773193,0.09242035877243415
2020-12-04,119.54924774169922,131.51841735839844,20.790000915527344,22.704500198364258,-0.09884359610749427
2020-12-07,119.73187255859375,131.28085327148438,21.299999237060547,22.526500129699706,-0.06249293929098445
2020-12-08,120.05364227294922,133.49156188964844,20.68000030517578,22.273000144958495,-0.1388820740052359
