Date,CVX,BAC,VIX,AvgVIX,zscore
2020-05-19,69.71504211425781,19.183067321777344,30.530000686645508,33.60300006866455,1.5740965043604087
2020-05-20,72.34432220458984,19.787668228149414,27.989999771118164,32.90350008010864,1.9344975249095169
2020-05-21,71.59752655029297,19.779024124145508,29.530000686645508,32.31100006103516,1.7837890301601738
2020-05-22,70.22842407226562,19.571731567382812,28.15999984741211,31.92250003814697,1.5642466690259769
2020-05-26,72.57771301269531,20.9709529876709,28.010000228881836,31.658500003814698,1.6316260090538788
2020-05-27,73.04444885253906,22.43926239013672,27.6200008392334,31.361000061035156,1.292153261661542
2020-05-28,70.6874008178711,21.47190284729004,28.59000015258789,31.229000091552734,1.095160588876919
2020-05-29,71.33305358886719,20.8327579498291,27.510000228881836,30.89700002670288,1.4171408821005378
2020-06-01,72.18097686767578,21.255977630615234,28.229999542236328,30.449000072479247,1.465708091616016
2020-06-02,73.65895080566406,21.45462989807129,26.84000015258789,29.992500019073486,1.7101563502721995
2020-06-03,75.59591674804688,22.447898864746094,25.65999984741211,29.594999980926513,1.8132515839520154
2020-06-04,74.89583587646484,23.291542053222656,25.809999465942383,29.179500007629393,1.4194792205775666
2020-06-05,78.41967010498047,24.44829559326172,24.520000457763672,28.8335000038147,1.7997970756079127
2020-06-08,80.30998229980469,24.822280883789062,25.809999465942383,28.725,2.0768972551874643
2020-06-09,78.97977447509766,24.543962478637695,27.56999969482422,28.725,1.8863924192203356
2020-06-10,75.9070816040039,23.134990692138672,27.56999969482422,28.451499938964844,1.6734333978783054
2020-06-11,69.52056884765625,20.812795639038086,40.790000915527344,28.727000045776368,1.0510675084765733
2020-06-12,71.86980438232422,21.552072525024414,36.09000015258789,28.901000022888184,1.314069441579733
2020-06-15,70.96744537353516,21.873870849609375,34.400001525878906,29.026500129699706,1.0334772626536328
2020-06-16,73.14556121826172,22.43920135498047,33.66999816894531,29.245000076293945,1.3129234682979753
2020-06-17,71.20861053466797,21.743412017822266,33.470001220703125,29.392000102996825,1.1216466869367858
2020-06-18,71.51976013183594,21.778202056884766,32.939998626708984,29.639500045776366,1.1751933122120943
2020-06-19,70.5007095336914,21.960845947265625,35.119998931884766,29.91899995803833,0.9119024244002861
2020-06-22,71.24748229980469,21.41291046142578,31.770000457763672,30.09949998855591,1.227598334702412
2020-06-23,71.13079833984375,21.560768127441406,31.3700008392334,30.267500019073488,1.1598195002730354
2020-06-24,68.17479705810547,20.70842742919922,33.84000015258789,30.57849998474121,0.8058026639142728
2020-06-25,69.39608764648438,21.499881744384766,32.220001220703125,30.760000038146973,0.8218398341605048
2020-06-26,67.25689697265625,20.1343994140625,34.72999954223633,31.121000003814697,0.7875790754447384
2020-06-29,68.19813537597656,20.343143463134766,31.780000686645508,31.298500061035156,0.9188771321669941
2020-06-30,69.41165161132812,20.656240463256836,30.43000030517578,31.47800006866455,1.0751226584973692
2020-07-01,68.15923309326172,20.230072021484375,28.6200008392334,31.626000118255615,0.9444117291800594
2020-07-02,68.69599914550781,20.256168365478516,27.68000030517578,31.719500160217287,1.0468406086698852
2020-07-06,68.89825439453125,20.577960968017578,27.940000534057617,31.890500164031984,0.9929590966506839
2020-07-07,67.14019775390625,20.012638092041016,29.43000030517578,32.07150020599365,0.7997227971825427
2020-07-08,67.17131042480469,20.090913772583008,28.079999923706055,32.097000217437746,0.7829043088982501
2020-07-09,64.36311340332031,19.803903579711914,29.260000228881836,32.18150024414062,0.291636314200102
2020-07-10,66.30006408691406,20.891071319580078,27.290000915527344,31.506500244140625,0.36689312131919627
2020-07-13,66.43231201171875,21.038928985595703,32.189998626708984,31.31150016784668,0.35020460277366283
2020-07-14,68.72710418701172,20.995439529418945,29.520000457763672,31.067500114440918,0.8340754578614525
2020-07-15,69.14716339111328,21.395519256591797,27.760000228881836,30.772000217437743,0.8016882361485634
2020-07-16,68.73490142822266,20.812795639038086,28.0,30.49850015640259,0.8898185922266519
2020-07-17,67.82476043701172,20.195281982421875,25.68000030517578,30.13550024032593,0.8860783227457183
2020-07-20,66.3311996459961,20.508384704589844,24.459999084472656,29.602500247955323,0.4867267114198071
2020-07-21,71.09191131591797,21.238967895507812,24.84000015258789,29.256000232696532,1.2472326638564277
2020-07-22,70.81964874267578,21.143295288085938,24.31999969482422,28.903500175476076,1.2197151301795628
2020-07-23,70.79631805419922,21.343332290649414,26.079999923706055,28.515500164031984,1.1556279365266442
2020-07-24,70.11176300048828,21.178083419799805,25.84000015258789,28.19650011062622,1.0641174078591393
2020-07-27,70.81964874267578,20.995439529418945,24.739999771118164,27.697000122070314,1.263545400816142
2020-07-28,69.31831359863281,21.186784744262695,25.440000534057617,27.380000114440918,0.8986919167467886
2020-07-29,70.06510162353516,21.978242874145508,24.100000381469727,27.063500118255615,0.8173419347713798
2020-07-30,67.10906982421875,21.60425567626953,24.760000228881836,26.870500087738037,0.3215160160644903
2020-07-31,65.29658508300781,21.6390438079834,24.459999084472656,26.70950002670288,-0.06078754523762965
2020-08-03,65.97335052490234,21.73472023010254,24.280000686645508,26.526500034332276,0.049748272159895496
2020-08-04,67.28021240234375,21.752107620239258,23.760000228881836,26.243000030517578,0.3128118598852551
2020-08-05,67.83253479003906,22.082605361938477,22.989999771118164,25.988500022888182,0.3281969285635129
2020-08-06,68.04255676269531,22.15218734741211,22.649999618530273,25.657999992370605,0.350674605434005
2020-08-07,67.52137756347656,22.708816528320312,22.209999084472656,25.403999900817873,0.07870194452427824
2020-08-10,69.80061340332031,23.100200653076172,22.1299991607666,24.90099992752075,0.43046638806726295
2020-08-11,69.71504211425781,23.413305282592773,24.030000686645508,24.626499938964844,0.32008735144491407
2020-08-12,70.57070922851562,23.24805450439453,22.280000686645508,24.352499961853027,0.5446897141263868
2020-08-13,69.87062072753906,22.917558670043945,22.1299991607666,24.058999919891356,0.4989768384620378
2020-08-14,70.28290557861328,23.021926879882812,22.049999237060547,23.877499866485596,0.5526545643026292
2020-08-17,70.60963439941406,22.526180267333984,21.350000381469727,23.72199993133545,0.7666706007932799
2020-08-18,69.1497573852539,22.204378128051758,21.510000228881836,23.555499935150145,0.5624429936982994
2020-08-19,68.17127227783203,22.178281784057617,22.540000915527344,23.466499996185302,0.369356518930585
2020-08-20,66.92445373535156,21.830387115478516,22.719999313354492,23.298499965667723,0.2165914887259532
2020-08-21,67.13754272460938,21.72601890563965,22.540000915527344,23.133500003814696,0.2912643238355523
2020-08-24,68.81045532226562,22.343530654907227,22.3700008392334,23.01500005722046,0.4515549810122992
2020-08-25,67.96609497070312,22.613149642944336,22.030000686645508,22.844500064849854,0.19833434895543234
2020-08-26,66.90079498291016,22.230464935302734,23.270000457763672,22.803000068664552,0.09313698635888243
2020-08-27,67.00338745117188,22.656635284423828,24.469999313354492,22.788500022888183,-0.012140804293102776
2020-08-28,67.571533203125,22.874069213867188,22.959999084472656,22.713500022888184,0.040008389491243246
2020-08-31,66.23004913330078,22.38701629638672,26.40999984741211,22.819999980926514,-0.09093363087393967
2020-09-01,65.559326171875,22.36092758178711,26.1200008392334,22.938000011444093,-0.22085783828776198
2020-09-02,65.64612579345703,22.630542755126953,26.56999969482422,23.117000007629393,-0.28296780282240364
2020-09-03,64.92802429199219,22.472902297973633,33.599998474121094,23.664499950408935,-0.3836187753790275
2020-09-04,64.65184020996094,23.243600845336914,30.75,24.091499996185302,-0.6687676872601271
2020-09-08,62.31606674194336,22.315261840820312,31.459999084472656,24.557999992370604,-0.8729612321614875
2020-09-09,63.152523040771484,22.341527938842773,28.809999465942383,24.79699993133545,-0.7090748070303156
2020-09-10,61.66900634765625,22.01748275756836,29.709999084472656,25.168499851226805,-0.9174892517609166
2020-09-11,61.305999755859375,22.332773208618164,26.8700008392334,25.405499935150146,-1.0854565562229737
2020-09-14,60.99036407470703,22.55172348022461,25.850000381469727,25.595499992370605,-1.2151425194593573
2020-09-15,60.24860382080078,22.140104293823242,25.59000015258789,25.807499980926515,-1.2453598711478184
2020-09-16,61.99251937866211,22.42035484313965,26.040000915527344,26.03400001525879,-0.9705191950401759
2020-09-17,62.17402648925781,22.201404571533203,26.459999084472656,26.229999923706053,-0.8683615295356784
2020-09-18,61.716346740722656,22.078794479370117,25.829999923706055,26.385499954223633,-0.9259484070549348
2020-09-21,60.20915985107422,21.430706024169922,27.780000686645508,26.64749994277954,-1.043161688924795
2020-09-22,59.60151290893555,20.966535568237305,26.860000610351562,26.87199993133545,-1.0302756083794142
2020-09-23,56.77651596069336,20.370994567871094,28.579999923706055,27.199499893188477,-1.4335309049157736
2020-09-24,56.65814971923828,20.44106101989746,28.510000228881836,27.461499881744384,-1.478594627782376
2020-09-25,56.68180847167969,20.572425842285156,26.3799991607666,27.55699987411499,-1.5126806571197846
2020-09-28,58.33894729614258,21.097904205322266,26.190000534057617,27.71849994659424,-1.3283450590369592
2020-09-29,56.737060546875,20.817644119262695,26.270000457763672,27.711499977111817,-1.5740331802220453
2020-09-30,56.81595993041992,21.097904205322266,26.3700008392334,27.723999977111816,-1.6409201462948038
2020-10-01,55.56917190551758,21.106658935546875,26.700000762939453,27.73050003051758,-1.8994038427009923
2020-10-02,56.176788330078125,21.20299530029297,27.6299991607666,27.432000064849852,-1.8032556736779908
2020-10-05,57.36833953857422,21.562074661254883,27.959999084472656,27.292500019073486,-1.6651491914185388
2020-10-06,57.052703857421875,21.34312629699707,29.479999542236328,27.19350004196167,-1.6650247509590654
2020-10-07,58.220584869384766,21.78978157043457,28.059999465942383,27.15600004196167,-1.5577372456145175
2020-10-08,59.356903076171875,22.105066299438477,26.360000610351562,26.988500118255615,-1.4179842277384933
2020-10-09,58.394187927246094,22.210163116455078,25.0,26.895000076293947,-1.6467249260103614
2020-10-12,58.7966423034668,22.490419387817383,25.06999969482422,26.85600004196167,-1.647204937843639
2020-10-13,57.920719146728516,21.851085662841797,26.06999969482422,26.880000019073485,-1.6374540750639321
2020-10-14,57.56562805175781,20.686281204223633,26.399999618530273,26.897999954223632,-1.3650383882614543
2020-10-15,58.00752639770508,21.15045166015625,26.969999313354492,26.923499965667723,-1.4119424016429427
2020-10-16,57.518272399902344,21.22927474975586,27.40999984741211,27.002499961853026,-1.5357222483689414
2020-10-19,56.247802734375,20.773860931396484,29.18000030517578,27.07249994277954,-1.661468479991691
2020-10-20,56.563453674316406,21.141693115234375,29.350000381469727,27.196999931335448,-1.7057248171504045
2020-10-21,55.92427444458008,21.06287384033203,28.649999618530273,27.20049991607666,-1.8135436328531092
2020-10-22,57.920719146728516,21.781023025512695,28.110000610351562,27.180499935150145,-1.6166847497205519
2020-10-23,57.265743255615234,21.807294845581055,27.549999237060547,27.238999938964845,-1.7588987826458058
2020-10-26,55.979515075683594,21.49201202392578,32.459999084472656,27.552499866485597,-1.9294196093089322
2020-10-27,54.85108184814453,20.887714385986328,33.349998474121094,27.906499767303465,-1.9818795188480702
2020-10-28,52.77571487426758,20.55491065979004,40.279998779296875,28.60199966430664,-2.3091678339710433
2020-10-29,54.290828704833984,20.616214752197266,37.59000015258789,29.146499633789062,-2.016381644033568
2020-10-30,54.84318542480469,20.75634765625,38.02000045776367,29.665999698638917,-1.9445578930622145
2020-11-02,56.93434143066406,21.089143753051758,37.130001068115234,30.124499797821045,-1.6140268048015303
2020-11-03,56.61079406738281,21.623380661010742,35.54999923706055,30.427999782562257,-1.8387999245047026
2020-11-04,56.63446807861328,20.738828659057617,29.56999969482422,30.50349979400635,-1.571725060318007
2020-11-05,56.92643356323242,21.553314208984375,27.579999923706055,30.56449975967407,-1.753248206731622
2020-11-06,56.14521789550781,21.290576934814453,24.860000610351562,30.55749979019165,-1.8356977769570435
2020-11-09,62.655372619628906,24.312070846557617,25.75,30.59149980545044,-1.3952555664295103
2020-11-10,65.55142211914062,24.224489212036133,24.799999237060547,30.527999782562254,-0.7749131208206445
2020-11-11,65.07006072998047,23.944236755371094,23.450000762939453,30.380499839782715,-0.7906289680236691
2020-11-12,63.65756607055664,23.374971389770508,25.350000381469727,30.299499893188475,-0.9117740615749784
2020-11-13,65.51985931396484,23.64647102355957,23.100000381469727,30.083999919891358,-0.6100436539617252
2020-11-16,70.19927215576172,24.154430389404297,22.450000762939453,29.74749994277954,0.19977114907275326
2020-11-17,69.69482421875,24.128158569335938,22.709999084472656,29.415499877929687,0.10402719731503236
2020-11-18,67.48483276367188,23.628950119018555,23.84000015258789,29.174999904632568,-0.201562280708889
2020-11-19,68.64588165283203,23.628950119018555,23.110000610351562,28.924999904632568,0.03672922847093691
2020-11-20,68.69392395019531,23.48006820678711,23.700000762939453,28.732499980926512,0.09072380297600104
2020-11-23,72.88970184326172,23.988025665283203,22.65999984741211,28.242500019073486,0.801278836306884
2020-11-24,76.56501770019531,25.380542755126953,21.639999389648438,27.657000064849854,1.1427968958521935
2020-11-25,73.77850341796875,25.42432975769043,21.25,26.70550012588501,0.557917707908002
2020-11-27,73.11389923095703,25.389299392700195,20.84000015258789,25.86800012588501,0.43189996371719613
2020-11-30,69.80693054199219,24.662389755249023,20.56999969482422,24.995500087738037,-0.03133147582350195
2020-12-01,70.02310943603516,25.126562118530273,20.770000457763672,24.17750005722046,-0.1245622940623335
2020-12-02,71.96087646484375,25.450603485107422,21.170000076293945,23.458500099182128,0.17708277342093465
2020-12-03,71.90483856201172,25.47704315185547,21.280000686645508,23.044000148773193,0.1577439000948521
2020-12-04,74.69132232666016,25.811918258666992,20.790000915527344,22.704500198364258,0.6303664606421164
2020-12-07,72.67350769042969,25.635665893554688,21.299999237060547,22.526500129699706,0.26848209029177245
2020-12-08,73.298095703125,25.49466896057129,20.68000030517578,22.273000144958495,0.4384684139903915
2020-12-09,72.41728973388672,25.38010025024414,22.270000457763672,22.146500205993654,0.2916561175616979
2020-12-10,74.74736785888672,25.653295516967773,22.520000457763672,22.100000190734864,0.6888911696757942
2020-12-11,74.02674102783203,25.177413940429688,23.309999465942383,21.998000144958496,0.6820611059035431
2020-12-14,71.61656188964844,24.868974685668945,24.719999313354492,22.079000091552736,0.27883397744620586
2020-12-15,71.56051635742188,25.23910140991211,22.889999389648438,22.101000022888183,0.15761115723179037
2020-12-16,71.0160140991211,25.30960464477539,22.5,22.09050006866455,0.02495859318190251
2020-12-17,70.79180145263672,25.406543731689453,21.93000030517578,21.995000076293945,-0.049794955941818965
2020-12-18,69.81493377685547,25.26554298400879,21.56999969482422,21.91800003051758,-0.20848728092857696
2020-12-21,68.93413543701172,26.208486557006836,25.15999984741211,21.99099998474121,-0.6687863057652086
2020-12-22,67.54890441894531,25.74142074584961,24.229999542236328,22.069499969482422,-0.8146318337890721
2020-12-23,68.61386108398438,26.48166847229004,23.309999465942383,22.15299997329712,-0.815500696639154
2020-12-24,68.32559967041016,26.40235710144043,21.530000686645508,22.167000007629394,-0.8511519174343368
2020-12-28,67.98129272460938,26.55216407775879,21.700000762939453,22.210000038146973,-0.9662255214169919
2020-12-29,67.74906921386719,26.44641876220703,23.079999923706055,22.335500049591065,-0.9825395651258796
2020-12-30,68.32559967041016,26.41998291015625,22.770000457763672,22.435500049591063,-0.8563769013860468
2020-12-31,67.62095642089844,26.710800170898438,22.75,22.514500045776366,-1.0872062589182012
2021-01-04,67.82914733886719,26.464046478271484,26.969999313354492,22.798999977111816,-0.9713300294253598
2021-01-05,69.66279602050781,26.666732788085938,25.34000015258789,23.026499938964843,-0.6550795986031823
2021-01-06,71.90483856201172,28.332305908203125,25.06999969482422,23.214999961853028,-0.6886684444599901
2021-01-07,72.24111938476562,28.957998275756836,22.3700008392334,23.299499988555908,-0.8051306580296644
2021-01-08,72.92973327636719,28.667184829711914,21.559999465942383,23.263999938964844,-0.5775922668540067
2021-01-11,73.34611511230469,29.143056869506836,24.079999923706055,23.34199991226196,-0.6332020515338965
2021-01-12,74.73936462402344,29.662996292114258,23.329999923706055,23.342999935150146,-0.5013846438523006
2021-01-13,74.66732788085938,29.486743927001953,22.209999084472656,23.217499923706054,-0.4639211874260071
2021-01-14,76.46092987060547,29.953807830810547,23.25,23.235499954223634,-0.2342617971886291
2021-01-15,73.73847198486328,29.090177536010742,24.34000015258789,23.32749996185303,-0.536999941309807
2021-01-19,75.67620086669922,28.878679275512695,23.239999771118164,23.392999935150147,-0.07660766364939105
2021-01-20,76.37284851074219,28.499744415283203,21.579999923706055,23.39349994659424,0.17870221800352706
2021-01-21,73.67440795898438,27.99742317199707,21.31999969482422,23.201499938964844,-0.22621288744298435
2021-01-22,73.45020294189453,27.803550720214844,21.90999984741211,23.085499954223632,-0.21475687612024058
2021-01-25,72.78560638427734,27.459861755371094,23.190000534057617,23.079500007629395,-0.24927448797451093
2021-01-26,71.5525131225586,27.265987396240234,23.020000457763672,23.153999996185302,-0.444880253445565
2021-01-27,70.62364959716797,26.287796020507812,37.209999084472656,23.929499912261964,-0.34554401855129807
2021-01-28,71.28026580810547,26.7196102142334,30.209999084472656,24.285999870300294,-0.3387880671018555
2021-01-29,68.22151184082031,26.129169464111328,33.09000015258789,24.801999855041505,-0.791531133437292
2021-02-01,69.19037628173828,26.40235710144043,30.239999771118164,25.176499843597412,-0.6736667781428687
2021-02-02,69.71083068847656,27.345300674438477,25.559999465942383,25.105999851226805,-0.8463753019740334
2021-02-03,71.2322006225586,27.829988479614258,22.90999984741211,24.984499835968016,-0.6778127297898556
2021-02-04,71.26424407958984,28.6407470703125,21.770000457763672,24.81949987411499,-0.9115769709950741
2021-02-05,71.47242736816406,28.52617645263672,20.8700008392334,24.74449987411499,-0.834886577209831
2021-02-08,73.25003814697266,29.160682678222656,21.239999771118164,24.72849988937378,-0.6581456927102389
2021-02-09,72.83365631103516,29.037307739257812,21.6299991607666,24.605999851226805,-0.7070299329319373
2021-02-10,74.08277130126953,29.06374168395996,21.989999771118164,24.538999843597413,-0.45849996376552393
2021-02-11,73.68240356445312,28.975616455078125,21.25,24.49099988937378,-0.5145469026328249
2021-02-12,74.10680389404297,29.407438278198242,19.969999313354492,24.326999855041503,-0.5554527673465611
2021-02-16,75.62530517578125,30.200563430786133,21.459999084472656,24.18299980163574,-0.47891193057614156
2021-02-17,77.89092254638672,30.323942184448242,21.5,24.095999813079835,-0.05049516803416295
2021-02-18,77.14384460449219,30.130056381225586,22.489999771118164,24.14149980545044,-0.14634866298382626
2021-02-19,77.79348754882812,30.43850326538086,22.049999237060547,24.177999782562257,-0.1044529620005576
2021-02-22,79.89665222167969,30.976064682006836,23.450000762939453,24.254999828338622,0.16784225655584392
2021-02-23,80.9035873413086,31.302127838134766,23.110000610351562,24.25099983215332,0.2778457805224224
2021-02-24,83.89188385009766,32.06001281738281,21.34000015258789,24.16699981689453,0.6664912246128172
2021-02-25,83.11233520507812,31.66343879699707,28.889999389648438,23.75099983215332,0.6240582741819551
2021-02-26,81.20404052734375,30.58831024169922,27.950000762939453,23.63799991607666,0.5511138837668571
2021-03-01,82.86873626708984,31.540061950683594,23.350000381469727,23.15099992752075,0.6106362391866057
2021-03-02,83.18543243408203,31.310943603515625,24.100000381469727,22.84399995803833,0.7435540726577506
2021-03-03,84.1192626953125,32.09526062011719,26.670000076293945,22.89949998855591,0.70270919776904
2021-03-04,84.85820770263672,32.32552719116211,28.56999969482422,23.182499980926515,0.7861088118373699
2021-03-05,88.51240539550781,32.70634460449219,24.65999984741211,23.326999950408936,1.4232002518833113
2021-03-08,89.1214370727539,32.88347625732422,25.469999313354492,23.55699987411499,1.4956879789615152
2021-03-09,88.91842651367188,32.166107177734375,24.030000686645508,23.69649991989136,1.66667892138378
2021-03-10,90.43693542480469,33.09601974487305,22.559999465942383,23.742999935150145,1.702672146518188
2021-03-11,90.29076385498047,32.980892181396484,21.90999984741211,23.738999938964845,1.7068005105498123
2021-03-12,90.59123992919922,33.600830078125,20.690000534057617,23.710999965667725,1.5846956489611161
2021-03-15,89.52745819091797,33.43256378173828,20.030000686645508,23.714000034332276,1.4162478264188292
2021-03-16,87.40802764892578,33.335140228271484,19.790000915527344,23.63050012588501,1.010140032343364
2021-03-17,87.7247314453125,33.60968780517578,19.229999542236328,23.517000102996825,0.9937530132834114
2021-03-18,84.54964447021484,34.4864501953125,21.579999923706055,23.47150011062622,0.08219717611434012
2021-03-19,83.94873046875,34.123348236083984,20.950000762939453,23.416500186920167,0.06650442952355277
2021-03-22,83.2666244506836,33.352848052978516,18.8799991607666,23.188000106811522,0.15491686505929533
2021-03-23,82.80376434326172,32.67977523803711,20.299999237060547,23.04750003814697,0.25944561309167397
2021-03-24,85.0206298828125,32.67977523803711,21.200000762939453,23.04050006866455,0.7144309629768294
