Date,INTC,XLF,VIX,AvgVIX,zscore
2021-08-20,47.904388427734375,34.68178176879883,18.559999465942383,17.832000017166138,0.7738260639639332
2021-08-23,49.02808380126953,34.967044830322266,17.149999618530273,17.81050000190735,0.9040629527271286
2021-08-24,49.56229782104492,35.17868423461914,17.219999313354492,17.703499937057494,0.9691272061399526
2021-08-25,49.56229782104492,35.5927734375,16.790000915527344,17.627500009536742,0.9862771089067793
2021-08-26,48.93598175048828,35.41792297363281,18.84000015258789,17.684499979019165,0.9130301820761527
2021-08-27,49.635986328125,35.88723373413086,16.389999389648438,17.591999959945678,1.0062382472755047
2021-08-30,49.68204116821289,35.381126403808594,16.190000534057617,17.428500032424928,0.9901308886321315
2021-08-31,49.79256820678711,35.33511734008789,16.479999542236328,17.350499963760377,0.999873448750678
2021-09-01,49.433353424072266,35.13267517089844,16.110000610351562,17.25750002861023,0.9536326837928896
2021-09-02,49.48861312866211,35.252296447753906,16.40999984741211,17.21399998664856,0.9644105469342222
2021-09-03,49.28598403930664,35.031455993652344,16.40999984741211,17.22699999809265,0.9339098344936623
2021-09-07,49.41493606567383,34.8198127746582,18.139999389648438,17.298000001907347,0.9387342436795078
2021-09-08,49.341243743896484,34.73699951171875,17.959999084472656,17.356499910354614,0.9275382688362428
2021-09-09,49.18467330932617,34.83822250366211,18.799999237060547,17.487999868392944,0.9152300893252541
2021-09-10,49.589935302734375,34.5805778503418,20.950000762939453,17.755999898910524,0.9472686752148508
2021-09-13,50.64915084838867,34.97624969482422,19.3700008392334,17.951999950408936,1.0752829395697396
2021-09-14,50.21625900268555,34.506954193115234,19.459999084472656,18.118999862670897,1.010225611278866
2021-09-15,50.768890380859375,34.83822250366211,18.18000030517578,18.13249988555908,1.0821853538911825
2021-09-16,50.50178909301758,34.73699951171875,18.690000534057617,17.988499927520753,1.0498442073878014
2021-09-17,49.97677230834961,34.5805778503418,20.809999465942383,17.945499897003174,0.9880361153446798
2021-09-20,48.79780960083008,33.77838897705078,25.709999084472656,18.302999877929686,0.8305658098111538
2021-09-21,48.69650650024414,33.732173919677734,24.360000610351562,18.663499927520753,0.8179757785242125
2021-09-22,49.276771545410156,34.295921325683594,20.8700008392334,18.846000003814698,0.9024760850117753
2021-09-23,49.76493453979492,35.13690948486328,18.6299991607666,18.93799991607666,0.9887522612649375
2021-09-24,49.93993377685547,35.321746826171875,17.75,18.883499908447266,1.0148500537161864
2021-09-27,50.3452033996582,35.80231857299805,18.760000228881836,19.001999950408937,1.0774633861529999
2021-09-28,49.7373046875,35.21084213256836,23.25,19.354999923706053,0.9889024365749528
2021-09-29,49.26755905151367,35.23857116699219,22.559999465942383,19.658999919891357,0.9405459617019064
2021-09-30,49.074134826660156,34.6840705871582,23.139999389648438,20.0104998588562,0.8971964635652264
2021-10-01,49.60835266113281,35.25706100463867,21.100000381469727,20.244999885559082,0.9772268188927928
2021-10-04,49.2491455078125,34.952083587646484,22.959999084472656,20.57249984741211,0.9267402620256157
2021-10-05,49.69124984741211,35.63597106933594,21.299999237060547,20.730499839782716,1.0016559971332397
2021-10-06,49.71887969970703,35.67292785644531,21.0,20.88249988555908,1.0060984144619733
2021-10-07,49.90309143066406,35.885494232177734,19.540000915527344,20.919499969482423,1.0343155050434292
2021-10-08,49.56229782104492,36.06108093261719,18.770000457763672,20.810499954223634,1.0056725144144818
2021-10-11,49.22151184082031,35.700653076171875,20.0,20.84199991226196,0.9548307692041719
2021-10-12,48.051761627197266,35.58975601196289,19.850000381469727,20.861499977111816,0.8269618525820217
2021-10-13,48.1346549987793,35.38644027709961,18.639999389648438,20.884499931335448,0.8272771871080009
2021-10-14,49.645198822021484,35.9779052734375,16.860000610351562,20.792999935150146,1.0109643698076298
2021-10-15,50.16099166870117,36.513919830322266,16.299999237060547,20.567499923706055,1.0875215873128012
