Date,TXN,GILD,VIX,AvgVIX,zscore
2017-05-08,61.98379898071289,48.44136428833008,9.770000457763672,12.472500038146972,-0.8732474734718544
2017-05-09,61.97601318359375,48.729671478271484,9.960000038146973,12.268000030517578,-0.8483604792740224
2017-05-10,62.787261962890625,48.232357025146484,10.210000038146973,12.025000047683715,-0.8340473572676061
2017-05-11,62.7170524597168,48.08097839355469,10.600000381469727,11.76650004386902,-0.8524452216659456
2017-05-12,62.94326400756836,47.61250686645508,10.399999618530273,11.488500022888184,-0.8775616815154306
2017-05-15,63.61412811279297,47.533226013183594,10.420000076293945,11.276500034332276,-0.8364257820667828
2017-05-16,64.17576599121094,47.36745071411133,10.649999618530273,11.088000011444091,-0.8107605248809808
2017-05-17,61.375343322753906,46.495365142822266,15.59000015258789,11.121000003814697,-1.0886542141743643
2017-05-18,61.80438232421875,46.43769454956055,14.65999984741211,11.14650001525879,-1.0629614765927653
2017-05-19,62.63905715942383,46.293548583984375,12.039999961853027,11.017000007629395,-1.0157974021528147
2017-05-22,62.69365692138672,46.38723373413086,10.930000305175781,11.02150001525879,-1.0036114545801151
2017-05-23,62.16321563720703,46.625091552734375,10.720000267028809,11.019500017166138,-1.0206765128737392
2017-05-24,62.44402313232422,46.3511962890625,10.020000457763672,10.978000020980835,-1.0247027833673623
2017-05-25,63.021270751953125,46.531394958496094,9.989999771118164,10.95950002670288,-0.9673823569614733
2017-05-26,63.278690338134766,46.488136291503906,9.8100004196167,10.909000062942505,-0.9527309826088665
2017-05-30,63.94175338745117,46.48093795776367,10.380000114440918,10.922500085830688,-0.9057928855954098
2017-05-31,64.34738159179688,46.76923751831055,10.40999984741211,10.9135000705719,-0.8512449589813794
2017-06-01,63.567325592041016,46.57463836669922,9.890000343322754,10.874000072479248,-0.924387437657088
2017-06-02,63.67654037475586,47.13682174682617,9.75,10.8385000705719,-0.8669339437747563
2017-06-05,63.879329681396484,47.194488525390625,10.069999694824219,10.8135000705719,-0.8472946342105697
2017-06-06,64.13675689697266,46.74040603637695,10.449999809265137,10.847500038146972,-0.8689014766283373
2017-06-07,64.659423828125,46.35841369628906,10.390000343322754,10.869000053405761,-0.8651153333790533
