Date,PEP,HD,VIX,AvgVIX,zscore
2022-12-15,161.81321716308594,301.52691650390625,22.829999923706055,21.86850004196167,0.3781406052162527
2022-12-16,161.89404296875,297.60595703125,22.6200008392334,21.803000068664552,0.4341813324635103
2022-12-19,162.79176330566406,292.0742492675781,22.420000076293945,21.768000030517577,0.6068811854084719
2022-12-20,162.69302368164062,289.782470703125,21.479999542236328,21.723999977111816,0.6221943989102776
2022-12-21,163.83309936523438,293.94268798828125,20.06999969482422,21.66299991607666,0.7091996827513833
2022-12-22,162.56732177734375,290.9605712890625,21.969999313354492,21.743999862670897,0.5932387415221563
2022-12-23,163.61766052246094,293.3628234863281,20.8700008392334,21.76249990463257,0.690318091663162
2022-12-27,164.3448028564453,294.1175537109375,21.649999618530273,21.73449993133545,0.7682706908512188
2022-12-28,163.15982055664062,290.60162353515625,22.139999389648438,21.74699993133545,0.6682781815777438
2022-12-29,163.3662567138672,294.90911865234375,21.440000534057617,21.789999961853027,0.6419876569226121
2022-12-30,162.18130493164062,290.7212219238281,21.670000076293945,21.88149995803833,0.5499479027297985
2023-01-03,161.05917358398438,290.7673034667969,22.899999618530273,22.073499965667725,0.4153277372332785
2023-01-04,160.66416931152344,294.2833251953125,22.010000228881836,22.136499977111818,0.3265384465446341
2023-01-05,158.9854278564453,290.3623046875,22.459999084472656,22.15099992752075,0.17234243253678472
2023-01-06,162.57627868652344,292.25836181640625,21.1299991607666,22.073499870300292,0.5789565668820293
2023-01-09,160.9873504638672,292.5159912109375,21.969999313354492,22.05749979019165,0.386059821614702
2023-01-10,159.65872192382812,295.1116638183594,20.579999923706055,21.944999790191652,0.19660616641635556
2023-01-11,159.8382568359375,302.8154296875,21.09000015258789,21.749499797821045,0.12692482286290557
2023-01-12,157.8004608154297,303.6162109375,18.829999923706055,21.56349983215332,-0.1260290407950284
2023-01-13,157.31568908691406,304.8496398925781,18.350000381469727,21.423999881744386,-0.19854176549975913
2023-01-17,158.0518035888672,301.4625244140625,19.360000610351562,21.25049991607666,-0.07052068992383677
2023-01-18,154.06594848632812,297.9280700683594,20.34000015258789,21.136499881744385,-0.5049492991007307
2023-01-19,152.27952575683594,286.13763427734375,20.520000457763672,21.041499900817872,-0.578919149023481
2023-01-20,152.50393676757812,289.9296875,19.850000381469727,20.95999994277954,-0.5969645119841568
2023-01-23,151.82162475585938,290.37152099609375,19.809999465942383,20.946999931335448,-0.6837155667595571
2023-01-24,153.23104858398438,292.4056091308594,19.200000762939453,20.808500003814697,-0.539376598865387
2023-01-25,154.34423828125,292.0098876953125,19.079999923706055,20.71899995803833,-0.401688696990886
2023-01-26,152.80914306640625,288.8344421386719,18.729999542236328,20.572999954223633,-0.547541369832901
2023-01-27,152.27053833007812,291.4851379394531,18.510000228881836,20.391499996185303,-0.6432519237029197
2023-01-30,152.1448516845703,289.230224609375,19.940000534057617,20.316499996185303,-0.6315945089087778
2023-01-31,153.52734375,298.36993408203125,19.399999618530273,20.202999973297118,-0.5745302129653438
2023-02-01,154.01205444335938,301.9779357910156,17.8700008392334,19.951500034332277,-0.5592970644142685
2023-02-02,152.58470153808594,312.7467346191406,18.729999542236328,19.7875,-0.8572315266756401
2023-02-03,151.82162475585938,305.1165466308594,18.329999923706055,19.58100004196167,-0.8581436123696345
2023-02-06,154.24549865722656,303.06396484375,19.43000030517578,19.49600009918213,-0.5442518810386993
2023-02-07,154.01205444335938,299.3179016113281,18.65999984741211,19.33050012588501,-0.5278298717004811
2023-02-08,153.6529998779297,295.2588806152344,19.6299991607666,19.28300008773804,-0.522713927587799
2023-02-09,155.10733032226562,290.43597412109375,20.709999084472656,19.264000034332277,-0.29189376704672954
2023-02-10,158.177490234375,291.34716796875,20.530000686645508,19.34900007247925,0.06415748221402133
2023-02-13,159.5869140625,297.7808532714844,20.34000015258789,19.448500061035155,0.15645088881251987
2023-02-14,157.79147338867188,293.08673095703125,18.90999984741211,19.426000022888182,-0.0025431371244982017
2023-02-15,158.0069122314453,295.1668701171875,18.229999542236328,19.320499992370607,-0.0014092246765694482
2023-02-16,157.5580596923828,295.673095703125,20.170000076293945,19.30299997329712,-0.06102769618398686
2023-02-17,158.24929809570312,292.64495849609375,20.020000457763672,19.311499977111815,0.057384895322593416
2023-02-21,158.15951538085938,271.98162841796875,22.8700008392334,19.46450004577637,0.2910967701240326
2023-02-22,158.1056365966797,272.7179870605469,22.290000915527344,19.619000053405763,0.2759483565730099
2023-02-23,158.27622985839844,275.48846435546875,21.139999389648438,19.72200002670288,0.2635575701037133
