Date,CVX,GILD,VIX,AvgVIX,zscore
2021-03-19,83.94873809814453,53.50223159790039,20.950000762939453,23.416500186920167,-0.2553800409924445
2021-03-22,83.26660919189453,54.39033889770508,18.8799991607666,23.188000106811522,-0.3647479163797575
2021-03-23,82.80376434326172,53.53541946411133,20.299999237060547,23.04750003814697,-0.3021055286296279
2021-03-24,85.0206298828125,53.410926818847656,21.200000762939453,23.04050006866455,-0.20598129563641956
2021-03-25,85.32108306884766,53.11212158203125,19.809999465942383,22.586500072479247,-0.16648197518355307
2021-03-26,87.2780990600586,54.14963912963867,18.860000610351562,22.132000064849855,-0.18935958513213197
2021-03-29,86.82335662841797,54.93814468383789,20.739999771118164,22.001500034332274,-0.2807149208197926
2021-03-30,86.01944732666016,54.36542892456055,19.610000610351562,21.77700004577637,-0.2575598690252444
2021-03-31,85.09370422363281,53.64332580566406,19.399999618530273,21.413500022888183,-0.2250187343815205
2021-04-01,85.87327575683594,55.1456298828125,17.329999923706055,20.851500034332275,-0.3363827170836874
2021-04-05,84.86634826660156,55.06263732910156,17.90999984741211,20.514000034332277,-0.3669418011339433
2021-04-06,84.11114501953125,54.97134780883789,18.1200008392334,20.14650011062622,-0.38713426877098145
2021-04-07,84.60648345947266,54.44843292236328,17.15999984741211,19.803000068664552,-0.31916986662358093
2021-04-08,83.65641021728516,53.967041015625,16.950000762939453,19.522500133514406,-0.31015654066052845
2021-04-09,83.57520294189453,54.0417366027832,16.690000534057617,19.26150016784668,-0.32026293892842556
2021-04-12,82.64947509765625,53.66823196411133,16.90999984741211,19.072500133514403,-0.3204522275589786
2021-04-13,83.02302551269531,53.859134674072266,16.649999618530273,18.903500080108643,-0.32414901921579375
2021-04-14,84.67146301269531,54.199432373046875,16.989999771118164,18.763500022888184,-0.2933155048891775
2021-04-15,83.9812240600586,54.589542388916016,16.56999969482422,18.630500030517577,-0.35623374638006855
2021-04-16,83.60767364501953,55.50254821777344,16.25,18.364000034332275,-0.4561863890772015
2021-04-19,83.8512954711914,54.738929748535156,17.290000915527344,18.18100004196167,-0.3752088703641892
2021-04-20,82.2840576171875,55.09583282470703,18.68000030517578,18.17100009918213,-0.4684120469836381
2021-04-21,83.42090606689453,55.43614959716797,17.5,18.0310001373291,-0.45706555499722534
2021-04-22,81.9754867553711,54.481632232666016,18.709999084472656,17.90650005340576,-0.42249557045641467
2021-04-23,82.46270751953125,54.34883499145508,17.329999923706055,17.782500076293946,-0.3914697206580652
2021-04-26,82.4383544921875,54.581241607666016,17.639999389648438,17.72150001525879,-0.4142186565410646
2021-04-27,83.39654541015625,53.67653274536133,17.559999465942383,17.5625,-0.29277745145242756
2021-04-28,85.44287109375,53.485626220703125,17.280000686645508,17.446000003814696,-0.19691287566641488
2021-04-29,86.80714416503906,52.987632751464844,17.610000610351562,17.35650005340576,-0.09819273390567433
2021-04-30,83.69700622558594,52.68052673339844,18.610000610351562,17.420500087738038,-0.1878154733480708
2021-05-03,85.69461822509766,54.61444854736328,18.309999465942383,17.44050006866455,-0.2933130837223376
2021-05-04,86.16561126708984,54.481632232666016,19.479999542236328,17.508500003814696,-0.26290351907181925
2021-05-05,88.47991180419922,55.20374298095703,19.149999618530273,17.607999992370605,-0.24255846210850623
2021-05-06,88.52864837646484,55.22864532470703,18.389999389648438,17.679999923706056,-0.24304035909965105
2021-05-07,89.34066772460938,55.22864532470703,16.690000534057617,17.679999923706056,-0.2121124396137429
2021-05-10,88.97526550292969,56.008853912353516,19.65999984741211,17.817499923706055,-0.299285987262261
2021-05-11,86.64472198486328,55.79303741455078,21.84000015258789,18.076999950408936,-0.3677872562339441
2021-05-12,87.18879699707031,55.98395538330078,27.59000015258789,18.606999969482423,-0.3649905971532648
2021-05-13,86.62847137451172,57.19575881958008,23.1299991607666,18.93499994277954,-0.5001121153906615
2021-05-14,88.8940658569336,56.88035202026367,18.809999465942383,19.06299991607666,-0.3842063822367922
2021-05-17,89.98218536376953,57.32856369018555,19.719999313354492,19.18449983596802,-0.384846452077259
2021-05-18,87.27787780761719,57.14595413208008,21.34000015258789,19.317499828338622,-0.47070142356585143
2021-05-19,84.82837677001953,56.85544967651367,22.18000030517578,19.551499843597412,-0.5367208199212227
2021-05-20,85.1242904663086,57.56096267700195,20.670000076293945,19.649499893188477,-0.5916929866739874
2021-05-21,85.58460235595703,57.06296157836914,20.149999618530273,19.790499877929687,-0.5274018976443119
2021-05-24,86.80111694335938,55.96734619140625,18.399999618530273,19.82849988937378,-0.3781969353781669
2021-05-25,85.37911224365234,54.97134780883789,18.84000015258789,19.892499923706055,-0.3388403601245982
2021-05-26,85.58460235595703,55.07093811035156,17.360000610351562,19.896499919891358,-0.34036456763070394
2021-05-27,84.67220306396484,54.69743347167969,16.739999771118164,19.852999877929687,-0.3400462028516754
2021-05-28,85.3133544921875,54.871734619140625,16.760000228881836,19.7604998588562,-0.33199192447014464
2021-06-01,87.66422271728516,54.216033935546875,17.899999618530273,19.739999866485597,-0.18088705383024078
2021-06-02,88.83964538574219,54.80533218383789,17.479999542236328,19.639999866485596,-0.19144901151346375
2021-06-03,88.4368667602539,55.17885208129883,18.040000915527344,19.58449993133545,-0.2418608626249747
2021-06-04,89.14376831054688,55.96734619140625,16.420000076293945,19.485999965667723,-0.288970818988842
2021-06-07,88.5683822631836,55.95904541015625,16.420000076293945,19.472499942779542,-0.31010654261926934
2021-06-08,89.37393188476562,56.03374099731445,17.06999969482422,19.342999935150146,-0.2864384428092431
2021-06-09,88.59304809570312,56.979957580566406,17.889999389648438,19.145499897003173,-0.4050237237599392
2021-06-10,89.11090850830078,57.511165618896484,16.100000381469727,18.570999908447266,-0.43517641923836475
2021-06-11,88.69989776611328,57.079551696777344,15.649999618530273,18.196999931335448,-0.4103052733738001
2021-06-14,88.74922943115234,57.155033111572266,16.389999389648438,18.07599992752075,-0.4155135322584075
2021-06-15,90.66445922851562,57.104713439941406,17.020000457763672,17.94099998474121,-0.33784223292480814
2021-06-16,90.14659881591797,56.46732711791992,18.149999618530273,17.78149995803833,-0.2977201254359753
2021-06-17,88.00943756103516,56.375064849853516,17.75,17.55999994277954,-0.37045680996087227
2021-06-18,84.68864440917969,55.863494873046875,20.700000762939453,17.561499977111815,-0.44890515194977615
2021-06-21,87.1710205078125,56.484107971191406,17.889999389648438,17.448499965667725,-0.4126285569490245
2021-06-22,87.45873260498047,56.23250961303711,16.65999984741211,17.361499977111816,-0.3780469166676439
2021-06-23,87.35186004638672,55.89703369140625,16.31999969482422,17.235499954223634,-0.35061855642048245
2021-06-24,88.06700134277344,56.341529846191406,15.970000267028809,17.165999937057496,-0.36511563337339575
2021-06-25,88.19850158691406,56.9285888671875,15.619999885559082,17.10999994277954,-0.4152279087422657
2021-06-28,85.47772216796875,56.77762222290039,15.760000228881836,17.05999994277954,-0.5046813073985233
2021-06-29,85.28868103027344,56.97053527832031,16.020000457763672,16.96599998474121,-0.5299946543032761
2021-06-30,86.09423065185547,57.75048065185547,15.829999923706055,16.883500003814696,-0.5725446684635068
2021-07-01,87.30253601074219,57.9769172668457,15.479999542236328,16.755499935150148,-0.547783984692122
2021-07-02,87.18746948242188,58.1194953918457,15.069999694824219,16.68799991607666,-0.5655537071280702
2021-07-06,85.47772216796875,57.37309265136719,16.440000534057617,16.688999938964844,-0.5605918932076995
2021-07-07,84.60643768310547,57.33116149902344,16.200000762939453,16.645499992370606,-0.589840035881949
2021-07-08,84.33518981933594,56.76924514770508,19.0,16.701000022888184,-0.5474111448883235
2021-07-09,85.54349517822266,57.2137451171875,16.18000030517578,16.705000019073488,-0.5431251132748374
2021-07-12,85.71612548828125,57.08794021606445,16.170000076293945,16.73100004196167,-0.5247378114919555
2021-07-13,85.42842102050781,57.037620544433594,17.1200008392334,16.767500114440917,-0.5309711306142813
2021-07-14,83.81734466552734,56.97053527832031,16.329999923706055,16.733000087738038,-0.5860344182935505
2021-07-15,83.26660919189453,57.28084182739258,17.010000228881836,16.676000118255615,-0.6361463005078759
2021-07-16,81.06370544433594,57.557579040527344,18.450000762939453,16.711000156402587,-0.746033481356318
2021-07-19,78.87722778320312,57.222129821777344,22.5,16.801000118255615,-0.7978149271681814
2021-07-20,79.34575653076172,58.00208282470703,19.729999542236328,16.89300012588501,-0.8532019952347513
2021-07-21,82.05006408691406,57.37309265136719,17.90999984741211,16.95550012588501,-0.6911433799405169
2021-07-22,81.22810363769531,57.574371337890625,17.690000534057617,17.02400016784668,-0.7413486197853199
2021-07-23,81.26097869873047,57.88466262817383,17.200000762939453,17.08550019264221,-0.7692307077895745
2021-07-26,82.97893524169922,57.658241271972656,17.579999923706055,17.18350019454956,-0.6825383463526719
2021-07-27,82.69945526123047,57.809200286865234,19.360000610351562,17.36350021362305,-0.7073571010209505
2021-07-28,83.16798400878906,58.75688552856445,18.309999465942383,17.478000164031982,-0.7784930749615454
2021-07-29,84.31053161621094,58.56399154663086,17.700000762939453,17.57150020599365,-0.7168646855990726
2021-07-30,83.68582916259766,57.27244186401367,18.239999771118164,17.709500217437743,-0.6193904925330805
2021-08-02,83.5378646850586,57.3227653503418,19.459999084472656,17.929000186920167,-0.6297511436628824
2021-08-03,84.33518981933594,58.56399154663086,18.040000915527344,18.00900020599365,-0.7159255122620581
2021-08-04,82.44464111328125,58.06917953491211,17.969999313354492,18.097500133514405,-0.7414726433236879
2021-08-05,83.20907592773438,58.1194953918457,17.280000686645508,18.01150016784668,-0.7170814211213216
2021-08-06,83.80089569091797,57.683387756347656,16.149999618530273,18.010000133514403,-0.6535928758291932
2021-08-09,82.4035415649414,57.415016174316406,16.719999313354492,18.03750009536743,-0.6816165798241742
2021-08-10,83.90776824951172,58.06917953491211,16.790000915527344,18.021000099182128,-0.6857455496646719
2021-08-11,84.54066467285156,58.572364807128906,16.170000076293945,18.013000106811525,-0.7088856469197763
2021-08-12,84.3680648803711,59.44458770751953,15.59000015258789,17.942000102996825,-0.7973553129335527
2021-08-13,83.80912017822266,59.67942810058594,15.449999809265137,17.79200005531311,-0.8406941114444338
2021-08-16,82.95429992675781,60.140689849853516,16.1200008392334,17.47300009727478,-0.9165615293894954
2021-08-17,82.79808044433594,61.24772262573242,17.90999984741211,17.382000112533568,-1.0264543431978839
2021-08-18,80.55713653564453,60.35034942626953,21.56999969482422,17.565000104904176,-1.0275494764709667
2021-08-19,78.54947662353516,60.10714340209961,21.670000076293945,17.76400008201599,-1.0811811748706102
2021-08-20,78.55780029296875,60.75291061401367,18.559999465942383,17.832000017166138,-1.1414972542802584
2021-08-23,80.5821304321289,60.845157623291016,17.149999618530273,17.81050000190735,-1.0730566105997545
2021-08-24,81.50684356689453,60.59356689453125,17.219999313354492,17.703499937057494,-1.0142138056552148
2021-08-25,82.06499481201172,59.889076232910156,16.790000915527344,17.627500009536742,-0.926808291621273
2021-08-26,80.9903335571289,59.905853271484375,18.84000015258789,17.684499979019165,-0.9693148763680767
2021-08-27,82.17328643798828,59.78005599975586,16.389999389648438,17.591999959945678,-0.9124474650808272
2021-08-30,81.96503448486328,60.392269134521484,16.190000534057617,17.428500032424928,-0.9778619063484093
2021-08-31,80.61544036865234,61.03806686401367,16.479999542236328,17.350499963760377,-1.0899007664921445
2021-09-01,79.7323989868164,60.274864196777344,16.110000610351562,17.25750002861023,-1.0518742575975344
2021-09-02,81.39854431152344,60.66904067993164,16.40999984741211,17.21399998664856,-1.0254251416066655
2021-09-03,81.21526336669922,60.35034942626953,16.40999984741211,17.22699999809265,-1.0024829633529166
2021-09-07,80.85704803466797,59.7045783996582,18.139999389648438,17.298000001907347,-0.9554930815889395
2021-09-08,80.29888916015625,60.28326416015625,17.959999084472656,17.356499910354614,-1.0310866695423393
2021-09-09,79.9739990234375,59.21815872192383,18.799999237060547,17.487999868392944,-0.9434548861025552
2021-09-10,80.0323257446289,59.536842346191406,20.950000762939453,17.755999898910524,-0.9711555624001185
2021-09-13,81.61514282226562,59.67103576660156,19.3700008392334,17.951999950408936,-0.923469599605215
2021-09-14,80.14061737060547,59.679500579833984,19.459999084472656,18.118999862670897,-0.9804256163223658
2021-09-15,81.8400650024414,60.789222717285156,18.18000030517578,18.13249988555908,-1.0198929185671843
2021-09-16,81.07364654541016,60.424964904785156,18.690000534057617,17.988499927520753,-1.014882698410519
2021-09-17,80.60713958740234,60.66216278076172,20.809999465942383,17.945499897003174,-1.0549221107138818
2021-09-20,78.9576644897461,60.111534118652344,25.709999084472656,18.302999877929686,-1.0660465110245583
2021-09-21,79.01598358154297,60.76381301879883,24.360000610351562,18.663499927520753,-1.1250697844506528
2021-09-22,81.34024047851562,60.467308044433594,20.8700008392334,18.846000003814698,-1.0087044886229914
2021-09-23,83.35623931884766,60.72991943359375,18.6299991607666,18.93799991607666,-0.9565772105037399
2021-09-24,83.80608367919922,60.30636978149414,17.75,18.883499908447266,-0.89967528498538
2021-09-27,85.78044891357422,59.6456184387207,18.760000228881836,19.001999950408937,-0.7624363112410658
2021-09-28,86.1053237915039,59.272884368896484,23.25,19.354999923706053,-0.715065415653619
2021-09-29,86.0803451538086,60.09458541870117,22.559999465942383,19.658999919891357,-0.7931688818568327
2021-09-30,84.5141830444336,59.17123031616211,23.139999389648438,20.0104998588562,-0.7661236308351875
2021-10-01,86.91341400146484,58.07844543457031,21.100000381469727,20.244999885559082,-0.5721375307856797
2021-10-04,87.23831939697266,57.23133087158203,22.959999084472656,20.57249984741211,-0.48022440078607764
2021-10-05,88.18798828125,57.095794677734375,21.299999237060547,20.730499839782716,-0.43132781386548197
2021-10-06,87.41324615478516,57.1635627746582,21.0,20.88249988555908,-0.4671988902129605
2021-10-07,88.03804779052734,57.722660064697266,19.540000915527344,20.919499969482423,-0.4958970536948144
2021-10-08,90.01239776611328,57.64640426635742,18.770000457763672,20.810499954223634,-0.41353878065429794
2021-10-11,89.24598693847656,57.67182540893555,20.0,20.84199991226196,-0.4451164489621621
2021-10-12,89.26264953613281,57.07037353515625,19.850000381469727,20.861499977111816,-0.3880096070875084
2021-10-13,89.79581451416016,57.290626525878906,18.639999389648438,20.884499931335448,-0.38838284291671327
2021-10-14,90.64553833007812,57.73112487792969,16.860000610351562,20.792999935150146,-0.3973786199511005
2021-10-15,91.3119888305664,57.290626525878906,16.299999237060547,20.567499923706055,-0.3306353061227156
2021-10-18,91.27033233642578,55.82509994506836,16.309999465942383,20.097499942779542,-0.19461901836275033
2021-10-19,93.0530776977539,56.67222595214844,15.699999809265137,19.66449990272522,-0.2062577306056824
2021-10-20,94.26934814453125,56.63834762573242,15.489999771118164,19.395499849319457,-0.15675188910286253
2021-10-21,93.08641052246094,56.74846649169922,15.010000228881836,19.21449990272522,-0.21214662453706798
2021-10-22,93.9694595336914,56.96024703979492,15.430000305175781,19.098499917984007,-0.19839809092633143
2021-10-25,94.84416198730469,57.32450866699219,15.239999771118164,18.922499895095825,-0.1992843848595323
2021-10-26,95.05242919921875,57.375328063964844,15.979999542236328,18.558999872207643,-0.19612356596739247
2021-10-27,93.36132049560547,56.562103271484375,16.979999542236328,18.279999876022337,-0.1841777189103445
2021-10-28,94.23603820800781,57.04496765136719,16.530000686645508,17.949499940872194,-0.1961994160369318
2021-10-29,95.3773193359375,54.96104431152344,16.260000228881836,17.707499933242797,0.042935412398696256
2021-11-01,95.41065979003906,55.6048583984375,16.40999984741211,17.379999971389772,-0.01624445111000726
2021-11-02,94.82752227783203,55.82509994506836,16.030000686645508,17.116500043869017,-0.05913396575251003
2021-11-03,94.14440155029297,57.10425567626953,15.100000381469727,16.821500062942505,-0.20525638077137018
2021-11-04,94.5609359741211,56.30796432495117,15.4399995803833,16.616499996185304,-0.11462526591251233
2021-11-05,95.58560943603516,56.180908203125,16.479999542236328,16.501999950408937,-0.06366815045052886
2021-11-08,95.92716217041016,55.8844108581543,17.219999313354492,16.36299991607666,-0.022820139443198214
2021-11-09,96.63526153564453,56.036888122558594,17.780000686645508,16.259499931335448,-0.010166857765699748
2021-11-10,95.09408569335938,57.02802276611328,18.729999542236328,16.263999938964844,-0.16192738394860184
2021-11-11,95.1024169921875,57.121212005615234,17.65999984741211,16.30399990081787,-0.17035989416471026
2021-11-12,95.1607437133789,57.1635627746582,16.290000915527344,16.30349998474121,-0.17211481215869148
2021-11-15,97.318359375,56.92636489868164,16.489999771118164,16.3125,-0.0676650210302658
2021-11-16,97.70157623291016,56.663761138916016,16.3700008392334,16.346000051498415,-0.02841249591470637
2021-11-17,97.26337432861328,57.1466178894043,17.110000610351562,16.427000093460084,-0.09043951693076949
2021-11-18,96.44598388671875,57.42616271972656,17.59000015258789,16.556000089645387,-0.147819349544356
2021-11-19,94.3055419921875,58.18858337402344,17.90999984741211,16.680000066757202,-0.300929845668942
2021-11-22,95.99090576171875,59.272884368896484,19.170000076293945,16.87650008201599,-0.33854669852604224
2021-11-23,98.00494384765625,59.83198165893555,19.3799991607666,17.046500062942506,-0.3143320919160166
2021-11-24,98.75494384765625,59.35759353637695,18.579999923706055,17.12650008201599,-0.24122455606062673
2021-11-26,96.49653625488281,59.527015686035156,28.6200008392334,17.731000089645384,-0.34314960084562285
2021-11-29,96.78305053710938,59.848915100097656,22.959999084472656,18.066000032424927,-0.3624610867482188
2021-11-30,95.11451721191406,58.39189147949219,27.190000534057617,18.605000066757203,-0.2892071054785839
2021-12-01,94.46563720703125,58.39189147949219,31.1200008392334,19.359500074386595,-0.31392142859525346
2021-12-02,97.02742004394531,59.018741607666016,27.950000762939453,20.002000093460083,-0.2752060307945113
2021-12-03,96.41226196289062,58.925567626953125,30.670000076293945,20.763500118255614,-0.289887567407451
2021-12-06,97.9206771850586,58.87473678588867,27.18000030517578,21.29850015640259,-0.22766288931868264
2021-12-07,99.37010192871094,59.00180435180664,21.889999389648438,21.532000160217287,-0.1843884599973429
2021-12-08,99.81672668457031,59.052635192871094,19.899999618530273,21.638000106811525,-0.17215023375960223
2021-12-09,99.55548858642578,59.55243682861328,21.579999923706055,21.78050012588501,-0.22902812533159558
2021-12-10,99.72402954101562,59.51007843017578,18.690000534057617,21.832000160217284,-0.21863163135200966
2021-12-13,97.65101623535156,59.81504821777344,20.309999465942383,22.03300008773804,-0.3262224337382026
2021-12-14,97.93751525878906,60.34558868408203,21.889999389648438,22.303000068664552,-0.36512446346590705
2021-12-15,97.38135528564453,60.936038970947266,19.290000915527344,22.449000072479247,-0.44174652620906
2021-12-16,98.29146575927734,61.877323150634766,20.56999969482422,22.62200002670288,-0.49546266828410684
2021-12-17,95.72967529296875,61.791748046875,21.56999969482422,22.821000003814696,-0.5850003660469865
2021-12-20,95.77182006835938,62.01423645019531,22.8700008392334,23.069000053405762,-0.6042853039025652
2021-12-21,97.30551147460938,61.47514343261719,21.010000228881836,23.161000061035157,-0.49525344817730094
2021-12-22,97.8616943359375,61.980018615722656,18.6299991607666,23.123500061035156,-0.5214740567817091
2021-12-23,98.09764099121094,62.02280807495117,17.959999084472656,23.092500019073487,-0.5165050365367713
2021-12-27,100.10323333740234,62.35653305053711,17.68000030517578,22.545499992370605,-0.4714511950899876
2021-12-28,99.90943145751953,62.442115783691406,17.540000915527344,22.27450008392334,-0.4868682870152928
2021-12-29,99.39537811279297,63.015445709228516,16.950000762939453,21.762500095367432,-0.5602791222633545
2021-12-30,98.9571762084961,62.77584457397461,17.329999923706055,21.073000049591066,-0.5544723068984783
2021-12-31,98.8897705078125,62.13404846191406,17.219999313354492,20.536499977111816,-0.4967793830171504
2022-01-03,100.49931335449219,62.10837173461914,16.600000381469727,19.832999992370606,-0.4330647886408159
2022-01-04,102.32794189453125,61.791748046875,16.90999984741211,19.319499969482422,-0.33368780968243134
2022-01-05,102.99368286132812,61.76607894897461,19.729999542236328,19.211499977111817,-0.3059211398310728
2022-01-06,103.87007904052734,61.261207580566406,19.610000610351562,19.19700002670288,-0.2251373013236545
2022-01-07,105.36164093017578,60.97883224487305,18.760000228881836,19.05600004196167,-0.14181408860896705
2022-01-10,105.4290542602539,61.6890754699707,19.399999618530273,19.091499996185302,-0.20593343598448607
2022-01-11,107.83914184570312,61.928672790527344,18.40999984741211,18.99650001525879,-0.1366353753811021
2022-01-12,107.29981994628906,61.82598114013672,17.6200008392334,18.78300008773804,-0.1475348451938081
2022-01-13,106.85319519042969,61.509376525878906,20.309999465942383,18.834000015258788,-0.13481873845112552
2022-01-14,108.67341613769531,61.41524124145508,19.190000534057617,18.76500005722046,-0.05665211892352308
2022-01-18,109.02735900878906,60.268558502197266,22.790000915527344,18.826000118255614,0.064494376125849
2022-01-19,108.63128662109375,59.10478973388672,23.850000381469727,18.875000095367433,0.1586788034111585
2022-01-20,108.2436294555664,58.026580810546875,25.59000015258789,19.104000091552734,0.24515026470111695
2022-01-21,106.94590759277344,58.62559509277344,28.850000381469727,19.61500015258789,0.13947974204530347
2022-01-24,107.17340850830078,58.676910400390625,29.899999618530273,20.212000179290772,0.14332656515825254
2022-01-25,111.73236083984375,58.90796661376953,31.15999984741211,20.886000156402588,0.2952718139202603
2022-01-26,111.81665802001953,57.624393463134766,31.959999084472656,21.607000064849853,0.4190012046828183
2022-01-27,114.07505798339844,57.56448745727539,30.489999771118164,22.28400001525879,0.5106431447192252
2022-01-28,110.06385040283203,58.92508316040039,27.65999984741211,22.800500011444093,0.23011502402622627
2022-01-31,110.67058563232422,58.77106475830078,24.829999923706055,23.18100004196167,0.26768542187514294
2022-02-01,113.5863037109375,58.59135818481445,21.959999084472656,23.448999977111818,0.39561152389974213
2022-02-02,114.10877227783203,56.32368087768555,22.09000015258789,23.707999992370606,0.6284304641002146
2022-02-03,113.08911895751953,55.955726623535156,24.350000381469727,23.939000034332274,0.6241426305585439
2022-02-04,114.50482177734375,54.68070602416992,23.219999313354492,24.119499969482423,0.797779125117457
2022-02-07,116.75482940673828,54.56089782714844,22.860000610351562,24.324499988555907,0.8947258253331023
2022-02-08,114.97676849365234,54.509559631347656,21.440000534057617,24.426500034332275,0.8318239442250801
2022-02-09,116.11436462402344,54.235721588134766,19.959999084472656,24.503999996185303,0.9008638351355229
2022-02-10,114.63964080810547,52.8751220703125,23.90999984741211,24.818499946594237,0.9724460063517644
2022-02-11,116.97391510009766,53.114723205566406,27.360000610351562,25.171000003814697,1.0388561575900739
2022-02-14,115.1705322265625,52.29323959350586,28.329999923706055,25.62799997329712,1.0473011903397251
2022-02-15,114.32752227783203,52.48149871826172,25.700000762939453,25.773499965667725,0.9975166717270972
2022-02-16,114.36158752441406,52.96925354003906,24.290000915527344,25.795499992370605,0.9530173076457628
2022-02-17,113.77403259277344,52.447269439697266,28.110000610351562,25.92150001525879,0.9796494372901876
2022-02-18,113.61222839355469,52.24189758300781,27.75,25.866499996185304,0.9927697010687598
2022-02-22,112.7436752319336,52.18199157714844,28.809999465942383,25.811999988555907,0.9653133034766458
2022-02-23,115.42603302001953,52.49860382080078,31.020000457763672,25.805000019073486,1.0377503272380981
2022-02-24,114.82994079589844,51.8653678894043,30.31999969482422,25.723000049591064,1.0745030746434585
2022-02-25,119.53897094726562,52.301788330078125,27.59000015258789,25.57800006866455,1.2128821455851322
2022-02-28,122.62152862548828,51.685672760009766,30.149999618530273,25.70250005722046,1.388138587280223
2022-03-01,127.49231719970703,51.56586837768555,33.31999969482422,26.127000045776366,1.5849043514046406
2022-03-02,131.256103515625,52.40447235107422,30.739999771118164,26.566000080108644,1.6495190203944838
2022-03-03,133.02732849121094,52.80666732788086,30.479999542236328,26.985500049591064,1.6792174932291544
2022-03-04,135.09652709960938,52.935028076171875,31.979999542236328,27.367000007629393,1.7459762398549066
2022-03-07,137.98326110839844,51.56586837768555,36.45000076293945,28.028500080108643,1.984479890190245
2022-03-08,145.2128448486328,50.94975280761719,35.130001068115234,28.642000102996825,2.317686864030824
2022-03-09,141.5852813720703,50.4876594543457,32.45000076293945,29.192500114440918,2.22290884188603
2022-03-10,145.4597930908203,49.5634765625,30.229999542236328,29.706000137329102,2.457254369268851
2022-03-11,145.5279083251953,49.631935119628906,30.75,30.048000144958497,2.453420930776364
2022-03-14,141.9684600830078,50.39457702636719,31.770000457763672,30.268500137329102,2.2462430246448437
2022-03-15,134.78152465820312,50.541900634765625,29.829999923706055,30.3435001373291,1.9586767728029735
2022-03-16,134.2960968017578,50.23857879638672,26.670000076293945,30.392000102996825,1.9686677986379266
2022-03-17,136.62081909179688,51.30453872680664,25.670000076293945,30.461000061035158,1.95712471786251
2022-03-18,137.71926879882812,51.49518585205078,23.8700008392334,30.249000072479248,1.9810616439809379
2022-03-21,140.19725036621094,51.703182220458984,23.530000686645508,30.038000106811523,2.0559127401967268
2022-03-22,139.72891235351562,51.98050308227539,22.940000534057617,29.744500160217285,2.012036314340583
2022-03-23,141.2361297607422,51.00121307373047,23.56999969482422,29.37200012207031,2.1613913131608644
2022-03-24,141.61080932617188,51.252540588378906,21.670000076293945,28.9395001411438,2.1520640538112445
2022-03-25,144.1739501953125,51.05320739746094,20.809999465942383,28.600500106811523,2.2684041184672052
2022-03-28,141.65341186523438,51.287200927734375,19.6299991607666,28.07450008392334,2.150432317022495
2022-03-29,139.9247589111328,52.4571533203125,18.899999618530273,27.353500080108642,1.9747414665435603
2022-03-30,140.9125518798828,51.703182220458984,19.329999923706055,26.78300008773804,2.083156903372817
2022-03-31,138.65599060058594,51.52119445800781,20.559999465942383,26.28700008392334,2.0142971589554377
2022-04-01,139.83963012695312,51.71184539794922,19.6299991607666,25.669500064849853,2.041478408051309
2022-04-04,139.9673309326172,52.5784797668457,18.56999969482422,24.77550001144409,1.9649712148404563
2022-04-05,139.1072998046875,51.78118133544922,21.030000686645508,24.070499992370607,2.00707548875192
2022-04-06,140.34201049804688,52.708473205566406,22.100000381469727,23.55299997329712,1.9670363923599539
2022-04-07,142.2920684814453,52.85580062866211,21.549999237060547,23.11899995803833,2.027476510407875
2022-04-08,144.70191955566406,53.991085052490234,21.15999984741211,22.639499950408936,2.012666692022974
2022-04-11,140.9806671142578,53.63576889038086,24.3700008392334,22.26949996948242,1.9042946308239297
2022-04-12,143.91851806640625,53.41044616699219,24.260000228881836,21.99099998474121,2.0373467656403057
2022-04-13,146.18357849121094,53.7830924987793,21.81999969482422,21.748499965667726,2.0886286917062558
2022-04-14,146.11544799804688,53.57509994506836,22.700000762939453,21.6,2.1055628335179155
2022-04-18,148.0740203857422,53.36711502075195,22.170000076293945,21.51499996185303,2.1996886358190064
2022-04-19,146.31980895996094,54.40707015991211,21.3700008392334,21.40699996948242,2.0352301726472404
2022-04-20,146.91592407226562,55.117706298828125,20.31999969482422,21.27599992752075,1.9912109488031768
2022-04-21,140.1461639404297,55.247703552246094,22.68000030517578,21.23149995803833,1.7211607548380101
2022-04-22,137.0550994873047,53.947750091552734,28.209999084472656,21.558499908447267,1.7254860396862688
2022-04-25,134.10877990722656,54.294410705566406,27.020000457763672,21.86899995803833,1.580718559578098
2022-04-26,133.29129028320312,53.53177261352539,33.52000045776367,22.563500022888185,1.6211887720143345
2022-04-27,133.0443878173828,53.37578201293945,31.600000381469727,23.198500061035155,1.626431280685637
2022-04-28,137.77040100097656,53.34977722167969,29.989999771118164,23.73150005340576,1.8088757507423419
2022-04-29,133.41050720214844,51.42586135864258,33.400001525878906,24.37350015640259,1.8234600773295377
2022-05-02,136.03326416015625,52.2664909362793,32.34000015258789,25.00900020599365,1.844425414040363
2022-05-03,138.366455078125,52.2838249206543,29.25,25.54300022125244,1.9316636618766345
2022-05-04,142.70928955078125,53.800437927246094,25.420000076293945,25.762500190734862,1.9546725278337647
2022-05-05,141.5767822265625,53.16779327392578,31.200000762939453,26.21750020980835,1.9709389605908292
2022-05-06,145.3490753173828,53.02046203613281,30.190000534057617,26.6495002746582,2.1284501814390406
2022-05-09,135.6074676513672,53.453773498535156,34.75,27.3290002822876,1.7167301371405475
2022-05-10,136.91029357910156,53.540435791015625,32.9900016784668,27.76000032424927,1.758214737954313
