Date,MS,KO,VIX,AvgVIX,zscore
2023-09-28,75.38707733154297,51.83205032348633,17.34000015258789,15.043499994277955,0.02170995277468246
2023-09-29,74.91009521484375,51.989925384521484,17.520000457763672,15.241000032424926,-0.09829974755515791
2023-10-02,73.75440979003906,51.52557373046875,17.610000610351562,15.467000055313111,-0.23156566633969053
2023-10-03,71.56222534179688,50.96833419799805,19.780000686645508,15.755500078201294,-0.544534592075365
2023-10-04,72.54365539550781,51.11692810058594,18.579999923706055,15.96200008392334,-0.38565765481615494
2023-10-05,72.59870147705078,48.64652633666992,18.489999771118164,16.166500091552734,0.08426705691419073
2023-10-06,73.68102264404297,49.352352142333984,17.450000762939453,16.347000122070312,0.15867948991736308
2023-10-09,73.29579162597656,49.11088562011719,17.700000762939453,16.542000150680543,0.13037891240101596
2023-10-10,73.4975814819336,50.17892074584961,17.030000686645508,16.682000207901,-0.0299134964646311
2023-10-11,72.36939239501953,49.8817253112793,16.09000015258789,16.81250023841858,-0.18904289066322694
2023-10-12,71.36959075927734,49.04587936401367,16.690000534057617,17.00600028038025,-0.22359098777495315
2023-10-13,71.35126495361328,49.12017059326172,19.31999969482422,17.28250026702881,-0.2408909046183197
2023-10-16,72.21347045898438,49.62168502807617,17.209999084472656,17.44300022125244,-0.17031048556532907
2023-10-17,73.68102264404297,50.216064453125,17.8799991607666,17.63150019645691,-0.001960120456248798
2023-10-18,68.68212127685547,50.197486877441406,19.219999313354492,17.835500144958495,-0.9485092010336423
2023-10-19,66.88436126708984,50.476112365722656,21.399999618530273,18.028500080108643,-1.3419810412261601
2023-10-20,67.07696533203125,50.68042755126953,21.709999084472656,18.253999996185303,-1.3433781124697661
2023-10-23,65.76531982421875,50.22536087036133,20.3700008392334,18.42750005722046,-1.5080099809311676
2023-10-24,65.63693237304688,51.67416000366211,18.969999313354492,18.428999996185304,-1.80186745709929
2023-10-25,65.49015808105469,52.11994934082031,20.190000534057617,18.527500057220458,-1.9126720284936436
2023-10-26,66.10472869873047,51.80418395996094,20.68000030517578,18.694500064849855,-1.7371490393026523
2023-10-27,64.57294464111328,51.30268096923828,21.270000457763672,18.882000064849855,-1.9349800441820126
2023-10-30,65.53851318359375,52.14781951904297,19.75,18.989000034332275,-1.9086660005704867
2023-10-31,65.7520523071289,52.46358108520508,18.139999389648438,18.90699996948242,-1.9268121415864743
2023-11-01,65.87274932861328,52.417137145996094,16.8700008392334,18.82150001525879,-1.8952365766188917
2023-11-02,68.20314025878906,53.02081298828125,15.65999984741211,18.680000019073486,-1.564639098694267
2023-11-03,70.80277252197266,52.695762634277344,14.90999984741211,18.55299997329712,-1.0101429202883239
2023-11-06,70.48709106445312,52.909366607666016,14.890000343322754,18.412499952316285,-1.1098634976723354
2023-11-07,70.1064453125,53.10439682006836,14.8100004196167,18.301499938964845,-1.2184755737063826
2023-11-08,70.53352355957031,53.02081298828125,14.449999809265137,18.219499921798707,-1.121766967994736
2023-11-09,68.88088989257812,52.621456146240234,15.289999961853027,18.149499893188477,-1.361562445372635
2023-11-10,69.93932342529297,52.677181243896484,14.170000076293945,17.891999912261962,-1.1707791378592294
2023-11-13,69.6700668334961,52.872215270996094,14.760000228881836,17.76949996948242,-1.2582232363742125
2023-11-14,72.70606231689453,53.03009796142578,14.15999984741211,17.5835000038147,-0.7106189147590708
2023-11-15,73.97803497314453,53.13225555419922,14.180000305175781,17.33150005340576,-0.4878899335515909
2023-11-16,73.95945739746094,53.076534271240234,14.319999694824219,16.97750005722046,-0.48105700781137123
2023-11-17,74.53509521484375,53.17868423461914,13.800000190734863,16.58200011253357,-0.39065989961339154
2023-11-20,73.99658203125,53.3087158203125,13.40999984741211,16.234000062942506,-0.5171845889547211
2023-11-21,72.8546142578125,53.89380645751953,13.350000381469727,15.953000116348267,-0.843026616697137
2023-11-22,72.8731918334961,54.25600814819336,12.850000381469727,15.586000108718872,-0.9068610378049157
2023-11-24,73.02174377441406,54.395320892333984,12.460000038146973,15.175000095367432,-0.9045402544635748
2023-11-27,72.37183380126953,54.29315948486328,12.6899995803833,14.746000051498413,-1.0090501087245503
2023-11-28,71.37840270996094,54.40460968017578,12.6899995803833,14.393000030517578,-1.218572681181925
2023-11-29,72.92889404296875,54.079551696777344,12.979999542236328,14.135000038146973,-0.8634565670977146
2023-11-30,73.66236114501953,54.70675277709961,12.920000076293945,13.9375,-0.8407180634449024
2023-12-01,75.1014404296875,54.893978118896484,12.630000114440918,13.78600001335144,-0.602053231793997
2023-12-04,75.39852905273438,54.82844543457031,13.079999923706055,13.694500017166138,-0.5334054798879407
2023-12-05,74.43297576904297,54.912696838378906,12.850000381469727,13.592500019073487,-0.7325714483336817
2023-12-06,73.72735595703125,54.856529235839844,12.970000267028809,13.500500011444093,-0.8562228142904347
2023-12-07,74.60009002685547,54.98759841918945,13.0600004196167,13.43100004196167,-0.7147433687469776
2023-12-08,76.3919677734375,54.86589813232422,12.350000381469727,13.284000062942505,-0.3515755200304825
