Date,WFC,KO,VIX,AvgVIX,zscore
2016-02-24,35.79572296142578,31.848472595214844,20.719999313354492,22.829999923706055,-1.4875549123900675
2016-02-25,35.90098190307617,32.0297966003418,19.110000610351562,22.629999923706055,-1.4638016396193834
2016-02-26,36.14159393310547,31.289987564086914,19.809999465942383,22.499499893188478,-1.360640653510119
2016-02-29,35.27695083618164,31.282732009887695,20.549999237060547,22.516999816894533,-1.6185050797264873
2016-03-01,36.63029479980469,31.68889617919922,17.700000762939453,22.402999877929688,-1.231607131638548
2016-03-02,37.26936721801758,31.74692153930664,17.09000015258789,22.158499908447265,-1.043244440080377
2016-03-03,37.41974639892578,31.884735107421875,16.700000762939453,21.910999965667724,-1.0041769668964031
2016-03-04,37.67536163330078,31.993528366088867,16.860000610351562,21.66199998855591,-0.9324588559356607
2016-03-07,37.64530563354492,31.92101287841797,17.350000381469727,21.360500049591064,-0.9383635074344591
2016-03-08,36.87839889526367,32.14585876464844,18.670000076293945,20.994000053405763,-1.1768702967709292
2016-03-09,36.68292999267578,32.501251220703125,18.34000015258789,20.584000015258788,-1.25027916571643
2016-03-10,36.4724006652832,32.805877685546875,18.049999237060547,20.17199993133545,-1.3260358856078514
2016-03-11,37.64530563354492,33.039794921875,16.5,19.589999961853028,-0.9857232761939538
2016-03-14,37.50244140625,33.105587005615234,16.920000076293945,19.165999984741212,-1.0311658197979594
2016-03-15,37.57762145996094,33.069026947021484,16.84000015258789,18.802499961853027,-1.0071703567068198
2016-03-16,37.24681854248047,32.93015670776367,14.989999771118164,18.436499977111815,-1.1000653601950374
2016-03-17,37.3896598815918,33.456451416015625,14.4399995803833,18.07649998664856,-1.0796935974581385
2016-03-18,37.99867248535156,33.332183837890625,14.020000457763672,17.75099997520447,-0.8925896476899703
2016-03-21,38.09640121459961,33.38335418701172,13.789999961853027,17.47150001525879,-0.8655751968094155
2016-03-22,37.870853424072266,33.25908660888672,14.170000076293945,17.13100004196167,-0.9276604950170378
2016-03-23,37.41222381591797,33.22984313964844,14.9399995803833,16.84200005531311,-1.0633636124634243
2016-03-24,36.765625,33.31755828857422,14.739999771118164,16.62350001335144,-1.2601430122514994
2016-03-28,36.615257263183594,33.4783935546875,15.239999771118164,16.39500002861023,-1.3118493339622403
2016-03-29,36.12654495239258,33.97543716430664,13.819999694824219,16.058500051498413,-1.478813311885233
2016-03-30,36.577667236328125,34.04853439331055,13.5600004196167,15.851500034332275,-1.3472081843870116
2016-03-31,36.359622955322266,33.90963363647461,13.949999809265137,15.694500017166138,-1.4064335839134348
2016-04-01,36.42728805541992,34.23128890991211,13.100000381469727,15.514499998092651,-1.3998457988265134
2016-04-04,36.46488571166992,34.275123596191406,14.119999885559082,15.377499961853028,-1.390475200914061
2016-04-05,35.72055435180664,34.01198196411133,15.420000076293945,15.280999946594239,-1.6015840019060856
2016-04-06,36.149112701416016,34.143550872802734,14.09000015258789,15.051999950408936,-1.4791913780438741
2016-04-07,35.28446960449219,33.88772201538086,16.15999984741211,14.942999935150146,-1.726533313101882
2016-04-08,35.38973617553711,34.26051712036133,15.359999656677246,14.808499956130982,-1.7108830291434083
2016-04-11,35.359657287597656,33.94620132446289,16.260000228881836,14.796499967575073,-1.7065587349281641
2016-04-12,35.916019439697266,34.09969711303711,14.850000381469727,14.692999982833863,-1.5469337000524186
2016-04-13,36.86336135864258,33.653812408447266,13.84000015258789,14.542999982833862,-1.2451943188677603
2016-04-14,36.68292999267578,33.50032043457031,13.720000267028809,14.479500007629394,-1.2925713058345119
