Date,AMAT,UPS,VIX,AvgVIX,zscore
2022-10-12,73.71613311767578,133.7779998779297,33.56999969482422,29.925,-2.338672472521711
2022-10-13,77.02323913574219,137.2843780517578,31.940000534057617,30.2085000038147,-2.110640920492746
2022-10-14,72.56204986572266,135.6234588623047,32.02000045776367,30.494500064849852,-2.31867211996297
2022-10-17,72.16443634033203,138.17355346679688,31.3700008392334,30.77500009536743,-2.249672336140632
2022-10-18,72.95967864990234,140.07769775390625,30.5,30.942000102996825,-2.1604150571271017
2022-10-19,74.92842864990234,139.0710906982422,30.760000228881836,31.08050012588501,-2.1250504996217
2022-10-20,76.2861557006836,135.03628540039062,29.979999542236328,31.21200008392334,-2.2090481406609834
2022-10-21,79.93267822265625,138.8697967529297,29.690000534057617,31.200500106811525,-1.9586752385018797
2022-10-24,82.37664794921875,140.54745483398438,29.850000381469727,31.08000020980835,-1.8197996849229443
2022-10-25,84.88848876953125,140.0861053466797,28.459999084472656,30.87300024032593,-1.74797937718238
2022-10-26,85.48006439208984,141.75538635253906,27.280000686645508,30.728000259399415,-1.6733793297205477
2022-10-27,83.9283676147461,139.6582794189453,27.389999389648438,30.50550022125244,-1.7950342306130962
2022-10-28,87.01239776611328,140.22869873046875,25.75,30.212000179290772,-1.6699678573692367
2022-10-31,85.62555694580078,140.73199462890625,25.8799991607666,30.001000118255615,-1.701556337049244
2022-11-01,87.08028411865234,140.421630859375,25.809999465942383,29.838000106811524,-1.661362553082111
2022-11-02,85.111572265625,138.05609130859375,25.860000610351562,29.703500175476073,-1.806135435412917
2022-11-03,83.69561767578125,137.5779571533203,25.299999237060547,29.442500114440918,-1.8705724496160119
2022-11-04,88.93263244628906,138.9872589111328,24.549999237060547,29.102000045776368,-1.6438987688219786
2022-11-07,92.17184448242188,141.87278747558594,24.350000381469727,28.69700002670288,-1.4383566112795896
2022-11-08,94.518798828125,141.58761596679688,25.540000915527344,28.292500019073486,-1.3665173297127722
2022-11-09,91.5317611694336,137.5779571533203,26.09000015258789,27.91850004196167,-1.5998189081056324
