Date,WFC,META,VIX,AvgVIX,zscore
2020-09-16,22.568321228027344,261.4681091308594,26.040000915527344,26.03400001525879,-0.13347085756008487
2020-09-17,22.04163932800293,252.83587646484375,26.459999084472656,26.229999923706053,-0.324173887524252
2020-09-18,22.05919647216797,250.56369018554688,25.829999923706055,26.385499954223633,-0.34383822683126963
2020-09-21,21.102394104003906,246.21780395507812,27.780000686645508,26.64749994277954,-0.5750525110166916
2020-09-22,20.760047912597656,252.76641845703125,26.860000610351562,26.87199993133545,-0.5754097040537868
2020-09-23,20.040250778198242,247.0810546875,28.579999923706055,27.199499893188477,-0.7739090202884192
2020-09-24,20.47037696838379,247.58705139160156,28.510000228881836,27.461499881744384,-0.6846831224298008
2020-09-25,20.751272201538086,252.83587646484375,26.3799991607666,27.55699987411499,-0.5764191781330172
2020-09-28,20.90927505493164,254.8203125,26.190000534057617,27.71849994659424,-0.525360724732529
2020-09-29,20.417707443237305,259.75164794921875,26.270000457763672,27.711499977111817,-0.5713276457268078
2020-09-30,20.63715934753418,259.8607482910156,26.3700008392334,27.723999977111816,-0.5273194616338175
2020-10-01,20.681041717529297,264.5539245605469,26.700000762939453,27.73050003051758,-0.4710356817311364
2020-10-02,21.058504104614258,257.916015625,27.6299991607666,27.432000064849852,-0.46472152300686825
2020-10-05,21.46229362487793,262.5893249511719,27.959999084472656,27.292500019073486,-0.3382838319374798
2020-10-06,21.22528839111328,256.64593505859375,29.479999542236328,27.19350004196167,-0.44502817025970476
2020-10-07,21.77829360961914,256.1102294921875,28.059999465942383,27.15600004196167,-0.3423702319347575
2020-10-08,22.208425521850586,261.7062683105469,26.360000610351562,26.988500118255615,-0.2014036203012344
2020-10-09,22.208425521850586,262.3908996582031,25.0,26.895000076293947,-0.19444443450261034
2020-10-12,22.5419921875,273.6029052734375,25.06999969482422,26.85600004196167,-0.01526917186318481
2020-10-13,21.71685218811035,273.9898986816406,26.06999969482422,26.880000019073485,-0.17263656836496422
2020-10-14,20.4089298248291,269.7034912109375,26.399999618530273,26.897999954223632,-0.4718843723780932
2020-10-15,20.145587921142578,264.6431884765625,26.969999313354492,26.923499965667723,-0.5748006287173041
2020-10-16,20.066587448120117,263.859375,27.40999984741211,27.002499961853026,-0.5982112647902744
2020-10-19,19.785688400268555,259.3646545410156,29.18000030517578,27.07249994277954,-0.6988105825637849
2020-10-20,20.022695541381836,265.4767150878906,29.350000381469727,27.196999931335448,-0.5903513568146235
2020-10-21,19.926136016845703,276.5596923828125,28.649999618530273,27.20049991607666,-0.49657015898676615
2020-10-22,20.4089298248291,275.9544372558594,28.110000610351562,27.180499935150145,-0.40834434445983964
2020-10-23,20.43526268005371,282.5725402832031,27.549999237060547,27.238999938964845,-0.33592458027799743
2020-10-26,19.926136016845703,274.9523010253906,32.459999084472656,27.552499866485597,-0.5129090764869617
2020-10-27,19.153667449951172,281.0841979980469,33.349998474121094,27.906499767303465,-0.6015839108386931
2020-10-28,18.59187889099121,265.58587646484375,40.279998779296875,28.60199966430664,-0.8689425803321144
2020-10-29,18.556766510009766,278.64337158203125,37.59000015258789,29.146499633789062,-0.7430787801775757
2020-10-30,18.828886032104492,261.0613098144531,38.02000045776367,29.665999698638917,-0.8686032430307747
2020-11-02,19.223892211914062,259.3249206542969,37.130001068115234,30.124499797821045,-0.8090362739780264
2020-11-03,19.390674591064453,263.2342529296875,35.54999923706055,30.427999782562257,-0.736695257420133
2020-11-04,19.206336975097656,285.1423034667969,29.56999969482422,30.50349979400635,-0.5500377978851456
2020-11-05,19.691347122192383,292.385498046875,27.579999923706055,30.56449975967407,-0.38160028763843706
2020-11-06,19.320974349975586,291.12542724609375,24.860000610351562,30.55749979019165,-0.46681044911206615
2020-11-09,21.358015060424805,276.59942626953125,25.75,30.59149980545044,-0.21625775490872873
2020-11-10,21.331554412841797,270.3087463378906,24.799999237060547,30.527999782562254,-0.28537428852842855
2020-11-11,21.331554412841797,274.3272705078125,23.450000762939453,30.380499839782715,-0.24452652946731157
2020-11-12,20.996461868286133,272.9381408691406,25.350000381469727,30.299499893188475,-0.324151859566959
2020-11-13,21.22573471069336,274.7935485839844,23.100000381469727,30.083999919891358,-0.2604728654147926
2020-11-16,21.957658767700195,276.78790283203125,22.450000762939453,29.74749994277954,-0.09712155430408861
2020-11-17,22.08112144470215,272.8587341308594,22.709999084472656,29.415499877929687,-0.11292612912187722
2020-11-18,22.098752975463867,269.85235595703125,23.84000015258789,29.174999904632568,-0.14003888919622104
2020-11-19,23.068769454956055,270.8148193359375,23.110000610351562,28.924999904632568,0.05936649439401561
2020-11-20,22.4691219329834,267.60003662109375,23.700000762939453,28.732499980926512,-0.09053244794906644
