Date,XLU,HD,VIX,AvgVIX,zscore
2021-03-24,26.886486053466797,259.07275390625,21.200000762939453,23.04050006866455,-0.10679974625054149
2021-03-25,27.17429542541504,262.9930725097656,19.809999465942383,22.586500072479247,0.014819784457697677
2021-03-26,27.264511108398438,268.8603820800781,18.860000610351562,22.132000064849855,-0.0868141891683703
2021-03-29,27.556608200073242,267.435546875,20.739999771118164,22.001500034332274,0.19942589898794214
2021-03-30,27.307464599609375,269.7542724609375,19.610000610351562,21.77700004577637,-0.07796778612795395
2021-03-31,27.509355545043945,270.1347351074219,19.399999618530273,21.413500022888183,0.07873926907970424
2021-04-01,27.483585357666016,272.3471984863281,17.329999923706055,20.851500034332275,-0.009388001096907149
2021-04-05,27.784278869628906,279.11712646484375,17.90999984741211,20.514000034332277,0.03710524570239694
2021-04-06,27.930328369140625,277.68353271484375,18.1200008392334,20.14650011062622,0.20195505464652694
2021-04-07,27.89596939086914,276.52423095703125,17.15999984741211,19.803000068664552,0.20826449681755643
2021-04-08,27.87448501586914,278.25872802734375,16.950000762939453,19.522500133514406,0.13810828707246342
2021-04-09,27.844417572021484,282.5065612792969,16.690000534057617,19.26150016784668,-0.01492400123501787
2021-04-12,27.870187759399414,283.8870849609375,16.90999984741211,19.072500133514403,-0.035053098162469355
2021-04-13,28.200958251953125,283.54193115234375,16.649999618530273,18.903500080108643,0.2508703134267126
2021-04-14,28.325531005859375,283.2055969238281,16.989999771118164,18.763500022888184,0.36477017601138434
2021-04-15,28.639114379882812,285.61273193359375,16.56999969482422,18.630500030517577,0.55345091933715
2021-04-16,28.871078491210938,290.3384704589844,16.25,18.364000034332275,0.604285447554049
2021-04-19,28.72503089904785,289.2499694824219,17.290000915527344,18.18100004196167,0.5154277077270035
2021-04-20,29.090158462524414,286.6923828125,18.68000030517578,18.17100009918213,0.896630139921221
2021-04-21,28.845300674438477,288.45355224609375,17.5,18.0310001373291,0.6396055498519317
2021-04-22,28.639114379882812,284.47991943359375,18.709999084472656,17.90650005340576,0.5875824549629434
2021-04-23,28.600460052490234,286.6304931640625,17.329999923706055,17.782500076293946,0.49058773172476544
2021-04-26,28.437210083007812,283.1790771484375,17.639999389648438,17.72150001525879,0.4585952315268683
2021-04-27,28.218141555786133,283.7101135253906,17.559999465942383,17.5625,0.2601162778363183
2021-04-28,28.179475784301758,282.93133544921875,17.280000686645508,17.446000003814696,0.2513731203571718
2021-04-29,28.437210083007812,287.9136657714844,17.610000610351562,17.35650005340576,0.31594251515854066
2021-04-30,28.66058921813965,286.4357604980469,18.610000610351562,17.420500087738038,0.5465411748807261
2021-05-03,28.656293869018555,292.2764587402344,18.309999465942383,17.44050006866455,0.366983554475641
2021-05-04,28.548904418945312,294.48895263671875,19.479999542236328,17.508500003814696,0.2108684587152073
2021-05-05,28.06778907775879,293.85174560546875,19.149999618530273,17.607999992370605,-0.17069019769461222
2021-05-06,28.282577514648438,298.7455749511719,18.389999389648438,17.679999923706056,-0.1392271589300986
2021-05-07,28.368488311767578,300.22344970703125,16.690000534057617,17.679999923706056,-0.11219373606542432
2021-05-10,28.656293869018555,301.87835693359375,19.65999984741211,17.817499923706055,0.07767925189963251
2021-05-11,28.304052352905273,292.6216735839844,21.84000015258789,18.076999950408936,0.06317345155013285
2021-05-12,27.642520904541016,280.5330810546875,27.59000015258789,18.606999969482423,-0.1236383507971511
2021-05-13,28.17518424987793,287.98443603515625,23.1299991607666,18.93499994277954,0.09554892188545931
2021-05-14,28.312646865844727,286.40032958984375,18.809999465942383,19.06299991607666,0.2577809944682656
2021-05-17,28.08068084716797,283.1968688964844,19.719999313354492,19.18449983596802,0.16107878749452312
2021-05-18,28.076385498046875,280.31182861328125,21.34000015258789,19.317499828338622,0.24442686007987055
2021-05-19,28.029129028320312,278.27642822265625,22.18000030517578,19.551499843597412,0.2663897689877997
2021-05-20,28.27398109436035,279.5595703125,20.670000076293945,19.649499893188477,0.43168476870172406
2021-05-21,28.4200382232666,279.4446105957031,20.149999618530273,19.790499877929687,0.5568106115525859
2021-05-24,28.368488311767578,278.6215515136719,18.399999618530273,19.82849988937378,0.53866945424312
2021-05-25,28.02483367919922,280.31182861328125,18.84000015258789,19.892499923706055,0.20148542014121038
2021-05-26,28.029129028320312,280.8250732421875,17.360000610351562,19.896499919891358,0.18959933078056668
2021-05-27,27.840112686157227,282.0994873046875,16.739999771118164,19.852999877929687,-0.0062447677279031
2021-05-28,27.990474700927734,282.2233581542969,16.760000228881836,19.7604998588562,0.11527099991069427
2021-06-01,27.81864356994629,279.9224548339844,17.899999618530273,19.739999866485597,0.04146575525087335
2021-06-02,27.96470069885254,278.650390625,17.479999542236328,19.639999866485596,0.20145504920053192
2021-06-03,28.13222312927246,277.04901123046875,18.040000915527344,19.58449993133545,0.3892466651913234
2021-06-04,28.089263916015625,276.6753845214844,16.420000076293945,19.485999965667723,0.36471999961176277
2021-06-07,28.14081382751465,275.7412414550781,16.420000076293945,19.472499942779542,0.43580549478041647
2021-06-08,27.900257110595703,276.57757568359375,17.06999969482422,19.342999935150146,0.21022879378256235
2021-06-09,28.149412155151367,273.4105224609375,17.889999389648438,19.145499897003173,0.5131920446186798
2021-06-10,28.334123611450195,274.2734680175781,16.100000381469727,18.570999908447266,0.6410518282954702
2021-06-11,28.398557662963867,276.4618835449219,15.649999618530273,18.196999931335448,0.628787104893635
2021-06-14,28.458694458007812,275.1719665527344,16.389999389648438,18.07599992752075,0.7177447053899891
2021-06-15,28.54460906982422,272.6188049316406,17.020000457763672,17.94099998474121,0.8662360582118768
2021-06-16,28.115041732788086,269.3539733886719,18.149999618530273,17.78149995803833,0.606785747174866
2021-06-17,28.269695281982422,269.6563720703125,17.75,17.55999994277954,0.726497233965952
2021-06-18,27.535133361816406,269.2027587890625,20.700000762939453,17.561499977111815,0.12829193791337407
2021-06-21,27.891841888427734,273.641845703125,17.889999389648438,17.448499965667725,0.29167238591147965
2021-06-22,27.723007202148438,278.187744140625,16.65999984741211,17.361499977111816,0.014069606136159946
2021-06-23,27.428634643554688,277.26263427734375,16.31999969482422,17.235499954223634,-0.203262264790013
2021-06-24,27.402660369873047,277.41375732421875,15.970000267028809,17.165999937057496,-0.22945154086675423
2021-06-25,27.697036743164062,279.006103515625,15.619999885559082,17.10999994277954,-0.03222026110938504
2021-06-28,27.874526977539062,279.5843811035156,15.760000228881836,17.05999994277954,0.09820143583460375
2021-06-29,27.4243106842041,283.1072692871094,16.020000457763672,16.96599998474121,-0.3829623312785588
2021-06-30,27.372356414794922,283.685546875,15.829999923706055,16.883500003814696,-0.44366245309367636
2021-07-01,27.671058654785156,286.0428771972656,15.479999542236328,16.755499935150148,-0.26587673014001667
2021-07-02,27.71434783935547,287.0747985839844,15.069999694824219,16.68799991607666,-0.260909563921799
2021-07-06,27.831235885620117,284.0146789550781,16.440000534057617,16.688999938964844,-0.07134347852171696
2021-07-07,28.0130558013916,287.76873779296875,16.200000762939453,16.645499992370606,-0.033001254574717406
2021-07-08,27.93079948425293,283.3741455078125,19.0,16.701000022888184,0.030889846343535324
2021-07-09,27.965431213378906,286.5323181152344,16.18000030517578,16.705000019073488,-0.035418194273279746
2021-07-12,28.05633544921875,286.2208251953125,16.170000076293945,16.73100004196167,0.049688126590195524
2021-07-13,27.84422492980957,282.048583984375,17.1200008392334,16.767500114440917,-0.001285654172721624
2021-07-14,28.086641311645508,283.9790344238281,16.329999923706055,16.733000087738038,0.14247713790936106
2021-07-15,28.40266227722168,287.0837097167969,17.010000228881836,16.676000118255615,0.31217151298902596
2021-07-16,28.688383102416992,286.0428771972656,18.450000762939453,16.711000156402587,0.581530357381188
2021-07-19,28.233837127685547,283.6676940917969,22.5,16.801000118255615,0.2744684098157482
2021-07-20,28.355045318603516,289.4322814941406,19.729999542236328,16.89300012588501,0.2017454681423976
2021-07-21,28.04335594177246,290.33087158203125,17.90999984741211,16.95550012588501,-0.08495881132232562
2021-07-22,28.086641311645508,290.59771728515625,17.690000534057617,17.02400016784668,-0.05694316322365532
2021-07-23,28.44595718383789,296.0953674316406,17.200000762939453,17.08550019264221,0.07671472960250651
2021-07-26,28.454612731933594,294.6187438964844,17.579999923706055,17.18350019454956,0.12841512570924304
2021-07-27,28.943788528442383,291.1315002441406,19.360000610351562,17.36350021362305,0.6409572666463677
2021-07-28,28.723012924194336,289.5835266113281,18.309999465942383,17.478000164031982,0.5036967372555854
2021-07-29,28.800931930541992,291.2826843261719,17.700000762939453,17.57150020599365,0.517405953293842
2021-07-30,28.558504104614258,291.9587707519531,18.239999771118164,17.709500217437743,0.2950989144029369
2021-08-02,28.7792911529541,291.0957946777344,19.459999084472656,17.929000186920167,0.5050106676546503
2021-08-03,28.943788528442383,295.29473876953125,18.040000915527344,18.00900020599365,0.5155192757625763
2021-08-04,28.900503158569336,293.8447265625,17.969999313354492,18.097500133514405,0.5231523247601345
2021-08-05,29.21651840209961,296.335693359375,17.280000686645508,18.01150016784668,0.7113329136148616
2021-08-06,29.199203491210938,293.42657470703125,16.149999618530273,18.010000133514403,0.7845614796963072
2021-08-09,29.190549850463867,292.4658203125,16.719999313354492,18.03750009536743,0.8063006434691243
2021-08-10,29.220848083496094,294.8855285644531,16.790000915527344,18.021000099182128,0.7586327661772655
2021-08-11,29.493576049804688,299.79620361328125,16.170000076293945,18.013000106811525,0.8378504965046124
2021-08-12,29.523880004882812,297.14520263671875,15.59000015258789,17.942000102996825,0.9429673845974335
2021-08-13,29.73166847229004,294.7431640625,15.449999809265137,17.79200005531311,1.1884234393226436
2021-08-16,29.913496017456055,298.06146240234375,16.1200008392334,17.47300009727478,1.2399014417899379
2021-08-17,29.930810928344727,285.3401184082031,17.90999984741211,17.382000112533568,1.6376172664758177
2021-08-18,29.779296875,286.0517883300781,21.56999969482422,17.565000104904176,1.4899671120843925
2021-08-19,29.900501251220703,287.25274658203125,21.670000076293945,17.76400008201599,1.554742716162134
2021-08-20,30.272798538208008,292.892822265625,18.559999465942383,17.832000017166138,1.6949225507691377
2021-08-23,29.88318634033203,291.5584411621094,17.149999618530273,17.81050000190735,1.4105896282842074
2021-08-24,29.688383102416992,289.0320129394531,17.219999313354492,17.703499937057494,1.3244442088992385
2021-08-25,29.744659423828125,288.12457275390625,16.790000915527344,17.627500009536742,1.398662135873341
2021-08-26,29.67106819152832,285.989501953125,18.84000015258789,17.684499979019165,1.40169187363964
2021-08-27,29.66241455078125,287.6797790527344,16.389999389648438,17.591999959945678,1.343555704215338
2021-08-30,29.705692291259766,290.98919677734375,16.190000534057617,17.428500032424928,1.279892584215177
2021-08-31,29.67106819152832,290.1706848144531,16.479999542236328,17.350499963760377,1.2757132215772915
2021-09-01,30.0606746673584,289.37493896484375,16.110000610351562,17.25750002861023,1.624221905392392
2021-09-02,30.333406448364258,293.0408020019531,16.40999984741211,17.21399998664856,1.7409488838046623
2021-09-03,30.082321166992188,295.3655090332031,16.40999984741211,17.22699999809265,1.461757604244656
2021-09-07,29.684051513671875,294.12274169921875,18.139999389648438,17.298000001907347,1.1674529127400846
2021-09-08,30.21652603149414,296.4742736816406,17.959999084472656,17.356499910354614,1.5401400908244807
2021-09-09,30.05202293395996,296.6441650390625,18.799999237060547,17.487999868392944,1.3979941092461456
2021-09-10,29.632102966308594,296.8050842285156,20.950000762939453,17.755999898910524,1.0433622755922225
2021-09-13,29.580150604248047,299.9345397949219,19.3700008392334,17.951999950408936,0.9057969865265336
2021-09-14,29.480592727661133,297.8512268066406,19.459999084472656,18.118999862670897,0.8856376686220714
2021-09-15,29.44162940979004,298.0747375488281,18.18000030517578,18.13249988555908,0.8464477928781038
2021-09-16,29.194873809814453,300.7749938964844,18.690000534057617,17.988499927520753,0.5595477689297126
2021-09-17,28.74465560913086,300.1312255859375,20.809999465942383,17.945499897003174,0.20392338700589085
2021-09-20,28.69188117980957,296.1434326171875,25.709999084472656,18.302999877929686,0.28011537412287535
2021-09-21,28.613365173339844,298.8347473144531,24.360000610351562,18.663499927520753,0.13362434434246412
2021-09-22,28.595918655395508,300.3637390136719,20.8700008392334,18.846000003814698,0.07302343134550117
2021-09-23,28.44325828552246,300.3457946777344,18.6299991607666,18.93799991607666,-0.053598367510374154
2021-09-24,28.4127254486084,301.7585754394531,17.75,18.883499908447266,-0.12159844842910324
2021-09-27,28.07686996459961,305.2635192871094,18.760000228881836,19.001999950408937,-0.5069617180516578
2021-09-28,27.723560333251953,298.45916748046875,23.25,19.354999923706053,-0.5962457550925606
2021-09-29,28.08559226989746,301.2578125,22.559999465942383,19.658999919891357,-0.37900467081879335
2021-09-30,27.863140106201172,293.5057678222656,23.139999389648438,20.0104998588562,-0.33073364885084144
2021-10-01,27.863140106201172,294.9363708496094,21.100000381469727,20.244999885559082,-0.37383758546360785
2021-10-04,28.246978759765625,291.90521240234375,22.959999084472656,20.57249984741211,0.03721941384947976
2021-10-05,28.17718505859375,294.5966491699219,21.299999237060547,20.730499839782716,-0.10200982087610092
2021-10-06,28.613365173339844,295.38336181640625,21.0,20.88249988555908,0.23761426949329875
2021-10-07,28.460702896118164,301.74957275390625,19.540000915527344,20.919499969482423,-0.08136312478664343
2021-10-08,28.251338958740234,298.94207763671875,18.770000457763672,20.810499954223634,-0.17116874129957718
2021-10-11,27.86750030517578,301.2936096191406,20.0,20.84199991226196,-0.5617486582207877
2021-10-12,28.0550594329834,302.0357666015625,19.850000381469727,20.861499977111816,-0.4278774833084389
2021-10-13,28.3821964263916,302.4649353027344,18.639999389648438,20.884499931335448,-0.1683109556031635
2021-10-14,28.73114013671875,307.6240539550781,16.860000610351562,20.792999935150146,-0.03309290456945873
2021-10-15,28.64826202392578,313.3106689453125,16.299999237060547,20.567499923706055,-0.27346558544481997
2021-10-18,28.373472213745117,317.4236145019531,16.309999465942383,20.097499942779542,-0.6262816351693927
2021-10-19,28.73114013671875,320.0881042480469,15.699999809265137,19.66449990272522,-0.4086335846168048
2021-10-20,29.184764862060547,320.3027648925781,15.489999771118164,19.395499849319457,-0.037242674407391096
2021-10-21,29.184764862060547,326.01611328125,15.010000228881836,19.21449990272522,-0.20938533179378344
2021-10-22,29.33306121826172,327.2410888671875,15.430000305175781,19.098499917984007,-0.12276639229708572
2021-10-25,29.206571578979492,331.9531555175781,15.239999771118164,18.922499895095825,-0.3701033871329863
2021-10-26,29.363595962524414,330.1112976074219,15.979999542236328,18.558999872207643,-0.1838107993102956
2021-10-27,29.167320251464844,332.90093994140625,16.979999542236328,18.279999876022337,-0.43135546696096627
2021-10-28,29.359235763549805,332.2303161621094,16.530000686645508,17.949499940872194,-0.2512885740763918
2021-10-29,29.184764862060547,332.38232421875,16.260000228881836,17.707499933242797,-0.4011986772632172
2021-11-01,29.28944206237793,327.6793212890625,16.40999984741211,17.379999971389772,-0.17230401476336324
2021-11-02,29.315616607666016,328.4035339355469,16.030000686645508,17.116500043869017,-0.17232170050499815
2021-11-03,29.206571578979492,329.9056091308594,15.100000381469727,16.821500062942505,-0.3084110042860853
2021-11-04,29.045177459716797,332.77569580078125,15.4399995803833,16.616499996185304,-0.5293239153384459
2021-11-05,29.319976806640625,329.3960266113281,16.479999542236328,16.501999950408937,-0.19859347071020594
2021-11-08,28.883798599243164,329.56591796875,17.219999313354492,16.36299991607666,-0.5670383622745925
2021-11-09,29.032100677490234,331.4077453613281,17.780000686645508,16.259499931335448,-0.4990003442083833
2021-11-10,29.267637252807617,329.5569152832031,18.729999542236328,16.263999938964844,-0.24703863594163414
2021-11-11,29.088804244995117,328.70751953125,17.65999984741211,16.30399990081787,-0.37041006609366023
2021-11-12,29.07135772705078,333.1781311035156,16.290000915527344,16.30349998474121,-0.5196417132098563
2021-11-15,29.455198287963867,331.7922058105469,16.489999771118164,16.3125,-0.15815384756470954
2021-11-16,29.315616607666016,350.79248046875,16.3700008392334,16.346000051498415,-0.8468985843423475
2021-11-17,29.341785430908203,353.0456237792969,17.110000610351562,16.427000093460084,-0.8929875756054446
2021-11-18,29.18912124633789,362.8810119628906,17.59000015258789,16.556000089645387,-1.3164925475318574
2021-11-19,29.354869842529297,365.4202880859375,17.90999984741211,16.680000066757202,-1.2549360602487312
2021-11-22,29.533706665039062,365.5096740722656,19.170000076293945,16.87650008201599,-1.1086624287507711
2021-11-23,29.564245223999023,365.1341552734375,19.3799991607666,17.046500062942506,-1.0719101883029605
2021-11-24,29.581687927246094,368.4781799316406,18.579999923706055,17.12650008201599,-1.1581359840324865
2021-11-26,29.11933708190918,360.064453125,28.6200008392334,17.731000089645384,-1.2897584413146141
2021-11-29,29.551156997680664,363.7482604980469,22.959999084472656,18.066000032424927,-1.0410554886508343
2021-11-30,28.687524795532227,358.1958312988281,27.190000534057617,18.605000066757203,-1.593146411153763
2021-12-01,28.73986053466797,359.50665283203125,31.1200008392334,19.359500074386595,-1.5890469155422178
2021-12-02,29.106250762939453,366.1055603027344,27.950000762939453,20.002000093460083,-1.482677033333011
2021-12-03,29.398488998413086,366.1415710449219,30.670000076293945,20.763500118255614,-1.2403345287334775
2021-12-06,29.847759246826172,373.2253112792969,27.18000030517578,21.29850015640259,-1.079535525672976
2021-12-07,30.070205688476562,373.65631103515625,21.889999389648438,21.532000160217287,-0.9072289090530873
2021-12-08,30.0396728515625,369.23004150390625,19.899999618530273,21.638000106811525,-0.7992989458601405
2021-12-09,30.000417709350586,369.31085205078125,21.579999923706055,21.78050012588501,-0.8344323606865921
2021-12-10,30.16180992126465,372.9559326171875,18.690000534057617,21.832000160217284,-0.8098224233568344
2021-12-13,30.532560348510742,363.8340148925781,20.309999465942383,22.03300008773804,-0.22615359303674784
2021-12-14,30.34935760498047,361.104736328125,21.889999389648438,22.303000068664552,-0.2965242142959083
2021-12-15,30.84661102294922,366.1415710449219,19.290000915527344,22.449000072479247,-0.03408329782668501
2021-12-16,31.003637313842773,358.70751953125,20.56999969482422,22.62200002670288,0.32070315371142766
2021-12-17,30.536916732788086,348.337646484375,21.56999969482422,22.821000003814696,0.2443793153310264
2021-12-20,30.565937042236328,349.6125793457031,22.8700008392334,23.069000053405762,0.2301389344758595
2021-12-21,30.521974563598633,350.5732421875,21.010000228881836,23.161000061035157,0.16457455218614617
2021-12-22,30.65385627746582,355.21502685546875,18.6299991607666,23.123500061035156,0.13457234378180705
2021-12-23,30.649465560913086,356.4989318847656,17.959999084472656,23.092500019073487,0.0922310417126231
2021-12-27,30.79892349243164,362.8016662597656,17.68000030517578,22.545499992370605,0.026825144180838287
2021-12-28,31.07588005065918,364.7140197753906,17.540000915527344,22.27450008392334,0.19990434096563728
2021-12-29,31.24292755126953,368.86187744140625,16.950000762939453,21.762500095367432,0.21407637196855883
2021-12-30,31.357236862182617,368.0538635253906,17.329999923706055,21.073000049591066,0.3336386957219909
2021-12-31,31.46712875366211,372.60589599609375,17.219999313354492,20.536499977111816,0.2880237132552563
