Date,MNST,UPS,VIX,AvgVIX,zscore
2018-09-21,29.924999237060547,88.15261840820312,11.680000305175781,12.927499961853027,0.2976380195883662
2018-09-24,29.149999618530273,87.28960418701172,12.199999809265137,12.937999963760376,0.08855706430435284
2018-09-25,28.96500015258789,86.49357604980469,12.420000076293945,12.950999975204468,0.10657887607106668
2018-09-26,29.155000686645508,86.82091522216797,12.890000343322754,12.970499992370605,0.14450957601862063
2018-09-27,29.15999984741211,86.84324645996094,12.40999984741211,12.97849998474121,0.1439281112878787
2018-09-28,29.139999389648438,86.8581314086914,12.119999885559082,12.907999992370605,0.13425432872211296
2018-10-01,28.68000030517578,87.38633728027344,12.0,12.865000009536743,-0.10963604248970805
2018-10-02,28.594999313354492,87.03666687011719,12.050000190734863,12.809500026702882,-0.10320670831885108
2018-10-03,28.334999084472656,87.62442016601562,11.609999656677246,12.694500017166138,-0.2743551425289154
2018-10-04,27.985000610351562,87.27471923828125,14.220000267028809,12.673000049591064,-0.3733890898006582
2018-10-05,28.094999313354492,87.22266387939453,14.819999694824219,12.670000028610229,-0.32361716840496735
2018-10-08,28.2450008392334,88.36837768554688,15.6899995803833,12.746500015258789,-0.3958286485027854
2018-10-09,28.274999618530273,87.72856140136719,15.949999809265137,12.882999992370605,-0.31022464883774964
2018-10-10,26.950000762939453,86.78375244140625,22.959999084472656,13.3739999294281,-0.7287833567206776
2018-10-11,26.415000915527344,84.63367462158203,24.979999542236328,14.004499912261963,-0.6941613627166969
2018-10-12,26.645000457763672,86.0323257446289,21.309999465942383,14.46649990081787,-0.7636560324976067
2018-10-15,26.100000381469727,86.12904357910156,21.299999237060547,14.84749984741211,-0.9916970626597734
2018-10-16,26.549999237060547,87.4012222290039,17.6200008392334,15.088999891281128,-0.9590725277651536
2018-10-17,26.315000534057617,87.79551696777344,17.399999618530273,15.371499872207641,-1.0979968666482909
2018-10-18,25.915000915527344,85.3553237915039,20.059999465942383,15.784499835968017,-0.976243704838752
2018-10-19,26.05500030517578,86.66468811035156,19.889999389648438,16.194999790191652,-1.0712777225756405
2018-10-22,26.045000076293945,86.0323257446289,19.639999389648438,16.566999769210817,-1.0024511965833205
2018-10-23,26.31999969482422,84.99076843261719,20.709999084472656,16.98149971961975,-0.7730847684412521
2018-10-24,26.010000228881836,80.29634857177734,25.229999542236328,17.59849967956543,-0.35597371214897916
2018-10-25,26.2549991607666,80.2145004272461,24.219999313354492,18.18899965286255,-0.24904265341317192
2018-10-26,25.524999618530273,78.34713745117188,24.15999984741211,18.7909996509552,-0.32457906379512436
2018-10-29,25.65999984741211,78.21321868896484,24.700000762939453,19.425999689102174,-0.25543146563051966
2018-10-30,26.485000610351562,79.65653228759766,23.350000381469727,19.990999698638916,-0.09326277407004838
2018-10-31,26.424999237060547,79.26223754882812,21.229999542236328,20.47199969291687,-0.07174601324770256
