Date,XOM,NEE,VIX,AvgVIX,zscore
2023-08-22,99.2581787109375,62.252540588378906,16.969999313354492,15.667999887466431,0.10161865892376246
2023-08-23,98.38587951660156,62.59368133544922,15.979999542236328,15.807499885559082,-0.0966174451285264
2023-08-24,97.65131378173828,61.975955963134766,17.200000762939453,15.94699993133545,-0.2581460686076613
2023-08-25,99.39590454101562,62.65822219848633,15.680000305175781,16.064499950408937,0.13017244827317367
2023-08-28,100.23148345947266,62.71353530883789,15.079999923706055,16.136999940872194,0.3177809407223551
2023-08-29,100.82830810546875,62.6745491027832,14.449999809265137,16.16299991607666,0.45225202660286506
2023-08-30,101.810791015625,62.28462600708008,13.880000114440918,16.05249991416931,0.6755621535511489
2023-08-31,102.0954360961914,62.015403747558594,13.569999694824219,15.934999895095824,0.7411930721595836
2023-09-01,104.23486328125,62.08039474487305,13.09000015258789,15.734499883651733,1.2220061259396562
2023-09-05,104.2440414428711,61.4583740234375,14.010000228881836,15.646499872207642,1.2277865118185693
2023-09-06,105.14389038085938,60.98491287231445,14.449999809265137,15.56949987411499,1.4330096199635676
2023-09-07,104.62967681884766,61.50479507446289,14.399999618530273,15.491499853134155,1.3142465398702454
2023-09-08,106.1539077758789,62.043251037597656,13.84000015258789,15.390999841690064,1.6538607305897401
2023-09-11,104.822509765625,62.693115234375,13.800000190734863,15.338999843597412,1.3505194782970094
2023-09-12,107.88013458251953,62.878787994384766,14.229999542236328,15.309499835968017,2.037133157551739
2023-09-13,106.91602325439453,63.528656005859375,13.479999542236328,15.160499858856202,1.816402235718451
2023-09-14,108.82588958740234,64.3177719116211,12.819999694824219,14.962499809265136,2.241256306343546
2023-09-15,107.15474700927734,63.72360610961914,13.789999961853027,14.757499837875367,1.868931478126466
2023-09-18,108.01786804199219,63.35226058959961,14.0,14.59249987602234,2.065283671263828
2023-09-19,107.73322296142578,62.74882125854492,14.109999656677246,14.44149990081787,2.0048661398489163
2023-09-20,106.87928771972656,62.525997161865234,15.140000343322754,14.349999952316285,1.8141296626888477
2023-09-21,105.3734359741211,62.11753463745117,17.540000915527344,14.428000020980836,1.4778727391281676
2023-09-22,105.5387191772461,62.850929260253906,17.200000762939453,14.428000020980836,1.5106669526189573
2023-09-25,106.72320556640625,62.63742446899414,16.899999618530273,14.48899998664856,1.7783578854976474
2023-09-26,106.88847351074219,60.65997314453125,18.940000534057617,14.682000017166137,1.827343592585372
2023-09-27,110.36847686767578,55.665321350097656,18.219999313354492,14.870499992370606,2.639906813858535
2023-09-28,109.69818115234375,52.991607666015625,17.34000015258789,15.043499994277955,2.5051165698085445
2023-09-29,107.96277618408203,53.18656921386719,17.520000457763672,15.241000032424926,2.1136234606754742
2023-10-02,106.17227935791016,48.41472244262695,17.610000610351562,15.467000055313111,1.7394113770061463
2023-10-03,106.35591888427734,48.999595642089844,19.780000686645508,15.755500078201294,1.777221591519175
2023-10-04,102.38008117675781,46.99430465698242,18.579999923706055,15.96200008392334,0.8949535092227847
2023-10-05,100.07537078857422,45.90810775756836,18.489999771118164,16.166500091552734,0.383065661774961
2023-10-06,98.40423583984375,46.64152526855469,17.450000762939453,16.347000122070312,0.002811404300881523
2023-10-09,101.8475112915039,45.787418365478516,17.700000762939453,16.542000150680543,0.7823776396877116
2023-10-10,101.41596221923828,47.885555267333984,17.030000686645508,16.682000207901,0.6727788221799146
2023-10-11,97.77986145019531,49.70515823364258,16.09000015258789,16.81250023841858,-0.1559257974625039
2023-10-12,97.7614974975586,49.203834533691406,16.690000534057617,17.00600028038025,-0.15706126015738076
2023-10-13,100.88340759277344,50.58711624145508,19.31999969482422,17.28250026702881,0.5368568421339649
2023-10-16,100.95685577392578,50.4849967956543,17.209999084472656,17.44300022125244,0.5539869276468816
2023-10-17,102.2790756225586,50.29003143310547,17.8799991607666,17.63150019645691,0.8525462006778008
2023-10-18,103.71147918701172,49.42665481567383,19.219999313354492,17.835500144958495,1.1798812355599568
