Date,CVX,JPM,VIX,AvgVIX,zscore
2023-03-10,140.631591796875,123.8485107421875,24.799999237060547,20.560000228881837,0.01996045168248712
2023-03-13,139.7860870361328,121.62449645996094,26.520000457763672,20.859500217437745,-0.058848568776771255
2023-03-14,141.59161376953125,124.74738311767578,23.729999542236328,21.029000186920165,0.11423439121815339
2023-03-15,135.46151733398438,118.8537826538086,26.139999389648438,21.390500164031984,-0.4872861412610541
2023-03-16,135.89308166503906,121.16119384765625,22.989999771118164,21.628500175476074,-0.4505133285625367
2023-03-17,134.1755828857422,116.5834732055664,25.510000228881836,21.89550018310547,-0.6104236310978112
2023-03-20,136.14849853515625,117.81592559814453,24.149999618530273,22.102000141143797,-0.41487274087294945
2023-03-21,140.31451416015625,120.9758529663086,21.3799991607666,22.027500057220458,-0.003588966653921592
2023-03-22,137.4608612060547,117.85301208496094,22.260000228881836,22.026000022888184,-0.28248865017020786
2023-03-23,136.09567260742188,117.5379409790039,22.610000610351562,22.09950008392334,-0.41938706728074054
2023-03-24,137.45205688476562,115.74947357177734,21.739999771118164,22.10300006866455,-0.27718106673027887
2023-03-27,138.85244750976562,119.06692504882812,20.600000381469727,22.085500049591065,-0.14557291923062027
2023-03-28,140.47303771972656,119.4283447265625,19.969999313354492,22.048999977111816,0.016973769841198798
2023-03-29,141.67970275878906,119.66927337646484,19.1200008392334,21.976000022888183,0.13808638973444246
2023-03-30,143.02728271484375,119.30786895751953,19.020000457763672,21.947500038146973,0.27519978764875846
2023-03-31,143.70547485351562,120.75347900390625,18.700000762939453,21.958000087738036,0.33941024840094963
2023-04-03,149.6858367919922,120.61446380615234,18.549999237060547,21.955000019073488,0.9435843405429979
2023-04-04,148.88433837890625,119.00205993652344,19.0,21.925500011444093,0.8674164701799524
2023-04-05,149.6242218017578,119.17950439453125,19.079999923706055,21.923999977111816,0.9415908203217992
2023-04-06,147.6600799560547,119.04877471923828,18.399999618530273,21.71349992752075,0.7436803409124852
2023-04-10,148.22377014160156,119.44100189208984,18.969999313354492,21.42199993133545,0.7994339063384526
2023-04-11,149.04287719726562,120.02938842773438,19.100000381469727,21.050999927520753,0.8803959826173469
2023-04-12,149.57135009765625,120.0107192993164,19.09000015258789,20.81899995803833,0.933804474101119
2023-04-13,151.5706787109375,120.46833801269531,17.799999237060547,20.401999950408936,1.134304408876555
2023-04-14,151.87896728515625,129.56488037109375,17.06999969482422,20.10599994659424,1.1386326410309804
2023-04-17,150.54019165039062,130.59222412109375,16.950000762939453,19.67799997329712,1.0004464335504637
2023-04-18,150.18789672851562,132.05844116210938,16.829999923706055,19.311999988555907,0.9605604150610506
2023-04-19,150.32879638671875,131.890380859375,16.459999084472656,19.06599998474121,0.9752804038322568
2023-04-20,149.59780883789062,131.50746154785156,17.170000076293945,18.811499977111815,0.9026094348681604
2023-04-21,148.954833984375,131.25527954101562,16.770000457763672,18.51949996948242,0.8384389236522531
2023-04-24,151.0334014892578,131.43275451660156,16.889999389648438,18.276999950408936,1.0477638747956846
2023-04-25,148.84030151367188,128.57489013671875,18.760000228881836,18.18499994277954,0.8347716634387126
2023-04-26,146.18919372558594,126.29610443115234,18.84000015258789,18.12849998474121,0.573834152444315
2023-04-27,147.04354858398438,127.9958724975586,17.030000686645508,18.023999977111817,0.6550809458166773
2023-04-28,148.47918701171875,129.10723876953125,15.779999732971191,17.86199994087219,0.796746159778491
2023-05-01,147.2989501953125,131.87168884277344,16.079999923706055,17.73099989891052,0.669448653432326
2023-05-02,140.95745849609375,129.7423095703125,17.780000686645508,17.692499971389772,0.03549774005354786
2023-05-03,138.13023376464844,126.99652862548828,18.34000015258789,17.659499979019166,-0.24184452185943933
2023-05-04,137.5929412841797,125.25943756103516,20.09000015258789,17.709999990463256,-0.29097143018008204
2023-05-05,141.1072235107422,127.70635223388672,17.190000534057617,17.649500036239623,0.056615069928893584
2023-05-08,140.5523223876953,128.01454162597656,16.979999542236328,17.550000047683717,-0.0003144060563911477
2023-05-09,140.14718627929688,127.39813232421875,17.709999084472656,17.480499982833862,-0.03940031066761387
2023-05-10,138.3592071533203,127.46353149414062,16.940000534057617,17.37300000190735,-0.2201035193841503
2023-05-11,137.5929412841797,127.06194305419922,16.93000030517578,17.32950005531311,-0.29628111821037173
2023-05-12,137.9452667236328,125.24077606201172,17.030000686645508,17.327500104904175,-0.2553464332869426
2023-05-15,138.4561004638672,126.29610443115234,17.1200008392334,17.33600010871887,-0.20688245659631915
2023-05-16,135.20606994628906,125.44622802734375,17.989999771118164,17.39400010108948,-0.5324951053432747
2023-05-17,137.14376831054688,129.30337524414062,16.8700008392334,17.414500188827514,-0.34823131000034163
2023-05-18,136.97476196289062,130.28399658203125,16.049999237060547,17.358500146865843,-0.36818247271503757
2023-05-19,138.05982971191406,129.9851531982422,16.809999465942383,17.36050009727478,-0.25775603524981416
2023-05-22,135.57843017578125,128.91110229492188,17.209999084472656,17.37650008201599,-0.5051089820592195
2023-05-23,139.5006561279297,127.56624603271484,18.530000686645508,17.365000104904176,-0.10516783336233067
2023-05-24,139.87420654296875,126.39884948730469,20.030000686645508,17.424500131607054,-0.06401614902389169
2023-05-25,137.46395874023438,126.70703125,19.139999389648438,17.530000066757204,-0.3082574477873349
2023-05-26,137.03701782226562,127.89311218261719,17.950000762939453,17.638500118255614,-0.35485436256782155
2023-05-30,136.18321228027344,128.37876892089844,17.459999084472656,17.707500076293947,-0.4424833616849917
2023-05-31,133.95977783203125,126.74440002441406,17.940000534057617,17.71550006866455,-0.6621421596838964
2023-06-01,135.3294219970703,128.4908447265625,15.649999618530273,17.58100004196167,-0.5290103530889214
2023-06-02,138.9759063720703,131.18994140625,14.600000381469727,17.306500053405763,-0.1688198651206283
2023-06-05,138.30886840820312,129.90110778808594,14.729999542236328,17.183500003814697,-0.23236604462945826
2023-06-06,138.55787658691406,130.13455200195312,13.960000038146973,17.03250002861023,-0.20791437256821443
2023-06-07,142.15103149414062,131.39541625976562,13.9399995803833,16.84400005340576,0.15112872525485183
