Date,BP,V,VIX,AvgVIX,zscore
2020-06-22,17.747900009155273,187.06507873535156,31.770000457763672,30.09949998855591,-0.029531452426438745
2020-06-23,17.970958709716797,189.95314025878906,31.3700008392334,30.267500019073488,-0.020373878509870564
2020-06-24,17.205127716064453,183.65882873535156,33.84000015258789,30.57849998474121,-0.13898524172426044
2020-06-25,17.472795486450195,186.124755859375,32.220001220703125,30.760000038146973,-0.10393169024885411
2020-06-26,16.922584533691406,181.60546875,34.72999954223633,31.121000003814697,-0.1892167783245292
2020-06-29,17.457921981811523,183.6300506591797,31.780000686645508,31.298500061035156,-0.04912659111127668
2020-06-30,17.338960647583008,185.34751892089844,30.43000030517578,31.47800006866455,-0.13242882663189456
2020-07-01,17.257173538208008,185.93284606933594,28.6200008392334,31.626000118255615,-0.17536658475995043
2020-07-02,17.405881881713867,187.74632263183594,27.68000030517578,31.719500160217287,-0.1665670906912385
2020-07-06,17.576889038085938,189.75169372558594,27.940000534057617,31.890500164031984,-0.15452152018500423
2020-07-07,17.115909576416016,186.3357696533203,29.43000030517578,32.07150020599365,-0.23489236715866071
2020-07-08,17.21999740600586,187.17062377929688,28.079999923706055,32.097000217437746,-0.2182745664479808
2020-07-09,16.39468765258789,184.42642211914062,29.260000228881836,32.18150024414062,-0.4433218305975045
2020-07-10,16.69953155517578,184.7526397705078,27.290000915527344,31.506500244140625,-0.3436494453346618
2020-07-13,16.69953155517578,181.36561584472656,32.189998626708984,31.31150016784668,-0.26211869262002757
2020-07-14,17.309221267700195,185.50111389160156,29.520000457763672,31.067500114440918,-0.14661580064086377
2020-07-15,17.70328712463379,188.59066772460938,27.760000228881836,30.772000217437743,-0.08199058471727966
2020-07-16,17.63637351989746,185.66415405273438,28.0,30.49850015640259,-0.035146858304106236
2020-07-17,17.286914825439453,187.18980407714844,25.68000030517578,30.13550024032593,-0.1951330666283704
