Date,AVGO,UPS,VIX,AvgVIX,zscore
2022-10-04,45.40513229370117,141.67147827148438,29.06999969482422,27.83800001144409,-1.4789248385292273
2022-10-05,45.872554779052734,140.86624145507812,28.549999237060547,28.033500003814698,-1.4747862004513286
2022-10-06,45.371063232421875,138.91171264648438,30.520000457763672,28.378999996185303,-1.5694742695651485
2022-10-07,43.571353912353516,133.49282836914062,31.360000610351562,28.807499980926515,-1.8581987508435736
2022-10-10,41.4158821105957,133.99612426757812,32.45000076293945,29.236499977111816,-1.980067885229319
2022-10-11,40.759212493896484,133.7193145751953,33.630001068115234,29.554500007629393,-2.030968809365755
2022-10-12,40.741233825683594,133.7780303955078,33.56999969482422,29.925,-2.030239635923213
2022-10-13,41.44142150878906,137.2843475341797,31.940000534057617,30.2085000038147,-1.8731431287261084
2022-10-14,40.41289138793945,135.6234893798828,32.02000045776367,30.494500064849852,-1.9921667139594041
2022-10-17,41.195404052734375,138.1735382080078,31.3700008392334,30.77500009536743,-1.8604200635681791
2022-10-18,41.144317626953125,140.0777130126953,30.5,30.942000102996825,-1.8027182075655384
2022-10-19,41.188785552978516,139.07110595703125,30.760000228881836,31.08050012588501,-1.832103384506333
2022-10-20,40.71567916870117,135.03628540039062,29.979999542236328,31.21200008392334,-1.9915858686149939
2022-10-21,42.55418395996094,138.86978149414062,29.690000534057617,31.200500106811525,-1.7511424254073304
2022-10-24,43.19666290283203,140.5474395751953,29.850000381469727,31.08000020980835,-1.6562943766842064
2022-10-25,43.532569885253906,140.0861053466797,28.459999084472656,30.87300024032593,-1.6495629860987262
2022-10-26,43.637596130371094,141.7554168701172,27.280000686645508,30.728000259399415,-1.5893877998865997
2022-10-27,43.0906867980957,139.65829467773438,27.389999389648438,30.50550022125244,-1.6915492164957417
2022-10-28,44.74656295776367,140.22869873046875,25.75,30.212000179290772,-1.5672820545236987
2022-10-31,44.48351287841797,140.7319793701172,25.8799991607666,30.001000118255615,-1.5680062975619855
2022-11-01,44.27345657348633,140.4215850830078,25.809999465942383,29.838000106811524,-1.591392185824263
2022-11-02,43.150291442871094,138.0561065673828,25.860000610351562,29.703500175476073,-1.7390360716244704
2022-11-03,42.02334976196289,137.5779571533203,25.299999237060547,29.442500114440918,-1.8264889137651399
2022-11-04,44.027435302734375,138.9872283935547,24.549999237060547,29.102000045776368,-1.6530699986362436
2022-11-07,44.966087341308594,141.87283325195312,24.350000381469727,28.69700002670288,-1.50058332338403
2022-11-08,45.6180305480957,141.5875701904297,25.540000915527344,28.292500019073486,-1.4679826915202296
2022-11-09,44.42201232910156,137.5779571533203,26.09000015258789,27.91850004196167,-1.6729359902291476
2022-11-10,47.93247604370117,145.90090942382812,23.530000686645508,27.498000049591063,-1.1817066892918913
2022-11-11,49.02252197265625,150.87094116210938,22.520000457763672,27.023000049591065,-0.9527844445910351
2022-11-14,48.561702728271484,150.5322723388672,23.729999542236328,26.64099998474121,-0.9931285464105403
2022-11-15,49.62146759033203,153.64808654785156,24.540000915527344,26.34300003051758,-0.8255173380211892
2022-11-16,48.420711517333984,149.91419982910156,24.110000610351562,26.010500049591066,-1.0219451019557417
2022-11-17,48.45668029785156,149.06747436523438,23.93000030517578,25.708000087738036,-1.046754907591284
2022-11-18,48.74526596069336,151.53134155273438,23.1200008392334,25.379500102996825,-0.949387077254605
2022-11-21,48.96100616455078,152.91990661621094,22.360000610351562,25.005000114440918,-0.8911139996148483
2022-11-22,50.15419006347656,154.72335815429688,21.290000915527344,24.646500205993654,-0.7569840486036986
2022-11-23,50.49387741088867,154.80801391601562,20.350000381469727,24.300000190734863,-0.7325279023852013
2022-11-25,50.14094543457031,154.53707885742188,20.5,23.955500221252443,-0.7637966325160809
2022-11-28,49.41236114501953,152.32725524902344,22.209999084472656,23.778500175476076,-0.8811968945745281
2022-11-29,49.33476257324219,156.54371643066406,21.889999389648438,23.579000186920165,-0.7511521878152404
2022-11-30,52.139347076416016,160.6416778564453,20.579999923706055,23.31750020980835,-0.4403958755314069
2022-12-01,52.11285400390625,161.03118896484375,19.84000015258789,23.016500186920165,-0.4296196034300467
2022-12-02,51.1713752746582,160.3538055419922,19.059999465942383,22.704500198364258,-0.5115793668388289
2022-12-05,50.21001434326172,153.38560485839844,20.75,22.514500236511232,-0.7962456313854132
2022-12-06,49.753929138183594,148.2546844482422,22.170000076293945,22.405500221252442,-0.9897359093032806
2022-12-07,49.061309814453125,147.89059448242188,22.68000030517578,22.262500190734862,-1.0457329306591503
2022-12-08,50.25164794921875,152.0901641845703,22.290000915527344,22.072500228881836,-0.8350607832305775
2022-12-09,51.54228591918945,150.40524291992188,22.829999923706055,22.037500190734864,-0.8063908754807292
2022-12-12,52.66923141479492,154.54556274414062,25.0,22.16150016784668,-0.6016740725520999
2022-12-13,54.0327262878418,155.66317749023438,22.549999237060547,22.10250015258789,-0.4786021693470241
2022-12-14,54.35443878173828,156.05267333984375,21.139999389648438,21.932500076293945,-0.44553563788133765
2022-12-15,52.798866271972656,153.42791748046875,22.829999923706055,21.86850004196167,-0.6291626725835
2022-12-16,52.60110092163086,150.87940979003906,22.6200008392334,21.803000068664552,-0.7234267569496015
2022-12-19,52.440818786621094,151.07415771484375,22.420000076293945,21.768000030517577,-0.7274515047051239
2022-12-20,51.90555191040039,147.0100555419922,21.479999542236328,21.723999977111816,-0.891850864017726
2022-12-21,53.547584533691406,149.59243774414062,20.06999969482422,21.66299991607666,-0.7040458099258657
2022-12-22,52.77092742919922,148.68649291992188,21.969999313354492,21.743999862670897,-0.7827729422752451
2022-12-23,52.707969665527344,149.87184143066406,20.8700008392334,21.76249990463257,-0.7488480606874688
2022-12-27,52.81386947631836,149.80409240722656,21.649999618530273,21.73449993133545,-0.7442381147919006
2022-12-28,51.98856735229492,146.9930877685547,22.139999389648438,21.74699993133545,-0.8870798554536908
2022-12-29,53.221275329589844,148.80503845214844,21.440000534057617,21.789999961853027,-0.7501475837177987
2022-12-30,53.34721755981445,147.18785095214844,21.670000076293945,21.88149995803833,-0.793868052721355
2023-01-03,52.80814743041992,148.4070587158203,22.899999618530273,22.073499965667725,-0.7893378255431424
2023-01-04,53.453121185302734,149.95654296875,22.010000228881836,22.136499977111818,-0.6984342304658188
2023-01-05,52.955081939697266,147.18785095214844,22.459999084472656,22.15099992752075,-0.8189710295704168
2023-01-06,56.142765045166016,151.51443481445312,21.1299991607666,22.073499870300292,-0.4763697006028188
2023-01-09,55.041717529296875,153.83433532714844,21.969999313354492,22.05749979019165,-0.4725705623386816
2023-01-10,54.854713439941406,151.36199951171875,20.579999923706055,21.944999790191652,-0.563706708536285
2023-01-11,55.160980224609375,154.2915496826172,21.09000015258789,21.749499797821045,-0.4502957036293746
2023-01-12,55.52355194091797,154.9011688232422,18.829999923706055,21.56349983215332,-0.407565116695126
2023-01-13,55.243038177490234,154.2238006591797,18.350000381469727,21.423999881744386,-0.4472120195076754
2023-01-17,55.26594161987305,151.55674743652344,19.360000610351562,21.25049991607666,-0.5311456184618031
2023-01-18,54.79365539550781,149.62632751464844,20.34000015258789,21.136499881744385,-0.6231921046851342
2023-01-19,53.73744201660156,149.14369201660156,20.520000457763672,21.041499900817872,-0.7062608453566395
2023-01-20,54.45875549316406,150.82015991210938,19.850000381469727,20.95999994277954,-0.6064042305752324
2023-01-23,55.49396896362305,152.80984497070312,19.809999465942383,20.946999931335448,-0.4764236745751783
2023-01-24,55.8183708190918,152.39498901367188,19.200000762939453,20.808500003814697,-0.46894054967241194
2023-01-25,55.88038635253906,150.25286865234375,19.079999923706055,20.71899995803833,-0.5335618502783772
2023-01-26,57.11119079589844,152.14942932128906,18.729999542236328,20.572999954223633,-0.3940421999844742
2023-01-27,56.38701629638672,154.1730194091797,18.510000228881836,20.391499996185303,-0.37560507894433187
2023-01-30,55.4767951965332,149.8379669189453,19.940000534057617,20.316499996185303,-0.5726834344537793
2023-01-31,55.81645965576172,156.8315887451172,19.399999618530273,20.202999973297118,-0.3270017356546176
2023-02-01,57.50905227661133,156.6199493408203,17.8700008392334,19.951500034332277,-0.2254253798736183
2023-02-02,57.79719161987305,161.96250915527344,18.729999542236328,19.7875,-0.035909581417609256
2023-02-03,57.01959228515625,162.27578735351562,18.329999923706055,19.58100004196167,-0.07565717085339918
2023-02-06,57.37070083618164,159.82041931152344,19.43000030517578,19.49600009918213,-0.13180215388220176
2023-02-07,58.625362396240234,159.42245483398438,18.65999984741211,19.33050012588501,-0.06422659930930148
2023-02-08,57.40982437133789,157.78839111328125,19.6299991607666,19.28300008773804,-0.19436372826612458
2023-02-09,57.19038391113281,156.4252166748047,20.709999084472656,19.264000034332277,-0.25206066684843753
2023-02-10,56.60264587402344,156.82313537597656,20.530000686645508,19.34900007247925,-0.27694387184528235
2023-02-13,57.35353088378906,158.67735290527344,20.34000015258789,19.448500061035155,-0.16950261127659508
2023-02-14,57.46706771850586,158.13551330566406,18.90999984741211,19.426000022888182,-0.17958428551078792
2023-02-15,57.980384826660156,158.1947784423828,18.229999542236328,19.320499992370607,-0.14482606123313146
2023-02-16,57.298194885253906,157.1025390625,20.170000076293945,19.30299997329712,-0.22347098169405447
2023-02-17,56.82590103149414,156.48756408691406,20.020000457763672,19.311499977111815,-0.2733970427398423
2023-02-21,55.48537826538086,152.430419921875,22.8700008392334,19.46450004577637,-0.4891229129652328
2023-02-22,54.973018646240234,150.85025024414062,22.290000915527344,19.619000053405763,-0.5725196296027683
2023-02-23,55.70100784301758,153.69451904296875,21.139999389648438,19.72200002670288,-0.4348423513236722
2023-02-24,55.123779296875,153.8739013671875,21.670000076293945,19.869000053405763,-0.46605037579127706
2023-02-27,55.85843276977539,155.6505126953125,20.950000762939453,19.99100008010864,-0.3621331664160227
2023-02-28,56.701881408691406,155.87261962890625,20.700000762939453,20.029000091552735,-0.3010269830153664
2023-03-01,56.633174896240234,156.37652587890625,20.579999923706055,20.088000106811524,-0.2892900846628942
2023-03-02,57.11787033081055,157.74313354492188,19.59000015258789,20.17400007247925,-0.21450263518714088
2023-03-03,60.372337341308594,158.59727478027344,18.489999771118164,20.16200008392334,0.02118535603892199
2023-03-06,60.387603759765625,159.30624389648438,18.610000610351562,20.176000118255615,0.044864040553736446
2023-03-07,59.646263122558594,156.538818359375,19.59000015258789,20.184000110626222,-0.09120740167473758
2023-03-08,60.32463836669922,157.41856384277344,19.110000610351562,20.206500148773195,-0.019610796850646862
2023-03-09,59.395328521728516,156.20571899414062,22.610000610351562,20.35550022125244,-0.11793718024980684
2023-03-10,58.661624908447266,155.06114196777344,24.799999237060547,20.560000228881837,-0.20155566896826402
2023-03-13,58.818092346191406,155.6505126953125,26.520000457763672,20.859500217437745,-0.17266742544183505
2023-03-14,60.343711853027344,158.06773376464844,23.729999542236328,21.029000186920165,0.0023968142852463068
2023-03-15,59.731178283691406,157.46983337402344,26.139999389648438,21.390500164031984,-0.055960107649013574
2023-03-16,60.729183197021484,160.5105743408203,22.989999771118164,21.628500175476074,0.10529360611572706
2023-03-17,60.201560974121094,159.54539489746094,25.510000228881836,21.89550018310547,0.040611996343743885
2023-03-20,61.417091369628906,156.7267303466797,24.149999618530273,22.102000141143797,0.02817103739075224
2023-03-21,61.1902961730957,159.54539489746094,21.3799991607666,22.027500057220458,0.10390692681268426
2023-03-22,60.630043029785156,158.47769165039062,22.260000228881836,22.026000022888184,0.033853573374933055
